alpha_1,alpha_2,Im(lambda_6),Re(lambda_6),Re(lambda_5)
0.00001,2.75001,3.657384008,-0.699453963,-0.699453963
0.00001,2.80001,3.644056723,-0.699495307,-0.699495307
0.00001,2.85001,3.630962899,-0.699535352,-0.699535352
0.00001,2.90001,3.618095269,-0.699574157,-0.699574157
0.00001,2.95001,3.605446886,-0.69961178,-0.69961178
0.00001,3.00001,3.593011102,-0.699648273,-0.699648273
0.00001,3.05001,3.580781554,-0.699683686,-0.699683686
0.00001,3.10001,3.568752148,-0.699718066,-0.699718066
0.00001,3.15001,3.556917046,-0.699751456,-0.699751456
0.00001,3.20001,3.545270649,-0.699783899,-0.699783899
0.00001,3.25001,3.533807587,-0.699815434,-0.699815434
0.00001,3.30001,3.522522707,-0.699846099,-0.699846099
0.00001,3.35001,3.511411062,-0.699875929,-0.699875929
0.00001,3.40001,3.500467897,-0.699904956,-0.699904956
0.00001,3.45001,3.489688646,-0.699933214,-0.699933214
0.00001,3.50001,3.479068916,-0.699960731,-0.699960731
0.00001,3.55001,3.468604482,-0.699987537,-0.699987537
0.00001,3.60001,3.458291279,-0.700013658,-0.700013658
0.00001,3.65001,3.448125392,-0.700039121,-0.700039121
0.00001,3.70001,3.438103051,-0.700063949,-0.700063949
0.00001,3.75001,3.428220624,-0.700088166,-0.700088166
0.00001,3.80001,3.418474609,-0.700111793,-0.700111793
0.00001,3.85001,3.408861628,-0.700134853,-0.700134853
0.00001,3.90001,3.399378424,-0.700157365,-0.700157365
0.00001,3.95001,3.390021853,-0.700179349,-0.700179349
0.00001,4.00001,3.38078888,-0.700200821,-0.700200821
0.00001,4.05001,3.371676573,-0.700221801,-0.700221801
0.00001,4.10001,3.362682099,-0.700242305,-0.700242305
0.00001,4.15001,3.353802722,-0.700262348,-0.700262348
0.00001,4.20001,3.345035794,-0.700281946,-0.700281946
0.00001,4.25001,3.336378757,-0.700301114,-0.700301114
0.00001,4.30001,3.327829133,-0.700319865,-0.700319865
0.00001,4.35001,3.319384527,-0.700338212,-0.700338212
0.00001,4.40001,3.311042617,-0.70035617,-0.70035617
0.00001,4.45001,3.302801158,-0.700373748,-0.700373748
0.00001,4.50001,3.294657972,-0.700390961,-0.700390961
0.00001,4.55001,3.286610951,-0.700407818,-0.700407818
0.00001,4.60001,3.278658051,-0.700424331,-0.700424331
0.00001,4.65001,3.270797288,-0.700440509,-0.700440509
0.00001,4.70001,3.263026742,-0.700456364,-0.700456364
0.00001,4.75001,3.255344547,-0.700471904,-0.700471904
0.00001,4.80001,3.247748894,-0.700487139,-0.700487139
0.00001,4.85001,3.240238026,-0.700502077,-0.700502077
0.00001,4.90001,3.232810237,-0.700516728,-0.700516728
0.00001,4.95001,3.225463872,-0.700531099,-0.700531099
0.05001,1.00E-05,7.085939249,2.292281979,2.292281979
0.05001,0.05001,5.858714883,-0.627742072,-0.627742072
0.05001,0.10001,5.204948668,-0.671818467,-0.671818467
0.05001,0.15001,4.869720251,-0.684137925,-0.684137925
0.05001,0.20001,4.653902465,-0.68962827,-0.68962827
0.05001,0.25001,4.499221625,-0.692650875,-0.692650875
0.05001,0.30001,4.381105123,-0.69453188,-0.69453188
0.05001,0.35001,4.287034687,-0.695800476,-0.695800476
0.05001,0.40001,4.209831017,-0.696706168,-0.696706168
0.05001,0.45001,4.145025213,-0.697380806,-0.697380806
0.05001,0.50001,4.089662597,-0.697900125,-0.697900125
0.05001,0.55001,4.041696949,-0.698310496,-0.698310496
0.05001,0.60001,3.999658057,-0.698641778,-0.698641778
0.05001,0.65001,3.962457454,-0.698914002,-0.698914002
0.05001,0.70001,3.929268999,-0.699141072,-0.699141072
0.05001,0.75001,3.899452354,-0.699332915,-0.699332915
0.05001,0.80001,3.872502201,-0.699496799,-0.699496799
0.05001,0.85001,3.848013526,-0.699638153,-0.699638153
0.05001,0.90001,3.825657265,-0.699761113,-0.699761113
0.05001,0.95001,3.805162842,-0.699868877,-0.699868877
0.05001,1.00001,3.786305388,-0.699963958,-0.699963958
0.05001,1.05001,3.768896235,-0.700048352,-0.700048352
0.05001,1.10001,3.752775725,-0.700123665,-0.700123665
0.05001,1.15001,3.737807696,-0.700191205,-0.700191205
0.05001,1.20001,3.723875207,-0.700252042,-0.700252042
0.05001,1.25001,3.710877173,-0.700307064,-0.700307064
0.05001,1.30001,3.698725697,-0.700357011,-0.700357011
0.05001,1.35001,3.687343938,-0.700402506,-0.700402506
0.05001,1.40001,3.676664379,-0.700444074,-0.700444074
0.05001,1.45001,3.666627423,-0.700482164,-0.700482164
0.05001,1.50001,3.657180231,-0.700517161,-0.700517161
0.05001,1.55001,3.648275775,-0.700549394,-0.700549394
0.05001,1.60001,3.639872035,-0.70057915,-0.70057915
0.05001,1.65001,3.631931339,-0.700606678,-0.700606678
0.05001,1.70001,3.624419798,-0.700632195,-0.700632195
0.05001,1.75001,3.617306835,-0.700655891,-0.700655891
0.05001,1.80001,3.610564777,-0.700677934,-0.700677934
0.05001,1.85001,3.604168515,-0.700698472,-0.700698472
0.05001,1.90001,3.598095204,-0.700717637,-0.700717637
0.05001,1.95001,3.592324011,-0.700735545,-0.700735545
0.05001,2.00001,3.586835889,-0.700752301,-0.700752301
0.05001,2.05001,3.581613391,-0.700767998,-0.700767998
0.05001,2.10001,3.576640497,-0.700782719,-0.700782719
0.05001,2.15001,3.571902471,-0.700796541,-0.700796541
0.05001,2.20001,3.567385734,-0.700809531,-0.700809531
0.05001,2.25001,3.563077744,-0.70082175,-0.70082175
0.05001,2.30001,3.558966903,-0.700833254,-0.700833254
0.05001,2.35001,3.555042468,-0.700844095,-0.700844095
0.05001,2.40001,3.551294467,-0.700854317,-0.700854317
0.05001,2.45001,3.547713635,-0.700863963,-0.700863963
0.05001,2.50001,3.544291349,-0.700873071,-0.700873071
0.05001,2.55001,3.541019574,-0.700881676,-0.700881676
0.05001,2.60001,3.537890809,-0.700889811,-0.700889811
0.05001,2.65001,3.534898048,-0.700897506,-0.700897506
0.05001,2.70001,3.532034735,-0.700904786,-0.700904786
0.05001,2.75001,3.52929473,-0.700911678,-0.700911678
0.05001,2.80001,3.526672275,-0.700918205,-0.700918205
0.05001,2.85001,3.524161964,-0.700924388,-0.700924388
0.05001,2.90001,3.521758719,-0.700930247,-0.700930247
0.05001,2.95001,3.519457759,-0.7009358,-0.7009358
0.05001,3.00001,3.517254587,-0.700941065,-0.700941065
0.05001,3.05001,3.515144959,-0.700946057,-0.700946057
0.05001,3.10001,3.513124876,-0.700950791,-0.700950791
0.05001,3.15001,3.511190558,-0.70095528,-0.70095528
0.05001,3.20001,3.509338435,-0.700959538,-0.700959538
0.05001,3.25001,3.507565129,-0.700963576,-0.700963576
0.05001,3.30001,3.505867444,-0.700967406,-0.700967406
0.05001,3.35001,3.504242349,-0.700971038,-0.700971038
0.05001,3.40001,3.502686973,-0.700974482,-0.700974482
0.05001,3.45001,3.501198591,-0.700977748,-0.700977748
0.05001,3.50001,3.499774615,-0.700980842,-0.700980842
0.05001,3.55001,3.498412588,-0.700983775,-0.700983775
0.05001,3.60001,3.497110171,-0.700986553,-0.700986553
0.05001,3.65001,3.495865141,-0.700989183,-0.700989183
0.05001,3.70001,3.49467538,-0.700991673,-0.700991673
0.05001,3.75001,3.493538872,-0.700994029,-0.700994029
0.05001,3.80001,3.492453693,-0.700996256,-0.700996256
0.05001,3.85001,3.491418011,-0.70099836,-0.70099836
0.05001,3.90001,3.490430075,-0.701000347,-0.701000347
0.05001,3.95001,3.489488214,-0.701002221,-0.701002221
0.05001,4.00001,3.488590833,-0.701003988,-0.701003988
0.05001,4.05001,3.487736404,-0.701005652,-0.701005652
0.05001,4.10001,3.486923469,-0.701007217,-0.701007217
0.05001,4.15001,3.486150632,-0.701008688,-0.701008688
0.05001,4.20001,3.485416555,-0.701010067,-0.701010067
0.05001,4.25001,3.484719958,-0.70101136,-0.70101136
0.05001,4.30001,3.484059614,-0.701012569,-0.701012569
0.05001,4.35001,3.483434348,-0.701013697,-0.701013697
0.05001,4.40001,3.482843031,-0.701014748,-0.701014748
0.05001,4.45001,3.48228458,-0.701015724,-0.701015724
0.05001,4.50001,3.481757957,-0.701016629,-0.701016629
0.05001,4.55001,3.481262164,-0.701017466,-0.701017466
0.05001,4.60001,3.480796243,-0.701018236,-0.701018236
0.05001,4.65001,3.480359271,-0.701018942,-0.701018942
0.05001,4.70001,3.479950364,-0.701019587,-0.701019587
0.05001,4.75001,3.479568668,-0.701020173,-0.701020173
0.05001,4.80001,3.479213365,-0.701020701,-0.701020701
0.05001,4.85001,3.478883665,-0.701021175,-0.701021175
0.05001,4.90001,3.478578809,-0.701021596,-0.701021596
0.05001,4.95001,3.478298064,-0.701021965,-0.701021965
0.10001,1.00E-05,7.870920219,2.479519074,2.479519074
0.10001,0.05001,6.608958531,-0.610551111,-0.610551111
0.10001,0.10001,5.860166494,-0.664129249,-0.664129249
0.10001,0.15001,5.464673237,-0.679464857,-0.679464857
0.10001,0.20001,5.204986673,-0.68637451,-0.68637451
0.10001,0.25001,5.015923536,-0.690203325,-0.690203325
0.10001,0.30001,4.869594428,-0.692596585,-0.692596585
0.10001,0.35001,4.75163785,-0.694215946,-0.694215946
0.10001,0.40001,4.65374597,-0.695375064,-0.695375064
0.10001,0.45001,4.570709575,-0.696240363,-0.696240363
0.10001,0.50001,4.499062557,-0.696907735,-0.696907735
0.10001,0.55001,4.436390854,-0.697436035,-0.697436035
0.10001,0.60001,4.380951008,-0.69786324,-0.69786324
0.10001,0.65001,4.331446122,-0.698214868,-0.698214868
0.10001,0.70001,4.286887512,-0.698508655,-0.698508655
0.10001,0.75001,4.246505684,-0.698757281,-0.698757281
0.10001,0.80001,4.209691022,-0.698970035,-0.698970035
0.10001,0.85001,4.175953103,-0.699153867,-0.699153867
0.10001,0.90001,4.144892059,-0.699314071,-0.699314071
0.10001,0.95001,4.116177976,-0.699454747,-0.699454747
0.10001,1.00001,4.089535775,-0.699579113,-0.699579113
0.10001,1.05001,4.064733933,-0.699689732,-0.699689732
0.10001,1.10001,4.041575924,-0.699788666,-0.699788666
0.10001,1.15001,4.019893651,-0.699877592,-0.699877592
0.10001,1.20001,3.999542325,-0.699957885,-0.699957885
0.10001,1.25001,3.980396438,-0.700030686,-0.700030686
0.10001,1.30001,3.962346558,-0.700096947,-0.700096947
0.10001,1.35001,3.945296759,-0.700157466,-0.700157466
0.10001,1.40001,3.929162533,-0.700212921,-0.700212921
0.10001,1.45001,3.91386909,-0.700263889,-0.700263889
0.10001,1.50001,3.899349958,-0.700310863,-0.700310863
0.10001,1.55001,3.885545823,-0.70035427,-0.70035427
0.10001,1.60001,3.872403559,-0.700394477,-0.700394477
0.10001,1.65001,3.85987542,-0.700431804,-0.700431804
0.10001,1.70001,3.847918356,-0.700466532,-0.700466532
0.10001,1.75001,3.836493428,-0.700498905,-0.700498905
0.10001,1.80001,3.825565318,-0.700529139,-0.700529139
0.10001,1.85001,3.815101905,-0.700557427,-0.700557427
0.10001,1.90001,3.805073897,-0.700583935,-0.700583935
0.10001,1.95001,3.795454521,-0.700608817,-0.700608817
0.10001,2.00001,3.786219247,-0.700632204,-0.700632204
0.10001,2.05001,3.777345555,-0.700654219,-0.700654219
0.10001,2.10001,3.768812722,-0.700674969,-0.700674969
0.10001,2.15001,3.760601645,-0.700694551,-0.700694551
0.10001,2.20001,3.75269468,-0.700713053,-0.700713053
0.10001,2.25001,3.745075502,-0.700730554,-0.700730554
0.10001,2.30001,3.737728977,-0.700747126,-0.700747126
0.10001,2.35001,3.730641058,-0.700762834,-0.700762834
0.10001,2.40001,3.723798683,-0.700777738,-0.700777738
0.10001,2.45001,3.717189686,-0.700791892,-0.700791892
0.10001,2.50001,3.710802725,-0.700805346,-0.700805346
0.10001,2.55001,3.704627204,-0.700818144,-0.700818144
0.10001,2.60001,3.698653217,-0.700830329,-0.700830329
0.10001,2.65001,3.692871491,-0.700841939,-0.700841939
0.10001,2.70001,3.687273329,-0.700853008,-0.700853008
0.10001,2.75001,3.681850571,-0.70086357,-0.70086357
0.10001,2.80001,3.67659555,-0.700873654,-0.700873654
0.10001,2.85001,3.671501053,-0.700883289,-0.700883289
0.10001,2.90001,3.66656029,-0.700892499,-0.700892499
0.10001,2.95001,3.661766858,-0.700901309,-0.700901309
0.10001,3.00001,3.657114718,-0.70090974,-0.70090974
0.10001,3.05001,3.652598166,-0.700917813,-0.700917813
0.10001,3.10001,3.648211811,-0.700925548,-0.700925548
0.10001,3.15001,3.643950551,-0.700932961,-0.700932961
0.10001,3.20001,3.639809555,-0.70094007,-0.70094007
0.10001,3.25001,3.635784246,-0.700946891,-0.700946891
0.10001,3.30001,3.631870281,-0.700953436,-0.700953436
0.10001,3.35001,3.62806354,-0.700959721,-0.700959721
0.10001,3.40001,3.624360106,-0.700965758,-0.700965758
0.10001,3.45001,3.620756258,-0.700971558,-0.700971558
0.10001,3.50001,3.617248455,-0.700977133,-0.700977133
0.10001,3.55001,3.613833326,-0.700982494,-0.700982494
0.10001,3.60001,3.61050766,-0.70098765,-0.70098765
0.10001,3.65001,3.607268396,-0.70099261,-0.70099261
0.10001,3.70001,3.604112615,-0.700997384,-0.700997384
0.10001,3.75001,3.601037529,-0.701001979,-0.701001979
0.10001,3.80001,3.598040478,-0.701006404,-0.701006404
0.10001,3.85001,3.595118918,-0.701010666,-0.701010666
0.10001,3.90001,3.592270417,-0.701014771,-0.701014771
0.10001,3.95001,3.58949265,-0.701018726,-0.701018726
0.10001,4.00001,3.58678339,-0.701022538,-0.701022538
0.10001,4.05001,3.584140504,-0.701026212,-0.701026212
0.10001,4.10001,3.58156195,-0.701029754,-0.701029754
0.10001,4.15001,3.579045768,-0.70103317,-0.70103317
0.10001,4.20001,3.57659008,-0.701036463,-0.701036463
0.10001,4.25001,3.574193084,-0.70103964,-0.70103964
0.10001,4.30001,3.571853047,-0.701042704,-0.701042704
0.10001,4.35001,3.569568309,-0.701045659,-0.701045659
0.10001,4.40001,3.567337271,-0.701048511,-0.701048511
0.10001,4.45001,3.565158398,-0.701051262,-0.701051262
0.10001,4.50001,3.563030214,-0.701053917,-0.701053917
0.10001,4.55001,3.560951297,-0.70105648,-0.70105648
0.10001,4.60001,3.558920279,-0.701058952,-0.701058952
0.10001,4.65001,3.556935844,-0.701061338,-0.701061338
0.10001,4.70001,3.554996723,-0.701063641,-0.701063641
0.10001,4.75001,3.553101693,-0.701065863,-0.701065863
0.10001,4.80001,3.551249577,-0.701068008,-0.701068008
0.10001,4.85001,3.549439237,-0.701070078,-0.701070078
0.10001,4.90001,3.547669576,-0.701072075,-0.701072075
0.10001,4.95001,3.545939538,-0.701074003,-0.701074003
0.15001,1.00E-05,8.361412282,2.565770532,2.565770532
0.15001,0.05001,7.08599175,-0.600014456,-0.600014456
0.15001,0.10001,6.288700396,-0.6590932,-0.6590932
0.15001,0.15001,5.86037778,-0.67631127,-0.67631127
0.15001,0.20001,5.576122097,-0.68413775,-0.68413775
0.15001,0.25001,5.367496139,-0.688498338,-0.688498338
0.15001,0.30001,5.204948725,-0.691234349,-0.691234349
0.15001,0.35001,5.07316138,-0.69309088,-0.69309088
0.15001,0.40001,4.963226281,-0.694422727,-0.694422727
0.15001,0.45001,4.869533805,-0.695418789,-0.695418789
0.15001,0.50001,4.788337579,-0.696188206,-0.696188206
0.15001,0.55001,4.717019863,-0.696798111,-0.696798111
0.15001,0.60001,4.653684614,-0.697291903,-0.697291903
0.15001,0.65001,4.596917728,-0.69769879,-0.69769879
0.15001,0.70001,4.545638577,-0.698039098,-0.698039098
0.15001,0.75001,4.499004233,-0.698327377,-0.698327377
0.15001,0.80001,4.456345522,-0.698574298,-0.698574298
0.15001,0.85001,4.41712306,-0.698787848,-0.698787848
0.15001,0.90001,4.380896254,-0.698974119,-0.698974119
0.15001,0.95001,4.347300956,-0.699137832,-0.699137832
0.15001,1.00001,4.316033043,-0.699282695,-0.699282695
0.15001,1.05001,4.286836139,-0.699411663,-0.699411663
0.15001,1.10001,4.259492299,-0.699527114,-0.699527114
0.15001,1.15001,4.233814826,-0.699630981,-0.699630981
0.15001,1.20001,4.20964269,-0.699724856,-0.699724856
0.15001,1.25001,4.186836113,-0.699810052,-0.699810052
0.15001,1.30001,4.165273061,-0.699887672,-0.699887672
0.15001,1.35001,4.144846426,-0.699958637,-0.699958637
0.15001,1.40001,4.125461732,-0.700023733,-0.700023733
0.15001,1.45001,4.107035265,-0.700083624,-0.700083624
0.15001,1.50001,4.089492537,-0.700138884,-0.700138884
0.15001,1.55001,4.072767001,-0.700190004,-0.700190004
0.15001,1.60001,4.05679899,-0.70023741,-0.70023741
0.15001,1.65001,4.041534818,-0.700281473,-0.700281473
0.15001,1.70001,4.026926028,-0.700322518,-0.700322518
0.15001,1.75001,4.012928744,-0.700360828,-0.700360828
0.15001,1.80001,3.99950313,-0.700396653,-0.700396653
0.15001,1.85001,3.986612916,-0.700430215,-0.700430215
0.15001,1.90001,3.974224997,-0.700461711,-0.700461711
0.15001,1.95001,3.962309085,-0.700491313,-0.700491313
0.15001,2.00001,3.9508374,-0.70051918,-0.70051918
0.15001,2.05001,3.939784415,-0.700545449,-0.700545449
0.15001,2.10001,3.92912662,-0.700570246,-0.700570246
0.15001,2.15001,3.91884232,-0.700593684,-0.700593684
0.15001,2.20001,3.90891146,-0.700615865,-0.700615865
0.15001,2.25001,3.899315467,-0.70063688,-0.70063688
0.15001,2.30001,3.89003711,-0.700656814,-0.700656814
0.15001,2.35001,3.881060378,-0.700675741,-0.700675741
0.15001,2.40001,3.87237037,-0.700693731,-0.700693731
0.15001,2.45001,3.8639532,-0.700710847,-0.700710847
0.15001,2.50001,3.855795904,-0.700727146,-0.700727146
0.15001,2.55001,3.847886367,-0.700742682,-0.700742682
0.15001,2.60001,3.840213251,-0.700757501,-0.700757501
0.15001,2.65001,3.83276593,-0.70077165,-0.70077165
0.15001,2.70001,3.825534438,-0.700785168,-0.700785168
0.15001,2.75001,3.81850941,-0.700798094,-0.700798094
0.15001,2.80001,3.811682042,-0.700810463,-0.700810463
0.15001,2.85001,3.805044046,-0.700822305,-0.700822305
0.15001,2.90001,3.798587609,-0.700833652,-0.700833652
0.15001,2.95001,3.792305365,-0.700844531,-0.700844531
0.15001,3.00001,3.786190355,-0.700854968,-0.700854968
0.15001,3.05001,3.780236003,-0.700864986,-0.700864986
0.15001,3.10001,3.77443609,-0.700874608,-0.700874608
0.15001,3.15001,3.768784725,-0.700883854,-0.700883854
0.15001,3.20001,3.763276326,-0.700892744,-0.700892744
0.15001,3.25001,3.757905601,-0.700901296,-0.700901296
0.15001,3.30001,3.752667523,-0.700909527,-0.700909527
0.15001,3.35001,3.74755732,-0.700917451,-0.700917451
0.15001,3.40001,3.742570454,-0.700925085,-0.700925085
0.15001,3.45001,3.737702609,-0.700932443,-0.700932443
0.15001,3.50001,3.732949674,-0.700939536,-0.700939536
0.15001,3.55001,3.728307735,-0.700946377,-0.700946377
0.15001,3.60001,3.723773059,-0.700952979,-0.700952979
0.15001,3.65001,3.719342085,-0.70095935,-0.70095935
0.15001,3.70001,3.715011415,-0.700965503,-0.700965503
0.15001,3.75001,3.710777803,-0.700971447,-0.700971447
0.15001,3.80001,3.706638147,-0.700977189,-0.700977189
0.15001,3.85001,3.702589479,-0.70098274,-0.70098274
0.15001,3.90001,3.698628962,-0.700988108,-0.700988108
0.15001,3.95001,3.694753878,-0.700993299,-0.700993299
0.15001,4.00001,3.690961623,-0.700998321,-0.700998321
0.15001,4.05001,3.687249705,-0.701003181,-0.701003181
0.15001,4.10001,3.68361573,-0.701007886,-0.701007886
0.15001,4.15001,3.680057405,-0.701012441,-0.701012441
0.15001,4.20001,3.676572526,-0.701016853,-0.701016853
0.15001,4.25001,3.673158981,-0.701021127,-0.701021127
0.15001,4.30001,3.669814735,-0.701025268,-0.701025268
0.15001,4.35001,3.666537838,-0.701029281,-0.701029281
0.15001,4.40001,3.663326412,-0.701033172,-0.701033172
0.15001,4.45001,3.660178649,-0.701036945,-0.701036945
0.15001,4.50001,3.657092812,-0.701040603,-0.701040603
0.15001,4.55001,3.654067228,-0.701044152,-0.701044152
0.15001,4.60001,3.651100284,-0.701047595,-0.701047595
0.15001,4.65001,3.648190427,-0.701050936,-0.701050936
0.15001,4.70001,3.645336159,-0.701054178,-0.701054178
0.15001,4.75001,3.642536038,-0.701057325,-0.701057325
0.15001,4.80001,3.63978867,-0.70106038,-0.70106038
0.15001,4.85001,3.63709271,-0.701063346,-0.701063346
0.15001,4.90001,3.634446863,-0.701066227,-0.701066227
0.15001,4.95001,3.631849874,-0.701069025,-0.701069025
0.20001,1.00E-05,8.721971372,2.613124216,2.613124216
0.20001,0.05001,7.438436217,-0.592587447,-0.592587447
0.20001,0.10001,6.611159697,-0.655349008,-0.655349008
0.20001,0.15001,6.161254442,-0.673910783,-0.673910783
0.20001,0.20001,5.860431844,-0.682410612,-0.682410612
0.20001,0.25001,5.638422814,-0.687168533,-0.687168533
0.20001,0.30001,5.46467475,-0.69016369,-0.69016369
0.20001,0.35001,5.323271109,-0.692201113,-0.692201113
0.20001,0.40001,5.204920226,-0.693665598,-0.693665598
0.20001,0.45001,5.10375204,-0.694762617,-0.694762617
0.20001,0.50001,5.015835595,-0.695611165,-0.695611165
0.20001,0.55001,4.938417687,-0.696284582,-0.696284582
0.20001,0.60001,4.869499983,-0.696830357,-0.696830357
0.20001,0.65001,4.807589289,-0.697280494,-0.697280494
0.20001,0.70001,4.751542584,-0.697657293,-0.697657293
0.20001,0.75001,4.700466874,-0.697976733,-0.697976733
0.20001,0.80001,4.65365221,-0.698250544,-0.698250544
0.20001,0.85001,4.610525567,-0.698487516,-0.698487516
0.20001,0.90001,4.570618279,-0.698694354,-0.698694354
0.20001,0.95001,4.533542533,-0.69887626,-0.69887626
0.20001,1.00001,4.498974076,-0.699037323,-0.699037323
0.20001,1.05001,4.466639273,-0.699180801,-0.699180801
0.20001,1.10001,4.436305261,-0.699309318,-0.699309318
0.20001,1.15001,4.407772378,-0.699425011,-0.699425011
0.20001,1.20001,4.380868243,-0.699529636,-0.699529636
0.20001,1.25001,4.355443093,-0.699624646,-0.699624646
0.20001,1.30001,4.331366064,-0.699711258,-0.699711258
0.20001,1.35001,4.308522199,-0.699790494,-0.699790494
0.20001,1.40001,4.286810019,-0.699863219,-0.699863219
0.20001,1.45001,4.266139533,-0.699930173,-0.699930173
0.20001,1.50001,4.246430605,-0.699991986,-0.699991986
0.20001,1.55001,4.227611593,-0.700049205,-0.700049205
0.20001,1.60001,4.209618211,-0.700102302,-0.700102302
0.20001,1.65001,4.192392581,-0.700151687,-0.700151687
0.20001,1.70001,4.175882421,-0.700197719,-0.700197719
0.20001,1.75001,4.160040365,-0.700240713,-0.700240713
0.20001,1.80001,4.144823376,-0.700280947,-0.700280947
0.20001,1.85001,4.130192247,-0.700318665,-0.700318665
0.20001,1.90001,4.11611117,-0.700354086,-0.700354086
0.20001,1.95001,4.102547361,-0.700387403,-0.700387403
0.20001,2.00001,4.089470737,-0.700418789,-0.700418789
0.20001,2.05001,4.076853633,-0.700448399,-0.700448399
0.20001,2.10001,4.064670559,-0.700476371,-0.700476371
0.20001,2.15001,4.052897979,-0.700502831,-0.700502831
0.20001,2.20001,4.041514122,-0.700527892,-0.700527892
0.20001,2.25001,4.030498815,-0.700551656,-0.700551656
0.20001,2.30001,4.019833335,-0.700574215,-0.700574215
0.20001,2.35001,4.009500272,-0.700595654,-0.700595654
0.20001,2.40001,3.999483416,-0.700616049,-0.700616049
0.20001,2.45001,3.989767652,-0.700635471,-0.700635471
0.20001,2.50001,3.980338864,-0.700653983,-0.700653983
0.20001,2.55001,3.97118385,-0.700671643,-0.700671643
0.20001,2.60001,3.962290252,-0.700688507,-0.700688507
0.20001,2.65001,3.953646481,-0.700704622,-0.700704622
0.20001,2.70001,3.94524166,-0.700720034,-0.700720034
0.20001,2.75001,3.937065566,-0.700734786,-0.700734786
0.20001,2.80001,3.929108583,-0.700748917,-0.700748917
0.20001,2.85001,3.921361654,-0.700762461,-0.700762461
0.20001,2.90001,3.913816238,-0.700775452,-0.700775452
0.20001,2.95001,3.906464276,-0.70078792,-0.70078792
0.20001,3.00001,3.899298154,-0.700799895,-0.700799895
0.20001,3.05001,3.892310674,-0.700811403,-0.700811403
0.20001,3.10001,3.885495022,-0.700822469,-0.700822469
