alpha_1,alpha_2,Im(lambda_6),Re(lambda_6),Re(lambda_5)
0.00001,0.00001,4.880627681,-0.451696541,-0.451696541
0.00001,0.05001,7.639217349,-1.288268358,-1.288268358
0.00001,0.10001,7.110237505,-1.085052947,-1.085052947
0.00001,0.15001,6.734252979,-0.990050494,-0.990050494
0.00001,0.20001,6.44715357,-0.934155688,-0.934155688
0.00001,0.25001,6.216588483,-0.897065872,-0.897065872
0.00001,0.30001,6.024840032,-0.87054364,-0.87054364
0.00001,0.35001,5.861276156,-0.850580708,-0.850580708
0.00001,0.40001,5.719049747,-0.834981773,-0.834981773
0.00001,0.45001,5.593505445,-0.822439393,-0.822439393
0.00001,0.50001,5.481340496,-0.812124472,-0.812124472
0.00001,0.55001,5.380130359,-0.803484909,-0.803484909
0.00001,0.60001,5.288044706,-0.796138353,-0.796138353
0.00001,0.65001,5.203669202,-0.789811343,-0.789811343
0.00001,0.70001,5.125889186,-0.784302958,-0.784302958
0.00001,0.75001,5.053811205,-0.779462161,-0.779462161
0.00001,0.80001,4.986708548,-0.775173157,-0.775173157
0.00001,0.85001,4.923982507,-0.771345639,-0.771345639
0.00001,0.90001,4.865134227,-0.767908112,-0.767908112
0.00001,0.95001,4.809743852,-0.764803215,-0.764803215
0.00001,1.00001,4.757454828,-0.761984381,-0.761984381
0.00001,1.05001,4.707961897,-0.759413402,-0.759413402
0.00001,1.10001,4.661001801,-0.757058624,-0.757058624
0.00001,1.15001,4.616345982,-0.754893598,-0.754893598
0.00001,1.20001,4.573794806,-0.752896043,-0.752896043
0.00001,1.25001,4.53317292,-0.751047057,-0.751047057
0.00001,1.30001,4.494325516,-0.749330497,-0.749330497
0.00001,1.35001,4.457115266,-0.747732488,-0.747732488
0.00001,1.40001,4.42141982,-0.746241041,-0.746241041
0.00001,1.45001,4.387129726,-0.74484574,-0.74484574
0.00001,1.50001,4.354146697,-0.74353749,-0.74353749
0.00001,1.55001,4.322382157,-0.742308316,-0.742308316
0.00001,1.60001,4.291756022,-0.741151192,-0.741151192
0.00001,1.65001,4.262195657,-0.740059905,-0.740059905
0.00001,1.70001,4.233634989,-0.739028943,-0.739028943
0.00001,1.75001,4.206013753,-0.738053393,-0.738053393
0.00001,1.80001,4.179276834,-0.737128865,-0.737128865
0.00001,1.85001,4.153373708,-0.736251423,-0.736251423
0.00001,1.90001,4.128257948,-0.735417529,-0.735417529
0.00001,1.95001,4.1038868,-0.734623991,-0.734623991
0.00001,2.00001,4.08022081,-0.733867924,-0.733867924
0.00001,2.05001,4.057223497,-0.733146713,-0.733146713
0.00001,2.10001,4.034861065,-0.732457983,-0.732457983
0.00001,2.15001,4.01310215,-0.731799568,-0.731799568
0.00001,2.20001,3.991917593,-0.731169495,-0.731169495
0.00001,2.25001,3.971280243,-0.730565956,-0.730565956
0.00001,2.30001,3.951164778,-0.729987298,-0.729987298
0.00001,2.35001,3.931547547,-0.729432,-0.729432
0.00001,2.40001,3.912406426,-0.728898665,-0.728898665
0.00001,2.45001,3.893720693,-0.728386004,-0.728386004
0.00001,2.50001,3.875470916,-0.727892829,-0.727892829
0.00001,2.55001,3.857638842,-0.727418042,-0.727418042
0.00001,2.60001,3.840207313,-0.726960625,-0.726960625
0.00001,2.65001,3.823160177,-0.726519634,-0.726519634
0.00001,2.70001,3.806482211,-0.726094194,-0.726094194
0.00001,2.75001,3.790159054,-0.72568349,-0.72568349
0.00001,2.80001,3.774177147,-0.725286765,-0.725286765
0.00001,2.85001,3.758523666,-0.72490331,-0.72490331
0.00001,2.90001,3.743186482,-0.724532467,-0.724532467
0.00001,2.95001,3.728154104,-0.724173619,-0.724173619
0.00001,3.00001,3.713415638,-0.723826188,-0.723826188
0.00001,3.05001,3.698960748,-0.723489635,-0.723489635
0.00001,3.10001,3.684779618,-0.723163453,-0.723163453
0.00001,3.15001,3.67086292,-0.722847167,-0.722847167
0.00001,3.20001,3.657201779,-0.72254033,-0.72254033
0.00001,3.25001,3.643787748,-0.722242521,-0.722242521
0.00001,3.30001,3.63061278,-0.721953345,-0.721953345
0.00001,3.35001,3.617669203,-0.72167243,-0.72167243
0.00001,3.40001,3.604949697,-0.721399425,-0.721399425
0.00001,3.45001,3.592447276,-0.721133996,-0.721133996
0.00001,3.50001,3.580155265,-0.720875833,-0.720875833
0.00001,3.55001,3.568067284,-0.720624637,-0.720624637
0.00001,3.60001,3.556177229,-0.720380129,-0.720380129
0.00001,3.65001,3.544479259,-0.720142044,-0.720142044
0.00001,3.70001,3.53296778,-0.71991013,-0.71991013
0.00001,3.75001,3.521637433,-0.719684148,-0.719684148
0.00001,3.80001,3.510483077,-0.719463873,-0.719463873
0.00001,3.85001,3.499499784,-0.71924909,-0.71924909
0.00001,3.90001,3.488682821,-0.719039594,-0.719039594
0.00001,3.95001,3.478027645,-0.718835191,-0.718835191
0.00001,4.00001,3.46752989,-0.718635697,-0.718635697
0.00001,4.05001,3.45718536,-0.718440936,-0.718440936
0.00001,4.10001,3.446990019,-0.71825074,-0.71825074
0.00001,4.15001,3.436939984,-0.71806495,-0.71806495
0.00001,4.20001,3.427031516,-0.717883413,-0.717883413
0.00001,4.25001,3.417261017,-0.717705984,-0.717705984
0.00001,4.30001,3.407625017,-0.717532525,-0.717532525
0.00001,4.35001,3.398120175,-0.717362902,-0.717362902
0.00001,4.40001,3.388743265,-0.71719699,-0.71719699
0.00001,4.45001,3.379491179,-0.717034666,-0.717034666
0.00001,4.50001,3.370360915,-0.716875816,-0.716875816
0.00001,4.55001,3.361349576,-0.716720327,-0.716720327
0.00001,4.60001,3.352454364,-0.716568095,-0.716568095
0.00001,4.65001,3.343672574,-0.716419016,-0.716419016
0.00001,4.70001,3.335001595,-0.716272994,-0.716272994
0.00001,4.75001,3.326438898,-0.716129935,-0.716129935
0.00001,4.80001,3.31798204,-0.715989749,-0.715989749
0.00001,4.85001,3.309628658,-0.71585235,-0.71585235
0.00001,4.90001,3.301376462,-0.715717655,-0.715717655
0.00001,4.95001,3.293223237,-0.715585584,-0.715585584
0.05001,0.00001,5.934944122,0.196804145,0.196804145
0.05001,0.05001,9.840866314,-3.219195922,-3.219195922
0.05001,0.10001,9.084864337,-3.560072968,-3.560072968
0.05001,0.15001,8.643382435,-3.698824716,-3.698824716
0.05001,0.20001,8.343952395,-3.768875796,-3.768875796
0.05001,0.25001,8.124342224,-3.806988332,-3.806988332
0.05001,0.30001,7.955262712,-3.8278155,-3.8278155
0.05001,0.35001,7.820686453,-3.838401528,-3.838401528
0.05001,0.40001,7.710941478,-3.842548919,-3.842548919
0.05001,0.45001,7.619774105,-3.842479619,-3.842479619
0.05001,0.50001,7.542927384,-3.83956909,-3.83956909
0.05001,0.55001,7.477385539,-3.834706879,-3.834706879
0.05001,0.60001,7.42094276,-3.828488272,-3.828488272
0.05001,0.65001,7.371942899,-3.821322628,-3.821322628
0.05001,0.70001,7.329115033,-3.813497691,-3.813497691
0.05001,0.75001,7.29146561,-3.805219359,-3.805219359
0.05001,0.80001,7.25820543,-3.796637095,-3.796637095
0.05001,0.85001,7.228698865,-3.787860658,-3.787860658
0.05001,0.90001,7.202427707,-3.778971375,-3.778971375
0.05001,0.95001,7.178964896,-3.770029903,-3.770029903
0.05001,1.00001,7.157955088,-3.761081685,-3.761081685
0.05001,1.05001,7.139100047,-3.752160823,-3.752160823
0.05001,1.10001,7.122147511,-3.743292899,-3.743292899
0.05001,1.15001,7.106882588,-3.734497027,-3.734497027
0.05001,1.20001,7.093121032,-3.725787386,-3.725787386
0.05001,1.25001,7.080703942,-3.717174357,-3.717174357
0.05001,1.30001,7.069493524,-3.708665396,-3.708665396
0.05001,1.35001,7.059369688,-3.700265685,-3.700265685
0.05001,1.40001,7.050227287,-3.691978642,-3.691978642
0.05001,1.45001,7.041973861,-3.683806313,-3.683806313
0.05001,1.50001,7.03452778,-3.675749673,-3.675749673
0.05001,1.55001,7.027816704,-3.667808866,-3.667808866
0.05001,1.60001,7.021776301,-3.65998339,-3.65998339
0.05001,1.65001,7.016349177,-3.652272247,-3.652272247
0.05001,1.70001,7.011483964,-3.644674056,-3.644674056
0.05001,1.75001,7.007134558,-3.637187146,-3.637187146
0.05001,1.80001,7.003259466,-3.629809631,-3.629809631
0.05001,1.85001,6.999821246,-3.622539469,-3.622539469
0.05001,1.90001,6.996786035,-3.615374503,-3.615374503
0.05001,1.95001,6.994123128,-3.608312505,-3.608312505
0.05001,2.00001,6.991804631,-3.601351202,-3.601351202
0.05001,2.05001,6.989805146,-3.594488298,-3.594488298
0.05001,2.10001,6.988101501,-3.587721496,-3.587721496
0.05001,2.15001,6.986672521,-3.581048509,-3.581048509
0.05001,2.20001,6.985498816,-3.574467076,-3.574467076
0.05001,2.25001,6.984562602,-3.567974965,-3.567974965
0.05001,2.30001,6.983847542,-3.561569986,-3.561569986
0.05001,2.35001,6.983338605,-3.55524999,-3.55524999
0.05001,2.40001,6.983021939,-3.549012878,-3.549012878
0.05001,2.45001,6.982884764,-3.542856599,-3.542856599
0.05001,2.50001,6.982915269,-3.536779159,-3.536779159
0.05001,2.55001,6.983102528,-3.530778611,-3.530778611
0.05001,2.60001,6.98343642,-3.524853067,-3.524853067
0.05001,2.65001,6.983907554,-3.51900069,-3.51900069
0.05001,2.70001,6.984507215,-3.513219699,-3.513219699
0.05001,2.75001,6.985227299,-3.507508363,-3.507508363
0.05001,2.80001,6.986060265,-3.501865005,-3.501865005
0.05001,2.85001,6.986999089,-3.496287999,-3.496287999
0.05001,2.90001,6.988037221,-3.490775768,-3.490775768
0.05001,2.95001,6.989168549,-3.485326786,-3.485326786
0.05001,3.00001,6.990387362,-3.479939572,-3.479939572
0.05001,3.05001,6.991688322,-3.474612693,-3.474612693
0.05001,3.10001,6.993066432,-3.46934476,-3.46934476
0.05001,3.15001,6.994517013,-3.464134426,-3.464134426
0.05001,3.20001,6.996035682,-3.45898039,-3.45898039
0.05001,3.25001,6.997618323,-3.453881386,-3.453881386
0.05001,3.30001,6.999261078,-3.448836193,-3.448836193
0.05001,3.35001,7.000960318,-3.443843624,-3.443843624
0.05001,3.40001,7.002712637,-3.438902531,-3.438902531
0.05001,3.45001,7.004514827,-3.434011799,-3.434011799
0.05001,3.50001,7.006363871,-3.429170349,-3.429170349
0.05001,3.55001,7.008256928,-3.424377134,-3.424377134
0.05001,3.60001,7.010191321,-3.41963114,-3.41963114
0.05001,3.65001,7.012164525,-3.414931383,-3.414931383
0.05001,3.70001,7.014174158,-3.410276907,-3.410276907
0.05001,3.75001,7.016217975,-3.405666786,-3.405666786
0.05001,3.80001,7.018293851,-3.401100122,-3.401100122
0.05001,3.85001,7.020399782,-3.396576042,-3.396576042
0.05001,3.90001,7.022533874,-3.392093699,-3.392093699
0.05001,3.95001,7.024694333,-3.38765227,-3.38765227
0.05001,4.00001,7.026879464,-3.383250958,-3.383250958
0.05001,4.05001,7.029087662,-3.378888986,-3.378888986
0.05001,4.10001,7.031317408,-3.374565601,-3.374565601
0.05001,4.15001,7.033567263,-3.37028007,-3.37028007
0.05001,4.20001,7.035835862,-3.366031681,-3.366031681
0.05001,4.25001,7.038121913,-3.361819742,-3.361819742
0.05001,4.30001,7.040424191,-3.35764358,-3.35764358
0.05001,4.35001,7.042741531,-3.353502541,-3.353502541
0.05001,4.40001,7.04507283,-3.349395988,-3.349395988
0.05001,4.45001,7.047417042,-3.3453233,-3.3453233
0.05001,4.50001,7.049773171,-3.341283876,-3.341283876
0.05001,4.55001,7.052140274,-3.337277127,-3.337277127
0.05001,4.60001,7.054517452,-3.333302483,-3.333302483
0.05001,4.65001,7.056903854,-3.329359387,-3.329359387
0.05001,4.70001,7.059298668,-3.325447297,-3.325447297
0.05001,4.75001,7.061701126,-3.321565684,-3.321565684
0.05001,4.80001,7.064110493,-3.317714035,-3.317714035
0.05001,4.85001,7.066526073,-3.313891847,-3.313891847
0.05001,4.90001,7.068947205,-3.310098631,-3.310098631
0.05001,4.95001,7.071373256,-3.306333912,-3.306333912
0.10001,0.00001,6.636140819,0.366097426,0.366097426
0.10001,0.05001,10.63210093,-2.88796825,-2.88796825
0.10001,0.10001,9.892754098,-3.28886875,-3.28886875
0.10001,0.15001,9.432162008,-3.481526918,-3.481526918
0.10001,0.20001,9.104156662,-3.59590857,-3.59590857
0.10001,0.25001,8.853467017,-3.670734302,-3.670734302
0.10001,0.30001,8.653242276,-3.722427908,-3.722427908
0.10001,0.35001,8.488412586,-3.759338332,-3.759338332
0.10001,0.40001,8.349682892,-3.78621709,-3.78621709
0.10001,0.45001,8.230923692,-3.805987243,-3.805987243
0.10001,0.50001,8.127885924,-3.820552703,-3.820552703
0.10001,0.55001,8.037507517,-3.831209054,-3.831209054
0.10001,0.60001,7.957512214,-3.838868993,-3.838868993
0.10001,0.65001,7.886164339,-3.844193807,-3.844193807
0.10001,0.70001,7.822112041,-3.847673894,-3.847673894
0.10001,0.75001,7.764283326,-3.849680105,-3.849680105
0.10001,0.80001,7.711814896,-3.850497597,-3.850497597
0.10001,0.85001,7.664002148,-3.850348798,-3.850348798
0.10001,0.90001,7.62026321,-3.849409388,-3.849409388
0.10001,0.95001,7.580112543,-3.847819647,-3.847819647
0.10001,1.00001,7.543141236,-3.845692676,-3.845692676
0.10001,1.05001,7.509002041,-3.843120441,-3.843120441
0.10001,1.10001,7.477397862,-3.840178299,-3.840178299
0.10001,1.15001,7.448072785,-3.836928419,-3.836928419
0.10001,1.20001,7.420805003,-3.833422401,-3.833422401
0.10001,1.25001,7.395401179,-3.829703312,-3.829703312
0.10001,1.30001,7.371691916,-3.825807273,-3.825807273
0.10001,1.35001,7.349528084,-3.821764715,-3.821764715
0.10001,1.40001,7.328777806,-3.817601375,-3.817601375
0.10001,1.45001,7.309323987,-3.813339103,-3.813339103
0.10001,1.50001,7.291062256,-3.808996504,-3.808996504
0.10001,1.55001,7.273899253,-3.804589467,-3.804589467
0.10001,1.60001,7.257751186,-3.800131593,-3.800131593
0.10001,1.65001,7.242542617,-3.795634554,-3.795634554
0.10001,1.70001,7.228205428,-3.791108381,-3.791108381
0.10001,1.75001,7.214677939,-3.78656171,-3.78656171
0.10001,1.80001,7.201904157,-3.782001987,-3.782001987
0.10001,1.85001,7.189833124,-3.777435633,-3.777435633
0.10001,1.90001,7.178418355,-3.772868195,-3.772868195
0.10001,1.95001,7.167617354,-3.768304461,-3.768304461
0.10001,2.00001,7.157391188,-3.763748565,-3.763748565
0.10001,2.05001,7.147704119,-3.759204078,-3.759204078
0.10001,2.10001,7.138523277,-3.754674078,-3.754674078
0.10001,2.15001,7.129818378,-3.750161217,-3.750161217
0.10001,2.20001,7.12156147,-3.745667773,-3.745667773
0.10001,2.25001,7.113726712,-3.741195702,-3.741195702
0.10001,2.30001,7.106290176,-3.736746676,-3.736746676
0.10001,2.35001,7.099229674,-3.732322119,-3.732322119
0.10001,2.40001,7.092524599,-3.727923237,-3.727923237
0.10001,2.45001,7.086155788,-3.723551046,-3.723551046
0.10001,2.50001,7.080105396,-3.719206394,-3.719206394
0.10001,2.55001,7.074356784,-3.714889982,-3.714889982
0.10001,2.60001,7.068894419,-3.710602384,-3.710602384
0.10001,2.65001,7.063703783,-3.706344058,-3.706344058
0.10001,2.70001,7.058771292,-3.702115363,-3.702115363
0.10001,2.75001,7.054084221,-3.69791657,-3.69791657
0.10001,2.80001,7.049630637,-3.693747871,-3.693747871
0.10001,2.85001,7.045399339,-3.689609394,-3.689609394
0.10001,2.90001,7.041379803,-3.685501202,-3.685501202
0.10001,2.95001,7.037562131,-3.68142331,-3.68142331
0.10001,3.00001,7.033937005,-3.677375683,-3.677375683
0.10001,3.05001,7.030495645,-3.673358249,-3.673358249
0.10001,3.10001,7.027229772,-3.669370898,-3.669370898
0.10001,3.15001,7.024131574,-3.665413489,-3.665413489
0.10001,3.20001,7.02119367,-3.661485856,-3.661485856
0.10001,3.25001,7.018409082,-3.657587807,-3.657587807
0.10001,3.30001,7.015771212,-3.653719132,-3.653719132
0.10001,3.35001,7.013273811,-3.649879602,-3.649879602
0.10001,3.40001,7.010910959,-3.646068972,-3.646068972
0.10001,3.45001,7.008677045,-3.642286985,-3.642286985
0.10001,3.50001,7.006566745,-3.638533374,-3.638533374
0.10001,3.55001,7.004575006,-3.634807861,-3.634807861
0.10001,3.60001,7.002697026,-3.631110162,-3.631110162
0.10001,3.65001,7.000928242,-3.627439985,-3.627439985
0.10001,3.70001,6.999264317,-3.623797033,-3.623797033
0.10001,3.75001,6.997701119,-3.620181007,-3.620181007
0.10001,3.80001,6.996234717,-3.616591603,-3.616591603
0.10001,3.85001,6.994861366,-3.613028515,-3.613028515
0.10001,3.90001,6.993577494,-3.609491436,-3.609491436
0.10001,3.95001,6.992379698,-3.605980059,-3.605980059
0.10001,4.00001,6.991264727,-3.602494075,-3.602494075
0.10001,4.05001,6.99022948,-3.599033178,-3.599033178
0.10001,4.10001,6.989270994,-3.59559706,-3.59559706
0.10001,4.15001,6.98838644,-3.592185417,-3.592185417
0.10001,4.20001,6.98757311,-3.588797945,-3.588797945
0.10001,4.25001,6.986828416,-3.585434342,-3.585434342
0.10001,4.30001,6.986149881,-3.58209431,-3.58209431
0.10001,4.35001,6.985535134,-3.57877755,-3.57877755
0.10001,4.40001,6.984981905,-3.575483769,-3.575483769
0.10001,4.45001,6.984488018,-3.572212677,-3.572212677
0.10001,4.50001,6.984051388,-3.568963984,-3.568963984
0.10001,4.55001,6.983670017,-3.565737406,-3.565737406
0.10001,4.60001,6.983341985,-3.562532661,-3.562532661
0.10001,4.65001,6.983065453,-3.559349472,-3.559349472
0.10001,4.70001,6.982838656,-3.556187563,-3.556187563
0.10001,4.75001,6.982659895,-3.553046664,-3.553046664
0.10001,4.80001,6.982527543,-3.549926507,-3.549926507
0.10001,4.85001,6.982440034,-3.546826828,-3.546826828
0.10001,4.90001,6.982395863,-3.543747366,-3.543747366
0.10001,4.95001,6.982393582,-3.540687866,-3.540687866
0.15001,0.00001,7.080024212,0.46539809,0.46539809
0.15001,0.05001,11.07263645,-2.680217639,-2.680217639
0.15001,0.10001,10.36472117,-3.097665749,-3.097665749
0.15001,0.15001,9.909742234,-3.312237219,-3.312237219
0.15001,0.20001,9.578250921,-3.447013054,-3.447013054
0.15001,0.25001,9.320092879,-3.540029301,-3.540029301
0.15001,0.30001,9.110501081,-3.607869472,-3.607869472
0.15001,0.35001,8.935397661,-3.659162344,-3.659162344
0.15001,0.40001,8.78600725,-3.698922591,-3.698922591
0.15001,0.45001,8.656489659,-3.730295942,-3.730295942
0.15001,0.50001,8.542762895,-3.755369813,-3.755369813
0.15001,0.55001,8.441862982,-3.775590464,-3.775590464
0.15001,0.60001,8.351571008,-3.791994838,-3.791994838
0.15001,0.65001,8.270183735,-3.8053474,-3.8053474
0.15001,0.70001,8.196366151,-3.816224895,-3.816224895
0.15001,0.75001,8.129053161,-3.825070998,-3.825070998
0.15001,0.80001,8.067381982,-3.832232739,-3.832232739
0.15001,0.85001,8.010644429,-3.83798548,-3.83798548
0.15001,0.90001,7.958252433,-3.842550477,-3.842550477
0.15001,0.95001,7.909712655,-3.846107482,-3.846107482
0.15001,1.00001,7.864607428,-3.848803963,-3.848803963
0.15001,1.05001,7.822580255,-3.850761966,-3.850761966
0.15001,1.10001,7.783324601,-3.852083291,-3.852083291
0.15001,1.15001,7.746575126,-3.852853453,-3.852853453
0.15001,1.20001,7.712100749,-3.85314475,-3.85314475
0.15001,1.25001,7.679699105,-3.853018664,-3.853018664
0.15001,1.30001,7.649192069,-3.852527757,-3.852527757
0.15001,1.35001,7.620422113,-3.851717187,-3.851717187
0.15001,1.40001,7.593249322,-3.850625922,-3.850625922
0.15001,1.45001,7.567548918,-3.849287732,-3.849287732
0.15001,1.50001,7.543209208,-3.847731993,-3.847731993
0.15001,1.55001,7.520129861,-3.845984347,-3.845984347
0.15001,1.60001,7.498220456,-3.844067252,-3.844067252
0.15001,1.65001,7.477399258,-3.842000439,-3.842000439
0.15001,1.70001,7.457592165,-3.839801289,-3.839801289
0.15001,1.75001,7.438731816,-3.837485152,-3.837485152
0.15001,1.80001,7.420756825,-3.835065625,-3.835065625
0.15001,1.85001,7.40361111,-3.832554769,-3.832554769
0.15001,1.90001,7.387243323,-3.829963315,-3.829963315
0.15001,1.95001,7.371606346,-3.827300823,-3.827300823
0.15001,2.00001,7.356656856,-3.824575829,-3.824575829
0.15001,2.05001,7.342354941,-3.821795965,-3.821795965
0.15001,2.10001,7.328663762,-3.81896807,-3.81896807
0.15001,2.15001,7.31554926,-3.816098275,-3.816098275
0.15001,2.20001,7.30297989,-3.813192089,-3.813192089
0.15001,2.25001,7.29092639,-3.810254467,-3.810254467
0.15001,2.30001,7.279361573,-3.807289869,-3.807289869
0.15001,2.35001,7.268260144,-3.804302318,-3.804302318
0.15001,2.40001,7.257598536,-3.801295439,-3.801295439
0.15001,2.45001,7.247354759,-3.798272509,-3.798272509
0.15001,2.50001,7.237508271,-3.795236489,-3.795236489
0.15001,2.55001,7.22803986,-3.792190055,-3.792190055
0.15001,2.60001,7.21893153,-3.789135629,-3.789135629
0.15001,2.65001,7.210166413,-3.786075404,-3.786075404
0.15001,2.70001,7.201728674,-3.783011367,-3.783011367
0.15001,2.75001,7.193603436,-3.779945314,-3.779945314
0.15001,2.80001,7.185776707,-3.776878878,-3.776878878
0.15001,2.85001,7.178235311,-3.773813534,-3.773813534
0.15001,2.90001,7.170966834,-3.770750622,-3.770750622
0.15001,2.95001,7.163959564,-3.767691353,-3.767691353
0.15001,3.00001,7.157202445,-3.764636826,-3.764636826
0.15001,3.05001,7.15068503,-3.761588037,-3.761588037
0.15001,3.10001,7.144397439,-3.758545884,-3.758545884
0.15001,3.15001,7.138330319,-3.755511183,-3.755511183
0.15001,3.20001,7.132474813,-3.75248467,-3.75248467
0.15001,3.25001,7.126822524,-3.749467008,-3.749467008
0.15001,3.30001,7.121365486,-3.746458797,-3.746458797
0.15001,3.35001,7.116096137,-3.743460578,-3.743460578
0.15001,3.40001,7.111007293,-3.740472834,-3.740472834
0.15001,3.45001,7.106092125,-3.737496001,-3.737496001
0.15001,3.50001,7.101344136,-3.73453047,-3.73453047
0.15001,3.55001,7.096757143,-3.731576589,-3.731576589
0.15001,3.60001,7.092325256,-3.728634667,-3.728634667
0.15001,3.65001,7.088042862,-3.72570498,-3.72570498
0.15001,3.70001,7.08390461,-3.722787771,-3.722787771
0.15001,3.75001,7.079905391,-3.719883252,-3.719883252
0.15001,3.80001,7.076040331,-3.716991612,-3.716991612
0.15001,3.85001,7.072304773,-3.714113012,-3.714113012
0.15001,3.90001,7.068694265,-3.711247591,-3.711247591
0.15001,3.95001,7.065204554,-3.708395468,-3.708395468
0.15001,4.00001,7.061831567,-3.705556742,-3.705556742
0.15001,4.05001,7.058571409,-3.702731494,-3.702731494
0.15001,4.10001,7.055420347,-3.699919792,-3.699919792
0.15001,4.15001,7.052374808,-3.697121685,-3.697121685
0.15001,4.20001,7.049431365,-3.694337212,-3.694337212
0.15001,4.25001,7.046586733,-3.691566397,-3.691566397
0.15001,4.30001,7.043837761,-3.688809254,-3.688809254
0.15001,4.35001,7.041181423,-3.686065786,-3.686065786
0.15001,4.40001,7.038614815,-3.683335987,-3.683335987
0.15001,4.45001,7.036135148,-3.680619842,-3.680619842
0.15001,4.50001,7.033739742,-3.677917329,-3.677917329
0.15001,4.55001,7.03142602,-3.675228416,-3.675228416
0.15001,4.60001,7.029191505,-3.672553066,-3.672553066
0.15001,4.65001,7.027033813,-3.669891237,-3.669891237
0.15001,4.70001,7.02495065,-3.667242879,-3.667242879
0.15001,4.75001,7.022939809,-3.664607938,-3.664607938
0.15001,4.80001,7.020999163,-3.661986357,-3.661986357
0.15001,4.85001,7.019126663,-3.659378073,-3.659378073
0.15001,4.90001,7.017320336,-3.656783018,-3.656783018
0.15001,4.95001,7.015578279,-3.654201123,-3.654201123
0.20001,0.00001,7.408372169,0.533778938,0.533778938
0.20001,0.05001,11.36990945,-2.531431778,-2.531431778
0.20001,0.10001,10.69161136,-2.952569773,-2.952569773
0.20001,0.15001,10.24689792,-3.177870931,-3.177870931
0.20001,0.20001,9.918177562,-3.323943992,-3.323943992
0.20001,0.25001,9.65916238,-3.427666489,-3.427666489
0.20001,0.30001,9.446745608,-3.505395568,-3.505395568
0.20001,0.35001,9.267681905,-3.565764152,-3.565764152
0.20001,0.40001,9.113657084,-3.613852238,-3.613852238
0.20001,0.45001,8.97910461,-3.652882803,-3.652882803
0.20001,0.50001,8.860113092,-3.685017183,-3.685017183
0.20001,0.55001,8.753828815,-3.711767891,-3.711767891
0.20001,0.60001,8.658106014,-3.734229827,-3.734229827
0.20001,0.65001,8.571290866,-3.753217724,-3.753217724
0.20001,0.70001,8.49208211,-3.769351865,-3.769351865
0.20001,0.75001,8.419437793,-3.783113699,-3.783113699
0.20001,0.80001,8.352510947,-3.79488313,-3.79488313
0.20001,0.85001,8.29060404,-3.804964248,-3.804964248
0.20001,0.90001,8.233135987,-3.813603516,-3.813603516
0.20001,0.95001,8.179617781,-3.821002898,-3.821002898
0.20001,1.00001,8.129634166,-3.827329513,-3.827329513
0.20001,1.05001,8.082829656,-3.832722864,-3.832722864
0.20001,1.10001,8.0388977,-3.837300315,-3.837300315
0.20001,1.15001,7.997572194,-3.841161305,-3.841161305
0.20001,1.20001,7.958620748,-3.844390632,-3.844390632
0.20001,1.25001,7.9218393,-3.847061034,-3.847061034
0.20001,1.30001,7.887047748,-3.849235239,-3.849235239
0.20001,1.35001,7.854086402,-3.850967611,-3.850967611
0.20001,1.40001,7.822813058,-3.852305479,-3.852305479
0.20001,1.45001,7.793100573,-3.853290223,-3.853290223
0.20001,1.50001,7.764834856,-3.853958161,-3.853958161
0.20001,1.55001,7.737913167,-3.854341283,-3.854341283
0.20001,1.60001,7.712242689,-3.854467866,-3.854467866
0.20001,1.65001,7.68773932,-3.85436298,-3.85436298
0.20001,1.70001,7.664326633,-3.854048919,-3.854048919
0.20001,1.75001,7.641934994,-3.853545562,-3.853545562
0.20001,1.80001,7.620500793,-3.852870682,-3.852870682
0.20001,1.85001,7.599965792,-3.852040205,-3.852040205
0.20001,1.90001,7.580276545,-3.85106844,-3.85106844
0.20001,1.95001,7.561383903,-3.849968264,-3.849968264
0.20001,2.00001,7.543242575,-3.848751295,-3.848751295
0.20001,2.05001,7.525810747,-3.84742803,-3.84742803
0.20001,2.10001,7.509049743,-3.846007976,-3.846007976
0.20001,2.15001,7.49292373,-3.844499754,-3.844499754
0.20001,2.20001,7.477399449,-3.842911193,-3.842911193
0.20001,2.25001,7.462445989,-3.84124942,-3.84124942
0.20001,2.30001,7.448034569,-3.839520926,-3.839520926
0.20001,2.35001,7.43413836,-3.837731634,-3.837731634
0.20001,2.40001,7.420732314,-3.835886955,-3.835886955
0.20001,2.45001,7.407793014,-3.833991839,-3.833991839
0.20001,2.50001,7.395298544,-3.832050818,-3.832050818
0.20001,2.55001,7.383228365,-3.830068049,-3.830068049
0.20001,2.60001,7.371563204,-3.828047346,-3.828047346
0.20001,2.65001,7.36028496,-3.825992212,-3.825992212
0.20001,2.70001,7.349376612,-3.82390587,-3.82390587
0.20001,2.75001,7.338822136,-3.821791286,-3.821791286
0.20001,2.80001,7.328606435,-3.81965119,-3.81965119
0.20001,2.85001,7.318715269,-3.817488103,-3.817488103
0.20001,2.90001,7.309135194,-3.815304346,-3.815304346
0.20001,2.95001,7.299853506,-3.813102066,-3.813102066
0.20001,3.00001,7.290858193,-3.810883243,-3.810883243
0.20001,3.05001,7.282137881,-3.808649711,-3.808649711
0.20001,3.10001,7.273681797,-3.806403163,-3.806403163
0.20001,3.15001,7.265479727,-3.804145167,-3.804145167
0.20001,3.20001,7.25752198,-3.801877176,-3.801877176
