alpha_1,alpha_2,Im(lambda_6),Re(lambda_6),Re(lambda_5)
0.15001,0.20001,9.009385381,-3.827581858,-3.827581858
0.15001,0.25001,8.764420223,-3.696052892,-3.696052892
0.15001,0.30001,8.561650151,-3.59184949,-3.59184949
0.15001,0.35001,8.388744385,-3.506426702,-3.506426702
0.15001,0.40001,8.238124599,-3.434635254,-3.434635254
0.15001,0.45001,8.10478702,-3.373142761,-3.373142761
0.15001,0.50001,7.985249,-3.319675227,-3.319675227
0.15001,0.55001,7.876986479,-3.272615816,-3.272615816
0.15001,0.60001,7.778110418,-3.23077656,-3.23077656
0.15001,0.65001,7.68716959,-3.193260821,-3.193260821
0.15001,0.70001,7.603024638,-3.159376488,-3.159376488
0.15001,0.75001,7.524764502,-3.128579065,-3.128579065
0.15001,0.80001,7.451649155,-3.100433128,-3.100433128
0.15001,0.85001,7.383069268,-3.074585495,-3.074585495
0.15001,0.90001,7.318517128,-3.050746103,-3.050746103
0.15001,0.95001,7.25756523,-3.02867409,-3.02867409
0.15001,1.00001,7.19985023,-3.008167472,-3.008167472
0.15001,1.05001,7.145060729,-2.989055372,-2.989055372
0.15001,1.10001,7.092927834,-2.971192076,-2.971192076
0.15001,1.15001,7.043217763,-2.954452426,-2.954452426
0.15001,1.20001,6.995726005,-2.938728217,-2.938728217
0.15001,1.25001,6.950272635,-2.923925334,-2.923925334
0.15001,1.30001,6.906698536,-2.909961462,-2.909961462
0.15001,1.35001,6.864862317,-2.896764244,-2.896764244
0.15001,1.40001,6.824637784,-2.884269775,-2.884269775
0.15001,1.45001,6.785911842,-2.872421363,-2.872421363
0.15001,1.50001,6.748582751,-2.861168519,-2.861168519
0.15001,1.55001,6.71255866,-2.850466098,-2.850466098
0.15001,1.60001,6.67775637,-2.840273599,-2.840273599
0.15001,1.65001,6.644100286,-2.830554558,-2.830554558
0.15001,1.70001,6.611521521,-2.821276052,-2.821276052
0.15001,1.75001,6.57995713,-2.812408259,-2.812408259
0.15001,1.80001,6.549349448,-2.803924098,-2.803924098
0.15001,1.85001,6.519645517,-2.795798911,-2.795798911
0.15001,1.90001,6.490796594,-2.788010186,-2.788010186
0.15001,1.95001,6.462757713,-2.78053733,-2.78053733
0.15001,2.00001,6.435487311,-2.773361458,-2.773361458
0.15001,2.05001,6.40894689,-2.766465216,-2.766465216
0.15001,2.10001,6.383100731,-2.759832627,-2.759832627
0.15001,2.15001,6.357915628,-2.753448949,-2.753448949
0.15001,2.20001,6.333360663,-2.747300561,-2.747300561
0.15001,2.25001,6.309407001,-2.74137485,-2.74137485
0.15001,2.30001,6.286027709,-2.735660121,-2.735660121
0.15001,2.35001,6.263197591,-2.730145511,-2.730145511
0.15001,2.40001,6.240893044,-2.724820915,-2.724820915
0.15001,2.45001,6.21909193,-2.719676918,-2.719676918
0.15001,2.50001,6.197773452,-2.71470474,-2.71470474
0.15001,2.55001,6.176918057,-2.709896176,-2.709896176
0.15001,2.60001,6.156507329,-2.705243553,-2.705243553
0.15001,2.65001,6.136523915,-2.700739685,-2.700739685
0.15001,2.70001,6.116951434,-2.696377834,-2.696377834
0.15001,2.75001,6.097774414,-2.692151676,-2.692151676
0.15001,2.80001,6.078978225,-2.688055265,-2.688055265
0.15001,2.85001,6.060549016,-2.684083011,-2.684083011
0.15001,2.90001,6.042473665,-2.680229647,-2.680229647
0.15001,2.95001,6.024739728,-2.676490209,-2.676490209
0.15001,3.00001,6.007335391,-2.672860014,-2.672860014
0.15001,3.05001,5.990249433,-2.669334637,-2.669334637
0.15001,3.10001,5.973471185,-2.665909898,-2.665909898
0.15001,3.15001,5.956990492,-2.662581838,-2.662581838
0.15001,3.20001,5.940797685,-2.659346711,-2.659346711
0.15001,3.25001,5.924883551,-2.656200968,-2.656200968
0.15001,3.30001,5.9092393,-2.653141239,-2.653141239
0.15001,3.35001,5.893856544,-2.650164329,-2.650164329
0.15001,3.40001,5.878727273,-2.6472672,-2.6472672
0.15001,3.45001,5.863843831,-2.644446967,-2.644446967
0.15001,3.50001,5.849198895,-2.641700884,-2.641700884
0.15001,3.55001,5.83478546,-2.639026337,-2.639026337
0.15001,3.60001,5.820596817,-2.636420837,-2.636420837
0.15001,3.65001,5.806626538,-2.633882009,-2.633882009
0.15001,3.70001,5.792868462,-2.631407592,-2.631407592
0.15001,3.75001,5.779316679,-2.628995425,-2.628995425
0.15001,3.80001,5.765965517,-2.626643445,-2.626643445
0.15001,3.85001,5.75280953,-2.624349683,-2.624349683
0.15001,3.90001,5.739843484,-2.622112253,-2.622112253
0.15001,3.95001,5.727062352,-2.619929353,-2.619929353
0.15001,4.00001,5.714461296,-2.61779926,-2.61779926
0.15001,4.05001,5.702035663,-2.61572032,-2.61572032
0.15001,4.10001,5.689780973,-2.613690953,-2.613690953
0.15001,4.15001,5.677692912,-2.611709642,-2.611709642
0.15001,4.20001,5.665767324,-2.609774932,-2.609774932
0.15001,4.25001,5.654000203,-2.607885427,-2.607885427
0.15001,4.30001,5.642387685,-2.606039789,-2.606039789
0.15001,4.35001,5.630926043,-2.60423673,-2.60423673
0.15001,4.40001,5.619611681,-2.602475017,-2.602475017
0.15001,4.45001,5.608441125,-2.600753459,-2.600753459
0.15001,4.50001,5.597411022,-2.599070916,-2.599070916
0.15001,4.55001,5.586518131,-2.597426289,-2.597426289
0.15001,4.60001,5.57575932,-2.595818519,-2.595818519
0.15001,4.65001,5.565131558,-2.59424659,-2.59424659
0.15001,4.70001,5.554631916,-2.592709521,-2.592709521
0.15001,4.75001,5.54425756,-2.591206368,-2.591206368
0.15001,4.80001,5.534005744,-2.589736219,-2.589736219
0.15001,4.85001,5.523873812,-2.588298197,-2.588298197
0.15001,4.90001,5.51385919,-2.586891455,-2.586891455
0.15001,4.95001,5.503959385,-2.585515177,-2.585515177
0.20001,0.00001,12.75199761,-6.340027604,-6.340027604
0.20001,0.05001,10.64362387,-4.869774785,-4.869774785
0.20001,0.10001,10.01068762,-4.444670532,-4.444670532
0.20001,0.15001,9.608704095,-4.188969053,-4.188969053
0.20001,0.20001,9.310721205,-4.008974785,-4.008974785
0.20001,0.25001,9.073171208,-3.871906543,-3.871906543
0.20001,0.30001,8.875460767,-3.762374705,-3.762374705
0.20001,0.35001,8.706110043,-3.671924571,-3.671924571
0.20001,0.40001,8.558025739,-3.595421392,-3.595421392
0.20001,0.45001,8.426502546,-3.529519819,-3.529519819
0.20001,0.50001,8.30825214,-3.471923533,-3.471923533
0.20001,0.55001,8.200882583,-3.420991242,-3.420991242
0.20001,0.60001,8.102597822,-3.375511301,-3.375511301
0.20001,0.65001,8.012013926,-3.334565257,-3.334565257
0.20001,0.70001,7.928041391,-3.297441364,-3.297441364
0.20001,0.75001,7.849806817,-3.263577635,-3.263577635
0.20001,0.80001,7.776599107,-3.23252314,-3.23252314
0.20001,0.85001,7.707831477,-3.203910963,-3.203910963
0.20001,0.90001,7.643014002,-3.177438871,-3.177438871
0.20001,0.95001,7.581733371,-3.152855194,-3.152855194
0.20001,1.00001,7.523637674,-3.129948333,-3.129948333
0.20001,1.05001,7.468424802,-3.108538831,-3.108538831
0.20001,1.10001,7.415833464,-3.088473292,-3.088473292
0.20001,1.15001,7.365636148,-3.069619669,-3.069619669
0.20001,1.20001,7.317633538,-3.051863549,-3.051863549
0.20001,1.25001,7.271650044,-3.035105217,-3.035105217
0.20001,1.30001,7.227530177,-3.019257287,-3.019257287
0.20001,1.35001,7.1851356,-3.0042428,-3.0042428
0.20001,1.40001,7.144342695,-2.989993659,-2.989993659
0.20001,1.45001,7.105040553,-2.976449354,-2.976449354
0.20001,1.50001,7.06712929,-2.963555897,-2.963555897
0.20001,1.55001,7.030518635,-2.951264942,-2.951264942
0.20001,1.60001,6.995126738,-2.939533042,-2.939533042
0.20001,1.65001,6.96087916,-2.928321028,-2.928321028
0.20001,1.70001,6.927708001,-2.917593473,-2.917593473
0.20001,1.75001,6.895551163,-2.907318248,-2.907318248
0.20001,1.80001,6.864351707,-2.897466134,-2.897466134
0.20001,1.85001,6.834057299,-2.888010486,-2.888010486
0.20001,1.90001,6.80461973,-2.878926954,-2.878926954
0.20001,1.95001,6.775994492,-2.870193227,-2.870193227
0.20001,2.00001,6.748140412,-2.861788823,-2.861788823
0.20001,2.05001,6.721019331,-2.853694896,-2.853694896
0.20001,2.10001,6.694595811,-2.845894074,-2.845894074
0.20001,2.15001,6.66883689,-2.838370312,-2.838370312
0.20001,2.20001,6.643711856,-2.831108764,-2.831108764
0.20001,2.25001,6.619192044,-2.824095669,-2.824095669
0.20001,2.30001,6.595250666,-2.817318255,-2.817318255
0.20001,2.35001,6.571862644,-2.810764644,-2.810764644
0.20001,2.40001,6.549004473,-2.804423775,-2.804423775
0.20001,2.45001,6.526654091,-2.798285334,-2.798285334
0.20001,2.50001,6.504790765,-2.792339689,-2.792339689
0.20001,2.55001,6.483394987,-2.786577834,-2.786577834
0.20001,2.60001,6.462448377,-2.780991335,-2.780991335
0.20001,2.65001,6.441933602,-2.775572289,-2.775572289
0.20001,2.70001,6.421834297,-2.770313276,-2.770313276
0.20001,2.75001,6.402134993,-2.765207326,-2.765207326
0.20001,2.80001,6.382821057,-2.760247882,-2.760247882
0.20001,2.85001,6.363878628,-2.75542877,-2.75542877
0.20001,2.90001,6.345294569,-2.750744172,-2.750744172
0.20001,2.95001,6.327056416,-2.746188597,-2.746188597
0.20001,3.00001,6.30915233,-2.74175686,-2.74175686
0.20001,3.05001,6.291571061,-2.73744406,-2.73744406
0.20001,3.10001,6.274301909,-2.73324556,-2.73324556
0.20001,3.15001,6.257334684,-2.729156968,-2.729156968
0.20001,3.20001,6.240659681,-2.725174125,-2.725174125
0.20001,3.25001,6.224267647,-2.721293083,-2.721293083
0.20001,3.30001,6.208149751,-2.717510095,-2.717510095
0.20001,3.35001,6.192297564,-2.713821603,-2.713821603
0.20001,3.40001,6.176703031,-2.710224224,-2.710224224
0.20001,3.45001,6.161358451,-2.70671474,-2.70671474
0.20001,3.50001,6.146256459,-2.703290086,-2.703290086
0.20001,3.55001,6.131390002,-2.699947344,-2.699947344
0.20001,3.60001,6.116752324,-2.696683732,-2.696683732
