alpha_1,alpha_2,Im(lambda_6),Re(lambda_6),Re(lambda_5)
0.05001,0.40001,0,-7.60412051,-14.28238711
0.05001,0.45001,0,-7.425102706,-14.32497544
0.05001,0.50001,0,-7.268971722,-14.36134127
0.05001,0.55001,0,-7.130997773,-14.39295565
0.05001,0.60001,0,-7.007751778,-14.42083753
0.05001,0.65001,0,-6.896671203,-14.44571908
0.05001,0.70001,0,-6.795792823,-14.46814239
0.05001,0.75001,0,-6.703580891,-14.488519
0.05001,0.80001,0,-6.618812581,-14.507168
0.05001,0.85001,0,-6.540499256,-14.52434136
0.05001,0.90001,0,-6.467830924,-14.54024118
0.05001,0.95001,0,-6.400136157,-14.55503184
0.05001,1.00001,0,-6.336852598,-14.56884866
0.05001,1.05001,0,-6.277504867,-14.58180426
0.05001,1.10001,0,-6.221687756,-14.59399331
0.05001,1.15001,0,-6.169053275,-14.60549603
0.05001,1.20001,0,-6.119300524,-14.61638101
0.05001,1.25001,0,-6.072167705,-14.62670726
0.05001,1.30001,0,-6.027425732,-14.63652592
0.05001,1.35001,0,-5.984873099,-14.64588156
0.05001,1.40001,0,-5.944331696,-14.65481326
0.05001,1.45001,0,-5.905643389,-14.66335544
0.05001,1.50001,0,-5.868667194,-14.67153859
0.05001,1.55001,0,-5.833276933,-14.6793898
0.05001,1.60001,0,-5.799359265,-14.68693328
0.05001,1.65001,0,-5.766812042,-14.69419071
0.05001,1.70001,0,-5.735542908,-14.7011816
0.05001,1.75001,0,-5.705468112,-14.70792358
0.05001,1.80001,0,-5.676511492,-14.71443258
0.05001,1.85001,0,-5.648603607,-14.72072311
0.05001,1.90001,0,-5.621680983,-14.72680833
0.05001,1.95001,0,-5.595685466,-14.73270032
0.05001,2.00001,0,-5.570563652,-14.73841009
0.05001,2.05001,0,-5.5462664,-14.74394777
0.05001,2.10001,0,-5.522748396,-14.74932267
0.05001,2.15001,0,-5.499967777,-14.75454338
0.05001,2.20001,0,-5.477885796,-14.75961781
0.05001,2.25001,0,-5.45646653,-14.76455332
0.05001,2.30001,0,-5.435676614,-14.7693567
0.05001,2.35001,0,-5.415485014,-14.77403428
0.05001,2.40001,0,-5.395862817,-14.77859193
0.05001,2.45001,0,-5.376783047,-14.78303513
0.05001,2.50001,0,-5.358220502,-14.787369
0.05001,2.55001,0,-5.340151603,-14.79159831
0.05001,2.60001,0,-5.322554264,-14.79572756
0.05001,2.65001,0,-5.305407768,-14.79976092
0.05001,2.70001,0,-5.288692662,-14.80370235
0.05001,2.75001,0,-5.272390657,-14.80755554
0.05001,2.80001,0,-5.25648454,-14.81132398
0.05001,2.85001,0,-5.240958095,-14.81501094
0.05001,2.90001,0,-5.225796027,-14.81861953
0.05001,2.95001,0,-5.210983894,-14.82215266
0.05001,3.00001,0,-5.196508053,-14.82561311
0.05001,3.05001,0,-5.182355595,-14.82900347
0.05001,3.10001,0,-5.168514302,-14.83232624
0.05001,3.15001,0,-5.154972596,-14.83558374
0.05001,3.20001,0,-5.141719496,-14.83877822
0.05001,3.25001,0,-5.12874458,-14.84191179
0.05001,3.30001,0,-5.116037952,-14.84498645
0.05001,3.35001,0,-5.1035902,-14.84800413
0.05001,3.40001,0,-5.091392373,-14.85096663
0.05001,3.45001,0,-5.079435949,-14.85387569
0.05001,3.50001,0,-5.067712812,-14.85673298
0.05001,3.55001,0,-5.05621522,-14.85954006
0.05001,3.60001,0,-5.044935793,-14.86229844
0.05001,3.65001,0,-5.033867483,-14.86500957
0.05001,3.70001,0,-5.02300356,-14.86767482
0.05001,3.75001,0,-5.012337591,-14.8702955
0.05001,3.80001,0,-5.001863424,-14.87287289
0.05001,3.85001,0,-4.991575174,-14.87540819
0.05001,3.90001,0,-4.981467205,-14.87790256
0.05001,3.95001,0,-4.971534119,-14.88035711
0.05001,4.00001,0,-4.961770744,-14.88277291
0.05001,4.05001,0,-4.952172119,-14.88515098
0.05001,4.10001,0,-4.942733483,-14.8874923
0.05001,4.15001,0,-4.93345027,-14.88979783
0.05001,4.20001,0,-4.924318091,-14.89206847
0.05001,4.25001,0,-4.915332732,-14.89430509
0.05001,4.30001,0,-4.90649014,-14.89650855
0.05001,4.35001,0,-4.897786421,-14.89867966
0.05001,4.40001,0,-4.889217824,-14.90081918
0.05001,4.45001,0,-4.880780743,-14.90292789
0.05001,4.50001,0,-4.872471702,-14.90500651
0.05001,4.55001,0,-4.864287355,-14.90705574
0.05001,4.60001,0,-4.856224477,-14.90907625
0.05001,4.65001,0,-4.84827996,-14.91106871
0.05001,4.70001,0,-4.840450803,-14.91303375
0.05001,4.75001,0,-4.832734114,-14.91497197
0.05001,4.80001,0,-4.825127101,-14.91688397
0.05001,4.85001,0,-4.817627067,-14.91877032
0.05001,4.90001,0,-4.81023141,-14.92063158
0.05001,4.95001,0,-4.802937612,-14.92246827
0.10001,0.00001,3.061491717,-13.70993116,-13.70993116
0.10001,0.05001,1.816891083,-12.61594604,-12.61594604
0.10001,0.10001,0.746211063,-12.22749838,-12.22749838
0.10001,0.15001,0,-10.81728752,-13.1465399
0.10001,0.20001,0,-10.11570611,-13.4892658
0.10001,0.25001,0,-9.644473591,-13.67891211
0.10001,0.30001,0,-9.285842022,-13.80679126
0.10001,0.35001,0,-8.996393307,-13.90149589
0.10001,0.40001,0,-8.754253635,-13.97572613
0.10001,0.45001,0,-8.546634426,-14.0361913
0.10001,0.50001,0,-8.365347617,-14.08684114
0.10001,0.55001,0,-8.204813296,-14.13018256
0.10001,0.60001,0,-8.061050221,-14.16789802
0.10001,0.65001,0,-7.931115283,-14.20116658
0.10001,0.70001,0,-7.812770348,-14.23084353
0.10001,0.75001,0,-7.704273461,-14.25756721
0.10001,0.80001,0,-7.604242309,-14.28182536
0.10001,0.85001,0,-7.511561756,-14.30399829
0.10001,0.90001,0,-7.425319352,-14.32438767
0.10001,0.95001,0,-7.344759216,-14.3432364
0.10001,1.00001,0,-7.269248329,-14.36074271
0.10001,1.05001,0,-7.198251434,-14.3770702
0.10001,1.10001,0,-7.131312028,-14.39235537
0.10001,1.15001,0,-7.06803775,-14.40671312
0.10001,1.20001,0,-7.008089004,-14.42024104
0.10001,1.25001,0,-6.951169985,-14.43302261
0.10001,1.30001,0,-6.897021538,-14.44512975
0.10001,1.35001,0,-6.845415402,-14.45662484
0.10001,1.40001,0,-6.796149541,-14.46756227
0.10001,1.45001,0,-6.749044321,-14.47798973
0.10001,1.50001,0,-6.703939355,-14.48794927
0.10001,1.55001,0,-6.660690883,-14.4974781
0.10001,1.60001,0,-6.619169579,-14.50660932
0.10001,1.65001,0,-6.579258708,-14.51537246
0.10001,1.70001,0,-6.540852564,-14.52379401
0.10001,1.75001,0,-6.503855145,-14.53189777
0.10001,1.80001,0,-6.468179013,-14.53970522
0.10001,1.85001,0,-6.433744326,-14.5472358
0.10001,1.90001,0,-6.400477992,-14.55450716
0.10001,1.95001,0,-6.368312942,-14.56153537
0.10001,2.00001,0,-6.337187497,-14.56833507
0.10001,2.05001,0,-6.307044815,-14.57491968
0.10001,2.10001,0,-6.277832405,-14.5813015
0.10001,2.15001,0,-6.249501702,-14.58749182
0.10001,2.20001,0,-6.222007694,-14.59350106
0.10001,2.25001,0,-6.195308586,-14.59933882
0.10001,2.30001,0,-6.169365509,-14.60501398
0.10001,2.35001,0,-6.144142255,-14.61053477
0.10001,2.40001,0,-6.119605048,-14.61590881
0.10001,2.45001,0,-6.095722332,-14.62114321
0.10001,2.50001,0,-6.072464583,-14.62624458
0.10001,2.55001,0,-6.049804147,-14.63121906
0.10001,2.60001,0,-6.027715081,-14.63607242
0.10001,2.65001,0,-6.006173023,-14.64081002
0.10001,2.70001,6.456253838,-14301.30373,-14301.30373
0.10001,2.75001,0,-5.964639655,-14.64995781
0.10001,2.80001,0,-5.944606463,-14.65437715
0.10001,2.85001,0,-5.925036326,-14.6586991
0.10001,2.90001,0,-5.905911145,-14.66292757
0.10001,2.95001,0,-5.887213813,-14.66706625
0.10001,3.00001,0,-5.868928143,-14.67111864
0.10001,3.05001,0,-5.851038808,-14.67508803
0.10001,3.10001,0,-5.833531281,-14.6789775
0.10001,3.15001,0,-5.816391781,-14.68279002
0.10001,3.20001,0,-5.799607224,-14.68652835
0.10001,3.25001,0,-5.783165177,-14.69019515
0.10001,3.30001,0,-5.76705382,-14.6937929
0.10001,3.35001,0,-5.751261903,-14.69732399
0.10001,3.40001,0,-5.735778712,-14.70079066
0.10001,3.45001,0,-5.720594037,-14.70419508
0.10001,3.50001,0,-5.705698144,-14.70753927
0.10001,3.55001,0,-5.691081739,-14.71082519
0.10001,3.60001,0,-5.67673595,-14.71405468
0.10001,3.65001,0,-5.6626523,-14.71722952
0.10001,3.70001,0,-5.648822684,-14.72035139
0.10001,3.75001,0,-5.635239346,-14.7234219
0.10001,3.80001,0,-5.621894866,-14.7264426
0.10001,3.85001,0,-5.608782132,-14.72941495
0.10001,3.90001,0,-5.595894333,-14.73234037
0.10001,3.95001,0,-5.583224938,-14.7352202
0.10001,4.00001,0,-5.570767679,-14.73805574
0.10001,4.05001,0,-5.558516542,-14.74084823
0.10001,4.10001,0,-5.546465753,-14.74359884
0.10001,4.15001,0,-5.534609762,-14.74630874
0.10001,4.20001,0,-5.522943236,-14.748979
0.10001,4.25001,0,-5.511461046,-14.75161068
0.10001,4.30001,0,-5.500158258,-14.75420479
0.10001,4.35001,0,-5.489030123,-14.75676231
0.10001,4.40001,0,-5.478072068,-14.75928417
0.10001,4.45001,0,-5.467279687,-14.76177126
0.10001,4.50001,0,-5.456648734,-14.76422446
0.10001,4.55001,0,-5.446175117,-14.7666446
0.10001,4.60001,0,-5.435854887,-14.76903249
0.10001,4.65001,0,-5.425684236,-14.7713889
0.10001,4.70001,0,-5.415659487,-14.77371457
0.10001,4.75001,0,-5.405777089,-14.77601024
0.10001,4.80001,0,-5.396033614,-14.7782766
0.10001,4.85001,0,-5.386425749,-14.78051432
0.10001,4.90001,0,-5.37695029,-14.78272406
0.10001,4.95001,0,-5.36760414,-14.78490644
0.15001,0.00001,3.089425352,-13.76822049,-13.76822049
0.15001,0.05001,2.136561075,-12.81656011,-12.81656011
0.15001,0.10001,1.488586014,-12.45831414,-12.45831414
0.15001,0.15001,0.733357596,-12.22593641,-12.22593641
0.15001,0.20001,0,-11.1634291,-12.94282899
0.15001,0.25001,0,-10.53729545,-13.29404315
0.15001,0.30001,0,-10.11260442,-13.49092313
0.15001,0.35001,0,-9.783548291,-13.62589863
0.15001,0.40001,0,-9.513603794,-13.72713427
0.15001,0.45001,0,-9.28458027,-13.80723417
0.15001,0.50001,0,-9.0858106,-13.87294087
0.15001,0.55001,0,-8.910410233,-13.92827374
0.15001,0.60001,0,-8.753641952,-13.97581318
0.15001,0.65001,0,-8.612091702,-14.0173085
0.15001,0.70001,0,-8.483210765,-14.05399645
0.15001,0.75001,0,-8.365042672,-14.08678117
0.15001,0.80001,0,-8.256051165,-14.11634196
0.15001,0.85001,0,-8.155007004,-14.14320103
0.15001,0.90001,0,-8.0609108,-14.16776765
0.15001,0.95001,0,-7.972938846,-14.19036799
0.15001,1.00001,0,-7.890404103,-14.21126579
0.15001,1.05001,0,-7.812727517,-14.23067703
0.15001,1.10001,0,-7.739416507,-14.24878059
0.15001,1.15001,0,-7.670048582,-14.26572613
0.15001,1.20001,0,-7.604258672,-14.28163999
0.15001,1.25001,0,-7.5417292,-14.29662969
0.15001,1.30001,0,-7.482182218,-14.31078744
0.15001,1.35001,0,-7.425373106,-14.32419282
0.15001,1.40001,0,-7.371085479,-14.33691497
0.15001,1.45001,0,-7.319127022,-14.34901428
0.15001,1.50001,0,-7.269326076,-14.36054378
0.15001,1.55001,0,-7.221528803,-14.37155027
0.15001,1.60001,0,-7.175596818,-14.38207522
0.15001,1.65001,0,-7.131405205,-14.39215556
0.15001,1.70001,0,-7.08884084,-14.40182429
0.15001,1.75001,0,-7.047800965,-14.411111
0.15001,1.80001,0,-7.008191971,-14.42004231
0.15001,1.85001,0,-6.969928354,-14.42864228
0.15001,1.90001,0,-6.932931819,-14.43693268
0.15001,1.95001,0,-6.897130494,-14.44493329
0.15001,2.00001,0,-6.862458261,-14.45266211
0.15001,2.05001,0,-6.828854161,-14.46013559
0.15001,2.10001,0,-6.796261878,-14.46736879
0.15001,2.15001,0,-6.764629286,-14.47437549
0.15001,2.20001,0,-6.733908048,-14.4811684
0.15001,2.25001,0,-6.704053263,-14.4877592
0.15001,2.30001,0,-6.67502315,-14.49415869
0.15001,2.35001,0,-6.646778774,-14.50037684
0.15001,2.40001,0,-6.619283791,-14.5064229
0.15001,2.45001,0,-6.592504231,-14.51230544
0.15001,2.50001,0,-6.566408298,-14.51803245
0.15001,2.55001,0,-6.540966189,-14.52361135
0.15001,2.60001,0,-6.516149935,-14.52904905
0.15001,2.65001,0,-6.491933255,-14.53435203
0.15001,2.70001,0,-6.468291426,-14.53952634
0.15001,2.75001,0,-6.445201164,-14.54457762
0.15001,2.80001,0,-6.422640515,-14.5495112
0.15001,2.85001,0,-6.400588758,-14.55433204
0.15001,2.90001,0,-6.379026318,-14.55904483
0.15001,2.95001,0,-6.35793468,-14.56365398
0.15001,3.00001,0,-6.337296319,-14.56816364
0.15001,3.05001,0,-6.31709463,-14.57257771
0.15001,3.10001,0,-6.297313867,-14.57689989
0.15001,3.15001,0,-6.277939084,-14.58113368
0.15001,3.20001,0,-6.258956084,-14.58528236
0.15001,3.25001,0,-6.240351371,-14.58934906
0.15001,3.30001,0,-6.222112104,-14.59333675
0.15001,3.35001,0,-6.204226059,-14.59724822
0.15001,3.40001,0,-6.186681586,-14.60108615
0.15001,3.45001,0,-6.169467578,-14.60485307
0.15001,3.50001,0,-6.152573439,-14.60855137
0.15001,3.55001,0,-6.13598905,-14.61218335
0.15001,3.60001,0,-6.119704744,-14.61575119
0.15001,3.65001,0,-6.103711281,-14.61925696
0.15001,3.70001,0,-6.08799982,-14.62270265
0.15001,3.75001,0,-6.072561901,-14.62609014
0.15001,3.80001,0,-6.05738942,-14.62942123
0.15001,3.85001,0,-6.042474614,-14.63269765
0.15001,3.90001,0,-6.027810037,-14.63592104
0.15001,3.95001,0,-6.013388549,-14.63909299
0.15001,4.00001,0,-5.999203296,-14.64221499
0.15001,4.05001,0,-5.985247696,-14.6452885
0.15001,4.10001,0,-5.971515427,-14.64831489
0.15001,4.15001,0,-5.958000412,-14.6512955
0.15001,4.20001,0,-5.944696805,-14.65423159
0.15001,4.25001,0,-5.931598984,-14.65712438
0.15001,4.30001,0,-5.918701537,-14.65997506
0.15001,4.35001,0,-5.905999252,-14.66278475
0.15001,4.40001,0,-5.89348711,-14.66555453
0.15001,4.45001,0,-5.881160271,-14.66828543
0.15001,4.50001,0,-5.869014071,-14.67097848
0.15001,4.55001,0,-5.857044011,-14.67363462
0.15001,4.60001,0,-5.845245747,-14.6762548
0.15001,4.65001,0,-5.833615091,-14.67883989
0.15001,4.70001,0,-5.822147994,-14.68139078
0.15001,4.75001,0,-5.810840548,-14.68390828
0.15001,4.80001,0,-5.799688976,-14.68639321
0.15001,4.85001,0,-5.788689624,-14.68884633
0.15001,4.90001,0,-5.777838964,-14.6912684
0.15001,4.95001,0,-5.767133577,-14.69366013
0.20001,0.00001,3.105365906,-13.80323863,-13.80323863
0.20001,0.05001,2.309298392,-12.94653656,-12.94653656
0.20001,0.10001,1.802610518,-12.61190459,-12.61190459
0.20001,0.15001,1.31844158,-12.39114533,-12.39114533
0.20001,0.20001,0.726216555,-12.22502482,-12.22502482
0.20001,0.25001,0,-11.39054804,-12.79277412
0.20001,0.30001,0,-10.80777029,-13.15284781
0.20001,0.35001,0,-10.4164424,-13.35321866
0.20001,0.40001,0,-10.11093846,-13.49179426
0.20001,0.45001,0,-9.858012123,-13.59663375
0.20001,0.50001,0,-9.641550809,-13.68018739
0.20001,0.55001,0,-9.452192675,-13.74913111
0.20001,0.60001,0,-9.283905402,-13.80746686
0.20001,0.65001,0,-9.132529984,-13.85778042
0.20001,0.70001,0,-8.995057824,-13.90183609
0.20001,0.75001,0,-8.869232527,-13.9408888
0.20001,0.80001,0,-8.753313393,-13.97586115
0.20001,0.85001,0,-8.645926633,-14.00744993
0.20001,0.90001,0,-8.545967464,-14.03619327
0.20001,0.95001,0,-8.45253327,-14.06251476
0.20001,1.00001,0,-8.364876569,-14.08675329
0.20001,1.05001,0,-8.282371062,-14.10918383
0.20001,1.10001,0,-8.204486583,-14.13003231
0.20001,1.15001,0,-8.130770261,-14.14948642
0.20001,1.20001,0,-8.060832119,-14.16770357
0.20001,1.25001,0,-7.994333901,-14.18481701
0.20001,1.30001,0,-7.930980292,-14.20094038
0.20001,1.35001,0,-7.870511934,-14.21617136
0.20001,1.40001,0,-7.812699812,-14.2305944
0.20001,1.45001,0,-7.757340704,-14.24428299
0.20001,1.50001,0,-7.704253448,-14.25730146
0.20001,1.55001,0,-7.653275873,-14.26970635
0.20001,1.60001,0,-7.604262237,-14.28154766
0.20001,1.65001,0,-7.557081088,-14.29286973
0.20001,1.70001,0,-7.511613465,-14.3037121
0.20001,1.75001,0,-7.467751371,-14.31411014
0.20001,1.80001,0,-7.425396472,-14.3240956
0.20001,1.85001,0,-7.384458984,-14.33369709
0.20001,1.90001,0,-7.344856718,-14.34294046
0.20001,1.95001,0,-7.306514249,-14.35184914
0.20001,2.00001,0,-7.269362204,-14.36044443
0.20001,2.05001,0,-7.233336632,-14.36874573
0.20001,2.10001,0,-7.19837846,-14.37677077
0.20001,2.15001,0,-7.164433015,-14.3845358
0.20001,2.20001,0,-7.131449597,-14.39205572
0.20001,2.25001,0,-7.099381112,-14.39934423
0.20001,2.30001,0,-7.068183736,-14.40641398
0.20001,2.35001,0,-7.037816629,-14.41327662
0.20001,2.40001,0,-7.008241664,-14.41994297
0.20001,2.45001,0,-6.979423204,-14.42642301
0.20001,2.50001,0,-6.951327885,-14.43272605
0.20001,2.55001,0,-6.923924432,-14.43886071
0.20001,2.60001,0,-6.89718349,-14.44483505
0.20001,2.65001,0,-6.871077472,-14.45065656
0.20001,2.70001,0,-6.84558042,-14.45633226
0.20001,2.75001,0,-6.820667883,-14.46186871
0.20001,2.80001,0,-6.796316803,-14.46727203
0.20001,2.85001,0,-6.772505413,-14.47254799
0.20001,2.90001,0,-6.749213142,-14.47770199
0.20001,2.95001,0,-6.726420532,-14.48273911
0.20001,3.00001,0,-6.704109161,-14.48766414
0.20001,3.05001,0,-6.682261569,-14.49248158
0.20001,3.10001,0,-6.660861194,-14.49719567
0.20001,3.15001,0,-6.639892314,-14.50181043
0.20001,3.20001,0,-6.619339991,-14.50632965
0.20001,3.25001,0,-6.59919002,-14.51075691
0.20001,3.30001,0,-6.579428883,-14.5150956
0.20001,3.35001,0,-6.560043705,-14.51934894
0.20001,3.40001,0,-6.541022218,-14.52351997
0.20001,3.45001,0,-6.522352718,-14.5276116
0.20001,3.50001,0,-6.504024039,-14.53162657
0.20001,3.55001,0,-6.486025513,-14.53556749
0.20001,3.60001,0,-6.468346949,-14.53943685
0.20001,3.65001,0,-6.450978599,-14.54323703
0.20001,3.70001,0,-6.433911137,-14.54697026
0.20001,3.75001,0,-6.417135636,-14.55063871
0.20001,3.80001,0,-6.400643541,-14.55424443
0.20001,3.85001,0,-6.384426655,-14.55778938
0.20001,3.90001,0,-6.368477115,-14.56127542
0.20001,3.95001,0,-6.352787377,-14.56470435
0.20001,4.00001,0,-6.337350199,-14.56807788
0.20001,4.05001,0,-6.322158625,-14.57139764
0.20001,4.10001,0,-6.30720597,-14.57466521
0.20001,4.15001,0,-6.292485806,-14.57788209
0.20001,4.20001,0,-6.277991951,-14.58104972
0.20001,4.25001,0,-6.263718456,-14.58416948
0.20001,4.30001,0,-6.249659591,-14.5872427
0.20001,4.35001,0,-6.235809841,-14.59027064
0.20001,4.40001,0,-6.222163888,-14.59325455
0.20001,4.45001,0,-6.208716607,-14.59619558
0.20001,4.50001,0,-6.195463056,-14.59909488
0.20001,4.55001,0,-6.182398466,-14.60195353
0.20001,4.60001,0,-6.169518234,-14.60477257
0.20001,4.65001,0,-6.156817917,-14.60755302
0.20001,4.70001,0,-6.144293223,-14.61029585
0.20001,4.75001,0,-6.131940003,-14.61300198
0.20001,4.80001,0,-6.11975425,-14.61567234
0.20001,4.85001,0,-6.107732087,-14.61830778
0.20001,4.90001,0,-6.095869765,-14.62090915
0.20001,4.95001,0,-6.084163656,-14.62347725
0.25001,0.00001,3.115937593,-13.82724882,-13.82724882
0.25001,0.05001,2.421011795,-13.04014095,-13.04014095
0.25001,0.10001,1.992977064,-12.72454396,-12.72454396
0.25001,0.15001,1.608474439,-12.51376406,-12.51376406
0.25001,0.20001,1.21181418,-12.35376496,-12.35376496
0.25001,0.25001,0.721686406,-12.22443405,-12.22443405
0.25001,0.30001,0,-11.56326969,-12.66840342
0.25001,0.35001,0,-11.00259753,-13.04193955
0.25001,0.40001,0,-10.63556752,-13.24468848
0.25001,0.45001,0,-10.34863289,-13.38533616
0.25001,0.50001,0,-10.10990124,-13.49233076
0.25001,0.55001,0,-9.904455113,-13.57805538
0.25001,0.60001,0,-9.723762942,-13.64911995
0.25001,0.65001,0,-9.562366466,-13.70948952
0.25001,0.70001,0,-9.416512435,-13.76173316
0.25001,0.75001,0,-9.283486186,-13.80761011
0.25001,0.80001,0,-9.161249148,-13.8483766
0.25001,0.85001,0,-9.048225302,-13.8849598
0.25001,0.90001,0,-8.94316757,-13.91806257
0.25001,0.95001,0,-8.845070173,-13.94822967
0.25001,1.00001,0,-8.753108901,-13.97589136
0.25001,1.05001,0,-8.666599113,-14.00139292
0.25001,1.10001,0,-8.58496541,-14.02501534
0.25001,1.15001,0,-8.507719252,-14.04699013
0.25001,1.20001,0,-8.434442098,-14.06751006
0.25001,1.25001,0,-8.364772502,-14.08673724
0.25001,1.30001,0,-8.29839609,-14.10480914
0.25001,1.35001,0,-8.235037658,-14.12184328
0.25001,1.40001,0,-8.174454888,-14.13794082
0.25001,1.45001,0,-8.116433276,-14.15318942
0.25001,1.50001,0,-8.060782016,-14.16766548
0.25001,1.55001,0,-8.007330625,-14.18143594
