alpha_1,alpha_2,Im(lambda_6),Re(lambda_6),Re(lambda_5)
0.15001,0.40001,7.276604477,-4.209859043,-4.209859043
0.15001,0.45001,7.133440223,-4.229231436,-4.229231436
0.15001,0.50001,7.008734977,-4.243089485,-4.243089485
0.15001,0.55001,6.898936817,-4.252836274,-4.252836274
0.15001,0.60001,6.80139998,-4.259458193,-4.259458193
0.15001,0.65001,6.714102605,-4.263668117,-4.263668117
0.15001,0.70001,6.635466365,-4.265993069,-4.265993069
0.15001,0.75001,6.564236793,-4.266830126,-4.266830126
0.15001,0.80001,6.499401348,-4.266483286,-4.266483286
0.15001,0.85001,6.440131775,-4.265188494,-4.265188494
0.15001,0.90001,6.385742611,-4.263131051,-4.263131051
0.15001,0.95001,6.335660691,-4.260457981,-4.260457981
0.15001,1.00001,6.289402346,-4.25728699,-4.25728699
0.15001,1.05001,6.246556066,-4.253713051,-4.253713051
0.15001,1.10001,6.206769142,-4.249813325,-4.249813325
0.15001,1.15001,6.169737234,-4.245650886,-4.245650886
0.15001,1.20001,6.135196134,-4.241277568,-4.241277568
0.15001,1.25001,6.102915196,-4.236736166,-4.236736166
0.15001,1.30001,6.072692039,-4.23206216,-4.23206216
0.15001,1.35001,6.044348247,-4.227285067,-4.227285067
0.15001,1.40001,6.017725842,-4.22242952,-4.22242952
0.15001,1.45001,5.992684374,-4.217516124,-4.217516124
0.15001,1.50001,5.969098513,-4.212562155,-4.212562155
0.15001,1.55001,5.946856019,-4.207582116,-4.207582116
0.15001,1.60001,5.92585605,-4.202588198,-4.202588198
0.15001,1.65001,5.906007722,-4.197590652,-4.197590652
0.15001,1.70001,5.887228891,-4.192598102,-4.192598102
0.15001,1.75001,5.869445105,-4.187617794,-4.187617794
0.15001,1.80001,5.852588714,-4.182655813,-4.182655813
0.15001,1.85001,5.836598097,-4.177717258,-4.177717258
0.15001,1.90001,5.821416996,-4.17280639,-4.17280639
0.15001,1.95001,5.806993936,-4.167926756,-4.167926756
0.15001,2.00001,5.793281721,-4.163081295,-4.163081295
0.15001,2.05001,5.780236993,-4.158272424,-4.158272424
0.15001,2.10001,5.767819844,-4.153502117,-4.153502117
0.15001,2.15001,5.755993477,-4.148771964,-4.148771964
0.15001,2.20001,5.744723905,-4.144083232,-4.144083232
0.15001,2.25001,5.733979683,-4.139436903,-4.139436903
0.15001,2.30001,5.723731676,-4.134833721,-4.134833721
0.15001,2.35001,5.713952846,-4.130274224,-4.130274224
0.15001,2.40001,5.704618065,-4.125758769,-4.125758769
0.15001,2.45001,5.695703949,-4.121287565,-4.121287565
0.15001,2.50001,5.687188709,-4.116860688,-4.116860688
0.15001,2.55001,5.679052012,-4.112478104,-4.112478104
0.15001,2.60001,5.671274868,-4.108139684,-4.108139684
0.15001,2.65001,5.663839512,-4.103845216,-4.103845216
0.15001,2.70001,5.656729312,-4.09959442,-4.09959442
0.15001,2.75001,5.649928677,-4.095386957,-4.095386957
0.15001,2.80001,5.643422976,-4.091222441,-4.091222441
0.15001,2.85001,5.63719847,-4.087100442,-4.087100442
0.15001,2.90001,5.631242235,-4.083020496,-4.083020496
0.15001,2.95001,5.625542113,-4.078982112,-4.078982112
0.15001,3.00001,5.620086648,-4.074984775,-4.074984775
0.15001,3.05001,5.614865041,-4.071027951,-4.071027951
0.15001,3.10001,5.609867098,-4.067111093,-4.067111093
0.15001,3.15001,5.605083196,-4.06323364,-4.06323364
0.15001,3.20001,5.600504235,-4.059395025,-4.059395025
0.15001,3.25001,5.59612161,-4.055594675,-4.055594675
0.15001,3.30001,5.591927172,-4.051832013,-4.051832013
0.15001,3.35001,5.587913204,-4.048106462,-4.048106462
0.15001,3.40001,5.584072387,-4.044417444,-4.044417444
0.15001,3.45001,5.580397779,-4.040764382,-4.040764382
0.15001,3.50001,5.576882789,-4.037146704,-4.037146704
0.15001,3.55001,5.573521155,-4.03356384,-4.03356384
0.15001,3.60001,5.570306926,-4.030015226,-4.030015226
0.15001,3.65001,5.567234441,-4.026500303,-4.026500303
0.15001,3.70001,5.564298311,-4.023018519,-4.023018519
0.15001,3.75001,5.561493404,-4.019569329,-4.019569329
0.15001,3.80001,5.558814832,-4.016152195,-4.016152195
0.15001,3.85001,5.556257932,-4.012766585,-4.012766585
0.15001,3.90001,5.553818257,-4.009411978,-4.009411978
0.15001,3.95001,5.551491563,-4.006087859,-4.006087859
0.15001,4.00001,5.549273797,-4.002793723,-4.002793723
0.15001,4.05001,5.547161086,-3.999529072,-3.999529072
0.15001,4.10001,5.54514973,-3.996293418,-3.996293418
0.15001,4.15001,5.543236187,-3.99308628,-3.99308628
0.15001,4.20001,5.541417072,-3.989907188,-3.989907188
0.15001,4.25001,5.539689141,-3.986755679,-3.986755679
0.15001,4.30001,5.538049291,-3.983631299,-3.983631299
0.15001,4.35001,5.536494545,-3.980533603,-3.980533603
0.15001,4.40001,5.535022053,-3.977462155,-3.977462155
0.15001,4.45001,5.53362908,-3.974416526,-3.974416526
0.15001,4.50001,5.532313005,-3.971396298,-3.971396298
0.15001,4.55001,5.531071309,-3.968401058,-3.968401058
0.15001,4.60001,5.529901576,-3.965430404,-3.965430404
0.15001,4.65001,5.528801485,-3.96248394,-3.96248394
0.15001,4.70001,5.527768806,-3.95956128,-3.95956128
0.15001,4.75001,5.526801397,-3.956662045,-3.956662045
0.15001,4.80001,5.525897196,-3.953785863,-3.953785863
0.15001,4.85001,5.525054222,-3.950932371,-3.950932371
0.15001,4.90001,5.524270568,-3.948101212,-3.948101212
0.15001,4.95001,5.523544397,-3.945292036,-3.945292036
0.20001,0.00001,6.410422956,0.335900158,0.335900158
0.20001,0.05001,10.33381261,-3.082249223,-3.082249223
0.20001,0.10001,9.493002418,-3.53781977,-3.53781977
0.20001,0.15001,8.957532091,-3.764529618,-3.764529618
0.20001,0.20001,8.56889975,-3.903494603,-3.903494603
0.20001,0.25001,8.266784028,-3.997298817,-3.997298817
0.20001,0.30001,8.021703366,-4.064224717,-4.064224717
0.20001,0.35001,7.817013735,-4.113678953,-4.113678953
0.20001,0.40001,7.642388692,-4.151080447,-4.151080447
0.20001,0.45001,7.490978233,-4.179803772,-4.179803772
0.20001,0.50001,7.358005427,-4.202073917,-4.202073917
0.20001,0.55001,7.24000703,-4.219423428,-4.219423428
0.20001,0.60001,7.134392954,-4.232944959,-4.232944959
0.20001,0.65001,7.039176222,-4.243439595,-4.243439595
0.20001,0.70001,6.95279988,-4.251508331,-4.251508331
0.20001,0.75001,6.874021843,-4.257610843,-4.257610843
0.20001,0.80001,6.801835865,-4.262104527,-4.262104527
0.20001,0.85001,6.735415827,-4.265271199,-4.265271199
0.20001,0.90001,6.674075537,-4.267335808,-4.267335808
0.20001,0.95001,6.617239139,-4.268479843,-4.268479843
0.20001,1.00001,6.564418933,-4.268851111,-4.268851111
0.20001,1.05001,6.51519849,-4.268570997,-4.268570997
0.20001,1.10001,6.469219608,-4.267739931,-4.267739931
0.20001,1.15001,6.426172115,-4.266441564,-4.266441564
0.20001,1.20001,6.385785795,-4.264745984,-4.264745984
0.20001,1.25001,6.347823939,-4.262712235,-4.262712235
0.20001,1.30001,6.312078132,-4.260390304,-4.260390304
0.20001,1.35001,6.278364016,-4.257822693,-4.257822693
0.20001,1.40001,6.246517807,-4.255045688,-4.255045688
0.20001,1.45001,6.216393418,-4.25209038,-4.25209038
0.20001,1.50001,6.187860058,-4.248983499,-4.248983499
0.20001,1.55001,6.160800231,-4.245748091,-4.245748091
0.20001,1.60001,6.135108035,-4.242404085,-4.242404085
0.20001,1.65001,6.110687735,-4.238968753,-4.238968753
0.20001,1.70001,6.087452539,-4.2354571,-4.2354571
0.20001,1.75001,6.065323547,-4.231882185,-4.231882185
0.20001,1.80001,6.044228858,-4.228255397,-4.228255397
0.20001,1.85001,6.024102792,-4.22458668,-4.22458668
0.20001,1.90001,6.004885214,-4.220884729,-4.220884729
0.20001,1.95001,5.986520948,-4.217157158,-4.217157158
0.20001,2.00001,5.968959269,-4.213410637,-4.213410637
0.20001,2.05001,5.952153452,-4.209651017,-4.209651017
0.20001,2.10001,5.936060375,-4.205883429,-4.205883429
0.20001,2.15001,5.920640177,-4.202112377,-4.202112377
0.20001,2.20001,5.905855945,-4.198341814,-4.198341814
0.20001,2.25001,5.891673443,-4.194575208,-4.194575208
0.20001,2.30001,5.878060873,-4.190815601,-4.190815601
0.20001,2.35001,5.864988653,-4.18706566,-4.18706566
0.20001,2.40001,5.852429225,-4.183327719,-4.183327719
0.20001,2.45001,5.840356886,-4.179603818,-4.179603818
0.20001,2.50001,5.828747628,-4.175895741,-4.175895741
0.20001,2.55001,5.817579001,-4.172205036,-4.172205036
0.20001,2.60001,5.806829986,-4.168533053,-4.168533053
0.20001,2.65001,5.79648088,-4.164880957,-4.164880957
0.20001,2.70001,5.786513196,-4.161249753,-4.161249753
0.20001,2.75001,5.776909566,-4.157640302,-4.157640302
0.20001,2.80001,5.767653661,-4.15405334,-4.15405334
0.20001,2.85001,5.758730108,-4.150489486,-4.150489486
0.20001,2.90001,5.750124427,-4.146949261,-4.146949261
0.20001,2.95001,5.741822958,-4.143433094,-4.143433094
0.20001,3.00001,5.733812813,-4.139941335,-4.139941335
0.20001,3.05001,5.726081812,-4.136474262,-4.136474262
0.20001,3.10001,5.718618441,-4.13303209,-4.13303209
0.20001,3.15001,5.711411806,-4.129614975,-4.129614975
