alpha_1,alpha_2,Imag,Real
360.036,22320.036,18.55718602,-6.614050508
360.036,22680.036,18.55926831,-6.615529981
360.036,23040.036,18.56128615,-6.616963972
360.036,23400.036,18.56324248,-6.618354548
360.036,23760.036,18.56514006,-6.619703651
360.036,24120.036,18.56698152,-6.621013108
360.036,24480.036,18.56876929,-6.622284643
360.036,24840.036,18.57050569,-6.623519878
360.036,25200.036,18.57219291,-6.624720346
360.036,25560.036,18.57383301,-6.625887495
360.036,25920.036,18.57542794,-6.627022694
360.036,26280.036,18.57697952,-6.628127235
360.036,26640.036,18.57848952,-6.629202345
360.036,27000.036,18.57995957,-6.630249184
360.036,27360.036,18.58139124,-6.631268853
360.036,27720.036,18.58278602,-6.632262397
360.036,28080.036,18.58414531,-6.633230806
360.036,28440.036,18.58547046,-6.634175023
360.036,28800.036,18.58676272,-6.635095942
360.036,29160.036,18.58802332,-6.635994416
360.036,29520.036,18.58925339,-6.636871255
360.036,29880.036,18.59045404,-6.637727231
360.036,30240.036,18.59162631,-6.638563081
360.036,30600.036,18.5927712,-6.639379506
360.036,30960.036,18.59388964,-6.640177174
360.036,31320.036,18.59498255,-6.640956726
360.036,31680.036,18.5960508,-6.641718771
360.036,32040.036,18.5970952,-6.642463893
360.036,32400.036,18.59811655,-6.643192649
360.036,32760.036,18.5991156,-6.643905573
360.036,33120.036,18.60009307,-6.644603174
360.036,33480.036,18.60104966,-6.645285942
360.036,33840.036,18.60198603,-6.645954345
360.036,34200.036,18.60290281,-6.646608831
360.036,34560.036,18.60380061,-6.647249831
360.036,34920.036,18.60468002,-6.647877756
360.036,35280.036,18.60554159,-6.648493004
360.036,35640.036,18.60638586,-6.649095954
720.036,0.036,0,-0.589401541
720.036,360.036,11.17356092,-2.828534762
720.036,720.036,13.56571719,-3.775196672
720.036,1080.036,14.78575282,-4.351653502
720.036,1440.036,15.53310403,-4.739163618
720.036,1800.036,16.0392696,-5.017419307
720.036,2160.036,16.40515511,-5.226868547
720.036,2520.036,16.68210743,-5.390203342
720.036,2880.036,16.89908874,-5.521132575
720.036,3240.036,17.07369818,-5.628424321
720.036,3600.036,17.21725449,-5.717946666
720.036,3960.036,17.33737104,-5.793774589
720.036,4320.036,17.43935869,-5.858825999
720.036,4680.036,17.52703562,-5.915245071
720.036,5040.036,17.60321764,-5.964642686
720.036,5400.036,17.67002698,-6.00825249
720.036,5760.036,17.72909359,-6.047035183
720.036,6120.036,17.78169005,-6.081750035
720.036,6480.036,17.82882451,-6.113005043
720.036,6840.036,17.87130594,-6.141292808
720.036,7200.036,17.90979105,-6.167016667
720.036,7560.036,17.9448185,-6.190510038
720.036,7920.036,17.9768343,-6.212050933
720.036,8280.036,18.00621089,-6.231873012
720.036,8640.036,18.03326174,-6.250174086
720.036,9000.036,18.05825253,-6.267122734
720.036,9360.036,18.08141,-6.282863515
720.036,9720.036,18.10292875,-6.297521096
720.036,10080.036,18.12297679,-6.311203558
720.036,10440.036,18.14169994,-6.324005069
720.036,10800.036,18.15922532,-6.33600805
720.036,11160.036,18.17566432,-6.347284952
720.036,11520.036,18.19111493,-6.357899718
720.036,11880.036,18.20566368,-6.367909
720.036,12240.036,18.21938731,-6.377363164
720.036,12600.036,18.23235407,-6.386307143
720.036,12960.036,18.2446249,-6.394781147
720.036,13320.036,18.25625437,-6.402821269
720.036,13680.036,18.26729148,-6.410459999
720.036,14040.036,18.27778036,-6.417726661
720.036,14400.036,18.28776087,-6.424647794
720.036,14760.036,18.29726911,-6.431247467
720.036,15120.036,18.30633781,-6.437547569
720.036,15480.036,18.31499676,-6.443568042
720.036,15840.036,18.32327313,-6.449327099
720.036,16200.036,18.33119172,-6.454841403
720.036,16560.036,18.33877525,-6.460126233
720.036,16920.036,18.34604453,-6.465195619
720.036,17280.036,18.3530187,-6.470062474
720.036,17640.036,18.35971539,-6.474738695
720.036,18000.036,18.36615082,-6.479235268
720.036,18360.036,18.37233999,-6.48356235
720.036,18720.036,18.37829677,-6.487729347
720.036,19080.036,18.38403402,-6.491744981
720.036,19440.036,18.38956364,-6.495617351
720.036,19800.036,18.3948967,-6.49935399
720.036,20160.036,18.40004352,-6.502961912
720.036,20520.036,18.40501366,-6.506447653
720.036,20880.036,18.40981608,-6.509817318
720.036,21240.036,18.41445913,-6.513076609
720.036,21600.036,18.41895061,-6.516230862
720.036,21960.036,18.42329782,-6.519285074
720.036,22320.036,18.42750761,-6.522243929
720.036,22680.036,18.43158638,-6.525111826
720.036,23040.036,18.43554017,-6.527892893
720.036,23400.036,18.43937463,-6.530591017
720.036,23760.036,18.44309508,-6.533209852
720.036,24120.036,18.44670653,-6.535752844
720.036,24480.036,18.4502137,-6.53822324
720.036,24840.036,18.45362105,-6.540624105
720.036,25200.036,18.45693277,-6.542958333
720.036,25560.036,18.46015285,-6.545228661
720.036,25920.036,18.46328502,-6.547437677
720.036,26280.036,18.46633284,-6.549587832
720.036,26640.036,18.46929968,-6.551681447
720.036,27000.036,18.47218871,-6.553720724
720.036,27360.036,18.47500296,-6.555707751
720.036,27720.036,18.4777453,-6.55764451
720.036,28080.036,18.48041845,-6.559532886
720.036,28440.036,18.48302499,-6.561374669
720.036,28800.036,18.48556738,-6.563171562
720.036,29160.036,18.48804796,-6.564925186
720.036,29520.036,18.49046896,-6.566637087
720.036,29880.036,18.4928325,-6.568308735
720.036,30240.036,18.4951406,-6.569941534
720.036,30600.036,18.49739519,-6.571536822
720.036,30960.036,18.49959811,-6.573095877
720.036,31320.036,18.50175112,-6.574619921
720.036,31680.036,18.50385589,-6.576110118
720.036,32040.036,18.50591402,-6.577567585
720.036,32400.036,18.50792705,-6.578993388
720.036,32760.036,18.50989645,-6.580388547
720.036,33120.036,18.51182361,-6.58175404
720.036,33480.036,18.51370989,-6.583090804
720.036,33840.036,18.51555657,-6.584399735
720.036,34200.036,18.51736488,-6.585681694
720.036,34560.036,18.51913601,-6.586937505
720.036,34920.036,18.52087109,-6.588167962
720.036,35280.036,18.52257122,-6.589373824
720.036,35640.036,18.52423743,-6.590555821
1080.036,0.036,0,-0.392168778
1080.036,360.036,9.742744221,-2.315102511
1080.036,720.036,12.21233815,-3.176531239
1080.036,1080.036,13.5784633,-3.756283183
1080.036,1440.036,14.46027111,-4.172899669
1080.036,1800.036,15.07972519,-4.48665025
1080.036,2160.036,15.53972698,-4.731402633
1080.036,2520.036,15.89519118,-4.927641009
1080.036,2880.036,16.17827598,-5.088477644
1080.036,3240.036,16.40912155,-5.222693239
1080.036,3600.036,16.60100581,-5.336388089
1080.036,3960.036,16.76304654,-5.433931828
1080.036,4320.036,16.90171632,-5.518536252
1080.036,4680.036,17.02173888,-5.592614837
1080.036,5040.036,17.12664339,-5.658016177
1080.036,5400.036,17.21912016,-5.716180066
1080.036,5760.036,17.30125623,-5.768244544
1080.036,6120.036,17.37469564,-5.815120998
1080.036,6480.036,17.44075116,-5.857547896
1080.036,6840.036,17.50048384,-5.896129934
1080.036,7200.036,17.55476055,-5.931367003
1080.036,7560.036,17.60429657,-5.963675954
1080.036,7920.036,17.64968729,-5.993407147
1080.036,8280.036,17.69143237,-6.020857198
1080.036,8640.036,17.72995424,-6.046278903
1080.036,9000.036,17.76561244,-6.069889041
1080.036,9360.036,17.79871497,-6.091874566
1080.036,9720.036,17.82952715,-6.112397565
1080.036,10080.036,17.8582788,-6.131599262
1080.036,10440.036,17.88516997,-6.149603264
1080.036,10800.036,17.91037564,-6.16651823
1080.036,11160.036,17.9340495,-6.182440062
1080.036,11520.036,17.95632708,-6.197453723
1080.036,11880.036,17.9773284,-6.211634755
1080.036,12240.036,17.99716011,-6.225050547
1080.036,12600.036,18.01591728,-6.237761408
1080.036,12960.036,18.03368494,-6.249821474
1080.036,13320.036,18.05053941,-6.261279474
1080.036,13680.036,18.06654932,-6.272179392
1080.036,14040.036,18.08177662,-6.282561031
1080.036,14400.036,18.09627733,-6.292460494
1080.036,14760.036,18.11010224,-6.30191061
1080.036,15120.036,18.12329754,-6.310941293
1080.036,15480.036,18.13590527,-6.319579859
1080.036,15840.036,18.14796383,-6.327851304
1080.036,16200.036,18.15950834,-6.335778541
1080.036,16560.036,18.17057099,-6.343382618
1080.036,16920.036,18.18118134,-6.350682901
1080.036,17280.036,18.19136656,-6.357697236
1080.036,17640.036,18.20115172,-6.364442103
1080.036,18000.036,18.21055992,-6.370932735
1080.036,18360.036,18.21961255,-6.37718324
1080.036,18720.036,18.22832938,-6.383206703
1080.036,19080.036,18.23672876,-6.389015271
1080.036,19440.036,18.24482772,-6.394620243
1080.036,19800.036,18.25264211,-6.400032139
1080.036,20160.036,18.26018665,-6.405260766
1080.036,20520.036,18.2674751,-6.410315279
1080.036,20880.036,18.27452027,-6.41520423
1080.036,21240.036,18.28133414,-6.419935625
1080.036,21600.036,18.28792793,-6.424516957
1080.036,21960.036,18.29431212,-6.428955255
1080.036,22320.036,18.30049655,-6.433257113
1080.036,22680.036,18.30649046,-6.437428729
1080.036,23040.036,18.31230252,-6.441475929
1080.036,23400.036,18.31794087,-6.445404196
1080.036,23760.036,18.32341319,-6.449218697
1080.036,24120.036,18.32872672,-6.452924303
1080.036,24480.036,18.33388825,-6.456525613
1080.036,24840.036,18.33890423,-6.460026967
1080.036,25200.036,18.34378072,-6.463432471
1080.036,25560.036,18.34852346,-6.466746006
1080.036,25920.036,18.35313789,-6.46997125
1080.036,26280.036,18.35762913,-6.473111684
1080.036,26640.036,18.36200206,-6.476170609
1080.036,27000.036,18.36626129,-6.479151159
1080.036,27360.036,18.3704112,-6.482056308
1080.036,27720.036,18.37445595,-6.484888881
1080.036,28080.036,18.37839948,-6.487651563
1080.036,28440.036,18.38224554,-6.490346911
1080.036,28800.036,18.3859977,-6.492977356
1080.036,29160.036,18.38965937,-6.495545215
1080.036,29520.036,18.39323377,-6.498052694
1080.036,29880.036,18.39672399,-6.500501899
1080.036,30240.036,18.40013297,-6.502894838
1080.036,30600.036,18.40346352,-6.505233427
1080.036,30960.036,18.4067183,-6.507519498
1080.036,31320.036,18.40989988,-6.5097548
1080.036,31680.036,18.41301069,-6.511941006
1080.036,32040.036,18.41605308,-6.514079715
1080.036,32400.036,18.41902927,-6.516172459
1080.036,32760.036,18.4219414,-6.518220703
1080.036,33120.036,18.42479152,-6.520225853
1080.036,33480.036,18.42758159,-6.522189253
1080.036,33840.036,18.43031349,-6.524112195
1080.036,34200.036,18.43298902,-6.525995916
1080.036,34560.036,18.4356099,-6.527841605
1080.036,34920.036,18.43817779,-6.5296504
1080.036,35280.036,18.44069428,-6.531423399
1080.036,35640.036,18.44316091,-6.533161652
1440.036,0.036,0,-0.294174986
1440.036,360.036,8.75336478,-2.002657781
1440.036,720.036,11.20061673,-2.774372318
1440.036,1080.036,12.62835939,-3.329010244
1440.036,1440.036,13.58487458,-3.746844283
1440.036,1800.036,14.27551125,-4.072878164
1440.036,2160.036,14.79929198,-4.33433875
1440.036,2520.036,15.21084288,-4.548663119
1440.036,2880.036,15.54305048,-4.727533353
1440.036,3240.036,15.81699478,-4.879068416
1440.036,3600.036,16.04684912,-5.009085618
1440.036,3960.036,16.24251113,-5.121861834
1440.036,4320.036,16.41110972,-5.220611493
1440.036,4680.036,16.55791379,-5.30779706
1440.036,5040.036,16.68690381,-5.385336686
1440.036,5400.036,16.80114406,-5.45474668
1440.036,5760.036,16.90303257,-5.517241465
1440.036,6120.036,16.99447325,-5.573805125
1440.036,6480.036,17.07699717,-5.625243526
1440.036,6840.036,17.15184973,-5.672222905
1440.036,7200.036,17.22005438,-5.71529885
1440.036,7560.036,17.28246008,-5.754938346
1440.036,7920.036,17.33977695,-5.791536761
1440.036,8280.036,17.39260361,-5.825431063
1440.036,8640.036,17.44144825,-5.856910217
1440.036,9000.036,17.48674509,-5.886223441
1440.036,9360.036,17.52886739,-5.913586808
1440.036,9720.036,17.56813779,-5.939188578
1440.036,10080.036,17.60483659,-5.963193537
1440.036,10440.036,17.63920854,-5.98574654
1440.036,10800.036,17.67146824,-6.006975439
1440.036,11160.036,17.70180468,-6.026993504
1440.036,11520.036,17.73038494,-6.045901445
1440.036,11880.036,17.75735731,-6.063789108
1440.036,12240.036,17.7828538,-6.080736895
1440.036,12600.036,17.80699238,-6.096816981
1440.036,12960.036,17.82987874,-6.112094334
1440.036,13320.036,17.85160789,-6.126627594
1440.036,13680.036,17.87226547,-6.140469829
1440.036,14040.036,17.89192885,-6.153669174
1440.036,14400.036,17.91066815,-6.166269398
1440.036,14760.036,17.92854702,-6.178310385
1440.036,15120.036,17.9456234,-6.189828554
1440.036,15480.036,17.96195016,-6.20085723
1440.036,15840.036,17.97757561,-6.211426967
1440.036,16200.036,17.99254399,-6.221565826
1440.036,16560.036,18.0068959,-6.231299625
1440.036,16920.036,18.02066867,-6.240652163
1440.036,17280.036,18.03389666,-6.249645408
1440.036,17640.036,18.04661158,-6.258299673
1440.036,18000.036,18.05884271,-6.266633769
1440.036,18360.036,18.07061716,-6.274665139
1440.036,18720.036,18.08196003,-6.282409982
1440.036,19080.036,18.09289463,-6.289883363
1440.036,19440.036,18.10344262,-6.297099307
1440.036,19800.036,18.11362414,-6.304070891
1440.036,20160.036,18.12345798,-6.31081032
1440.036,20520.036,18.13296165,-6.317328999
1440.036,20880.036,18.14215149,-6.3236376
1440.036,21240.036,18.15104281,-6.329746116
1440.036,21600.036,18.15964992,-6.335663918
1440.036,21960.036,18.16798623,-6.3413998
1440.036,22320.036,18.17606433,-6.346962022
1440.036,22680.036,18.18389603,-6.352358353
1440.036,23040.036,18.19149243,-6.357596106
1440.036,23400.036,18.198864,-6.36268217
1440.036,23760.036,18.20602055,-6.367623039
1440.036,24120.036,18.21297137,-6.372424843
1440.036,24480.036,18.21972521,-6.377093372
1440.036,24840.036,18.22629031,-6.381634099
1440.036,25200.036,18.23267449,-6.3860522
1440.036,25560.036,18.23888511,-6.390352576
1440.036,25920.036,18.24492917,-6.394539872
1440.036,26280.036,18.25081328,-6.398618488
1440.036,26640.036,18.25654369,-6.402592602
1440.036,27000.036,18.26212637,-6.40646618
1440.036,27360.036,18.26756694,-6.410242988
1440.036,27720.036,18.27287077,-6.413926608
1440.036,28080.036,18.27804295,-6.417520447
1440.036,28440.036,18.28308832,-6.421027747
1440.036,28800.036,18.28801148,-6.424451598
1440.036,29160.036,18.29281683,-6.427794942
1440.036,29520.036,18.29750854,-6.431060586
1440.036,29880.036,18.3020906,-6.434251208
1440.036,30240.036,18.30656681,-6.437369362
1440.036,30600.036,18.31094079,-6.440417491
1440.036,30960.036,18.31521601,-6.443397926
1440.036,31320.036,18.31939577,-6.446312899
1440.036,31680.036,18.32348324,-6.449164542
1440.036,32040.036,18.32748144,-6.451954897
1440.036,32400.036,18.33139327,-6.454685919
1440.036,32760.036,18.33522148,-6.45735948
1440.036,33120.036,18.33896874,-6.459977375
1440.036,33480.036,18.34263758,-6.462541325
1440.036,33840.036,18.34623045,-6.465052979
1440.036,34200.036,18.34974967,-6.467513922
1440.036,34560.036,18.3531975,-6.469925674
1440.036,34920.036,18.35657607,-6.472289696
1440.036,35280.036,18.35988746,-6.47460739
1440.036,35640.036,18.36313365,-6.476880105
1800.036,0.036,0,-0.235423985
1800.036,360.036,8.01579313,-1.792285551
1800.036,720.036,10.40679135,-2.48543304
1800.036,1080.036,11.85512859,-3.007318531
1800.036,1440.036,12.85280724,-3.414562454
1800.036,1800.036,13.58873362,-3.741186686
1800.036,2160.036,14.156389,-4.008956051
1800.036,2520.036,14.60857407,-4.232450417
1800.036,2880.036,14.97774306,-4.421803888
1800.036,3240.036,15.28507839,-4.584278831
1800.036,3600.036,15.54504842,-4.725215386
1800.036,3960.036,15.767897,-4.848627693
1800.036,4320.036,15.96109237,-4.957591228
1800.036,4680.036,16.13021375,-5.05450191
1800.036,5040.036,16.27951638,-5.141253893
1800.036,5400.036,16.4123042,-5.21936434
1800.036,5760.036,16.53118265,-5.290062734
1800.036,6120.036,16.63823475,-5.35435596
1800.036,6480.036,16.73514615,-5.413076482
1800.036,6840.036,16.82329585,-5.466918538
1800.036,7200.036,16.9038231,-5.516465675
1800.036,7560.036,16.97767743,-5.562211961
1800.036,7920.036,17.04565666,-5.604578499
1800.036,8280.036,17.10843609,-5.643926415
1800.036,8640.036,17.16659117,-5.680567165
1800.036,9000.036,17.22061535,-5.714770789
1800.036,9360.036,17.2709342,-5.746772575
1800.036,9720.036,17.31791668,-5.776778471
1800.036,10080.036,17.36188431,-5.804969523
1800.036,10440.036,17.40311853,-5.831505525
1800.036,10800.036,17.44186677,-5.856528049
1800.036,11160.036,17.47834745,-5.88016297
1800.036,11520.036,17.51275412,-5.902522583
1800.036,11880.036,17.54525887,-5.923707385
1800.036,12240.036,17.57601528,-5.943807586
1800.036,12600.036,17.60516078,-5.96290439
1800.036,12960.036,17.6328188,-5.981071095
1800.036,13320.036,17.65910042,-5.998374029
1800.036,13680.036,17.68410596,-6.01487336
1800.036,14040.036,17.70792619,-6.030623796
1800.036,14400.036,17.73064349,-6.045675189
1800.036,14760.036,17.75233275,-6.060073063
1800.036,15120.036,17.77306225,-6.073859073
1800.036,15480.036,17.79289434,-6.087071409
1800.036,15840.036,17.81188607,-6.099745145
1800.036,16200.036,17.83008978,-6.111912557
1800.036,16560.036,17.84755353,-6.123603389
1800.036,16920.036,17.86432156,-6.134845103
1800.036,17280.036,17.88043464,-6.14566309
1800.036,17640.036,17.89593042,-6.156080862
1800.036,18000.036,17.91084371,-6.166120223
1800.036,18360.036,17.92520677,-6.175801423
1800.036,18720.036,17.93904951,-6.185143291
1800.036,19080.036,17.95239969,-6.19416336
1800.036,19440.036,17.96528317,-6.202877974
1800.036,19800.036,17.97772399,-6.211302391
1800.036,20160.036,17.98974459,-6.219450868
1800.036,20520.036,18.00136591,-6.227336744
1800.036,20880.036,18.01260752,-6.23497251
1800.036,21240.036,18.02348775,-6.24236988
1800.036,21600.036,18.03402374,-6.249539845
1800.036,21960.036,18.04423157,-6.256492733
1800.036,22320.036,18.05412636,-6.263238255
1800.036,22680.036,18.06372228,-6.269785551
1800.036,23040.036,18.07303267,-6.276143231
1800.036,23400.036,18.0820701,-6.282319416
1800.036,23760.036,18.0908464,-6.288321766
1800.036,24120.036,18.09937272,-6.29415752
1800.036,24480.036,18.1076596,-6.299833518
1800.036,24840.036,18.11571698,-6.305356232
1800.036,25200.036,18.12355428,-6.310731786
1800.036,25560.036,18.13118038,-6.315965987
1800.036,25920.036,18.13860371,-6.321064337
1800.036,26280.036,18.14583226,-6.326032057
1800.036,26640.036,18.15287359,-6.330874104
1800.036,27000.036,18.15973488,-6.335595187
1800.036,27360.036,18.16642295,-6.340199783
1800.036,27720.036,18.17294429,-6.34469215
1800.036,28080.036,18.17930504,-6.349076342
1800.036,28440.036,18.18551108,-6.353356221
1800.036,28800.036,18.19156797,-6.357535464
1800.036,29160.036,18.19748103,-6.36161758
1800.036,29520.036,18.20325533,-6.365605915
1800.036,29880.036,18.20889569,-6.369503666
1800.036,30240.036,18.21440672,-6.373313883
1800.036,30600.036,18.21979282,-6.377039482
1800.036,30960.036,18.22505818,-6.38068325
1800.036,31320.036,18.23020684,-6.384247856
1800.036,31680.036,18.23524261,-6.387735849
1800.036,32040.036,18.24016918,-6.391149675
1800.036,32400.036,18.24499005,-6.394491674
1800.036,32760.036,18.2497086,-6.397764089
1800.036,33120.036,18.25432805,-6.400969071
1800.036,33480.036,18.25885149,-6.404108683
1800.036,33840.036,18.26328188,-6.407184904
1800.036,34200.036,18.26762206,-6.410199635
1800.036,34560.036,18.27187476,-6.413154702
1800.036,34920.036,18.2760426,-6.416051859
1800.036,35280.036,18.2801281,-6.418892791
1800.036,35640.036,18.28413366,-6.421679119
2160.036,0.036,0,-0.196251288
2160.036,360.036,7.438038766,-1.640885492
2160.036,720.036,9.762054966,-2.267711939
2160.036,1080.036,11.20972326,-2.756306573
2160.036,1440.036,12.22868492,-3.148109509
2160.036,1800.036,12.99328746,-3.469313202
2160.036,2160.036,13.59131144,-3.737417355
2160.036,2520.036,14.0731899,-3.96457644
2160.036,2880.036,14.47041415,-4.159498821
2160.036,3240.036,14.80383262,-4.328587716
2160.036,3600.036,15.08786806,-4.476656546
2160.036,3960.036,15.33284886,-4.607393386
2160.036,4320.036,15.54638198,-4.723671578
2160.036,4680.036,15.73420241,-4.827762857
2160.036,5040.036,15.90072036,-4.921486922
2160.036,5400.036,16.0493856,-5.006318504
2160.036,5760.036,16.18293707,-5.083465387
2160.036,6120.036,16.30357794,-5.153926177
2160.036,6480.036,16.41310117,-5.218533695
2160.036,6840.036,16.51298113,-5.277987998
2160.036,7200.036,16.60444163,-5.332881818
2160.036,7560.036,16.68850715,-5.383720363
