alpha_1,alpha_2,Imag,Real
10080.036,17280.036,6.917337337,-0.402035889
10080.036,17640.036,6.937017741,-0.404704899
10080.036,18000.036,6.956140729,-0.407305554
10080.036,18360.036,6.974729831,-0.409840447
10080.036,18720.036,6.992807262,-0.412312042
10080.036,19080.036,7.010394014,-0.414722681
10080.036,19440.036,7.027509935,-0.41707459
10080.036,19800.036,7.04417381,-0.419369891
10080.036,20160.036,7.060403432,-0.421610604
10080.036,20520.036,7.076215665,-0.423798652
10080.036,20880.036,7.091626505,-0.425935872
10080.036,21240.036,7.106651138,-0.428024015
10080.036,21600.036,7.121303985,-0.430064751
10080.036,21960.036,7.135598758,-0.432059677
10080.036,22320.036,7.149548495,-0.434010319
10080.036,22680.036,7.163165608,-0.435918135
10080.036,23040.036,7.176461916,-0.43778452
10080.036,23400.036,7.189448681,-0.43961081
10080.036,23760.036,7.202136643,-0.441398283
10080.036,24120.036,7.214536048,-0.443148163
10080.036,24480.036,7.226656674,-0.444861624
10080.036,24840.036,7.238507864,-0.446539792
10080.036,25200.036,7.250098543,-0.448183746
10080.036,25560.036,7.261437245,-0.449794522
10080.036,25920.036,7.272532135,-0.451373114
10080.036,26280.036,7.283391025,-0.452920477
10080.036,26640.036,7.294021399,-0.454437529
10080.036,27000.036,7.304430422,-0.455925152
10080.036,27360.036,7.314624965,-0.457384194
10080.036,27720.036,7.324611615,-0.458815472
10080.036,28080.036,7.33439669,-0.460219769
10080.036,28440.036,7.343986255,-0.461597843
10080.036,28800.036,7.353386134,-0.46295042
10080.036,29160.036,7.362601918,-0.464278202
10080.036,29520.036,7.371638983,-0.465581864
10080.036,29880.036,7.380502494,-0.466862059
10080.036,30240.036,7.389197421,-0.468119413
10080.036,30600.036,7.397728543,-0.469354533
10080.036,30960.036,7.406100462,-0.470568003
10080.036,31320.036,7.414317605,-0.471760389
10080.036,31680.036,7.422384239,-0.472932233
10080.036,32040.036,7.430304474,-0.474084064
10080.036,32400.036,7.438082272,-0.475216389
10080.036,32760.036,7.445721451,-0.476329699
10080.036,33120.036,7.453225696,-0.47742447
10080.036,33480.036,7.460598559,-0.478501161
10080.036,33840.036,7.467843471,-0.479560216
10080.036,34200.036,7.474963743,-0.480602065
10080.036,34560.036,7.481962571,-0.481627124
10080.036,34920.036,7.488843046,-0.482635795
10080.036,35280.036,7.495608151,-0.483628468
10080.036,35640.036,7.502260771,-0.484605522
10440.036,0.036,0,-0.056762017
10440.036,360.036,3.224512505,-0.088914188
10440.036,720.036,3.82051374,-0.094006962
10440.036,1080.036,4.118398989,-0.105932671
10440.036,1440.036,4.331297929,-0.119467558
10440.036,1800.036,4.507305975,-0.133046277
10440.036,2160.036,4.661658168,-0.146198561
10440.036,2520.036,4.800687848,-0.158783506
10440.036,2880.036,4.92768405,-0.170771719
10440.036,3240.036,5.044675938,-0.182174832
10440.036,3600.036,5.153078171,-0.193019833
10440.036,3960.036,5.253960299,-0.203338847
10440.036,4320.036,5.34817435,-0.213164835
10440.036,4680.036,5.436422481,-0.222529737
10440.036,5040.036,5.519296618,-0.231463711
10440.036,5400.036,5.597303726,-0.239994866
10440.036,5760.036,5.670883075,-0.248149228
10440.036,6120.036,5.740418685,-0.255950816
10440.036,6480.036,5.806248678,-0.263421772
10440.036,6840.036,5.868672532,-0.270582498
10440.036,7200.036,5.927956842,-0.277451799
10440.036,7560.036,5.98433998,-0.284047028
10440.036,7920.036,6.038035925,-0.290384206
10440.036,8280.036,6.08923744,-0.296478146
10440.036,8640.036,6.138118738,-0.302342559
10440.036,9000.036,6.18483774,-0.307990153
10440.036,9360.036,6.229537993,-0.313432719
10440.036,9720.036,6.272350312,-0.318681212
10440.036,10080.036,6.313394203,-0.323745824
10440.036,10440.036,6.352779083,-0.328636047
10440.036,10800.036,6.390605349,-0.333360733
10440.036,11160.036,6.426965306,-0.337928143
10440.036,11520.036,6.461943984,-0.342346002
10440.036,11880.036,6.495619851,-0.346621536
10440.036,12240.036,6.52806545,-0.350761512
10440.036,12600.036,6.559347952,-0.354772277
10440.036,12960.036,6.589529653,-0.358659788
10440.036,13320.036,6.618668418,-0.36242964
10440.036,13680.036,6.646818071,-0.366087095
10440.036,14040.036,6.674028746,-0.369637107
10440.036,14400.036,6.700347205,-0.373084342
10440.036,14760.036,6.725817117,-0.3764332
10440.036,15120.036,6.750479315,-0.379687834
10440.036,15480.036,6.774372025,-0.382852166
10440.036,15840.036,6.797531071,-0.385929902
10440.036,16200.036,6.819990064,-0.388924551
10440.036,16560.036,6.841780576,-0.391839432
10440.036,16920.036,6.862932286,-0.394677692
10440.036,17280.036,6.883473128,-0.397442311
10440.036,17640.036,6.903429414,-0.400136121
10440.036,18000.036,6.922825956,-0.402761807
10440.036,18360.036,6.941686166,-0.405321922
10440.036,18720.036,6.960032161,-0.407818892
10440.036,19080.036,6.977884846,-0.410255025
10440.036,19440.036,6.995264,-0.412632517
10440.036,19800.036,7.012188352,-0.414953462
10440.036,20160.036,7.028675648,-0.417219854
10440.036,20520.036,7.044742716,-0.419433593
10440.036,20880.036,7.060405524,-0.421596493
10440.036,21240.036,7.075679239,-0.423710287
10440.036,21600.036,7.09057827,-0.425776627
10440.036,21960.036,7.105116321,-0.427797095
10440.036,22320.036,7.119306431,-0.429773201
10440.036,22680.036,7.133161015,-0.431706391
10440.036,23040.036,7.1466919,-0.433598047
10440.036,23400.036,7.159910362,-0.435449495
10440.036,23760.036,7.172827154,-0.437262002
10440.036,24120.036,7.185452541,-0.439036785
10440.036,24480.036,7.197796324,-0.44077501
10440.036,24840.036,7.209867867,-0.442477793
10440.036,25200.036,7.221676121,-0.44414621
10440.036,25560.036,7.233229647,-0.445781289
10440.036,25920.036,7.244536638,-0.44738402
10440.036,26280.036,7.255604937,-0.448955354
10440.036,26640.036,7.266442056,-0.450496205
10440.036,27000.036,7.277055195,-0.452007451
10440.036,27360.036,7.287451254,-0.453489936
10440.036,27720.036,7.297636855,-0.454944476
10440.036,28080.036,7.307618348,-0.456371852
10440.036,28440.036,7.317401834,-0.457772818
10440.036,28800.036,7.326993168,-0.459148101
10440.036,29160.036,7.336397977,-0.4604984
10440.036,29520.036,7.34562167,-0.461824391
10440.036,29880.036,7.354669449,-0.463126723
10440.036,30240.036,7.363546315,-0.464406025
10440.036,30600.036,7.372257083,-0.465662902
10440.036,30960.036,7.380806387,-0.466897939
10440.036,31320.036,7.389198691,-0.4681117
10440.036,31680.036,7.397438294,-0.469304729
10440.036,32040.036,7.405529339,-0.470477555
10440.036,32400.036,7.41347582,-0.471630685
10440.036,32760.036,7.421281591,-0.472764612
10440.036,33120.036,7.428950366,-0.473879812
10440.036,33480.036,7.436485731,-0.474976744
10440.036,33840.036,7.443891148,-0.476055854
10440.036,34200.036,7.451169959,-0.477117573
10440.036,34560.036,7.458325392,-0.478162318
10440.036,34920.036,7.465360567,-0.479190492
10440.036,35280.036,7.472278498,-0.480202487
10440.036,35640.036,7.479082099,-0.481198682
10800.036,0.036,0,-0.054420755
10800.036,360.036,3.191584246,-0.088505043
10800.036,720.036,3.794599721,-0.093036988
10800.036,1080.036,4.093823069,-0.104380245
10800.036,1440.036,4.305576238,-0.117447091
10800.036,1800.036,4.479729316,-0.13064125
10800.036,2160.036,4.632160422,-0.143468536
10800.036,2520.036,4.769423481,-0.155774066
10800.036,2880.036,4.894872397,-0.167519723
10800.036,3240.036,5.010542542,-0.178711148
10800.036,3600.036,5.117833193,-0.189370872
10800.036,3960.036,5.217791689,-0.199527516
10800.036,4320.036,5.311246996,-0.20921118
10800.036,4680.036,5.39887969,-0.21845141
10800.036,5040.036,5.481262386,-0.227276329
10800.036,5400.036,5.558885141,-0.235712291
10800.036,5760.036,5.632172572,-0.243783799
10800.036,6120.036,5.701496065,-0.251513545
10800.036,6480.036,5.76718287,-0.258922501
10800.036,6840.036,5.829523112,-0.266030039
10800.036,7200.036,5.888775328,-0.272854058
10800.036,7560.036,5.945170941,-0.2794111
10800.036,7920.036,5.998917925,-0.285716471
10800.036,8280.036,6.050203846,-0.291784344
10800.036,8640.036,6.099198406,-0.297627858
10800.036,9000.036,6.146055608,-0.303259211
10800.036,9360.036,6.190915583,-0.308689736
10800.036,9720.036,6.233906171,-0.313929978
10800.036,10080.036,6.275144272,-0.318989758
10800.036,10440.036,6.314737028,-0.323878236
10800.036,10800.036,6.352782836,-0.328603963
10800.036,11160.036,6.389372251,-0.333174932
10800.036,11520.036,6.424588759,-0.337598622
10800.036,11880.036,6.458509476,-0.341882037
10800.036,12240.036,6.491205748,-0.346031745
10800.036,12600.036,6.522743696,-0.350053911
10800.036,12960.036,6.553184688,-0.353954326
10800.036,13320.036,6.582585771,-0.357738436
10800.036,13680.036,6.611000045,-0.361411368
10800.036,14040.036,6.638477008,-0.364977951
10800.036,14400.036,6.665062858,-0.368442739
10800.036,14760.036,6.690800767,-0.371810028
10800.036,15120.036,6.715731132,-0.375083879
10800.036,15480.036,6.73989179,-0.378268128
10800.036,15840.036,6.763318225,-0.381366404
10800.036,16200.036,6.786043752,-0.384382144
10800.036,16560.036,6.808099676,-0.387318602
10800.036,16920.036,6.829515447,-0.390178865
10800.036,17280.036,6.850318796,-0.392965861
10800.036,17640.036,6.870535861,-0.39568237
10800.036,18000.036,6.890191299,-0.398331034
10800.036,18360.036,6.90930839,-0.400914362
10800.036,18720.036,6.927909136,-0.403434745
10800.036,19080.036,6.946014343,-0.405894453
10800.036,19440.036,6.963643708,-0.408295654
10800.036,19800.036,6.980815888,-0.410640411
10800.036,20160.036,6.99754857,-0.41293069
10800.036,20520.036,7.013858533,-0.415168369
10800.036,20880.036,7.029761707,-0.417355239
10800.036,21240.036,7.045273226,-0.419493012
10800.036,21600.036,7.060407477,-0.421583323
10800.036,21960.036,7.075178146,-0.423627736
10800.036,22320.036,7.089598261,-0.425627746
10800.036,22680.036,7.10368023,-0.427584785
10800.036,23040.036,7.11743588,-0.429500222
10800.036,23400.036,7.130876489,-0.43137537
10800.036,23760.036,7.144012819,-0.433211488
10800.036,24120.036,7.156855142,-0.435009781
10800.036,24480.036,7.169413272,-0.436771407
10800.036,24840.036,7.181696589,-0.438497476
10800.036,25200.036,7.193714062,-0.440189054
10800.036,25560.036,7.205474272,-0.441847165
10800.036,25920.036,7.216985433,-0.443472791
10800.036,26280.036,7.228255409,-0.445066879
10800.036,26640.036,7.239291738,-0.446630338
10800.036,27000.036,7.250101645,-0.448164041
10800.036,27360.036,7.260692057,-0.449668832
10800.036,27720.036,7.271069621,-0.451145519
10800.036,28080.036,7.281240717,-0.452594882
10800.036,28440.036,7.291211472,-0.454017674
10800.036,28800.036,7.300987772,-0.455414618
10800.036,29160.036,7.310575273,-0.456786412
10800.036,29520.036,7.319979413,-0.45813373
10800.036,29880.036,7.329205422,-0.459457221
10800.036,30240.036,7.338258333,-0.460757512
10800.036,30600.036,7.34714299,-0.462035206
10800.036,30960.036,7.355864057,-0.463290889
10800.036,31320.036,7.364426027,-0.464525124
10800.036,31680.036,7.37283323,-0.465738456
10800.036,32040.036,7.381089838,-0.466931412
10800.036,32400.036,7.389199876,-0.468104501
10800.036,32760.036,7.397167224,-0.469258214
10800.036,33120.036,7.404995628,-0.470393029
10800.036,33480.036,7.412688701,-0.471509405
10800.036,33840.036,7.420249935,-0.472607789
10800.036,34200.036,7.427682699,-0.473688612
10800.036,34560.036,7.43499025,-0.474752292
10800.036,34920.036,7.442175734,-0.475799233
10800.036,35280.036,7.449242195,-0.476829828
10800.036,35640.036,7.456192572,-0.477844456
11160.036,0.036,0,-0.052289664
11160.036,360.036,3.159450667,-0.088126155
11160.036,720.036,3.769287744,-0.092143016
11160.036,1080.036,4.070075371,-0.102930948
11160.036,1440.036,4.28090381,-0.115548494
11160.036,1800.036,4.453364788,-0.128372824
11160.036,2160.036,4.603987296,-0.140887023
11160.036,2520.036,4.739558646,-0.152922742
11160.036,2880.036,4.863507776,-0.164433493
11160.036,3240.036,4.977883607,-0.17541921
11160.036,3600.036,5.084075278,-0.185898215
11160.036,3960.036,5.183111709,-0.195895841
11160.036,4320.036,5.275801578,-0.20543951
11160.036,4680.036,5.362805949,-0.214556535
11160.036,5040.036,5.444679687,-0.223273133
11160.036,5400.036,5.521897125,-0.231614023
11160.036,5760.036,5.594869144,-0.239602282
11160.036,6120.036,5.663955205,-0.247259356
11160.036,6480.036,5.72947224,-0.254605122
11160.036,6840.036,5.79170145,-0.261657984
11160.036,7200.036,5.850893656,-0.268434981
11160.036,7560.036,5.907273601,-0.274951895
11160.036,7920.036,5.961043462,-0.28122335
11160.036,8280.036,6.012385771,-0.287262913
11160.036,8640.036,6.061465849,-0.293083181
11160.036,9000.036,6.108433878,-0.298695862
11160.036,9360.036,6.153426653,-0.304111854
11160.036,9720.036,6.196569093,-0.309341306
11160.036,10080.036,6.237975539,-0.314393686
11160.036,10440.036,6.277750883,-0.319277834
11160.036,10800.036,6.315991548,-0.324002011
11160.036,11160.036,6.352786348,-0.328573948
11160.036,11520.036,6.388217236,-0.333000888
11160.036,11880.036,6.422359972,-0.33728962
11160.036,12240.036,6.455284709,-0.341446516
11160.036,12600.036,6.487056507,-0.345477566
11160.036,12960.036,6.5177358,-0.349388397
11160.036,13320.036,6.547378806,-0.353184312
11160.036,13680.036,6.576037892,-0.356870301
11160.036,14040.036,6.603761904,-0.360451073
11160.036,14400.036,6.630596464,-0.363931071
11160.036,14760.036,6.656584234,-0.36731449
11160.036,15120.036,6.681765155,-0.370605296
11160.036,15480.036,6.706176666,-0.373807243
11160.036,15840.036,6.729853895,-0.376923881
11160.036,16200.036,6.752829842,-0.379958576
11160.036,16560.036,6.775135534,-0.382914519
11160.036,16920.036,6.796800176,-0.385794736
11160.036,17280.036,6.817851284,-0.388602101
11160.036,17640.036,6.838314804,-0.391339344
11160.036,18000.036,6.858215225,-0.39400906
11160.036,18360.036,6.877575683,-0.396613719
11160.036,18720.036,6.89641805,-0.399155671
11160.036,19080.036,6.914763024,-0.401637152
11160.036,19440.036,6.932630203,-0.404060297
11160.036,19800.036,6.950038163,-0.406427138
11160.036,20160.036,6.967004519,-0.408739617
11160.036,20520.036,6.983545991,-0.410999584
11160.036,20880.036,6.999678458,-0.413208809
11160.036,21240.036,7.015417012,-0.415368983
11160.036,21600.036,7.030776007,-0.41748172
11160.036,21960.036,7.045769102,-0.419548567
11160.036,22320.036,7.060409304,-0.421571003
11160.036,22680.036,7.074709007,-0.423550445
11160.036,23040.036,7.088680027,-0.425488249
11160.036,23400.036,7.102333636,-0.427385716
11160.036,23760.036,7.115680594,-0.429244092
11160.036,24120.036,7.128731176,-0.431064573
11160.036,24480.036,7.141495203,-0.432848307
11160.036,24840.036,7.15398206,-0.434596396
11160.036,25200.036,7.166200728,-0.436309897
11160.036,25560.036,7.178159801,-0.437989826
11160.036,25920.036,7.189867506,-0.439637162
11160.036,26280.036,7.201331727,-0.441252844
11160.036,26640.036,7.212560018,-0.442837775
11160.036,27000.036,7.223559622,-0.444392826
11160.036,27360.036,7.234337489,-0.445918833
11160.036,27720.036,7.244900287,-0.447416603
11160.036,28080.036,7.255254419,-0.448886912
11160.036,28440.036,7.265406035,-0.450330509
11160.036,28800.036,7.275361044,-0.451748115
11160.036,29160.036,7.285125128,-0.453140425
11160.036,29520.036,7.294703748,-0.454508113
11160.036,29880.036,7.304102162,-0.455851823
11160.036,30240.036,7.313325427,-0.457172182
11160.036,30600.036,7.322378413,-0.458469794
11160.036,30960.036,7.33126581,-0.459745241
11160.036,31320.036,7.339992137,-0.460999086
11160.036,31680.036,7.348561751,-0.462231873
11160.036,32040.036,7.356978849,-0.463444129
11160.036,32400.036,7.365247481,-0.464636362
11160.036,32760.036,7.373371556,-0.465809064
11160.036,33120.036,7.381354844,-0.466962712
11160.036,33480.036,7.389200985,-0.468097766
11160.036,33840.036,7.396913495,-0.469214672
11160.036,34200.036,7.404495769,-0.470313862
11160.036,34560.036,7.41195109,-0.471395754
11160.036,34920.036,7.419282629,-0.472460753
11160.036,35280.036,7.426493453,-0.473509252
11160.036,35640.036,7.433586528,-0.474541632
11520.036,0.036,0,-0.050337424
11520.036,360.036,3.128084891,-0.087773921
11520.036,720.036,3.744530995,-0.091317997
11520.036,1080.036,4.047080992,-0.101576184
11520.036,1440.036,4.257190301,-0.113761971
11520.036,1800.036,4.428114324,-0.126230258
11520.036,2160.036,4.577037366,-0.138442583
11520.036,2520.036,4.710991159,-0.150217613
11520.036,2880.036,4.833488849,-0.161500798
11520.036,3240.036,4.946599661,-0.172286622
11520.036,3600.036,5.051707467,-0.182589417
11520.036,3960.036,5.149826312,-0.192431417
11520.036,4320.036,5.241747202,-0.201837532
11520.036,4680.036,5.32811364,-0.21083298
11520.036,5040.036,5.409464219,-0.219442202
11520.036,5400.036,5.486258684,-0.227688378
11520.036,5760.036,5.558895054,-0.235593255
11520.036,6120.036,5.627721547,-0.243177108
11520.036,6480.036,5.693045313,-0.250458784
11520.036,6840.036,5.755139052,-0.257455776
11520.036,7200.036,5.814246202,-0.264184314
11520.036,7560.036,5.870585084,-0.270659457
11520.036,7920.036,5.924352292,-0.276895187
11520.036,8280.036,5.975725487,-0.282904494
11520.036,8640.036,6.024865742,-0.288699458
11520.036,9000.036,6.071919518,-0.294291323
11520.036,9360.036,6.117020354,-0.299690567
11520.036,9720.036,6.16029031,-0.304906964
11520.036,10080.036,6.201841214,-0.309949641
11520.036,10440.036,6.241775746,-0.314827129
11520.036,10800.036,6.280188377,-0.319547412
11520.036,11160.036,6.317166198,-0.324117968
11520.036,11520.036,6.35278964,-0.32854581
11520.036,11880.036,6.387133115,-0.332837519
11520.036,12240.036,6.42026558,-0.336999278
11520.036,12600.036,6.452251037,-0.341036903
11520.036,12960.036,6.48314898,-0.344955866
11520.036,13320.036,6.51301479,-0.348761325
11520.036,13680.036,6.541900092,-0.352458141
11520.036,14040.036,6.569853072,-0.356050901
11520.036,14400.036,6.596918766,-0.35954394
11520.036,14760.036,6.623139311,-0.362941354
11520.036,15120.036,6.648554187,-0.366247017
11520.036,15480.036,6.673200415,-0.369464598
11520.036,15840.036,6.697112759,-0.372597571
11520.036,16200.036,6.720323889,-0.375649232
11520.036,16560.036,6.742864543,-0.378622706
11520.036,16920.036,6.764763668,-0.381520961
11520.036,17280.036,6.78604855,-0.384346816
11520.036,17640.036,6.806744933,-0.387102951
11520.036,18000.036,6.826877128,-0.389791916
11520.036,18360.036,6.846468111,-0.392416138
11520.036,18720.036,6.865539616,-0.394977926
11520.036,19080.036,6.884112216,-0.397479484
11520.036,19440.036,6.902205405,-0.399922912
11520.036,19800.036,6.919837663,-0.402310213
11520.036,20160.036,6.937026525,-0.404643299
11520.036,20520.036,6.953788641,-0.406923996
11520.036,20880.036,6.970139829,-0.409154051
11520.036,21240.036,6.986095132,-0.411335131
11520.036,21600.036,7.001668859,-0.413468833
11520.036,21960.036,7.016874633,-0.415556684
11520.036,22320.036,7.031725433,-0.417600147
11520.036,22680.036,7.046233628,-0.419600623
11520.036,23040.036,7.060411017,-0.421559453
11520.036,23400.036,7.074268859,-0.423477926
11520.036,23760.036,7.087817905,-0.425357276
11520.036,24120.036,7.101068425,-0.427198688
11520.036,24480.036,7.114030236,-0.429003299
11520.036,24840.036,7.126712727,-0.430772203
11520.036,25200.036,7.139124882,-0.432506447
11520.036,25560.036,7.151275301,-0.434207043
11520.036,25920.036,7.163172221,-0.435874958
11520.036,26280.036,7.174823536,-0.437511127
11520.036,26640.036,7.186236813,-0.439116448
11520.036,27000.036,7.197419309,-0.440691784
11520.036,27360.036,7.208377989,-0.442237969
11520.036,27720.036,7.219119539,-0.443755804
11520.036,28080.036,7.229650378,-0.445246062
11520.036,28440.036,7.239976675,-0.446709488
11520.036,28800.036,7.25010436,-0.4481468
11520.036,29160.036,7.260039132,-0.44955869
11520.036,29520.036,7.269786477,-0.450945829
11520.036,29880.036,7.279351671,-0.45230886
11520.036,30240.036,7.288739793,-0.453648407
11520.036,30600.036,7.297955737,-0.454965072
11520.036,30960.036,7.307004214,-0.456259435
11520.036,31320.036,7.315889766,-0.45753206
11520.036,31680.036,7.324616771,-0.45878349
11520.036,32040.036,7.333189451,-0.460014248
11520.036,32400.036,7.34161188,-0.461224844
11520.036,32760.036,7.349887986,-0.462415769
11520.036,33120.036,7.358021565,-0.463587498
11520.036,33480.036,7.366016279,-0.464740492
11520.036,33840.036,7.373875667,-0.465875197
11520.036,34200.036,7.381603147,-0.466992044
11520.036,34560.036,7.389202024,-0.468091453
11520.036,34920.036,7.396675493,-0.469173827
11520.036,35280.036,7.404026641,-0.47023956
11520.036,35640.036,7.411258458,-0.471289034
11880.036,0.036,0,-0.048539502
11880.036,360.036,3.097461606,-0.087445238
11880.036,720.036,3.720288984,-0.090555654
11880.036,1080.036,4.024773818,-0.100308272
11880.036,1440.036,4.234355014,-0.112078758
11880.036,1800.036,4.403889701,-0.124203926
11880.036,2160.036,4.551218937,-0.13612494
11880.036,2520.036,4.683628272,-0.147647939
11880.036,2880.036,4.804723336,-0.158710595
11880.036,3240.036,4.916599857,-0.169302164
11880.036,3600.036,5.020640977,-0.179433186
11880.036,3960.036,5.117849179,-0.189122962
11880.036,4320.036,5.209000256,-0.198394039
11880.036,4680.036,5.294721995,-0.207269669
11880.036,5040.036,5.375538123,-0.215772623
11880.036,5400.036,5.451894875,-0.223924644
11880.036,5760.036,5.524178245,-0.231746227
11880.036,6120.036,5.592725869,-0.239256547
11880.036,6480.036,5.657835627,-0.246473484
11880.036,6840.036,5.719772129,-0.25341367
11880.036,7200.036,5.778771753,-0.260092572
11880.036,7560.036,5.835046663,-0.266524567
11880.036,7920.036,5.888788073,-0.272723027
11880.036,8280.036,5.940168939,-0.278700393
11880.036,8640.036,5.989346214,-0.284468254
11880.036,9000.036,6.036462747,-0.290037412
11880.036,9360.036,6.081648901,-0.295417945
11880.036,9720.036,6.125023942,-0.300619265
11880.036,10080.036,6.166697235,-0.305650173
11880.036,10440.036,6.206769286,-0.310518905
11880.036,10800.036,6.245332644,-0.315233175
11880.036,11160.036,6.282472697,-0.319800219
11880.036,11520.036,6.318268369,-0.324226826
11880.036,11880.036,6.352792733,-0.328519377
11880.036,12240.036,6.386113556,-0.332683871
11880.036,12600.036,6.418293782,-0.336725955
11880.036,12960.036,6.449391963,-0.340650951
11880.036,13320.036,6.479462642,-0.344463873
11880.036,13680.036,6.508556695,-0.348169456
11880.036,14040.036,6.536721643,-0.351772171
11880.036,14400.036,6.564001924,-0.355276244
11880.036,14760.036,6.590439146,-0.358685673
11880.036,15120.036,6.616072311,-0.362004242
11880.036,15480.036,6.640938021,-0.365235538
11880.036,15840.036,6.665070659,-0.368382958
11880.036,16200.036,6.688502557,-0.371449728
11880.036,16560.036,6.711264153,-0.37443891
11880.036,16920.036,6.733384124,-0.377353412
11880.036,17280.036,6.754889516,-0.380195999
11880.036,17640.036,6.775805862,-0.382969301
11880.036,18000.036,6.79615728,-0.385675822
11880.036,18360.036,6.815966579,-0.388317946
11880.036,18720.036,6.835255342,-0.390897944
11880.036,19080.036,6.854044012,-0.393417983
11880.036,19440.036,6.872351964,-0.39588013
11880.036,19800.036,6.890197576,-0.398286357
11880.036,20160.036,6.907598291,-0.400638549
11880.036,20520.036,6.924570681,-0.402938505
11880.036,20880.036,6.941130495,-0.405187948
11880.036,21240.036,6.957292715,-0.407388524
11880.036,21600.036,6.9730716,-0.409541808
11880.036,21960.036,6.988480728,-0.411649309
11880.036,22320.036,7.003533042,-0.413712472
11880.036,22680.036,7.018240879,-0.415732682
11880.036,23040.036,7.032616014,-0.417711266
11880.036,23400.036,7.046669685,-0.419649499
11880.036,23760.036,7.060412626,-0.421548603
11880.036,24120.036,7.073855097,-0.423409751
11880.036,24480.036,7.087006905,-0.425234069
11880.036,24840.036,7.099877436,-0.42702264
11880.036,25200.036,7.112475671,-0.428776506
11880.036,25560.036,7.124810211,-0.430496667
11880.036,25920.036,7.136889297,-0.432184084
11880.036,26280.036,7.148720827,-0.433839685
11880.036,26640.036,7.160312376,-0.435464361
11880.036,27000.036,7.171671211,-0.437058971
11880.036,27360.036,7.182804307,-0.438624341
11880.036,27720.036,7.19371836,-0.440161269
11880.036,28080.036,7.204419805,-0.441670523
11880.036,28440.036,7.214914825,-0.443152843
11880.036,28800.036,7.225209364,-0.444608946
11880.036,29160.036,7.235309139,-0.446039519
11880.036,29520.036,7.24521965,-0.447445229
11880.036,29880.036,7.254946192,-0.448826719
11880.036,30240.036,7.264493863,-0.450184609
11880.036,30600.036,7.273867574,-0.451519498
11880.036,30960.036,7.283072056,-0.452831967
11880.036,31320.036,7.29211187,-0.454122576
11880.036,31680.036,7.300991413,-0.455391866
11880.036,32040.036,7.309714928,-0.456640361
11880.036,32400.036,7.318286507,-0.457868568
11880.036,32760.036,7.326710101,-0.459076978
11880.036,33120.036,7.334989523,-0.460266066
11880.036,33480.036,7.343128457,-0.461436291
11880.036,33840.036,7.351130462,-0.462588099
11880.036,34200.036,7.358998976,-0.463721921
11880.036,34560.036,7.366737325,-0.464838175
11880.036,34920.036,7.374348723,-0.465937267
11880.036,35280.036,7.381836279,-0.467019589
11880.036,35640.036,7.389203001,-0.468085522
12240.036,0.036,0,-0.046876212
12240.036,360.036,3.067556818,-0.087137433
12240.036,720.036,3.696526569,-0.089850375
12240.036,1080.036,4.003095352,-0.099120323
12240.036,1440.036,4.212325698,-0.11049099
12240.036,1800.036,4.380611368,-0.122285175
12240.036,2160.036,4.526448912,-0.133924836
12240.036,2520.036,4.657385615,-0.145204021
12240.036,2880.036,4.777127017,-0.156052884
12240.036,3240.036,4.887801057,-0.166455655
12240.036,3600.036,4.990794352,-0.17641925
12240.036,3960.036,5.087100932,-0.185960192
12240.036,4320.036,5.177483687,-0.195098796
12240.036,4680.036,5.262556436,-0.203856462
12240.036,5040.036,5.342829369,-0.212254393
12240.036,5400.036,5.418736241,-0.220312981
12240.036,5760.036,5.490651826,-0.228051543
12240.036,6120.036,5.558903802,-0.235488223
12240.036,6480.036,5.623781284,-0.242639985
12240.036,6840.036,5.685541187,-0.249522654
12240.036,7200.036,5.744413146,-0.256150973
12240.036,7560.036,5.800603421,-0.262538675
12240.036,7920.036,5.854298048,-0.268698552
12240.036,8280.036,5.905665446,-0.274642526
12240.036,8640.036,5.954858578,-0.280381717
12240.036,9000.036,6.002016785,-0.285926504
12240.036,9360.036,6.047267339,-0.291286585
12240.036,9720.036,6.090726779,-0.296471026
12240.036,10080.036,6.132502061,-0.301488315
12240.036,10440.036,6.172691556,-0.306346402
12240.036,10800.036,6.211385924,-0.311052744
12240.036,11160.036,6.248668875,-0.315614342
12240.036,11520.036,6.284617841,-0.320037771
12240.036,11880.036,6.319304569,-0.324329216
12240.036,12240.036,6.352795644,-0.328494498
12240.036,12600.036,6.385152958,-0.332539102
12240.036,12960.036,6.41643412,-0.336468199
12240.036,13320.036,6.446692835,-0.340286668
12240.036,13680.036,6.475979228,-0.343999118
12240.036,14040.036,6.504340147,-0.347609907
12240.036,14400.036,6.53181943,-0.351123154
12240.036,14760.036,6.558458148,-0.354542762
12240.036,15120.036,6.58429482,-0.357872426
12240.036,15480.036,6.609365616,-0.36111565
12240.036,15840.036,6.633704531,-0.364275758
12240.036,16200.036,6.657343554,-0.367355906
12240.036,16560.036,6.680312808,-0.370359092
12240.036,16920.036,6.702640695,-0.373288166
12240.036,17280.036,6.724354012,-0.376145838
12240.036,17640.036,6.745478067,-0.37893469
12240.036,18000.036,6.766036782,-0.381657178
12240.036,18360.036,6.786052785,-0.384315644
12240.036,18720.036,6.805547502,-0.386912322
12240.036,19080.036,6.824541234,-0.38944934
12240.036,19440.036,6.843053231,-0.391928732
12240.036,19800.036,6.861101757,-0.394352441
12240.036,20160.036,6.87870416,-0.396722322
