alpha_1,alpha_2,Imag,Real
7560.036,360.036,4.265500044,-0.719871726
7560.036,720.036,5.855850777,-0.700319309
7560.036,1080.036,6.90213986,-0.676095033
7560.036,1440.036,7.641815507,-0.651228976
7560.036,1800.036,8.178889536,-0.628157756
7560.036,2160.036,8.573763194,-0.608040911
7560.036,2520.036,8.865887214,-0.59120676
7560.036,2880.036,9.082491072,-0.577521943
7560.036,3240.036,9.242927958,-0.566639123
7560.036,3600.036,9.361204141,-0.558142323
7560.036,3960.036,9.447588864,-0.551622922
7560.036,4320.036,9.509691087,-0.546713995
7560.036,4680.036,9.553200619,-0.543101755
7560.036,5040.036,9.582407711,-0.540525475
7560.036,5400.036,9.600572189,-0.538772303
7560.036,5760.036,9.610188564,-0.537670353
7560.036,6120.036,9.613178252,-0.537081742
7560.036,6480.036,9.611030161,-0.536896297
7560.036,6840.036,9.604904393,-0.537026168
7560.036,7200.036,9.595709328,-0.537401374
7560.036,7560.036,9.584159373,-0.537966183
7560.036,7920.036,9.570818537,-0.538676205
7560.036,8280.036,9.556133534,-0.539496075
7560.036,8640.036,9.540459114,-0.540397611
7560.036,9000.036,9.524077552,-0.541358355
7560.036,9360.036,9.507213746,-0.542360418
7560.036,9720.036,9.490046975,-0.543389562
7560.036,10080.036,9.472720102,-0.544434471
7560.036,10440.036,9.455346822,-0.545486173
7560.036,10800.036,9.438017392,-0.546537581
7560.036,11160.036,9.420803183,-0.54758312
7560.036,11520.036,9.403760311,-0.548618437
7560.036,11880.036,9.386932544,-0.54964016
7560.036,12240.036,9.370353645,-0.550645711
7560.036,12600.036,9.354049253,-0.551633153
7560.036,12960.036,9.338038414,-0.552601063
7560.036,13320.036,9.322334815,-0.553548437
7560.036,13680.036,9.306947796,-0.554474604
7560.036,14040.036,9.291883174,-0.555379161
7560.036,14400.036,9.277143908,-0.556261924
7560.036,14760.036,9.262730656,-0.557122877
7560.036,15120.036,9.248642227,-0.557962145
7560.036,15480.036,9.234875947,-0.558779956
7560.036,15840.036,9.221427967,-0.559576625
7560.036,16200.036,9.208293516,-0.560352531
7560.036,16560.036,9.195467103,-0.561108102
7560.036,16920.036,9.182942691,-0.5618438
7560.036,17280.036,9.170713835,-0.562560117
7560.036,17640.036,9.158773798,-0.563257559
7560.036,18000.036,9.147115643,-0.563936643
7560.036,18360.036,9.135732314,-0.564597891
7560.036,18720.036,9.124616696,-0.565241828
7560.036,19080.036,9.113761668,-0.565868972
7560.036,19440.036,9.103160145,-0.566479837
7560.036,19800.036,9.092805108,-0.56707493
7560.036,20160.036,9.082689637,-0.567654747
7560.036,20520.036,9.072806925,-0.568219772
7560.036,20880.036,9.063150299,-0.568770479
7560.036,21240.036,9.053713231,-0.569307328
7560.036,21600.036,9.04448935,-0.569830766
7560.036,21960.036,9.035472443,-0.570341227
7560.036,22320.036,9.026656464,-0.570839131
7560.036,22680.036,9.018035536,-0.571324884
7560.036,23040.036,9.009603952,-0.571798879
7560.036,23400.036,9.001356171,-0.572261497
7560.036,23760.036,8.993286825,-0.572713102
7560.036,24120.036,8.98539071,-0.573154049
7560.036,24480.036,8.977662786,-0.573584678
7560.036,24840.036,8.970098174,-0.574005319
7560.036,25200.036,8.962692155,-0.574416289
7560.036,25560.036,8.95544016,-0.574817891
7560.036,25920.036,8.948337774,-0.575210422
7560.036,26280.036,8.941380724,-0.575594163
7560.036,26640.036,8.934564882,-0.575969388
7560.036,27000.036,8.927886255,-0.57633636
7560.036,27360.036,8.921340986,-0.576695332
7560.036,27720.036,8.914925344,-0.577046548
7560.036,28080.036,8.908635724,-0.577390242
7560.036,28440.036,8.902468642,-0.577726642
7560.036,28800.036,8.896420731,-0.578055965
7560.036,29160.036,8.890488733,-0.578378421
7560.036,29520.036,8.884669502,-0.578694212
7560.036,29880.036,8.878959996,-0.579003535
7560.036,30240.036,8.873357273,-0.579306576
7560.036,30600.036,8.867858489,-0.579603517
7560.036,30960.036,8.862460892,-0.579894533
7560.036,31320.036,8.857161823,-0.580179792
7560.036,31680.036,8.851958708,-0.580459457
7560.036,32040.036,8.846849058,-0.580733685
7560.036,32400.036,8.841830465,-0.581002626
7560.036,32760.036,8.836900597,-0.581266428
7560.036,33120.036,8.832057199,-0.581525231
7560.036,33480.036,8.827298088,-0.58177917
7560.036,33840.036,8.822621148,-0.582028378
7560.036,34200.036,8.818024334,-0.582272981
7560.036,34560.036,8.813505663,-0.582513102
7560.036,34920.036,8.809063214,-0.58274886
7560.036,35280.036,8.804695127,-0.582980368
7560.036,35640.036,8.8003996,-0.583207737
7920.036,0.036,0,-0.053702963
7920.036,360.036,4.171003192,-0.719438154
7920.036,720.036,5.739339952,-0.701353762
7920.036,1080.036,6.780607587,-0.678611481
7920.036,1440.036,7.524588459,-0.654873277
7920.036,1800.036,8.071010961,-0.6324633
7920.036,2160.036,8.477612761,-0.612580961
7920.036,2520.036,8.782212427,-0.595655255
7920.036,2880.036,9.011086545,-0.581660057
7920.036,3240.036,9.183072164,-0.570338119
7920.036,3600.036,9.311930623,-0.561340367
7920.036,3960.036,9.407848294,-0.554303869
7920.036,4320.036,9.478443681,-0.548890714
7920.036,4680.036,9.529465388,-0.544804096
7920.036,5040.036,9.565285654,-0.541792068
7920.036,5400.036,9.589254247,-0.539645222
7920.036,5760.036,9.603955012,-0.538191803
7920.036,6120.036,9.611393561,-0.537292118
7920.036,6480.036,9.613135761,-0.536833137
7920.036,6840.036,9.610410718,-0.536723687
7920.036,7200.036,9.60418793,-0.536890345
7920.036,7560.036,9.595235505,-0.537274032
7920.036,7920.036,9.584164398,-0.537827215
7920.036,8280.036,9.571462241,-0.53851165
7920.036,8640.036,9.55751938,-0.539296557
7920.036,9000.036,9.542649042,-0.540157162
7920.036,9360.036,9.527103029,-0.541073522
7920.036,9720.036,9.511084025,-0.542029592
7920.036,10080.036,9.494755267,-0.543012469
7920.036,10440.036,9.478248208,-0.544011791
7920.036,10800.036,9.461668602,-0.545019254
7920.036,11160.036,9.445101363,-0.546028224
7920.036,11520.036,9.428614461,-0.547033419
7920.036,11880.036,9.41226206,-0.548030658
7920.036,12240.036,9.396087047,-0.549016657
7920.036,12600.036,9.380123089,-0.54998886
7920.036,12960.036,9.364396305,-0.550945305
7920.036,13320.036,9.348926621,-0.551884514
7920.036,13680.036,9.333728893,-0.552805403
7920.036,14040.036,9.318813819,-0.553707205
7920.036,14400.036,9.304188685,-0.554589419
7920.036,14760.036,9.289857992,-0.555451749
7920.036,15120.036,9.275823962,-0.556294074
7920.036,15480.036,9.262086962,-0.557116407
7920.036,15840.036,9.248645854,-0.557918871
7920.036,16200.036,9.235498285,-0.558701679
7920.036,16560.036,9.222640926,-0.55946511
7920.036,16920.036,9.210069672,-0.560209498
7920.036,17280.036,9.19777981,-0.560935217
7920.036,17640.036,9.185766155,-0.561642672
7920.036,18000.036,9.174023164,-0.562332292
7920.036,18360.036,9.162545031,-0.563004518
7920.036,18720.036,9.151325766,-0.563659804
7920.036,19080.036,9.140359261,-0.564298608
7920.036,19440.036,9.12963934,-0.564921387
7920.036,19800.036,9.119159806,-0.5655286
7920.036,20160.036,9.108914479,-0.566120699
7920.036,20520.036,9.09889722,-0.566698132
7920.036,20880.036,9.089101959,-0.567261337
7920.036,21240.036,9.079522712,-0.567810746
7920.036,21600.036,9.070153597,-0.568346779
7920.036,21960.036,9.060988848,-0.568869846
7920.036,22320.036,9.05202282,-0.569380348
7920.036,22680.036,9.043249999,-0.569878671
7920.036,23040.036,9.034665003,-0.570365195
7920.036,23400.036,9.026262592,-0.570840283
7920.036,23760.036,9.018037664,-0.571304291
7920.036,24120.036,9.009985257,-0.571757562
7920.036,24480.036,9.002100551,-0.572200426
7920.036,24840.036,8.994378866,-0.572633205
7920.036,25200.036,8.986815659,-0.573056208
7920.036,25560.036,8.979406524,-0.573469736
7920.036,25920.036,8.972147191,-0.573874076
7920.036,26280.036,8.965033519,-0.574269509
7920.036,26640.036,8.958061497,-0.574656303
7920.036,27000.036,8.95122724,-0.575034718
7920.036,27360.036,8.944526983,-0.575405005
7920.036,27720.036,8.937957084,-0.575767407
7920.036,28080.036,8.931514012,-0.576122156
7920.036,28440.036,8.925194353,-0.576469478
7920.036,28800.036,8.918994799,-0.57680959
7920.036,29160.036,8.912912148,-0.577142701
7920.036,29520.036,8.906943302,-0.577469015
7920.036,29880.036,8.90108526,-0.577788726
7920.036,30240.036,8.895335117,-0.578102023
7920.036,30600.036,8.889690062,-0.578409087
7920.036,30960.036,8.884147371,-0.578710094
7920.036,31320.036,8.87870441,-0.579005213
7920.036,31680.036,8.873358625,-0.579294608
7920.036,32040.036,8.868107544,-0.579578436
7920.036,32400.036,8.862948774,-0.579856851
7920.036,32760.036,8.857879995,-0.580129998
7920.036,33120.036,8.85289896,-0.580398022
7920.036,33480.036,8.848003494,-0.580661059
7920.036,33840.036,8.843191487,-0.580919241
7920.036,34200.036,8.838460895,-0.581172698
7920.036,34560.036,8.833809737,-0.581421553
7920.036,34920.036,8.829236094,-0.581665927
7920.036,35280.036,8.824738103,-0.581905935
7920.036,35640.036,8.820313959,-0.582141691
8280.036,0.036,0,-0.051366133
8280.036,360.036,4.082241751,-0.719013799
8280.036,720.036,5.629071308,-0.702242949
8280.036,1080.036,6.664489208,-0.680866794
8280.036,1440.036,7.411395187,-0.658213757
8280.036,1800.036,7.965672919,-0.63648723
8280.036,2160.036,8.382624889,-0.616902194
8280.036,2520.036,8.698533679,-0.599964893
8280.036,2880.036,8.938744269,-0.585740019
8280.036,3240.036,9.121561747,-0.574051177
8280.036,3600.036,9.260471808,-0.564612255
8280.036,3960.036,9.365544093,-0.557105315
8280.036,4320.036,9.444375163,-0.551222483
8280.036,4680.036,9.502745393,-0.546685683
8280.036,5040.036,9.545086848,-0.543253656
8280.036,5400.036,9.574821558,-0.540722228
8280.036,5760.036,9.594608833,-0.53892133
8280.036,6120.036,9.60652775,-0.537710738
8280.036,6480.036,9.612212888,-0.536975597
8280.036,6840.036,9.612956069,-0.536622215
8280.036,7200.036,9.609783133,-0.536574352
8280.036,7560.036,9.603512287,-0.536770052
8280.036,7920.036,9.59479873,-0.537158998
8280.036,8280.036,9.584168991,-0.537700329
8280.036,8640.036,9.572047525,-0.538360863
8280.036,9000.036,9.558777415,-0.539113647
8280.036,9360.036,9.544636588,-0.539936786
8280.036,9720.036,9.529850577,-0.540812492
8280.036,10080.036,9.514602616,-0.541726319
8280.036,10440.036,9.499041673,-0.542666543
8280.036,10800.036,9.483288853,-0.54362366
8280.036,11160.036,9.467442547,-0.544589978
8280.036,11520.036,9.451582565,-0.545559286
8280.036,11880.036,9.435773492,-0.546526589
8280.036,12240.036,9.4200674,-0.547487884
8280.036,12600.036,9.404506061,-0.548439987
8280.036,12960.036,9.389122755,-0.549380382
8280.036,13320.036,9.373943755,-0.550307105
8280.036,13680.036,9.358989535,-0.551218643
8280.036,14040.036,9.344275785,-0.552113854
8280.036,14400.036,9.329814229,-0.552991903
8280.036,14760.036,9.315613319,-0.553852203
8280.036,15120.036,9.301678799,-0.554694373
8280.036,15480.036,9.288014179,-0.555518198
8280.036,15840.036,9.274621133,-0.556323601
8280.036,16200.036,9.261499821,-0.557110615
8280.036,16560.036,9.248649167,-0.557879361
8280.036,16920.036,9.23606709,-0.558630033
8280.036,17280.036,9.223750691,-0.559362881
8280.036,17640.036,9.211696417,-0.560078201
8280.036,18000.036,9.199900192,-0.560776323
8280.036,18360.036,9.188357533,-0.561457602
8280.036,18720.036,9.177063644,-0.562122414
8280.036,19080.036,9.16601349,-0.562771149
8280.036,19440.036,9.155201869,-0.563404203
8280.036,19800.036,9.144623461,-0.564021981
8280.036,20160.036,9.134272878,-0.564624887
8280.036,20520.036,9.124144702,-0.565213324
8280.036,20880.036,9.114233512,-0.565787695
8280.036,21240.036,9.104533913,-0.566348395
8280.036,21600.036,9.09504056,-0.566895816
8280.036,21960.036,9.085748168,-0.567430341
8280.036,22320.036,9.076651533,-0.567952345
8280.036,22680.036,9.067745539,-0.568462196
8280.036,23040.036,9.059025168,-0.568960252
8280.036,23400.036,9.050485507,-0.569446862
8280.036,23760.036,9.042121752,-0.569922366
8280.036,24120.036,9.033929214,-0.570387093
8280.036,24480.036,9.025903318,-0.570841364
8280.036,24840.036,9.018039607,-0.571285489
8280.036,25200.036,9.010333742,-0.571719769
8280.036,25560.036,9.002781502,-0.572144496
8280.036,25920.036,8.995378782,-0.572559952
8280.036,26280.036,8.988121594,-0.572966411
8280.036,26640.036,8.981006066,-0.573364136
8280.036,27000.036,8.974028435,-0.573753383
8280.036,27360.036,8.967185051,-0.574134398
8280.036,27720.036,8.960472372,-0.574507422
8280.036,28080.036,8.953886962,-0.574872685
8280.036,28440.036,8.947425489,-0.575230409
8280.036,28800.036,8.94108472,-0.575580811
8280.036,29160.036,8.934861522,-0.575924098
8280.036,29520.036,8.928752856,-0.576260471
8280.036,29880.036,8.922755777,-0.576590126
8280.036,30240.036,8.916867428,-0.576913251
8280.036,30600.036,8.911085041,-0.577230025
8280.036,30960.036,8.905405933,-0.577540626
8280.036,31320.036,8.899827502,-0.577845222
8280.036,31680.036,8.894347226,-0.578143977
8280.036,32040.036,8.888962658,-0.57843705
8280.036,32400.036,8.883671429,-0.578724594
8280.036,32760.036,8.878471239,-0.579006756
8280.036,33120.036,8.87335986,-0.57928368
8280.036,33480.036,8.868335128,-0.579555505
8280.036,33840.036,8.863394949,-0.579822363
8280.036,34200.036,8.858537287,-0.580084385
8280.036,34560.036,8.85376017,-0.580341695
8280.036,34920.036,8.849061684,-0.580594416
8280.036,35280.036,8.844439973,-0.580842663
8280.036,35640.036,8.839893233,-0.581086551
8640.036,0.036,0,-0.049224201
8640.036,360.036,3.998660781,-0.718600555
8640.036,720.036,5.524535394,-0.703008993
8640.036,1080.036,6.553462998,-0.682892295
8640.036,1440.036,7.302128199,-0.661277815
8640.036,1800.036,7.862952703,-0.640245073
8640.036,2160.036,8.28901348,-0.621006181
8640.036,2520.036,8.615154153,-0.604124982
8640.036,2880.036,8.865818042,-0.589742129
8640.036,3240.036,9.058772623,-0.577752984
8640.036,3600.036,9.207206192,-0.56792991
8640.036,3960.036,9.32104478,-0.55999854
8640.036,4320.036,9.40783657,-0.553681369
8640.036,4680.036,9.473370175,-0.548720244
8640.036,5040.036,9.522117639,-0.5448861
8640.036,5400.036,9.557557048,-0.541981513
8640.036,5760.036,9.582410223,-0.539839463
8640.036,6120.036,9.598819484,-0.538320374
8640.036,6480.036,9.608480146,-0.537308531
8640.036,6840.036,9.612740554,-0.536708503
8640.036,7200.036,9.612678124,-0.536441846
8640.036,7560.036,9.609157499,-0.536444207
8640.036,7920.036,9.602875325,-0.536662848
8640.036,8280.036,9.594394908,-0.537054576
8640.036,8640.036,9.584173205,-0.537584014
8640.036,9000.036,9.572581958,-0.538222187
8640.036,9360.036,9.559924325,-0.538945358
8640.036,9720.036,9.546448036,-0.539734082
8640.036,10080.036,9.532355858,-0.540572426
8640.036,10440.036,9.517813944,-0.541447343
8640.036,10800.036,9.502958535,-0.542348152
8640.036,11160.036,9.48790136,-0.543266116
8640.036,11520.036,9.472734,-0.544194104
8640.036,11880.036,9.457531434,-0.545126305
8640.036,12240.036,9.442354928,-0.546057995
8640.036,12600.036,9.427254394,-0.546985354
8640.036,12960.036,9.412270334,-0.547905304
8640.036,13320.036,9.397435428,-0.548815383
8640.036,13680.036,9.382775852,-0.549713641
8640.036,14040.036,9.368312367,-0.550598548
8640.036,14400.036,9.354061225,-0.551468925
8640.036,14760.036,9.340034913,-0.55232388
8640.036,15120.036,9.326242787,-0.553162765
8640.036,15480.036,9.312691589,-0.553985125
8640.036,15840.036,9.299385886,-0.554790671
8640.036,16200.036,9.286328437,-0.555579248
8640.036,16560.036,9.273520501,-0.55635081
8640.036,16920.036,9.260962094,-0.557105402
8640.036,17280.036,9.248652205,-0.557843142
8640.036,17640.036,9.236588985,-0.558564208
8640.036,18000.036,9.224769893,-0.559268824
8640.036,18360.036,9.213191834,-0.559957253
8640.036,18720.036,9.201851263,-0.560629788
8640.036,19080.036,9.190744281,-0.561286741
8640.036,19440.036,9.179866709,-0.561928446
8640.036,19800.036,9.169214161,-0.562555245
8640.036,20160.036,9.15878209,-0.56316749
8640.036,20520.036,9.148565843,-0.563765538
8640.036,20880.036,9.138560693,-0.564349747
8640.036,21240.036,9.12876188,-0.564920476
8640.036,21600.036,9.119164628,-0.565478082
8640.036,21960.036,9.109764176,-0.566022918
8640.036,22320.036,9.100555795,-0.566555333
8640.036,22680.036,9.091534802,-0.567075669
8640.036,23040.036,9.082696571,-0.567584263
8640.036,23400.036,9.074036549,-0.568081445
8640.036,23760.036,9.065550259,-0.568567538
8640.036,24120.036,9.057233309,-0.569042855
8640.036,24480.036,9.049081397,-0.569507703
8640.036,24840.036,9.041090313,-0.569962381
8640.036,25200.036,9.033255944,-0.570407179
8640.036,25560.036,9.025574274,-0.570842378
8640.036,25920.036,9.018041388,-0.571268253
8640.036,26280.036,9.010653469,-0.57168507
8640.036,26640.036,9.003406798,-0.572093085
8640.036,27000.036,8.996297758,-0.572492549
8640.036,27360.036,8.989322827,-0.572883704
8640.036,27720.036,8.982478582,-0.573266784
8640.036,28080.036,8.975761694,-0.573642016
8640.036,28440.036,8.969168928,-0.57400962
8640.036,28800.036,8.962697141,-0.574369808
8640.036,29160.036,8.956343279,-0.574722787
8640.036,29520.036,8.950104378,-0.575068756
8640.036,29880.036,8.943977558,-0.575407907
8640.036,30240.036,8.937960023,-0.575740428
8640.036,30600.036,8.932049059,-0.576066497
8640.036,30960.036,8.926242032,-0.576386291
8640.036,31320.036,8.920536384,-0.576699979
8640.036,31680.036,8.914929631,-0.577007722
8640.036,32040.036,8.909419365,-0.577309681
8640.036,32400.036,8.904003245,-0.577606007
8640.036,32760.036,8.898679002,-0.57789685
8640.036,33120.036,8.89344443,-0.578182352
8640.036,33480.036,8.888297391,-0.578462652
8640.036,33840.036,8.883235806,-0.578737885
8640.036,34200.036,8.878257659,-0.57900818
8640.036,34560.036,8.873360992,-0.579273664
8640.036,34920.036,8.868543902,-0.579534458
8640.036,35280.036,8.863804545,-0.579790681
8640.036,35640.036,8.859141125,-0.580042446
9000.036,0.036,0,-0.047253758
9000.036,360.036,3.919776906,-0.718199602
9000.036,720.036,5.425274936,-0.703670222
9000.036,1080.036,6.447222701,-0.684715182
9000.036,1440.036,7.196662029,-0.664090706
9000.036,1800.036,7.762886854,-0.643752921
9000.036,2160.036,8.196939691,-0.624897314
9000.036,2520.036,8.532320441,-0.608129004
9000.036,2880.036,8.792606415,-0.593651373
9000.036,3240.036,8.995029633,-0.581422817
9000.036,3600.036,9.152466615,-0.571269402
9000.036,3960.036,9.274678908,-0.562958363
9000.036,4320.036,9.36914441,-0.556242338
9000.036,4680.036,9.441639676,-0.550883808
9000.036,5040.036,9.496659107,-0.546667038
9000.036,5400.036,9.537722121,-0.543402593
9000.036,5760.036,9.567601038,-0.540927697
9000.036,6120.036,9.588491785,-0.539104472
9000.036,6480.036,9.602142763,-0.537817242
9000.036,6840.036,9.609952822,-0.536969575
9000.036,7200.036,9.613046237,-0.536481419
9000.036,7560.036,9.612330421,-0.536286498
9000.036,7920.036,9.608540622,-0.536330029
9000.036,8280.036,9.602274727,-0.536566769
9000.036,8640.036,9.594020512,-0.53695937
9000.036,9000.036,9.584177086,-0.537477003
9000.036,9360.036,9.573071864,-0.538094219
9000.036,9720.036,9.56097404,-0.538790005
9000.036,10080.036,9.548105369,-0.539547013
9000.036,10440.036,9.534648792,-0.540350919
9000.036,10800.036,9.520755403,-0.541189898
9000.036,11160.036,9.506550077,-0.542054195
9000.036,11520.036,9.492136038,-0.542935767
9000.036,11880.036,9.477598587,-0.543827994
9000.036,12240.036,9.463008151,-0.544725434
9000.036,12600.036,9.448422782,-0.545623629
9000.036,12960.036,9.433890219,-0.546518934
9000.036,13320.036,9.419449592,-0.547408385
9000.036,13680.036,9.405132825,-0.548289584
9000.036,14040.036,9.390965813,-0.549160605
9000.036,14400.036,9.376969396,-0.550019917
9000.036,14760.036,9.36316017,-0.550866316
9000.036,15120.036,9.34955117,-0.551698873
9000.036,15480.036,9.336152439,-0.552516887
9000.036,15840.036,9.322971514,-0.553319848
9000.036,16200.036,9.31001382,-0.554107404
9000.036,16560.036,9.297283018,-0.554879334
9000.036,16920.036,9.284781289,-0.555635527
9000.036,17280.036,9.272509577,-0.55637596
9000.036,17640.036,9.260467795,-0.557100687
9000.036,18000.036,9.248655001,-0.55780982
9000.036,18360.036,9.237069541,-0.558503523
9000.036,18720.036,9.22570918,-0.559181997
9000.036,19080.036,9.214571203,-0.559845478
9000.036,19440.036,9.203652509,-0.560494224
9000.036,19800.036,9.192949688,-0.561128515
9000.036,20160.036,9.182459082,-0.561748645
9000.036,20520.036,9.172176845,-0.562354919
9000.036,20880.036,9.162098987,-0.562947649
9000.036,21240.036,9.152221415,-0.563527152
9000.036,21600.036,9.142539966,-0.564093746
9000.036,21960.036,9.133050435,-0.564647752
9000.036,22320.036,9.1237486,-0.565189489
9000.036,22680.036,9.114630242,-0.565719271
9000.036,23040.036,9.105691159,-0.566237411
9000.036,23400.036,9.096927184,-0.566744218
9000.036,23760.036,9.088334194,-0.567239993
9000.036,24120.036,9.07990812,-0.567725033
9000.036,24480.036,9.071644956,-0.56819963
9000.036,24840.036,9.063540762,-0.568664067
9000.036,25200.036,9.055591673,-0.569118622
9000.036,25560.036,9.0477939,-0.569563566
9000.036,25920.036,9.040143735,-0.569999162
9000.036,26280.036,9.032637549,-0.570425667
9000.036,26640.036,9.0252718,-0.570843331
9000.036,27000.036,9.018043028,-0.571252397
9000.036,27360.036,9.010947856,-0.571653099
9000.036,27720.036,9.003982996,-0.572045666
9000.036,28080.036,8.997145239,-0.572430322
9000.036,28440.036,8.990431463,-0.57280728
9000.036,28800.036,8.983838625,-0.573176751
9000.036,29160.036,8.977363766,-0.573538936
9000.036,29520.036,8.971004006,-0.573894032
9000.036,29880.036,8.964756543,-0.574242229
9000.036,30240.036,8.958618652,-0.574583712
9000.036,30600.036,8.952587683,-0.574918659
9000.036,30960.036,8.946661061,-0.575247244
9000.036,31320.036,8.94083628,-0.575569634
9000.036,31680.036,8.935110906,-0.575885991
9000.036,32040.036,8.929482575,-0.576196474
9000.036,32400.036,8.923948985,-0.576501234
9000.036,32760.036,8.918507903,-0.57680042
9000.036,33120.036,8.913157156,-0.577094174
9000.036,33480.036,8.907894634,-0.577382636
9000.036,33840.036,8.902718285,-0.577665939
9000.036,34200.036,8.897626117,-0.577944214
9000.036,34560.036,8.892616191,-0.578217587
9000.036,34920.036,8.887686624,-0.57848618
9000.036,35280.036,8.882835587,-0.578750112
9000.036,35640.036,8.8780613,-0.579009497
9360.036,0.036,0,-0.045435002
9360.036,360.036,3.845167011,-0.717811605
9360.036,720.036,5.330878927,-0.704241896
9360.036,1080.036,6.345479076,-0.686359081
9360.036,1440.036,7.094860226,-0.666675533
9360.036,1800.036,7.665480775,-0.647026891
9360.036,2160.036,8.106522003,-0.628581961
9360.036,2520.036,8.450231817,-0.61197372
9360.036,2880.036,8.719360628,-0.597456625
9360.036,3240.036,8.930613053,-0.585043912
9360.036,3600.036,9.096545448,-0.574610484
9360.036,3960.036,9.226739134,-0.565962836
9360.036,4320.036,9.328583823,-0.558883074
9360.036,4680.036,9.407826681,-0.553154615
9360.036,5040.036,9.468968953,-0.548575854
9360.036,5400.036,9.515558107,-0.544966337
9360.036,5760.036,9.550405921,-0.542168541
9360.036,6120.036,9.575752907,-0.540047221
9360.036,6480.036,9.593393283,-0.538487555
9360.036,6840.036,9.604770599,-0.537392803
9360.036,7200.036,9.611051381,-0.536681877
9360.036,7560.036,9.613182176,-0.536287039
9360.036,7920.036,9.611933977,-0.53615183
9360.036,8280.036,9.607937017,-0.536229253
9360.036,8640.036,9.601708144,-0.536480216
9360.036,9000.036,9.593672488,-0.536872215
9360.036,9360.036,9.584180672,-0.537378222
9360.036,9720.036,9.573522559,-0.537975765
9360.036,10080.036,9.561938277,-0.538646154
9360.036,10440.036,9.549627104,-0.539373846
9360.036,10800.036,9.536754647,-0.540145916
9360.036,11160.036,9.523458679,-0.540951617
9360.036,11520.036,9.509853896,-0.541782016
9360.036,11880.036,9.496035807,-0.542629696
9360.036,12240.036,9.482083926,-0.543488505
9360.036,12600.036,9.468064409,-0.544353346
9360.036,12960.036,9.454032224,-0.545220009
9360.036,13320.036,9.440032958,-0.546085024
9360.036,13680.036,9.426104309,-0.54694554
9360.036,14040.036,9.412277343,-0.547799232
9360.036,14400.036,9.398577531,-0.548644207
9360.036,14760.036,9.385025626,-0.549478942
9360.036,15120.036,9.3716384,-0.550302223
9360.036,15480.036,9.358429255,-0.551113093
9360.036,15840.036,9.345408749,-0.551910813
9360.036,16200.036,9.332585036,-0.552694828
9360.036,16560.036,9.319964237,-0.553464735
9360.036,16920.036,9.307550754,-0.554220257
9360.036,17280.036,9.29534754,-0.554961229
9360.036,17640.036,9.283356329,-0.55568757
9360.036,18000.036,9.271577824,-0.556399276
9360.036,18360.036,9.260011869,-0.557096404
9360.036,18720.036,9.248657583,-0.557779062
9360.036,19080.036,9.237513484,-0.558447399
9360.036,19440.036,9.226577594,-0.559101598
9360.036,19800.036,9.215847521,-0.559741869
9360.036,20160.036,9.205320538,-0.560368444
9360.036,20520.036,9.194993644,-0.560981573
9360.036,20880.036,9.184863623,-0.561581516
9360.036,21240.036,9.174927087,-0.562168546
9360.036,21600.036,9.165180517,-0.562742941
9360.036,21960.036,9.155620297,-0.563304983
9360.036,22320.036,9.146242743,-0.563854958
9360.036,22680.036,9.137044127,-0.564393152
9360.036,23040.036,9.128020701,-0.564919851
9360.036,23400.036,9.119168709,-0.565435336
9360.036,23760.036,9.110484407,-0.56593989
9360.036,24120.036,9.101964073,-0.566433789
9360.036,24480.036,9.093604019,-0.566917307
9360.036,24840.036,9.085400597,-0.56739071
9360.036,25200.036,9.07735021,-0.567854264
9360.036,25560.036,9.069449316,-0.568308224
9360.036,25920.036,9.06169443,-0.568752843
9360.036,26280.036,9.054082132,-0.569188367
9360.036,26640.036,9.046609071,-0.569615037
9360.036,27000.036,9.039271959,-0.570033086
9360.036,27360.036,9.032067584,-0.570442742
9360.036,27720.036,9.024992802,-0.570844228
9360.036,28080.036,9.018044541,-0.571237759
9360.036,28440.036,9.011219802,-0.571623546
9360.036,28800.036,9.004515659,-0.572001792
9360.036,29160.036,8.997929255,-0.572372695
9360.036,29520.036,8.991457808,-0.572736449
9360.036,29880.036,8.985098604,-0.57309324
9360.036,30240.036,8.978848998,-0.57344325
9360.036,30600.036,8.972706416,-0.573786655
9360.036,30960.036,8.966668349,-0.574123626
9360.036,31320.036,8.960732356,-0.574454328
9360.036,31680.036,8.954896058,-0.574778922
9360.036,32040.036,8.949157143,-0.575097566
9360.036,32400.036,8.943513357,-0.575410409
9360.036,32760.036,8.937962511,-0.575717599
9360.036,33120.036,8.932502471,-0.576019278
9360.036,33480.036,8.927131163,-0.576315584
9360.036,33840.036,8.921846567,-0.576606651
9360.036,34200.036,8.916646722,-0.57689261
9360.036,34560.036,8.911529714,-0.577173586
9360.036,34920.036,8.906493686,-0.577449701
9360.036,35280.036,8.901536829,-0.577721074
9360.036,35640.036,8.896657384,-0.57798782
9720.036,0.036,0,-0.043751066
9720.036,360.036,3.774459018,-0.717436868
9720.036,720.036,5.240977333,-0.704736775
9720.036,1080.036,6.247960451,-0.687844535
9720.036,1440.036,6.996580454,-0.669053316
9720.036,1800.036,7.570716257,-0.65008275
9720.036,2160.036,8.017844419,-0.632067828
9720.036,2520.036,8.369048013,-0.615658437
9720.036,2880.036,8.646291435,-0.601149955
9720.036,3240.036,8.865764294,-0.588602889
