alpha_1,alpha_2,Imag,Real
1440.036,30960.036,0.88799819,-0.066951617
1440.036,31320.036,0.888223814,-0.066985825
1440.036,31680.036,0.888444476,-0.06701929
1440.036,32040.036,0.888660338,-0.067052035
1440.036,32400.036,0.888871556,-0.067084084
1440.036,32760.036,0.889078277,-0.067115458
1440.036,33120.036,0.889280644,-0.067146179
1440.036,33480.036,0.889478793,-0.067176266
1440.036,33840.036,0.889672854,-0.067205739
1440.036,34200.036,0.889862952,-0.067234617
1440.036,34560.036,0.890049209,-0.067262918
1440.036,34920.036,0.890231738,-0.067290658
1440.036,35280.036,0.890410651,-0.067317855
1440.036,35640.036,0.890586055,-0.067344523
1800.036,0.036,0.004067242,-0.0002319
1800.036,360.036,0.37172548,-0.011837749
1800.036,720.036,0.486525586,-0.020135858
1800.036,1080.036,0.557237867,-0.026363897
1800.036,1440.036,0.606520079,-0.031210551
1800.036,1800.036,0.643207007,-0.035089521
1800.036,2160.036,0.671718408,-0.038264307
1800.036,2520.036,0.694573475,-0.040910705
1800.036,2880.036,0.713333039,-0.043150491
1800.036,3240.036,0.729023104,-0.04507069
1800.036,3600.036,0.742348961,-0.046735148
1800.036,3960.036,0.75381286,-0.048191766
1800.036,4320.036,0.763782882,-0.049477185
1800.036,4680.036,0.772535319,-0.050619912
1800.036,5040.036,0.780281814,-0.051642456
1800.036,5400.036,0.787187347,-0.052562832
1800.036,5760.036,0.7933825,-0.053395621
1800.036,6120.036,0.798972019,-0.05415276
1800.036,6480.036,0.804040933,-0.054844108
1800.036,6840.036,0.808659005,-0.055477883
1800.036,7200.036,0.812884023,-0.056060989
1800.036,7560.036,0.81676427,-0.05659927
1800.036,7920.036,0.820340411,-0.057097703
1800.036,8280.036,0.823646939,-0.057560554
1800.036,8640.036,0.826713308,-0.057991502
1800.036,9000.036,0.829564823,-0.058393737
1800.036,9360.036,0.832223348,-0.058770035
1800.036,9720.036,0.83470787,-0.059122826
1800.036,10080.036,0.837034961,-0.059454246
1800.036,10440.036,0.839219149,-0.059766181
1800.036,10800.036,0.841273226,-0.060060299
1800.036,11160.036,0.843208499,-0.060338085
1800.036,11520.036,0.845034998,-0.060600862
1800.036,11880.036,0.846761655,-0.060849814
1800.036,12240.036,0.84839645,-0.061086005
1800.036,12600.036,0.849946531,-0.061310392
1800.036,12960.036,0.851418325,-0.061523837
1800.036,13320.036,0.852817621,-0.061727122
1800.036,13680.036,0.854149654,-0.061920956
1800.036,14040.036,0.855419163,-0.062105982
1800.036,14400.036,0.856630455,-0.062282788
1800.036,14760.036,0.857787446,-0.062451909
1800.036,15120.036,0.858893712,-0.062613836
1800.036,15480.036,0.859952519,-0.062769019
1800.036,15840.036,0.86096686,-0.06291787
1800.036,16200.036,0.86193948,-0.063060768
1800.036,16560.036,0.862872902,-0.063198065
1800.036,16920.036,0.863769452,-0.063330082
1800.036,17280.036,0.864631273,-0.06345712
1800.036,17640.036,0.865460346,-0.063579453
1800.036,18000.036,0.866258503,-0.06369734
1800.036,18360.036,0.867027443,-0.063811017
1800.036,18720.036,0.867768743,-0.063920707
1800.036,19080.036,0.868483867,-0.064026616
1800.036,19440.036,0.869174179,-0.064128935
1800.036,19800.036,0.869840948,-0.064227845
1800.036,20160.036,0.870485359,-0.064323513
1800.036,20520.036,0.871108518,-0.064416095
1800.036,20880.036,0.871711461,-0.064505739
1800.036,21240.036,0.872295156,-0.064592583
1800.036,21600.036,0.872860509,-0.064676755
1800.036,21960.036,0.873408374,-0.064758377
1800.036,22320.036,0.873939549,-0.064837563
1800.036,22680.036,0.874454785,-0.06491442
1800.036,23040.036,0.874954791,-0.064989051
1800.036,23400.036,0.875440231,-0.065061549
1800.036,23760.036,0.875911732,-0.065132006
1800.036,24120.036,0.876369888,-0.065200506
1800.036,24480.036,0.876815257,-0.06526713
1800.036,24840.036,0.877248367,-0.065331954
1800.036,25200.036,0.877669718,-0.065395049
1800.036,25560.036,0.878079781,-0.065456485
1800.036,25920.036,0.878479006,-0.065516325
1800.036,26280.036,0.878867815,-0.065574631
1800.036,26640.036,0.879246612,-0.065631461
1800.036,27000.036,0.879615779,-0.06568687
1800.036,27360.036,0.879975677,-0.065740912
1800.036,27720.036,0.880326653,-0.065793636
1800.036,28080.036,0.880669033,-0.06584509
1800.036,28440.036,0.881003131,-0.065895319
1800.036,28800.036,0.881329242,-0.065944366
1800.036,29160.036,0.88164765,-0.065992273
1800.036,29520.036,0.881958624,-0.066039079
1800.036,29880.036,0.882262423,-0.066084821
1800.036,30240.036,0.882559292,-0.066129535
1800.036,30600.036,0.882849464,-0.066173256
1800.036,30960.036,0.883133165,-0.066216017
1800.036,31320.036,0.883410609,-0.066257847
1800.036,31680.036,0.883681999,-0.066298779
1800.036,32040.036,0.883947533,-0.066338839
1800.036,32400.036,0.884207398,-0.066378057
1800.036,32760.036,0.884461773,-0.066416457
1800.036,33120.036,0.88471083,-0.066454066
1800.036,33480.036,0.884954735,-0.066490908
1800.036,33840.036,0.885193647,-0.066527005
1800.036,34200.036,0.885427716,-0.066562381
1800.036,34560.036,0.885657088,-0.066597056
1800.036,34920.036,0.885881904,-0.066631051
1800.036,35280.036,0.886102298,-0.066664387
1800.036,35640.036,0.8863184,-0.066697081
2160.036,0.036,0.003713909,-0.000193254
2160.036,360.036,0.344177647,-0.010150675
2160.036,720.036,0.455153074,-0.01762414
2160.036,1080.036,0.52543513,-0.023440012
2160.036,1440.036,0.575472226,-0.0280947
2160.036,1800.036,0.613357133,-0.03190439
2160.036,2160.036,0.643208567,-0.035080029
2160.036,2520.036,0.667413748,-0.037767743
2160.036,2880.036,0.687474772,-0.04007196
2160.036,3240.036,0.704392937,-0.042069292
2160.036,3600.036,0.718865258,-0.043817219
2160.036,3960.036,0.731393722,-0.04535971
2160.036,4320.036,0.742349967,-0.046730972
2160.036,4680.036,0.752015517,-0.047958018
2160.036,5040.036,0.760607811,-0.049062461
2160.036,5400.036,0.768297629,-0.050061802
2160.036,5760.036,0.775221064,-0.050970363
2160.036,6120.036,0.781487973,-0.051799976
2160.036,6480.036,0.787188043,-0.052560502
