alpha_1,alpha_2,Imag,Real
360.036,9360.036,0.925628488,-0.070056313
360.036,9720.036,0.924992465,-0.070056586
360.036,10080.036,0.924401469,-0.070056843
360.036,10440.036,0.923850881,-0.070057086
360.036,10800.036,0.923336695,-0.070057315
360.036,11160.036,0.922855415,-0.070057532
360.036,11520.036,0.922403981,-0.070057738
360.036,11880.036,0.921979699,-0.070057933
360.036,12240.036,0.921580192,-0.070058118
360.036,12600.036,0.92120335,-0.070058294
360.036,12960.036,0.920847299,-0.070058461
360.036,13320.036,0.920510363,-0.070058621
360.036,13680.036,0.920191044,-0.070058773
360.036,14040.036,0.919887994,-0.070058919
360.036,14400.036,0.919600002,-0.070059058
360.036,14760.036,0.919325973,-0.070059191
360.036,15120.036,0.919064914,-0.070059319
360.036,15480.036,0.918815927,-0.070059441
360.036,15840.036,0.918578192,-0.070059558
360.036,16200.036,0.918350965,-0.070059671
360.036,16560.036,0.918133562,-0.070059779
360.036,16920.036,0.917925362,-0.070059883
360.036,17280.036,0.91772579,-0.070059983
360.036,17640.036,0.917534323,-0.070060079
360.036,18000.036,0.917350476,-0.070060172
360.036,18360.036,0.917173802,-0.070060261
360.036,18720.036,0.917003891,-0.070060348
360.036,19080.036,0.916840361,-0.070060431
360.036,19440.036,0.91668286,-0.070060512
360.036,19800.036,0.916531059,-0.070060589
360.036,20160.036,0.916384655,-0.070060665
360.036,20520.036,0.916243366,-0.070060738
360.036,20880.036,0.916106927,-0.070060808
360.036,21240.036,0.915975094,-0.070060876
360.036,21600.036,0.915847636,-0.070060943
360.036,21960.036,0.91572434,-0.070061007
360.036,22320.036,0.915605006,-0.070061069
360.036,22680.036,0.915489444,-0.07006113
360.036,23040.036,0.915377479,-0.070061188
360.036,23400.036,0.915268946,-0.070061245
360.036,23760.036,0.915163689,-0.070061301
360.036,24120.036,0.915061563,-0.070061354
360.036,24480.036,0.914962428,-0.070061407
360.036,24840.036,0.914866157,-0.070061458
360.036,25200.036,0.914772626,-0.070061507
360.036,25560.036,0.914681721,-0.070061555
360.036,25920.036,0.914593332,-0.070061602
360.036,26280.036,0.914507356,-0.070061648
360.036,26640.036,0.914423696,-0.070061693
360.036,27000.036,0.914342259,-0.070061736
360.036,27360.036,0.914262958,-0.070061779
360.036,27720.036,0.91418571,-0.07006182
360.036,28080.036,0.914110436,-0.07006186
360.036,28440.036,0.914037062,-0.0700619
360.036,28800.036,0.913965516,-0.070061938
360.036,29160.036,0.913895732,-0.070061976
360.036,29520.036,0.913827644,-0.070062012
360.036,29880.036,0.913761192,-0.070062048
360.036,30240.036,0.913696317,-0.070062083
360.036,30600.036,0.913632964,-0.070062117
360.036,30960.036,0.91357108,-0.070062151
360.036,31320.036,0.913510615,-0.070062184
360.036,31680.036,0.913451519,-0.070062216
360.036,32040.036,0.913393748,-0.070062247
360.036,32400.036,0.913337258,-0.070062278
360.036,32760.036,0.913282005,-0.070062308
360.036,33120.036,0.91322795,-0.070062337
360.036,33480.036,0.913175054,-0.070062366
360.036,33840.036,0.913123281,-0.070062394
360.036,34200.036,0.913072595,-0.070062422
360.036,34560.036,0.913022962,-0.070062449
360.036,34920.036,0.912974349,-0.070062476
360.036,35280.036,0.912926726,-0.070062502
360.036,35640.036,0.912880063,-0.070062527
720.036,0.036,0,-0.194826041
720.036,360.036,1.563554774,-0.071292233
720.036,720.036,1.28250311,-0.070239791
720.036,1080.036,1.171879346,-0.070083261
720.036,1440.036,1.112123799,-0.070041793
720.036,1800.036,1.074580515,-0.070028717
720.036,2160.036,1.048767007,-0.070024926
720.036,2520.036,1.029914561,-0.070024631
720.036,2880.036,1.015535843,-0.07002573
720.036,3240.036,1.004204388,-0.070027368
720.036,3600.036,0.995042785,-0.070029171
720.036,3960.036,0.987481394,-0.070030973
720.036,4320.036,0.981134143,-0.070032698
720.036,4680.036,0.97573003,-0.070034318
720.036,5040.036,0.97107319,-0.070035822
720.036,5400.036,0.967018522,-0.070037212
720.036,5760.036,0.963456235,-0.070038495
720.036,6120.036,0.960301716,-0.070039678
720.036,6480.036,0.957488698,-0.07004077
720.036,6840.036,0.954964544,-0.070041779
720.036,7200.036,0.952686911,-0.070042713
720.036,7560.036,0.95062135,-0.070043579
720.036,7920.036,0.948739546,-0.070044384
720.036,8280.036,0.947018013,-0.070045134
720.036,8640.036,0.945437105,-0.070045833
720.036,9000.036,0.943980263,-0.070046487
720.036,9360.036,0.942633427,-0.070047099
720.036,9720.036,0.941384589,-0.070047674
720.036,10080.036,0.940223425,-0.070048213
720.036,10440.036,0.939141014,-0.070048721
720.036,10800.036,0.938129604,-0.070049201
720.036,11160.036,0.937182429,-0.070049653
720.036,11520.036,0.936293558,-0.070050081
720.036,11880.036,0.935457766,-0.070050486
720.036,12240.036,0.934670437,-0.07005087
720.036,12600.036,0.933927472,-0.070051235
720.036,12960.036,0.933225225,-0.070051582
720.036,13320.036,0.932560437,-0.070051913
720.036,13680.036,0.931930188,-0.070052227
720.036,14040.036,0.931331854,-0.070052528
720.036,14400.036,0.930763071,-0.070052814
720.036,14760.036,0.930221701,-0.070053089
720.036,15120.036,0.92970581,-0.070053351
720.036,15480.036,0.929213639,-0.070053602
720.036,15840.036,0.92874359,-0.070053843
720.036,16200.036,0.928294204,-0.070054074
720.036,16560.036,0.927864146,-0.070054296
720.036,16920.036,0.927452197,-0.070054509
720.036,17280.036,0.927057236,-0.070054714
720.036,17640.036,0.926678234,-0.070054911
720.036,18000.036,0.926314241,-0.070055101
720.036,18360.036,0.925964385,-0.070055284
720.036,18720.036,0.925627856,-0.070055461
720.036,19080.036,0.925303908,-0.070055631
720.036,19440.036,0.924991847,-0.070055796
720.036,19800.036,0.924691032,-0.070055955
720.036,20160.036,0.924400866,-0.070056109
720.036,20520.036,0.924120791,-0.070056257
720.036,20880.036,0.923850292,-0.070056401
720.036,21240.036,0.923588885,-0.07005654
720.036,21600.036,0.923336119,-0.070056675
720.036,21960.036,0.923091573,-0.070056806
720.036,22320.036,0.922854852,-0.070056933
720.036,22680.036,0.922625587,-0.070057056
720.036,23040.036,0.922403431,-0.070057175
720.036,23400.036,0.922188057,-0.070057291
720.036,23760.036,0.921979161,-0.070057404
720.036,24120.036,0.921776454,-0.070057513
720.036,24480.036,0.921579665,-0.07005762
720.036,24840.036,0.921388539,-0.070057723
720.036,25200.036,0.921202835,-0.070057824
720.036,25560.036,0.921022325,-0.070057922
720.036,25920.036,0.920846794,-0.070058017
720.036,26280.036,0.920676039,-0.07005811
720.036,26640.036,0.920509869,-0.0700582
720.036,27000.036,0.920348099,-0.070058289
720.036,27360.036,0.920190559,-0.070058375
720.036,27720.036,0.920037084,-0.070058459
720.036,28080.036,0.91988752,-0.07005854
720.036,28440.036,0.919741717,-0.07005862
720.036,28800.036,0.919599537,-0.070058698
720.036,29160.036,0.919460846,-0.070058774
720.036,29520.036,0.919325516,-0.070058849
720.036,29880.036,0.919193428,-0.070058921
720.036,30240.036,0.919064466,-0.070058992
720.036,30600.036,0.918938521,-0.070059062
720.036,30960.036,0.918815487,-0.070059129
720.036,31320.036,0.918695265,-0.070059196
720.036,31680.036,0.918577761,-0.070059261
720.036,32040.036,0.918462881,-0.070059324
720.036,32400.036,0.918350541,-0.070059386
720.036,32760.036,0.918240655,-0.070059447
720.036,33120.036,0.918133146,-0.070059507
720.036,33480.036,0.918027936,-0.070059565
720.036,33840.036,0.917924952,-0.070059622
