alpha_1,alpha_2,imaginary part,real part
33120.036,13680.036,9.689631811,-5.137274955
6120.036,2520.036,9.69259321,-5.153444324
16560.036,6840.036,9.693824172,-5.139973329
27000.036,11160.036,9.694102918,-5.136923571
360.036,15480.036,9.696479766,-0.699591048
720.036,30960.036,9.696959132,-0.699585071
31320.036,12960.036,9.698973111,-5.134940443
20880.036,8640.036,9.701186587,-5.136365485
35640.036,14760.036,9.702658588,-5.133439131
25200.036,10440.036,9.706016776,-5.133997349
10440.036,4320.036,9.707824428,-5.14063748
29520.036,12240.036,9.709429444,-5.132323631
33840.036,14040.036,9.711968748,-5.131077949
720.036,30600.036,9.712114637,-0.70060435
14760.036,6120.036,9.714117829,-5.135342324
19080.036,7920.036,9.717555962,-5.132448682
23400.036,9720.036,9.719722663,-5.130624808
27720.036,11520.036,9.721213144,-5.129370018
32040.036,13320.036,9.722301243,-5.12845391
360.036,15120.036,9.727098342,-0.701653231
720.036,30240.036,9.7276001,-0.701646772
34560.036,14400.036,9.733264343,-5.125153315
30240.036,12600.036,9.733834264,-5.125520535
25920.036,10800.036,9.734594115,-5.126010108
21600.036,9000.036,9.735657821,-5.126695406
17280.036,7200.036,9.737253193,-5.127723125
12960.036,5400.036,9.739911654,-5.129435381
720.036,29880.036,9.743426344,-0.702713143
32760.036,13680.036,9.744483642,-5.122267974
8640.036,3600.036,9.745226727,-5.132857613
28440.036,11880.036,9.746789968,-5.122219699
24120.036,10080.036,9.749920763,-5.122153875
35280.036,14760.036,9.753589866,-5.11948348
19800.036,8280.036,9.754414344,-5.122058814
30960.036,12960.036,9.756972717,-5.11905083
360.036,14760.036,9.759078999,-0.703811307
720.036,29520.036,9.759604666,-0.703804311
4320.036,1800.036,9.761157253,-5.143106085
15480.036,6480.036,9.761408042,-5.121909487
26640.036,11160.036,9.761448937,-5.118477738
33480.036,14040.036,9.76560281,-5.116362208
22320.036,9360.036,9.767650783,-5.117682573
29160.036,12240.036,9.770960092,-5.115441158
11160.036,4680.036,9.773792516,-5.121640937
720.036,29160.036,9.776146863,-0.70492116
18000.036,7560.036,9.7768144,-5.116505238
24840.036,10440.036,9.778170734,-5.114199894
31680.036,13320.036,9.778941013,-5.11289059
34200.036,14400.036,9.785733503,-5.110717999
27360.036,11520.036,9.786732632,-5.11136245
20520.036,8640.036,9.788397655,-5.112436293
13680.036,5760.036,9.791726981,-5.114583072
360.036,14400.036,9.792514037,-0.706072215
720.036,28800.036,9.793065264,-0.706064621
29880.036,12600.036,9.793836613,-5.109006131
23040.036,9720.036,9.797423805,-5.109262172
32400.036,13680.036,9.799825842,-5.107018128
6840.036,2880.036,9.801709224,-5.121016152
16200.036,6840.036,9.804034024,-5.109732796
25560.036,10800.036,9.804655439,-5.106716936
34920.036,14760.036,9.804943622,-5.105318344
720.036,28440.036,9.810372755,-0.707235668
28080.036,11880.036,9.810579332,-5.104630532
18720.036,7920.036,9.81300311,-5.106194437
30600.036,12960.036,9.815520803,-5.102889147
33120.036,14040.036,9.819705527,-5.101413736
21240.036,9000.036,9.819830076,-5.103499126
9360.036,3960.036,9.820271411,-5.110882279
35640.036,15120.036,9.823294977,-5.100147685
23760.036,10080.036,9.825200474,-5.10137764
360.036,14040.036,9.827504217,-0.70844359
720.036,28080.036,9.82808281,-0.708435327
26280.036,11160.036,9.829535522,-5.09966436
11880.036,5040.036,9.830915094,-5.105065105
28800.036,12240.036,9.833108301,-5.098251809
31320.036,13320.036,9.83610362,-5.097067194
14400.036,6120.036,9.83781649,-5.101290764
33840.036,14400.036,9.83865101,-5.096059465
16920.036,7200.036,9.84265418,-5.0986439
720.036,27720.036,9.846209532,-0.709664675
19440.036,8280.036,9.846233424,-5.096684961
21960.036,9360.036,9.848988751,-5.095176601
24480.036,10440.036,9.851175288,-5.093979397
27000.036,11520.036,9.852952682,-5.093006069
29520.036,12600.036,9.854425946,-5.092199191
32040.036,13680.036,9.855666988,-5.091519428
34560.036,14760.036,9.856726702,-5.090938935
360.036,13680.036,9.864159746,-0.710933852
720.036,27360.036,9.86476768,-0.710924843
35280.036,15120.036,9.873991218,-5.086037165
32760.036,14040.036,9.874284893,-5.086226922
30240.036,12960.036,9.874627505,-5.086448292
27720.036,11880.036,9.875032396,-5.086709894
25200.036,10800.036,9.875518247,-5.087023793
22680.036,9720.036,9.876112038,-5.087407411
20160.036,8640.036,9.876854235,-5.087886879
17640.036,7560.036,9.877808419,-5.088503247
15120.036,6480.036,9.879080543,-5.089324912
12600.036,5400.036,9.880861286,-5.090474939
10080.036,4320.036,9.883531897,-5.092199315
720.036,27000.036,9.883772714,-0.712217023
7560.036,3240.036,9.887981572,-5.095071502
33480.036,14400.036,9.892024324,-5.081172452
30960.036,13320.036,9.893798474,-5.080977097
28440.036,12240.036,9.895886172,-5.080747073
5040.036,2160.036,9.896875911,-5.100809236
25920.036,11160.036,9.898378595,-5.080472254
23400.036,10080.036,9.901406068,-5.080138143
360.036,13320.036,9.902601395,-0.713552318
720.036,26640.036,9.903240835,-0.71354247
20880.036,9000.036,9.905161595,-5.079723232
34200.036,14760.036,9.90894608,-5.076340313
18360.036,7920.036,9.909943699,-5.07919418
31680.036,13680.036,9.912015829,-5.075765682
29160.036,12600.036,9.915613446,-5.075091811
15840.036,6840.036,9.916239943,-5.078496376
26640.036,11520.036,9.919887897,-5.07429056
720.036,26280.036,9.923189028,-0.714902506
2520.036,1080.036,9.923519287,-5.117969408
13320.036,5760.036,9.924904716,-5.077533761
24120.036,10440.036,9.925050019,-5.073322042
34920.036,15120.036,9.925105471,-5.071716148
32400.036,14040.036,9.929349056,-5.070795974
21600.036,9360.036,9.931408362,-5.072127778
29880.036,12960.036,9.934303174,-5.069720908
10800.036,4680.036,9.93758414,-5.076120304
19080.036,8280.036,9.939433225,-5.070618428
27360.036,11880.036,9.940162585,-5.06844825
35640.036,15480.036,9.940552925,-5.067286813
360.036,12960.036,9.942961786,-0.716309316
720.036,25920.036,9.943635111,-0.716298526
33120.036,14400.036,9.945861047,-5.066051535
24840.036,10800.036,9.947200387,-5.066918011
16560.036,7200.036,9.949878617,-5.068650349
30600.036,13320.036,9.952035177,-5.064613442
22320.036,9720.036,9.955811808,-5.065043186
8280.036,3600.036,9.957909702,-5.073842458
28080.036,12240.036,9.959306074,-5.06291812
33840.036,14760.036,9.961608859,-5.061517387
14040.036,6120.036,9.964034203,-5.065976941
720.036,25560.036,9.964597783,-0.717732001
19800.036,8640.036,9.966591069,-5.062692615
25560.036,11160.036,9.967994471,-5.060889773
31320.036,13680.036,9.968881287,-5.059750492
34560.036,15120.036,9.976644381,-5.05717985
28800.036,12600.036,9.977410534,-5.057675796
23040.036,10080.036,9.978559672,-5.058419587
17280.036,7560.036,9.980474657,-5.059658902
11520.036,5040.036,9.984303711,-5.062136268
32040.036,14040.036,9.984906322,-5.055114909
360.036,12600.036,9.985386858,-0.719216339
720.036,25200.036,9.986096686,-0.719204486
26280.036,11520.036,9.987553226,-5.055205191
35280.036,15480.036,9.991014904,-5.053026408
20520.036,9000.036,9.991683447,-5.055345547
29520.036,12960.036,9.994558379,-5.052699379
5760.036,2520.036,9.995783574,-5.069558251
14760.036,6480.036,9.999029226,-5.055593605
23760.036,10440.036,9.999815016,-5.052213402
32760.036,14400.036,10.00016892,-5.050691109
27000.036,11880.036,10.00598363,-5.049835692
720.036,24840.036,10.00815246,-0.720717624
18000.036,7920.036,10.00842328,-5.051415395
30240.036,13320.036,10.01082353,-5.047969136
33480.036,14760.036,10.01472227,-5.046464903
21240.036,9360.036,10.01493751,-5.048516061
9000.036,3960.036,10.01573928,-5.056150369
24480.036,10800.036,10.01972016,-5.046386374
27720.036,12240.036,10.02338065,-5.044755782
12240.036,5400.036,10.02508886,-5.049862775
30960.036,13680.036,10.02627246,-5.043467241
34200.036,15120.036,10.02861471,-5.042423339
360.036,12240.036,10.03003757,-0.722286209
15480.036,6840.036,10.03051257,-5.04621364
720.036,24480.036,10.03078679,-0.722273155
18720.036,8280.036,10.03405406,-5.043830222
21960.036,9720.036,10.03654825,-5.04215132
25200.036,11160.036,10.03839986,-5.040904785
28440.036,12600.036,10.03982888,-5.039942647
31680.036,14040.036,10.04096516,-5.039177546
34920.036,15480.036,10.04189029,-5.038554576
720.036,24120.036,10.05402251,-0.723872919
35640.036,15840.036,10.05458923,-5.034847761
32400.036,14400.036,10.05495584,-5.035085393
29160.036,12960.036,10.05540391,-5.03537581
25920.036,11520.036,10.05596397,-5.035738799
22680.036,10080.036,10.05668401,-5.036205444
19440.036,8640.036,10.057644,-5.036827543
16200.036,7200.036,10.05898785,-5.0376983
12960.036,5760.036,10.06100336,-5.039004037
9720.036,4320.036,10.06436179,-5.041179205
33120.036,14760.036,10.06829368,-5.031177443
29880.036,13320.036,10.07017352,-5.031036835
6480.036,2880.036,10.0710759,-5.045525568
26640.036,11880.036,10.07250958,-5.030861921
23400.036,10440.036,10.07549089,-5.030638398
360.036,11880.036,10.07709184,-0.725533283
720.036,23760.036,10.07788364,-0.725518867
1080.036,35640.036,10.07814775,-0.725514023
20160.036,9000.036,10.07942764,-5.030342736
33840.036,15120.036,10.08102335,-5.027441531
30600.036,13680.036,10.08419863,-5.026909083
16920.036,7560.036,10.08486673,-5.029933295
27360.036,12240.036,10.08812282,-5.02625054
3240.036,1440.036,10.0911963,-5.0585329
13680.036,6120.036,10.09287095,-5.029328752
24120.036,10800.036,10.09309631,-5.025415093
34560.036,15480.036,10.09318554,-5.023866541
1080.036,35280.036,10.09442006,-0.726637832
31320.036,14040.036,10.09753419,-5.022977495
20880.036,9360.036,10.09960488,-5.0243204
720.036,23400.036,10.10239549,-0.727213072
28080.036,12600.036,10.10288039,-5.02188355
35280.036,15840.036,10.10481738,-5.020442293
10440.036,4680.036,10.10581488,-5.028346056
17640.036,7920.036,10.10848898,-5.02282363
24840.036,11160.036,10.10961187,-5.020504644
32040.036,14400.036,10.11022984,-5.019228412
1080.036,34920.036,10.11098952,-0.727783722
28800.036,12960.036,10.11685077,-5.017742023
21600.036,9720.036,10.11834718,-5.018712761
14400.036,6480.036,10.12133946,-5.020653434
32760.036,14760.036,10.12233058,-5.015649413
25560.036,11520.036,10.12513578,-5.015879759
360.036,11520.036,10.12674682,-0.728973694
720.036,23040.036,10.12758474,-0.72895773
1080.036,34560.036,10.12786425,-0.728952365
29520.036,13320.036,10.13009534,-5.013808936
18360.036,8280.036,10.13013755,-5.016289697
7200.036,3240.036,10.13031193,-5.02646904
33480.036,15120.036,10.1338773,-5.012229181
22320.036,10080.036,10.13580241,-5.013478409
26280.036,11880.036,10.13975479,-5.011516229
11160.036,5040.036,10.14157595,-5.017223425
30240.036,13680.036,10.14266925,-5.010068938
34200.036,15480.036,10.14490719,-5.008957378
1080.036,34200.036,10.14505265,-0.73014446
15120.036,6840.036,10.14692537,-5.01283067
19080.036,8640.036,10.15004998,-5.010264279
23040.036,10440.036,10.15209879,-5.00858127
720.036,22680.036,10.15347951,-0.73075518
27000.036,12240.036,10.1535458,-5.007392508
30960.036,14040.036,10.1546222,-5.006508152
34920.036,15840.036,10.15545421,-5.005824549
1080.036,33840.036,10.16256345,-0.731360735
35640.036,16200.036,10.16554941,-5.002822022
31680.036,14400.036,10.1659991,-5.003113996
27720.036,12600.036,10.16657724,-5.003489356
23760.036,10800.036,10.16734806,-5.003989772
19800.036,9000.036,10.16842712,-5.004690234
15840.036,7200.036,10.17004555,-5.005740663
11880.036,5400.036,10.17274245,-5.007490673
32400.036,14760.036,10.17684061,-4.999875041
7920.036,3600.036,10.17813451,-5.010988051
28440.036,12960.036,10.17891021,-4.999789535
360.036,11160.036,10.17922153,-0.732625638
720.036,22320.036,10.1801095,-0.732607908
1080.036,33480.036,10.1804057,-0.73260195
24480.036,11160.036,10.18164802,-4.999676167
20520.036,9360.036,10.18544001,-4.999518671
33120.036,15120.036,10.18718368,-4.99678088
29160.036,13320.036,10.1905994,-4.99627756
16560.036,7560.036,10.19104015,-4.999285059
3960.036,1800.036,10.19429679,-5.021459075
25200.036,11520.036,10.19508468,-4.995615966
33840.036,15480.036,10.19706192,-4.993822014
1080.036,33120.036,10.19858876,-0.733868897
12600.036,5760.036,10.20014664,-4.998902589
21240.036,9720.036,10.20123515,-4.994707514
29880.036,13680.036,10.20169396,-4.992939478
34560.036,15840.036,10.20650598,-4.99098976
720.036,21960.036,10.20750604,-0.734518564
25920.036,11880.036,10.20773394,-4.991787476
17280.036,7920.036,10.2101895,-4.993382353
30600.036,14040.036,10.21223816,-4.989762686
35280.036,16200.036,10.21554388,-4.988276161
21960.036,10080.036,10.21593882,-4.990220355
1080.036,32760.036,10.21712237,-0.735162404
8640.036,3960.036,10.21755329,-4.998162557
26640.036,12240.036,10.21966306,-4.98817141
31320.036,14400.036,10.22227195,-4.98673577
13320.036,6120.036,10.22443116,-4.991268444
18000.036,8280.036,10.22772668,-4.987964428
22680.036,10440.036,10.22966039,-4.98602553
27360.036,12600.036,10.23093185,-4.984750567
32040.036,14760.036,10.23183153,-4.983848366
360.036,10800.036,10.23475988,-0.736509724
720.036,21600.036,10.23570227,-0.736489973
1080.036,32400.036,10.23601663,-0.736483335
32760.036,15120.036,10.24094976,-4.981091046
28080.036,12960.036,10.24159367,-4.981509552
23400.036,10800.036,10.2424951,-4.982095373
18720.036,8640.036,10.24384712,-4.982973916
14040.036,6480.036,10.24610016,-4.984437654
33480.036,15480.036,10.24965651,-4.978455214
9360.036,4320.036,10.25060503,-4.987363246
28800.036,13320.036,10.2516963,-4.978434547
24120.036,11160.036,10.25452626,-4.978405599
1080.036,32040.036,10.25528201,-0.737832592
34200.036,15840.036,10.25797903,-4.975933013
19440.036,9000.036,10.25871584,-4.978362158
29520.036,13680.036,10.2612826,-4.975513115
4680.036,2160.036,10.26411007,-4.996124983
720.036,21240.036,10.26473323,-0.738525151
14760.036,6840.036,10.26555467,-4.978289744
24840.036,11520.036,10.26582705,-4.974934808
34920.036,16200.036,10.26594221,-4.973517249
30240.036,14040.036,10.27039117,-4.972734033
20160.036,9360.036,10.27247323,-4.974087611
35640.036,16560.036,10.27356882,-4.971201324
1080.036,31680.036,10.27492941,-0.73921112
25560.036,11880.036,10.27646204,-4.971664068
10080.036,4680.036,10.27871736,-4.978145105
30960.036,14400.036,10.27905688,-4.970087142
15480.036,7200.036,10.28311771,-4.972727186
20880.036,9720.036,10.28523941,-4.970114592
26280.036,12240.036,10.28648839,-4.968576566
31680.036,14760.036,10.28731125,-4.96756323
360.036,10440.036,10.2936343,-0.740649395
720.036,20880.036,10.29463599,-0.740627323
1080.036,31320.036,10.29497014,-0.740619905
32400.036,15120.036,10.2951829,-4.965153921
27000.036,12600.036,10.2959569,-4.965657322
21600.036,10080.036,10.2971178,-4.966412283
16200.036,7560.036,10.2990524,-4.967670176
33120.036,15480.036,10.30269785,-4.962851581
10800.036,5040.036,10.30292073,-4.970184553
27720.036,12960.036,10.30491287,-4.962892948
22320.036,10440.036,10.3081979,-4.962953927
33840.036,15840.036,10.30987981,-4.960649243
28440.036,13320.036,10.31339684,-4.960271437
16920.036,7920.036,10.31357519,-4.963052789
5400.036,2520.036,10.3145187,-4.97771643
1080.036,30960.036,10.31541593,-0.74205998
34560.036,16200.036,10.31675043,-4.958540527
23040.036,10800.036,10.31855759,-4.95971618
29160.036,13680.036,10.32144515,-4.957781993
35280.036,16560.036,10.32332954,-4.95651959
11520.036,5400.036,10.32397754,-4.963240667
720.036,20520.036,10.32544982,-0.742799939
17640.036,8280.036,10.32686579,-4.958820086
23760.036,11160.036,10.32826492,-4.956678586
29880.036,14040.036,10.32909054,-4.955414881
1080.036,30600.036,10.33627901,-0.743532427
30600.036,14400.036,10.33636252,-4.9531613
24480.036,11520.036,10.33737964,-4.95382314
18360.036,8640.036,10.33907466,-4.954925914
12240.036,5760.036,10.34246402,-4.957130369
31320.036,14760.036,10.3432878,-4.951013274
25200.036,11880.036,10.34595441,-4.951133936
32040.036,15120.036,10.34989061,-4.948963556
19080.036,9000.036,10.35032871,-4.951331221
6120.036,2880.036,10.35262677,-4.963734998
25920.036,12240.036,10.35403584,-4.948596865
360.036,10080.036,10.35614988,-0.745071446
32760.036,15480.036,10.35619295,-4.947005548
720.036,20160.036,10.35721633,-0.745046698
1080.036,30240.036,10.35757209,-0.74503838
12960.036,6120.036,10.35882377,-4.951712053
19800.036,9360.036,10.36073575,-4.948002738
26640.036,12600.036,10.36166531,-4.946199375
33480.036,15840.036,10.36221487,-4.945133229
34200.036,16200.036,10.3679747,-4.943341096
27360.036,12960.036,10.36887972,-4.943930253
20520.036,9720.036,10.37038794,-4.944911949
13680.036,6480.036,10.37340387,-4.946874467
34920.036,16560.036,10.37348917,-4.941624103
28080.036,13320.036,10.37571203,-4.941779458
35640.036,16920.036,10.37877364,-4.939977624
1080.036,29880.036,10.37930837,-0.746579028
21240.036,10080.036,10.37936455,-4.942034269
28800.036,13680.036,10.38219183,-4.939737971
6840.036,3240.036,10.38244743,-4.952755044
14400.036,6840.036,10.38647974,-4.942528995
21960.036,10440.036,10.3877341,-4.939348393
29520.036,14040.036,10.38834571,-4.937797664
720.036,19800.036,10.38997967,-0.747371568
30240.036,14400.036,10.39419766,-4.935951198
22680.036,10800.036,10.39555617,-4.936835763
15120.036,7200.036,10.39827277,-4.938604178
30960.036,14760.036,10.39976937,-4.934191925
1080.036,29520.036,10.40150161,-0.748155616
23400.036,11160.036,10.40288278,-4.934480139
31680.036,15120.036,10.4050805,-4.932513812
7560.036,3600.036,10.40641915,-4.943903724
15840.036,7560.036,10.40896293,-4.935041755
24120.036,11520.036,10.40975956,-4.932267251
32400.036,15480.036,10.41014892,-4.930911368
33120.036,15840.036,10.41499088,-4.929379589
24840.036,11880.036,10.41622671,-4.930184507
16560.036,7920.036,10.41869802,-4.931793748
33840.036,16200.036,10.41962125,-4.927913901
25560.036,12240.036,10.42231977,-4.928220753
360.036,9720.036,10.42264935,-0.74980666
720.036,19440.036,10.42378669,-0.749778814
34560.036,16560.036,10.42405358,-4.926510117
1080.036,29160.036,10.42416611,-0.749769454
8280.036,3960.036,10.42610915,-4.936616725
17280.036,8280.036,10.42760058,-4.92882029
26280.036,12600.036,10.4280703,-4.926366077
35280.036,16920.036,10.42830033,-4.925164397
27000.036,12960.036,10.43350637,-4.924611634
18000.036,8640.036,10.43577302,-4.926087982
27720.036,13320.036,10.43865311,-4.922949514
9000.036,4320.036,10.44257061,-4.930513012
18720.036,9000.036,10.44330163,-4.92356863
28440.036,13680.036,10.44353302,-4.921372616
1080.036,28800.036,10.44731678,-0.751421917
29160.036,14040.036,10.44816631,-4.919874549
19440.036,9360.036,10.4502596,-4.921238272
29880.036,14400.036,10.45257124,-4.918449546
9720.036,4680.036,10.45653747,-4.925326007
20160.036,9720.036,10.45670946,-4.91907641
30600.036,14760.036,10.45676427,-4.917092389
720.036,19080.036,10.45868716,-0.752273024
31320.036,15120.036,10.46076033,-4.915798345
20880.036,10080.036,10.46270489,-4.917065406
32040.036,15480.036,10.464573,-4.914563112
32760.036,15840.036,10.4682146,-4.913382769
21600.036,10440.036,10.4682923,-4.915190002
10440.036,5040.036,10.46853685,-4.920863615
1080.036,28440.036,10.47096914,-0.75311445
33480.036,16200.036,10.4716964,-4.912253738
22320.036,10800.036,10.47351196,-4.913436931
34200.036,16560.036,10.4750287,-4.911172743
34920.036,16920.036,10.47822091,-4.910136783
23040.036,11160.036,10.47839903,-4.9117946
11160.036,5400.036,10.47895715,-4.916983908
35640.036,17280.036,10.4812817,-4.909143101
23760.036,11520.036,10.48298431,-4.910252838
24480.036,11880.036,10.48729493,-4.908802681
11880.036,5760.036,10.48809084,-4.913579752
25200.036,12240.036,10.49135484,-4.907436201
360.036,9360.036,10.49351888,-0.754890591
720.036,18720.036,10.494734,-0.754859145
1080.036,28080.036,10.49513937,-0.754848574
25920.036,12600.036,10.49518529,-4.906146358
12600.036,6120.036,10.49616236,-4.910568761
26640.036,12960.036,10.49880522,-4.904926881
27360.036,13320.036,10.5022315,-4.903772165
13320.036,6480.036,10.50334681,-4.907886539
28080.036,13680.036,10.50547927,-4.902677185
28800.036,14040.036,10.50856213,-4.901637421
14040.036,6840.036,10.50978281,-4.905482026
29520.036,14400.036,10.51149234,-4.900648801
30240.036,14760.036,10.51428094,-4.899707641
14760.036,7200.036,10.51558153,-4.903314216
30960.036,15120.036,10.51693797,-4.898810603
31680.036,15480.036,10.51947253,-4.897954656
1080.036,27720.036,10.51984434,-0.756625888
15480.036,7560.036,10.52083316,-4.901349796
32400.036,15840.036,10.52189288,-4.897137041
33120.036,16200.036,10.52420659,-4.896355237
16200.036,7920.036,10.52561164,-4.899561425
33840.036,16560.036,10.52642054,-4.895606944
34560.036,16920.036,10.52854106,-4.894890051
16920.036,8280.036,10.52997816,-4.897926452
35280.036,17280.036,10.53057392,-4.894202622
720.036,18360.036,10.53198351,-0.757542515
17640.036,8640.036,10.53398379,-4.896425951
18360.036,9000.036,10.53767149,-4.895043988
19080.036,9360.036,10.54107767,-4.89376705
19800.036,9720.036,10.54423339,-4.892583603
1080.036,27360.036,10.54510163,-0.758448079
20520.036,10080.036,10.54716528,-4.891483742
21240.036,10440.036,10.54989636,-4.890458913
21960.036,10800.036,10.55244656,-4.889501693
22680.036,11160.036,10.55483328,-4.888605604
23400.036,11520.036,10.55707175,-4.887764971
24120.036,11880.036,10.55917536,-4.886974801
24840.036,12240.036,10.56115596,-4.886230683
25560.036,12600.036,10.56302402,-4.885528704
26280.036,12960.036,10.56478886,-4.884865383
27000.036,13320.036,10.56645882,-4.884237614
27720.036,13680.036,10.56804135,-4.883642611
360.036,9000.036,10.56919497,-0.76036456
28440.036,14040.036,10.56954313,-4.883077876
720.036,18000.036,10.57049565,-0.760328909
1080.036,27000.036,10.57092958,-0.760316923
29160.036,14400.036,10.5709702,-4.882541155
29880.036,14760.036,10.57232798,-4.882030415
30600.036,15120.036,10.57362142,-4.881543814
31320.036,15480.036,10.57485497,-4.88107968
32040.036,15840.036,10.57603271,-4.880636491
32760.036,16200.036,10.57715833,-4.880212863
33480.036,16560.036,10.57823522,-4.879807527
34200.036,16920.036,10.57926649,-4.879419324
34920.036,17280.036,10.58025495,-4.87904719
35640.036,17640.036,10.58120324,-4.878690147
1440.036,35640.036,10.59090736,-0.76174409
1080.036,26640.036,10.59734735,-0.762234297
720.036,17640.036,10.61033433,-0.763224578
1440.036,35280.036,10.61100834,-0.763205385
1080.036,26280.036,10.62437491,-0.76420218
35280.036,17640.036,10.63026045,-4.863626527
34560.036,17280.036,10.63033025,-4.863672085
33840.036,16920.036,10.63040301,-4.863719582
33120.036,16560.036,10.63047894,-4.863769142
32400.036,16200.036,10.63055824,-4.863820905
31680.036,15840.036,10.63064114,-4.86387502
30960.036,15480.036,10.6307279,-4.86393165
30240.036,15120.036,10.63081879,-4.863990976
29520.036,14760.036,10.63091412,-4.864053195
28800.036,14400.036,10.63101421,-4.864118523
28080.036,14040.036,10.63111943,-4.8641872
27360.036,13680.036,10.63123019,-4.86425949
26640.036,13320.036,10.63134693,-4.864335686
1440.036,34920.036,10.63145822,-0.764695661
25920.036,12960.036,10.63147016,-4.864416113
25200.036,12600.036,10.63160043,-4.864501134
24480.036,12240.036,10.63173836,-4.864591153
23760.036,11880.036,10.63188465,-4.864686624
23040.036,11520.036,10.63204008,-4.86478806
22320.036,11160.036,10.63220554,-4.864896036
21600.036,10800.036,10.63238202,-4.865011207
20880.036,10440.036,10.63257067,-4.865134316
20160.036,10080.036,10.6327728,-4.865266212
19440.036,9720.036,10.63298989,-4.865407873
18720.036,9360.036,10.63322368,-4.865560423
18000.036,9000.036,10.63347617,-4.865725169
17280.036,8640.036,10.6337497,-4.865903634
16560.036,8280.036,10.634047,-4.866097606
15840.036,7920.036,10.63437132,-4.866309197
15120.036,7560.036,10.63472652,-4.866540924
14400.036,7200.036,10.63511724,-4.866795803
13680.036,6840.036,10.63554906,-4.867077488
12960.036,6480.036,10.63602885,-4.867390441
12240.036,6120.036,10.63656507,-4.867740174
11520.036,5760.036,10.63716828,-4.868133576
10800.036,5400.036,10.6378519,-4.868579372
10080.036,5040.036,10.63863313,-4.869088775
9360.036,4680.036,10.6395345,-4.869676443
8640.036,4320.036,10.64058601,-4.870361914
7920.036,3960.036,10.64182861,-4.871171821
7200.036,3600.036,10.64331958,-4.872143429
6480.036,3240.036,10.64514165,-4.873330535
5760.036,2880.036,10.64741891,-4.874813777
360.036,8640.036,10.65017269,-0.766276896
5040.036,2520.036,10.65034625,-4.876719755
720.036,17280.036,10.65156773,-0.76623631
1080.036,25920.036,10.65203316,-0.766222664
1440.036,34560.036,10.65226595,-0.766215819
4320.036,2160.036,10.65424839,-4.879259227
3600.036,1800.036,10.65970955,-4.882810975
2880.036,1440.036,10.66789724,-4.888130914
1440.036,34200.036,10.67344079,-0.767766798
35640.036,18000.036,10.6786416,-4.848611359
34920.036,17640.036,10.67970131,-4.848347448
1080.036,25560.036,10.6803439,-0.768297963
34200.036,17280.036,10.68080533,-4.848072449
2160.036,1080.036,10.68153272,-4.896977016
33480.036,16920.036,10.68195652,-4.847785649
32760.036,16560.036,10.68315796,-4.847486272
32040.036,16200.036,10.68441301,-4.847173472
31320.036,15840.036,10.68572535,-4.846846324
30600.036,15480.036,10.68709899,-4.84650382
29880.036,15120.036,10.68853833,-4.846144851
29160.036,14760.036,10.6900482,-4.845768202
28440.036,14400.036,10.6916339,-4.845372532
27720.036,14040.036,10.69330131,-4.844956365
720.036,16920.036,10.69426864,-0.769371478
1440.036,33840.036,10.69499231,-0.769349578
27000.036,13680.036,10.6950569,-4.844518065
26280.036,13320.036,10.69690786,-4.844055817
25560.036,12960.036,10.69886217,-4.843567604
24840.036,12600.036,10.70092875,-4.843051176
24120.036,12240.036,10.70311754,-4.842504013
23400.036,11880.036,10.70543974,-4.841923288
22680.036,11520.036,10.7079079,-4.841305815
1440.036,720.036,10.70876419,-4.914592635
1080.036,25200.036,10.70932992,-0.770430419
21960.036,11160.036,10.71053625,-4.840647992
21240.036,10800.036,10.71334089,-4.83994573
20520.036,10440.036,10.71634019,-4.839194368
1440.036,33480.036,10.7169304,-0.770965185
19800.036,10080.036,10.71955513,-4.838388571
19080.036,9720.036,10.72300985,-4.837522201
18360.036,9360.036,10.7267322,-4.836588162
35280.036,18000.036,10.72746315,-4.833428581
34560.036,17640.036,10.72953106,-4.832848209
17640.036,9000.036,10.73075453,-4.835578202
33840.036,17280.036,10.7316858,-4.832243278
33120.036,16920.036,10.73393297,-4.831612194
16920.036,8640.036,10.73511463,-4.834482673
32400.036,16560.036,10.73627865,-4.830953226
360.036,8280.036,10.73701544,-0.772684528
720.036,16560.036,10.73851483,-0.77263812
31680.036,16200.036,10.73872945,-4.830264482
1080.036,24840.036,10.73901508,-0.772622515
1440.036,33120.036,10.73926529,-0.772614687
16200.036,8280.036,10.73985692,-4.833290219
30960.036,15840.036,10.74129261,-4.829543898
30240.036,15480.036,10.74397604,-4.828789214
15480.036,7920.036,10.74503395,-4.831987384
29520.036,15120.036,10.7467884,-4.827997951
28800.036,14760.036,10.74973921,-4.827167383
14760.036,7560.036,10.75070837,-4.830558095
28080.036,14400.036,10.75283896,-4.826294506
27360.036,14040.036,10.75609922,-4.825376004
14040.036,7200.036,10.75695548,-4.828983004
26640.036,13680.036,10.75953278,-4.824408203
1440.036,32760.036,10.76200757,-0.774299203
25920.036,13320.036,10.76315384,-4.823387026
13320.036,6840.036,10.76386659,-4.827238602
25200.036,12960.036,10.76697818,-4.82230793
1080.036,24480.036,10.76942431,-0.774876885
24480.036,12600.036,10.77102343,-4.821165845
12600.036,6480.036,10.7715535,-4.825296039
35640.036,18360.036,10.7736938,-4.818899535
23760.036,12240.036,10.77530929,-4.819955089
