alpha_1,alpha_2,Imag,Real
360.036,20520.036,0.158135952,-0.012103109
360.036,20160.036,0.160934805,-0.012315404
360.036,0.036,0.162250989,-1.279097782
360.036,19800.036,0.163834518,-0.012535279
360.036,19440.036,0.166840643,-0.012763147
360.036,19080.036,0.169959146,-0.012999452
360.036,18720.036,0.17319645,-0.013244672
360.036,18360.036,0.176559475,-0.01349932
360.036,18000.036,0.18005569,-0.013763952
720.036,35640.036,0.181854444,-0.013900047
720.036,35280.036,0.183691426,-0.014039019
360.036,17640.036,0.183693166,-0.014039166
720.036,34920.036,0.185565898,-0.014180799
720.036,34560.036,0.187479021,-0.01432547
360.036,17280.036,0.187480642,-0.014325609
720.036,34200.036,0.189432003,-0.014473124
720.036,33840.036,0.191426101,-0.014623854
360.036,16920.036,0.191427592,-0.014623984
720.036,33480.036,0.19346263,-0.014777755
720.036,33120.036,0.195542957,-0.01493493
360.036,16560.036,0.195544303,-0.014935051
720.036,32760.036,0.197668511,-0.015095484
720.036,32400.036,0.199840782,-0.015259527
360.036,16200.036,0.199841971,-0.015259637
720.036,32040.036,0.202061329,-0.015427174
720.036,31680.036,0.204331778,-0.015598545
360.036,15840.036,0.204332793,-0.015598644
720.036,31320.036,0.206653831,-0.015773766
720.036,30960.036,0.209029268,-0.015952968
360.036,15480.036,0.209030092,-0.015953055
720.036,30600.036,0.21145995,-0.016136288
720.036,30240.036,0.213947828,-0.01632387
360.036,15120.036,0.213948442,-0.016323942
720.036,29880.036,0.216494944,-0.016515863
720.036,29520.036,0.21910344,-0.016712426
360.036,14760.036,0.219103823,-0.016712484
720.036,29160.036,0.221775562,-0.016913724
720.036,28800.036,0.224513665,-0.017119929
360.036,14400.036,0.224513793,-0.01711997
0.036,0.036,0.227214719,-0.017548188
720.036,28440.036,0.227320226,-0.017331224
360.036,14040.036,0.230197689,-0.017547821
720.036,28080.036,0.230197843,-0.017547798
720.036,27720.036,0.23314925,-0.017769853
360.036,13680.036,0.236176856,-0.017997603
720.036,27360.036,0.236177321,-0.0179976
720.036,27000.036,0.239285084,-0.018231259
360.036,13320.036,0.242474917,-0.018471045
720.036,26640.036,0.242475726,-0.018471064
720.036,26280.036,0.245752607,-0.01871726
360.036,12960.036,0.249118081,-0.018970064
720.036,25920.036,0.249119272,-0.018970107
720.036,25560.036,0.252579462,-0.019229878
360.036,12600.036,0.256135514,-0.019496791
720.036,25200.036,0.256137129,-0.019496861
720.036,24840.036,0.259796451,-0.019771361
360.036,12240.036,0.263559762,-0.020053599
720.036,24480.036,0.263561849,-0.020053698
720.036,24120.036,0.267438001,-0.020344215
360.036,11880.036,0.271427258,-0.02064314
720.036,23760.036,0.271429869,-0.020643272
1080.036,35640.036,0.27143074,-0.020643315
1080.036,35280.036,0.274158918,-0.020847622
720.036,23400.036,0.275542712,-0.020951249
1080.036,34920.036,0.276942497,-0.021056012
360.036,11520.036,0.279778916,-0.021268386
720.036,23040.036,0.279782114,-0.021268554
1080.036,34560.036,0.279783181,-0.02126861
1080.036,34200.036,0.282682744,-0.021485544
720.036,22680.036,0.284154009,-0.021595616
1080.036,33840.036,0.285643038,-0.021706947
360.036,11160.036,0.288660851,-0.021932683
720.036,22320.036,0.288664705,-0.021932891
1080.036,33480.036,0.28866599,-0.02193296
1080.036,33120.036,0.291753612,-0.022163728
720.036,21960.036,0.293320921,-0.022280866
1080.036,32760.036,0.294907999,-0.022399403
360.036,10800.036,0.298125221,-0.022639806
720.036,21600.036,0.298129813,-0.022640058
1080.036,32400.036,0.298131343,-0.022640142
1080.036,32040.036,0.301425929,-0.022886111
720.036,21240.036,0.303099015,-0.023011018
1080.036,31680.036,0.304794145,-0.023137482
360.036,10440.036,0.30823126,-0.023394033
720.036,20880.036,0.308236681,-0.023394334
1080.036,31320.036,0.308238488,-0.023394435
1080.036,30960.036,0.311761568,-0.023657157
720.036,20520.036,0.313551524,-0.023790634
1080.036,30600.036,0.315366115,-0.023925846
360.036,10080.036,0.319046516,-0.024200231
720.036,20160.036,0.319052872,-0.024200588
1080.036,30240.036,0.31905499,-0.024200706
1080.036,29880.036,0.322831186,-0.024481954
720.036,19800.036,0.324750715,-0.024624914
1080.036,29520.036,0.326697842,-0.024769813
360.036,9720.036,0.33064836,-0.025063963
720.036,19440.036,0.330655774,-0.025064381
1080.036,29160.036,0.330658246,-0.02506452
1080.036,28800.036,0.33471585,-0.025366322
720.036,19080.036,0.336779562,-0.025519814
1080.036,28440.036,0.338874277,-0.025675479
360.036,9360.036,0.343125844,-0.025991613
720.036,18720.036,0.34313446,-0.025992099
1080.036,28080.036,0.343137333,-0.025992262
1080.036,27720.036,0.347509016,-0.026316956
720.036,18360.036,0.349733805,-0.026482189
1080.036,27360.036,0.351993532,-0.026649863
360.036,9000.036,0.35658199,-0.026990546
720.036,18000.036,0.356591977,-0.026991109
1080.036,27000.036,0.356595306,-0.026991297
1440.036,35640.036,0.360128109,-0.027253265
1080.036,26640.036,0.361318999,-0.027341591
720.036,17640.036,0.363724507,-0.027519966
1440.036,35280.036,0.36372988,-0.027520269
1080.036,26280.036,0.36616952,-0.027701093
1440.036,34920.036,0.367404426,-0.027792554
360.036,8640.036,0.371136641,-0.028069304
