alpha_1,alpha_2,Imag,Real
0.036,17640.036,0.908312695,-0.070066418
0.036,18000.036,0.908312343,-0.070066393
0.036,18360.036,0.908312006,-0.070066368
0.036,18720.036,0.908311681,-0.070066345
0.036,19080.036,0.908311368,-0.070066322
0.036,19440.036,0.908311067,-0.0700663
0.036,19800.036,0.908310777,-0.070066279
0.036,20160.036,0.908310498,-0.070066258
0.036,20520.036,0.908310228,-0.070066239
0.036,20880.036,0.908309968,-0.07006622
0.036,21240.036,0.908309716,-0.070066201
0.036,21600.036,0.908309473,-0.070066184
0.036,21960.036,0.908309237,-0.070066166
0.036,22320.036,0.90830901,-0.07006615
0.036,22680.036,0.908308789,-0.070066134
0.036,23040.036,0.908308575,-0.070066118
0.036,23400.036,0.908308368,-0.070066103
0.036,23760.036,0.908308168,-0.070066088
0.036,24120.036,0.908307973,-0.070066074
0.036,24480.036,0.908307784,-0.07006606
0.036,24840.036,0.9083076,-0.070066047
0.036,25200.036,0.908307422,-0.070066034
0.036,25560.036,0.908307249,-0.070066021
0.036,25920.036,0.90830708,-0.070066009
0.036,26280.036,0.908306916,-0.070065997
0.036,26640.036,0.908306757,-0.070065986
0.036,27000.036,0.908306602,-0.070065974
0.036,27360.036,0.908306451,-0.070065963
0.036,27720.036,0.908306303,-0.070065953
0.036,28080.036,0.90830616,-0.070065942
0.036,28440.036,0.90830602,-0.070065932
0.036,28800.036,0.908305884,-0.070065922
0.036,29160.036,0.908305751,-0.070065912
0.036,29520.036,0.908305621,-0.070065903
0.036,29880.036,0.908305495,-0.070065894
0.036,30240.036,0.908305371,-0.070065885
0.036,30600.036,0.908305251,-0.070065876
0.036,30960.036,0.908305133,-0.070065867
0.036,31320.036,0.908305018,-0.070065859
0.036,31680.036,0.908304905,-0.070065851
0.036,32040.036,0.908304795,-0.070065843
0.036,32400.036,0.908304688,-0.070065835
0.036,32760.036,0.908304583,-0.070065827
0.036,33120.036,0.90830448,-0.07006582
0.036,33480.036,0.908304379,-0.070065812
0.036,33840.036,0.908304281,-0.070065805
0.036,34200.036,0.908304184,-0.070065798
0.036,34560.036,0.90830409,-0.070065791
0.036,34920.036,0.908303997,-0.070065784
0.036,35280.036,0.908303907,-0.070065778
0.036,35640.036,0.908303818,-0.070065771
360.036,0.036,0.16196977,-1.278878511
360.036,360.036,6.342995184,-0.355589228
360.036,720.036,4.301700872,-0.268013511
360.036,1080.036,3.349931781,-0.221694338
360.036,1440.036,2.812346904,-0.192628581
360.036,1800.036,2.468191306,-0.172801831
360.036,2160.036,2.229232807,-0.158451841
360.036,2520.036,2.053699153,-0.147598938
360.036,2880.036,1.919319475,-0.139109523
360.036,3240.036,1.813148071,-0.132290084
360.036,3600.036,1.727150357,-0.126693368
360.036,3960.036,1.656077153,-0.122018329
360.036,4320.036,1.596354446,-0.118055039
360.036,4680.036,1.545464748,-0.114652712
360.036,5040.036,1.501583664,-0.111700284
360.036,5400.036,1.463356776,-0.109114154
360.036,5760.036,1.429757493,-0.106830206
360.036,6120.036,1.399993536,-0.104798446
360.036,6480.036,1.373443704,-0.102979324
360.036,6840.036,1.349614068,-0.101341143
360.036,7200.036,1.328106968,-0.099858201
360.036,7560.036,1.308598648,-0.098509445
360.036,7920.036,1.290822852,-0.097277458
360.036,8280.036,1.274558602,-0.096147712
360.036,8640.036,1.259620967,-0.095107994
360.036,9000.036,1.245854,-0.094147959
360.036,9360.036,1.233125274,-0.093258787
360.036,9720.036,1.221321609,-0.092432915
360.036,10080.036,1.2103457,-0.091663818
360.036,10440.036,1.200113425,-0.090945837
360.036,10800.036,1.190551688,-0.090274042
360.036,11160.036,1.181596668,-0.089644116
360.036,11520.036,1.173192396,-0.089052265
360.036,11880.036,1.165289578,-0.088495138
360.036,12240.036,1.157844637,-0.087969767
360.036,12600.036,1.150818899,-0.087473513
360.036,12960.036,1.144177927,-0.087004021
360.036,13320.036,1.137890957,-0.086559183
360.036,13680.036,1.131930419,-0.086137108
360.036,14040.036,1.126271532,-0.085736091
360.036,14400.036,1.120891962,-0.085354597
360.036,14760.036,1.115771527,-0.084991232
360.036,15120.036,1.110891945,-0.084644736
360.036,15480.036,1.106236611,-0.08431396
360.036,15840.036,1.101790415,-0.083997858
360.036,16200.036,1.097539573,-0.083695475
360.036,16560.036,1.093471487,-0.083405937
360.036,16920.036,1.089574619,-0.083128442
360.036,17280.036,1.085838382,-0.082862256
360.036,17640.036,1.082253046,-0.082606699
360.036,18000.036,1.078809649,-0.082361149
360.036,18360.036,1.075499926,-0.082125028
360.036,18720.036,1.072316241,-0.081897805
360.036,19080.036,1.06925153,-0.081678984
360.036,19440.036,1.066299245,-0.081468109
360.036,19800.036,1.063453312,-0.081264755
360.036,20160.036,1.060708086,-0.081068526
360.036,20520.036,1.058058314,-0.080879055
360.036,20880.036,1.055499102,-0.080695997
360.036,21240.036,1.053025886,-0.080519034
360.036,21600.036,1.050634404,-0.080347866
360.036,21960.036,1.048320669,-0.080182212
360.036,22320.036,1.046080951,-0.08002181
360.036,22680.036,1.043911753,-0.079866415
360.036,23040.036,1.041809798,-0.079715796
360.036,23400.036,1.039772005,-0.079569735
360.036,23760.036,1.037795482,-0.07942803
360.036,24120.036,1.035877505,-0.079290488
360.036,24480.036,1.034015513,-0.079156928
360.036,24840.036,1.032207087,-0.07902718
360.036,25200.036,1.030449951,-0.078901082
360.036,25560.036,1.028741952,-0.078778484
360.036,25920.036,1.027081058,-0.078659242
360.036,26280.036,1.025465346,-0.078543218
360.036,26640.036,1.023892998,-0.078430286
360.036,27000.036,1.022362291,-0.078320322
360.036,27360.036,1.020871592,-0.078213212
360.036,27720.036,1.019419354,-0.078108846
360.036,28080.036,1.018004106,-0.078007119
360.036,28440.036,1.016624453,-0.077907934
360.036,28800.036,1.015279069,-0.077811195
360.036,29160.036,1.013966693,-0.077716813
360.036,29520.036,1.012686124,-0.077624703
360.036,29880.036,1.011436221,-0.077534785
360.036,30240.036,1.010215895,-0.077446981
360.036,30600.036,1.009024108,-0.077361216
360.036,30960.036,1.00785987,-0.077277422
360.036,31320.036,1.006722238,-0.07719553
360.036,31680.036,1.005610309,-0.077115478
360.036,32040.036,1.004523222,-0.077037202
360.036,32400.036,1.003460155,-0.076960646
360.036,32760.036,1.002420319,-0.076885752
360.036,33120.036,1.001402961,-0.076812468
360.036,33480.036,1.000407361,-0.076740742
360.036,33840.036,0.999432827,-0.076670525
360.036,34200.036,0.998478698,-0.07660177
360.036,34560.036,0.997544339,-0.076534431
360.036,34920.036,0.996629144,-0.076468465
360.036,35280.036,0.995732527,-0.076403831
360.036,35640.036,0.994853929,-0.076340489
720.036,0.036,0,-0.601690731
720.036,360.036,8.037557895,-0.433265279
720.036,720.036,6.347894361,-0.341692974
720.036,1080.036,5.10971526,-0.298398075
720.036,1440.036,4.303882191,-0.265925839
720.036,1800.036,3.751079552,-0.240819084
720.036,2160.036,3.351060123,-0.221084321
720.036,2520.036,3.048960558,-0.205277343
720.036,2880.036,2.813021913,-0.192381789
720.036,3240.036,2.623765858,-0.181684975
720.036,3600.036,2.468634586,-0.17268094
720.036,3960.036,2.339186118,-0.165003974
720.036,4320.036,2.22954285,-0.158384652
720.036,4680.036,2.135489584,-0.152620795
720.036,5040.036,2.053925999,-0.147558072
720.036,5400.036,1.982521606,-0.143076817
720.036,5760.036,1.919491125,-0.139082916
720.036,6120.036,1.863444052,-0.13550139
720.036,6480.036,1.813281365,-0.132271805
720.036,6840.036,1.768123013,-0.129344924
720.036,7200.036,1.727256007,-0.12668025
720.036,7560.036,1.6900966,-0.124244169
720.036,7920.036,1.656162284,-0.122008563
720.036,8280.036,1.625050765,-0.119949725
720.036,8640.036,1.59642397,-0.118047538
720.036,9000.036,1.569995723,-0.116284816
720.036,9360.036,1.54552216,-0.114646794
720.036,9720.036,1.522794189,-0.113120716
720.036,10080.036,1.501631509,-0.111695503
720.036,10440.036,1.481877818,-0.110361491
720.036,10800.036,1.463396953,-0.10911021
720.036,11160.036,1.446069743,-0.107934206
720.036,11520.036,1.429791443,-0.106826891
720.036,11880.036,1.414469615,-0.105782427
720.036,12240.036,1.400022372,-0.104795615
720.036,12600.036,1.386376912,-0.103861814
720.036,12960.036,1.373468298,-0.102976869
720.036,13320.036,1.361238417,-0.102137048
720.036,13680.036,1.349635112,-0.101338986
720.036,14040.036,1.338611437,-0.100579648
720.036,14400.036,1.328125018,-0.099856285
720.036,14760.036,1.318137516,-0.0991664
720.036,15120.036,1.308614153,-0.098507723
720.036,15480.036,1.299523312,-0.097878186
720.036,15840.036,1.290836182,-0.097275897
720.036,16200.036,1.282526456,-0.096699126
720.036,16560.036,1.274570062,-0.096146285
720.036,16920.036,1.266944935,-0.095615917
720.036,17280.036,1.25963081,-0.09510668
720.036,17640.036,1.252609039,-0.094617335
720.036,18000.036,1.245862438,-0.09414674
720.036,18360.036,1.239375142,-0.093693838
720.036,18720.036,1.233132485,-0.09325765
720.036,19080.036,1.227120885,-0.092837268
720.036,19440.036,1.221327747,-0.092431848
720.036,19800.036,1.215741375,-0.092040607
720.036,20160.036,1.210350894,-0.091662812
720.036,20520.036,1.205146177,-0.091297784
720.036,20880.036,1.200117786,-0.090944886
720.036,21240.036,1.195256908,-0.090603522
720.036,21600.036,1.190555311,-0.090273138
720.036,21960.036,1.186005292,-0.089953212
720.036,22320.036,1.181599638,-0.089643255
720.036,22680.036,1.177331583,-0.089342808
720.036,23040.036,1.173194783,-0.089051441
720.036,23400.036,1.169183273,-0.088768748
720.036,23760.036,1.165291446,-0.088494348
720.036,24120.036,1.161514026,-0.088227881
720.036,24480.036,1.15784604,-0.087969008
720.036,24840.036,1.154282802,-0.087717408
720.036,25200.036,1.150819886,-0.087472781
720.036,25560.036,1.147453116,-0.08723484
720.036,25920.036,1.144178542,-0.087003314
720.036,26280.036,1.140992427,-0.086777949
720.036,26640.036,1.137891237,-0.0865585
720.036,27000.036,1.134871618,-0.086344738
720.036,27360.036,1.131930396,-0.086136446
720.036,27720.036,1.129064556,-0.085933415
720.036,28080.036,1.126271236,-0.085735449
720.036,28440.036,1.123547719,-0.085542361
720.036,28800.036,1.120891421,-0.085353973
720.036,29160.036,1.118299882,-0.085170115
720.036,29520.036,1.115770764,-0.084990625
720.036,29880.036,1.113301838,-0.084815351
720.036,30240.036,1.11089098,-0.084644145
720.036,30600.036,1.108536167,-0.084476867
720.036,30960.036,1.106235465,-0.084313383
720.036,31320.036,1.103987031,-0.084153567
720.036,31680.036,1.101789103,-0.083997295
720.036,32040.036,1.09964,-0.083844452
720.036,32400.036,1.097538112,-0.083694925
720.036,32760.036,1.095481899,-0.083548608
720.036,33120.036,1.09346989,-0.083405399
720.036,33480.036,1.091500673,-0.0832652
720.036,33840.036,1.089572899,-0.083127917
720.036,34200.036,1.087685272,-0.082993459
720.036,34560.036,1.085836551,-0.082861741
720.036,34920.036,1.084025545,-0.082732679
720.036,35280.036,1.082251113,-0.082606195
720.036,35640.036,1.080512157,-0.082482211
1080.036,0.036,0,-0.397470608
1080.036,360.036,8.24767646,-0.49677885
1080.036,720.036,7.485815805,-0.375713359
1080.036,1080.036,6.349549214,-0.33703356
1080.036,1440.036,5.464303304,-0.309115461
1080.036,1800.036,4.804795972,-0.285418466
1080.036,2160.036,4.304611634,-0.265227313
1080.036,2520.036,3.915230689,-0.248064293
1080.036,2880.036,3.604586054,-0.233432055
1080.036,3240.036,3.351436806,-0.220880416
1080.036,3600.036,3.141378766,-0.210033303
1080.036,3960.036,2.964375014,-0.200587051
1080.036,4320.036,2.813247128,-0.192299343
1080.036,4680.036,2.682738037,-0.184977042
1080.036,5040.036,2.568915493,-0.178465604
1080.036,5400.036,2.468782446,-0.172640569
1080.036,5760.036,2.380016177,-0.167400956
1080.036,6120.036,2.300789604,-0.162664191
1080.036,6480.036,2.229646252,-0.15836222
1080.036,6840.036,2.165411112,-0.154438535
1080.036,7200.036,2.107125954,-0.150845873
1080.036,7560.036,2.054001647,-0.147544431
1080.036,7920.036,2.005382503,-0.144500474
1080.036,8280.036,1.960719261,-0.141685233
1080.036,8640.036,1.919548362,-0.139074036
1080.036,9000.036,1.881475888,-0.136645608
1080.036,9360.036,1.846164964,-0.134381516
1080.036,9720.036,1.813325811,-0.132265705
1080.036,10080.036,1.782707792,-0.130284138
1080.036,10440.036,1.754093033,-0.128424484
1080.036,10800.036,1.727291234,-0.126675872
1080.036,11160.036,1.702135451,-0.12502868
1080.036,11520.036,1.678478616,-0.123474363
1080.036,11880.036,1.656190668,-0.122005304
1080.036,12240.036,1.635156164,-0.120614697
1080.036,12600.036,1.615272284,-0.119296437
1080.036,12960.036,1.596447151,-0.118045036
1080.036,13320.036,1.578598412,-0.116855545
1080.036,13680.036,1.561652039,-0.115723491
1080.036,14040.036,1.545541301,-0.11464482
1080.036,14400.036,1.530205885,-0.113615851
1080.036,14760.036,1.515591148,-0.112633233
1080.036,15120.036,1.50164746,-0.111693908
1080.036,15480.036,1.488329647,-0.110795081
1080.036,15840.036,1.4755965,-0.109934193
1080.036,16200.036,1.463410347,-0.109108895
1080.036,16560.036,1.451736688,-0.108317027
1080.036,16920.036,1.440543862,-0.107556602
1080.036,17280.036,1.429802761,-0.106825786
1080.036,17640.036,1.419486585,-0.106122884
1080.036,18000.036,1.409570607,-0.10544633
1080.036,18360.036,1.400031985,-0.10479467
1080.036,18720.036,1.390849583,-0.104166557
1080.036,19080.036,1.382003813,-0.103560739
1080.036,19440.036,1.373476497,-0.102976051
1080.036,19800.036,1.365250744,-0.102411406
1080.036,20160.036,1.357310836,-0.101865794
1080.036,20520.036,1.349642128,-0.101338267
1080.036,20880.036,1.34223096,-0.100827943
1080.036,21240.036,1.335064572,-0.100333994
1080.036,21600.036,1.328131035,-0.099855646
1080.036,21960.036,1.321419183,-0.09939217
1080.036,22320.036,1.31491855,-0.098942885
1080.036,22680.036,1.308619323,-0.098507149
1080.036,23040.036,1.302512283,-0.098084359
1080.036,23400.036,1.296588767,-0.097673946
1080.036,23760.036,1.290840626,-0.097275376
1080.036,24120.036,1.285260186,-0.096888143
1080.036,24480.036,1.279840212,-0.096511771
1080.036,24840.036,1.274573882,-0.096145809
1080.036,25200.036,1.269454755,-0.095789832
1080.036,25560.036,1.264476743,-0.095443437
1080.036,25920.036,1.259634091,-0.095106241
1080.036,26280.036,1.254921352,-0.094777885
1080.036,26640.036,1.250333368,-0.094458024
1080.036,27000.036,1.24586525,-0.094146333
1080.036,27360.036,1.241512362,-0.093842504
1080.036,27720.036,1.237270301,-0.093546243
1080.036,28080.036,1.23313489,-0.09325727
1080.036,28440.036,1.229102155,-0.092975321
1080.036,28800.036,1.225168321,-0.092700142
1080.036,29160.036,1.221329793,-0.092431493
1080.036,29520.036,1.217583149,-0.092169143
1080.036,29880.036,1.213925129,-0.091912874
1080.036,30240.036,1.210352625,-0.091662477
1080.036,30600.036,1.206862673,-0.091417753
1080.036,30960.036,1.203452445,-0.091178511
1080.036,31320.036,1.200119239,-0.090944568
1080.036,31680.036,1.196860476,-0.090715752
1080.036,32040.036,1.193673689,-0.090491894
1080.036,32400.036,1.190556519,-0.090272837
1080.036,32760.036,1.187506711,-0.090058426
1080.036,33120.036,1.184522103,-0.089848516
1080.036,33480.036,1.181600627,-0.089642967
1080.036,33840.036,1.178740302,-0.089441644
1080.036,34200.036,1.175939226,-0.089244419
1080.036,34560.036,1.173195578,-0.089051166
1080.036,34920.036,1.17050761,-0.088861768
1080.036,35280.036,1.167873644,-0.088676111
1080.036,35640.036,1.165292069,-0.088494084
1440.036,0.036,0,-0.297132441
1440.036,360.036,7.983877215,-0.548369616
1440.036,720.036,8.03908619,-0.403488513
1440.036,1080.036,7.187082253,-0.359133202
1440.036,1440.036,6.350380753,-0.334698708
1440.036,1800.036,5.662351121,-0.314329571
1440.036,2160.036,5.111356565,-0.296000478
1440.036,2520.036,4.667490832,-0.279543185
1440.036,2880.036,4.304976795,-0.264877555
1440.036,3240.036,4.004469375,-0.251852556
1440.036,3600.036,3.751848356,-0.240282628
1440.036,3960.036,3.536783414,-0.229981475
1440.036,4320.036,3.351625255,-0.220778358
1440.036,4680.036,3.190624174,-0.21252354
1440.036,5040.036,3.049391297,-0.205088527
1440.036,5400.036,2.924526646,-0.198364167
1440.036,5760.036,2.813359775,-0.192258085
1440.036,6120.036,2.71376643,-0.186692126
1440.036,6480.036,2.624037048,-0.181600036
1440.036,6840.036,2.542781084,-0.176925478
1440.036,7200.036,2.468856395,-0.172620369
1440.036,7560.036,2.401316455,-0.168643502
1440.036,7920.036,2.339370392,-0.164959412
1440.036,8280.036,2.282352382,-0.161537446
1440.036,8640.036,2.229697963,-0.158350997
1440.036,9000.036,2.180925511,-0.155376879
1440.036,9360.036,2.13562162,-0.152594803
1440.036,9720.036,2.093429469,-0.149986949
1440.036,10080.036,2.054039478,-0.147537607
1440.036,10440.036,2.017181757,-0.145232878
1440.036,10800.036,1.982619954,-0.143060428
1440.036,11160.036,1.950146207,-0.14100927
1440.036,11520.036,1.919576985,-0.139069593
1440.036,11880.036,1.890749635,-0.137232607
1440.036,12240.036,1.863519496,-0.135490415
1440.036,12600.036,1.83775748,-0.133835905
1440.036,12960.036,1.813348036,-0.132262654
1440.036,13320.036,1.790187422,-0.130764848
1440.036,13680.036,1.768182233,-0.129337211
1440.036,14040.036,1.747248147,-0.127974946
1440.036,14400.036,1.72730885,-0.126673683
1440.036,14760.036,1.708295103,-0.125429427
1440.036,15120.036,1.690143946,-0.124238528
1440.036,15480.036,1.672797999,-0.123097635
1440.036,15840.036,1.656204861,-0.122003675
1440.036,16200.036,1.640316579,-0.120953818
1440.036,16560.036,1.625089184,-0.119945457
1440.036,16920.036,1.610482293,-0.118976188
1440.036,17280.036,1.596458742,-0.118043785
1440.036,17640.036,1.582984279,-0.117146189
1440.036,18000.036,1.570027281,-0.116281493
1440.036,18360.036,1.557558505,-0.115447923
1440.036,18720.036,1.545550872,-0.114643833
1440.036,19080.036,1.533979269,-0.113867689
1440.036,19440.036,1.522820373,-0.113118061
1440.036,19800.036,1.512052494,-0.112393617
1440.036,20160.036,1.501655437,-0.11169311
1440.036,20520.036,1.491610372,-0.111015376
1440.036,20880.036,1.481899726,-0.110359323
1440.036,21240.036,1.472507072,-0.10972393
1440.036,21600.036,1.463417045,-0.109108237
1440.036,21960.036,1.454615252,-0.108511342
1440.036,22320.036,1.446088199,-0.107932401
1440.036,22680.036,1.437823222,-0.107370614
1440.036,23040.036,1.429808421,-0.106825233
1440.036,23400.036,1.422032609,-0.10629555
1440.036,23760.036,1.414485253,-0.105780897
1440.036,24120.036,1.407156433,-0.105280645
1440.036,24480.036,1.400036792,-0.104794198
1440.036,24840.036,1.393117502,-0.104320993
1440.036,25200.036,1.386390224,-0.103860497
1440.036,25560.036,1.379847075,-0.103412206
1440.036,25920.036,1.373480597,-0.102975641
1440.036,26280.036,1.367283732,-0.102550349
1440.036,26640.036,1.36124979,-0.102135898
1440.036,27000.036,1.35537243,-0.101731881
1440.036,27360.036,1.349645636,-0.101337907
1440.036,27720.036,1.344063695,-0.100953609
1440.036,28080.036,1.33862118,-0.100578633
1440.036,28440.036,1.333312933,-0.100212645
1440.036,28800.036,1.328134044,-0.099855326
1440.036,29160.036,1.323079843,-0.099506372
1440.036,29520.036,1.31814588,-0.099165492
1440.036,29880.036,1.313327916,-0.09883241
1440.036,30240.036,1.308621907,-0.098506862
1440.036,30600.036,1.304023997,-0.098188594
1440.036,30960.036,1.299530502,-0.097877367
1440.036,31320.036,1.295137906,-0.097572947
1440.036,31680.036,1.290842848,-0.097275116
1440.036,32040.036,1.286642116,-0.096983661
1440.036,32400.036,1.282532637,-0.09669838
1440.036,32760.036,1.278511467,-0.096419079
1440.036,33120.036,1.274575793,-0.096145571
1440.036,33480.036,1.270722914,-0.09587768
1440.036,33840.036,1.266950247,-0.095615233
1440.036,34200.036,1.263255312,-0.095358066
1440.036,34560.036,1.259635732,-0.095106022
1440.036,34920.036,1.256089224,-0.094858949
1440.036,35280.036,1.252613597,-0.094616702
1440.036,35640.036,1.249206749,-0.09437914
1800.036,0.036,0,-0.237309717
1800.036,360.036,7.600068911,-0.585797669
1800.036,720.036,8.242223437,-0.432467754
1800.036,1080.036,7.72268719,-0.376347096
1800.036,1440.036,7.010389697,-0.351213771
1800.036,1800.036,6.350880995,-0.333296149
1800.036,2160.036,5.788500216,-0.317345281
1800.036,2520.036,5.317599524,-0.302523367
1800.036,2880.036,4.922849911,-0.288794973
1800.036,3240.036,4.589442984,-0.276184799
1800.036,3600.036,4.305196033,-0.264667542
1800.036,3960.036,4.060540094,-0.254176899
1800.036,4320.036,3.848046349,-0.244626505
1800.036,4680.036,3.66193855,-0.235924609
1800.036,5040.036,3.497693884,-0.227982235
1800.036,5400.036,3.351738358,-0.220717089
1800.036,5760.036,3.221219755,-0.214055006
1800.036,6120.036,3.103839348,-0.207930128
1800.036,6480.036,2.997726808,-0.202284436
1800.036,6840.036,2.901346604,-0.19706703
1800.036,7200.036,2.813427376,-0.19223332
1800.036,7560.036,2.732908144,-0.187744244
1800.036,7920.036,2.658896952,-0.183565544
1800.036,8280.036,2.590638786,-0.179667124
1800.036,8640.036,2.527490458,-0.176022486
1800.036,9000.036,2.46890077,-0.172608245
1800.036,9360.036,2.414394728,-0.169403707
1800.036,9720.036,2.363560877,-0.166390512
1800.036,10080.036,2.316041063,-0.163552328
1800.036,10440.036,2.271522109,-0.160874587
1800.036,10800.036,2.229728994,-0.158344261
1800.036,11160.036,2.190419226,-0.155949669
1800.036,11520.036,2.153378191,-0.153680311
1800.036,11880.036,2.118415263,-0.151526727
1800.036,12240.036,2.085360555,-0.149480372
1800.036,12600.036,2.054062178,-0.147533511
1800.036,12960.036,2.024383921,-0.145679128
1800.036,13320.036,1.996203286,-0.143910842
1800.036,13680.036,1.969409806,-0.142222841
1800.036,14040.036,1.943903605,-0.14060982
1800.036,14400.036,1.91959416,-0.139066928
1800.036,14760.036,1.896399235,-0.137589717
1800.036,15120.036,1.874243951,-0.136174108
1800.036,15480.036,1.853059985,-0.134816348
1800.036,15840.036,1.832784868,-0.133512982
1800.036,16200.036,1.813361372,-0.132260823
1800.036,16560.036,1.794736971,-0.131056926
1800.036,16920.036,1.776863369,-0.129898566
1800.036,17280.036,1.759696083,-0.128783221
1800.036,17640.036,1.743194074,-0.127708547
1800.036,18000.036,1.72731942,-0.126672369
1800.036,18360.036,1.712037025,-0.125672662
1800.036,18720.036,1.697314365,-0.124707543
1800.036,19080.036,1.68312125,-0.123775251
1800.036,19440.036,1.669429625,-0.122874147
1800.036,19800.036,1.656213378,-0.122002697
1800.036,20160.036,1.643448182,-0.121159463
1800.036,20520.036,1.631111338,-0.120343103
1800.036,20880.036,1.619181648,-0.119552355
1800.036,21240.036,1.607639287,-0.118786036
1800.036,21600.036,1.596465697,-0.118043033
1800.036,21960.036,1.585643487,-0.117322303
1800.036,22320.036,1.575156341,-0.116622859
1800.036,22680.036,1.564988939,-0.115943775
1800.036,23040.036,1.55512688,-0.115284177
1800.036,23400.036,1.545556615,-0.11464324
1800.036,23760.036,1.536265385,-0.114020185
1800.036,24120.036,1.527241163,-0.113414275
1800.036,24480.036,1.518472605,-0.112824813
1800.036,24840.036,1.509948999,-0.11225114
1800.036,25200.036,1.501660223,-0.111692632
1800.036,25560.036,1.493596706,-0.111148695
1800.036,25920.036,1.485749389,-0.110618767
1800.036,26280.036,1.478109695,-0.110102317
1800.036,26640.036,1.47066949,-0.109598835
1800.036,27000.036,1.463421064,-0.109107842
1800.036,27360.036,1.456357096,-0.108628878
1800.036,27720.036,1.449470634,-0.108161508
1800.036,28080.036,1.442755072,-0.107705316
1800.036,28440.036,1.436204126,-0.107259906
1800.036,28800.036,1.429811817,-0.106824901
1800.036,29160.036,1.423572452,-0.106399942
1800.036,29520.036,1.417480608,-0.105984685
1800.036,29880.036,1.411531115,-0.105578801
1800.036,30240.036,1.405719039,-0.105181978
1800.036,30600.036,1.400039677,-0.104793915
1800.036,30960.036,1.394488533,-0.104414326
1800.036,31320.036,1.389061314,-0.104042936
1800.036,31680.036,1.383753916,-0.103679484
1800.036,32040.036,1.378562416,-0.103323718
1800.036,32400.036,1.373483057,-0.102975396
1800.036,32760.036,1.368512246,-0.102634287
1800.036,33120.036,1.36364654,-0.102300171
1800.036,33480.036,1.35888264,-0.101972835
1800.036,33840.036,1.354217385,-0.101652073
1800.036,34200.036,1.349647741,-0.101337692
1800.036,34560.036,1.345170801,-0.101029501
1800.036,34920.036,1.34078377,-0.100727321
1800.036,35280.036,1.336483969,-0.100430977
1800.036,35640.036,1.33226882,-0.100140301
2160.036,0.036,0,-0.197558138
2160.036,360.036,7.20994568,-0.61217175
2160.036,720.036,8.246348333,-0.461558587
2160.036,1080.036,8.039617975,-0.393528027
2160.036,1440.036,7.487585508,-0.364027014
2160.036,1800.036,6.894784415,-0.346532619
2160.036,2160.036,6.35121504,-0.332360421
2160.036,2520.036,5.875800579,-0.319287885
2160.036,2880.036,5.465570073,-0.306901215
2160.036,3240.036,5.111905231,-0.295199432
2160.036,3600.036,4.805748431,-0.284229501
2160.036,3960.036,4.539109646,-0.274009972
2160.036,4320.036,4.30534225,-0.264527467
2160.036,4680.036,4.099034061,-0.255747173
2160.036,5040.036,3.915804614,-0.247622806
2160.036,5400.036,3.752104893,-0.240103523
2160.036,5760.036,3.605046825,-0.233138169
2160.036,6120.036,3.472266014,-0.226677668
2160.036,6480.036,3.351813774,-0.220676229
2160.036,6840.036,3.24207292,-0.215091849
2160.036,7200.036,3.141692176,-0.209886405
