alpha_1,alpha_2,imaginary,real
33840.036,18360.036,7.544625327,-0.692854337
25200.036,13680.036,7.545971295,-0.693193999
12600.036,6840.036,7.546094328,-0.694553406
29160.036,15840.036,7.547479157,-0.693000671
33120.036,18000.036,7.548625726,-0.692853691
16560.036,9000.036,7.548719141,-0.693887183
20520.036,11160.036,7.550329288,-0.69347863
24480.036,13320.036,7.551417824,-0.693202485
28440.036,15480.036,7.552202882,-0.693003356
32400.036,17640.036,7.552795847,-0.692852966
35640.036,19440.036,7.55713593,-0.69273242
31680.036,17280.036,7.557146727,-0.692852155
27720.036,15120.036,7.557160612,-0.693006099
23760.036,12960.036,7.55717913,-0.693211356
19800.036,10800.036,7.557205066,-0.693498711
15840.036,8640.036,7.557243994,-0.693929734
11880.036,6480.036,7.557308936,-0.69464808
7920.036,4320.036,7.557439052,-0.696084677
3960.036,2160.036,7.557831261,-0.700393714
34920.036,19080.036,7.561164614,-0.692729305
30960.036,16920.036,7.561690379,-0.692851248
27000.036,14760.036,7.562370177,-0.693008901
23040.036,12600.036,7.563283317,-0.693220637
19080.036,10440.036,7.564574832,-0.693520051
34200.036,18720.036,7.565354744,-0.692726015
30240.036,16560.036,7.566439907,-0.692850234
15120.036,8280.036,7.566541357,-0.693975823
26280.036,14400.036,7.567851271,-0.693011757
33480.036,18360.036,7.569716227,-0.692722538
22320.036,12240.036,7.569761938,-0.693230354
11160.036,6120.036,7.569899304,-0.694753708
29520.036,16200.036,7.571409629,-0.692849101
18360.036,10080.036,7.572493809,-0.69354277
25560.036,14040.036,7.57362569,-0.693014664
32760.036,18000.036,7.574259793,-0.692718856
28800.036,15840.036,7.576615224,-0.692847835
21600.036,11880.036,7.576650537,-0.693240535
14400.036,7920.036,7.576721233,-0.694025905
7200.036,3960.036,7.576933885,-0.69638179
32040.036,17640.036,7.578997089,-0.692714953
24840.036,13680.036,7.579717632,-0.693017619
35280.036,19440.036,7.580939469,-0.692606614
17640.036,9720.036,7.581025776,-0.693567001
28080.036,15480.036,7.582073894,-0.69284642
31320.036,17280.036,7.583940778,-0.692710811
20880.036,11520.036,7.583989309,-0.693251209
10440.036,5760.036,7.584135169,-0.694872295
34560.036,19080.036,7.5854564,-0.692600739
24120.036,13320.036,7.58615403,-0.693020615
27360.036,15120.036,7.587804557,-0.692844838
13680.036,7560.036,7.587915553,-0.694080515
30600.036,16920.036,7.589104649,-0.692706409
33840.036,18720.036,7.5901552,-0.692594567
16920.036,9360.036,7.590244781,-0.693592894
20160.036,11160.036,7.591823877,-0.693262409
23400.036,12960.036,7.592964954,-0.693023644
26640.036,14760.036,7.593828064,-0.692843069
29880.036,16560.036,7.594503749,-0.692701723
33120.036,18360.036,7.595047079,-0.692588074
35640.036,19800.036,7.600135735,-0.692486744
32400.036,18000.036,7.600144191,-0.692581236
29160.036,16200.036,7.600154529,-0.692696727
25920.036,14400.036,7.600167454,-0.692841088
22680.036,12600.036,7.600184077,-0.693026694
19440.036,10800.036,7.600206249,-0.693274166
16200.036,9000.036,7.600237306,-0.693620619
12960.036,7200.036,7.600283927,-0.694140286
9720.036,5400.036,7.60036172,-0.695006359
6480.036,3600.036,7.600517655,-0.696738368
3240.036,1800.036,7.600988245,-0.701933289
34920.036,19440.036,7.604958494,-0.692478406
31680.036,17640.036,7.60545973,-0.692574027
28440.036,15840.036,7.606075009,-0.692691392
25200.036,14040.036,7.606848249,-0.692838869
21960.036,12240.036,7.607849236,-0.693029753
18720.036,10440.036,7.609195971,-0.693286515
34200.036,19080.036,7.609972489,-0.692469668
30960.036,17280.036,7.611008045,-0.692566415
15480.036,8640.036,7.611104982,-0.693650369
27720.036,15480.036,7.612284972,-0.692685685
24480.036,13680.036,7.613898793,-0.69283638
12240.036,6840.036,7.614021309,-0.694205968
33480.036,18720.036,7.615189327,-0.692460502
21240.036,11880.036,7.616003094,-0.693032803
30240.036,16920.036,7.616804772,-0.692558368
27000.036,15120.036,7.618806186,-0.69267957
18000.036,10080.036,7.618861543,-0.693299491
9000.036,5040.036,7.619027976,-0.695159111
32760.036,18360.036,7.620621572,-0.692450877
23760.036,13320.036,7.621350664,-0.692833584
29520.036,16560.036,7.622866978,-0.69254985
14760.036,8280.036,7.622968064,-0.69368236
35280.036,19800.036,7.623887554,-0.692358915
20520.036,11520.036,7.624693932,-0.693035821
26280.036,14760.036,7.625662657,-0.692673006
32040.036,18000.036,7.62628285,-0.692440758
34560.036,19440.036,7.629196137,-0.692347735
28800.036,16200.036,7.629213332,-0.692540819
23040.036,12960.036,7.629239136,-0.69283044
17280.036,9720.036,7.629282172,-0.69331313
11520.036,6480.036,7.629368355,-0.694278466
5760.036,3240.036,7.629627785,-0.697174129
31320.036,17640.036,7.632187961,-0.692430106
25560.036,14400.036,7.632880924,-0.692665944
19800.036,11160.036,7.633976612,-0.693038778
33840.036,19080.036,7.634716207,-0.692336028
28080.036,15840.036,7.635864295,-0.69253123
14040.036,7920.036,7.635969899,-0.693716839
22320.036,12600.036,7.637603745,-0.692826897
30600.036,17280.036,7.638353005,-0.692418881
33120.036,18720.036,7.640460662,-0.692323755
24840.036,14040.036,7.640490406,-0.692658332
16560.036,9360.036,7.640549947,-0.693327465
8280.036,4680.036,7.640728998,-0.695334699
35640.036,20160.036,7.642268558,-0.692242173
27360.036,15480.036,7.642842342,-0.692521031
19080.036,10800.036,7.643913734,-0.693041637
29880.036,16920.036,7.644795537,-0.692407035
32400.036,18360.036,7.646443469,-0.692310875
21600.036,12240.036,7.64648895,-0.692822898
10800.036,6120.036,7.646625644,-0.694358868
34920.036,19800.036,7.647852516,-0.692228668
24120.036,13680.036,7.648523799,-0.692650108
26640.036,15120.036,7.650172213,-0.692510166
13320.036,7560.036,7.650282754,-0.693754085
29160.036,16560.036,7.651534725,-0.692394518
31680.036,18000.036,7.652679781,-0.692297343
15840.036,9000.036,7.65277257,-0.693342529
34200.036,19440.036,7.653655592,-0.692214542
18360.036,10440.036,7.654577049,-0.693044351
20880.036,11880.036,7.655944923,-0.692818373
23400.036,13320.036,7.65701755,-0.692641203
25920.036,14760.036,7.657881209,-0.69249857
28440.036,16200.036,7.658591547,-0.692381272
30960.036,17640.036,7.659186062,-0.69228311
33480.036,19080.036,7.659690947,-0.692199753
35280.036,20160.036,7.665966452,-0.692112367
32760.036,18720.036,7.665972812,-0.692184253
30240.036,17280.036,7.665980234,-0.69226812
27720.036,15840.036,7.665989005,-0.692367235
25200.036,14400.036,7.665999534,-0.692486171
22680.036,12960.036,7.666012405,-0.692631537
20160.036,11520.036,7.666028498,-0.692813242
17640.036,10080.036,7.666049198,-0.69304686
15120.036,8640.036,7.666076811,-0.693358346
12600.036,7200.036,7.666115496,-0.693794415
10080.036,5760.036,7.66617358,-0.694448497
7560.036,4320.036,7.666270542,-0.695538575
5040.036,2880.036,7.666465042,-0.697718508
2520.036,1440.036,7.667053153,-0.704256539
34560.036,19800.036,7.672033689,-0.692095942
32040.036,18360.036,7.672516611,-0.692167992
29520.036,16920.036,7.673081841,-0.692252314
27000.036,15480.036,7.673752381,-0.692352334
24480.036,14040.036,7.674560684,-0.692472886
21960.036,12600.036,7.675554068,-0.692621016
19440.036,11160.036,7.676804318,-0.692807409
33840.036,19440.036,7.678340116,-0.692078762
16920.036,9720.036,7.678425858,-0.693049088
31320.036,18000.036,7.679339078,-0.692150912
28800.036,16560.036,7.68051224,-0.692235624
14400.036,8280.036,7.680612926,-0.693374933
26280.036,15120.036,7.681909518,-0.692336491
35640.036,20520.036,7.68356134,-0.691998742
23760.036,13680.036,7.683601917,-0.692458623
11880.036,6840.036,7.683723854,-0.693838184
33120.036,19080.036,7.684900166,-0.692060776
21240.036,12240.036,7.685693976,-0.692609534
30600.036,17640.036,7.686458405,-0.692132951
28080.036,16200.036,7.688294809,-0.692217976
18720.036,10800.036,7.688346218,-0.692800757
9360.036,5400.036,7.688500779,-0.694548973
34920.036,20160.036,7.689875161,-0.691980128
25560.036,14760.036,7.690491161,-0.692319618
32400.036,18720.036,7.691729458,-0.692041927
16200.036,9360.036,7.691818422,-0.693050933
23040.036,13320.036,7.693164789,-0.692443274
29880.036,17280.036,7.693894404,-0.692114041
34200.036,19800.036,7.696434198,-0.691960676
27360.036,15840.036,7.696455202,-0.692199287
20520.036,11880.036,7.696490228,-0.692596966
13680.036,7920.036,7.696560359,-0.693392292
6840.036,3960.036,7.696771378,-0.695778032
31680.036,18360.036,7.698844917,-0.692022152
24840.036,14400.036,7.699531343,-0.692301612
18000.036,10440.036,7.700738926,-0.692793149
29160.036,16920.036,7.70166869,-0.692094106
33480.036,19440.036,7.703253026,-0.69194033
22320.036,12960.036,7.7032958,-0.692426717
11160.036,6480.036,7.703424358,-0.693885789
26640.036,15480.036,7.705021622,-0.692179466
30960.036,18000.036,7.706264922,-0.692001383
15480.036,9000.036,7.706357357,-0.693052269
35280.036,20520.036,7.707203243,-0.691867006
19800.036,11520.036,7.7080087,-0.692583164
24120.036,14040.036,7.709067834,-0.692282361
28440.036,16560.036,7.709804891,-0.692073063
32760.036,19080.036,7.710347393,-0.691919028
34560.036,20160.036,7.713997686,-0.691845394
30240.036,17640.036,7.714009457,-0.691979543
25920.036,15120.036,7.714025155,-0.692158407
21600.036,12600.036,7.714047143,-0.692408813
17280.036,10080.036,7.714080143,-0.692784414
12960.036,7560.036,7.714135196,-0.693410396
8640.036,5040.036,7.714245499,-0.694662287
4320.036,2520.036,7.714577975,-0.698417368
32040.036,18720.036,7.717734352,-0.691896702
27720.036,16200.036,7.718328888,-0.692050817
23400.036,13680.036,7.719142669,-0.692261735
19080.036,11160.036,7.720324391,-0.692567957
33840.036,19800.036,7.721057231,-0.691822807
29520.036,17280.036,7.722100294,-0.69195655
14760.036,8640.036,7.722196479,-0.693052928
25200.036,14760.036,7.723500144,-0.692135996
35640.036,20880.036,7.724039844,-0.691756486
31320.036,18360.036,7.725432388,-0.691873276
20880.036,12240.036,7.72547761,-0.692389399
10440.036,6120.036,7.725613542,-0.693937665
27000.036,15840.036,7.727269092,-0.692027265
33120.036,19440.036,7.728397706,-0.691799179
16560.036,9720.036,7.728483132,-0.692774349
22680.036,13320.036,7.729802773,-0.692239588
28800.036,16920.036,7.730561201,-0.691932311
34920.036,20520.036,7.731053646,-0.691732821
30600.036,18000.036,7.733461582,-0.691848671
24480.036,14400.036,7.733484626,-0.692112101
18360.036,10800.036,7.733523059,-0.69255114
12240.036,7200.036,7.733600022,-0.693429183
6120.036,3600.036,7.733831692,-0.69606302
32400.036,19080.036,7.736036225,-0.691774437
26280.036,15480.036,7.736656759,-0.692002292
20160.036,11880.036,7.737653667,-0.692368287
34200.036,20160.036,7.738337089,-0.691708106
28080.036,16560.036,7.73941817,-0.691906724
14040.036,8280.036,7.739518419,-0.69305269
21960.036,12960.036,7.741100686,-0.692215753
29880.036,17640.036,7.741843777,-0.691822794
31680.036,18720.036,7.743991325,-0.6917485
23760.036,14040.036,7.744020844,-0.692086574
15840.036,9360.036,7.744079941,-0.6927627
7920.036,4680.036,7.744257698,-0.694790903
33480.036,19800.036,7.745906033,-0.691682271
25560.036,15120.036,7.746526356,-0.691975768
35280.036,20880.036,7.747623822,-0.691622863
17640.036,10440.036,7.747703224,-0.692532472
27360.036,16200.036,7.748699685,-0.691879675
29160.036,17280.036,7.750602786,-0.691795548
19440.036,11520.036,7.750650748,-0.692345259
9720.036,5760.036,7.750794943,-0.693994276
30960.036,18360.036,7.752283107,-0.691721282
21240.036,12600.036,7.753095435,-0.692190035
32760.036,19440.036,7.753777605,-0.69165524
34560.036,20520.036,7.755115489,-0.691596127
23040.036,13680.036,7.755155846,-0.692059248
11520.036,6840.036,7.755277139,-0.693448527
24840.036,14760.036,7.756915985,-0.691947547
26640.036,15840.036,7.758437033,-0.691851039
13320.036,7920.036,7.758541701,-0.693051268
28440.036,16920.036,7.759764608,-0.691766822
30240.036,18000.036,7.760933416,-0.691692687
15120.036,9000.036,7.761025466,-0.692749155
32040.036,19080.036,7.761970332,-0.691626928
33840.036,20160.036,7.762896487,-0.6915682
16920.036,10080.036,7.762978634,-0.69251166
35640.036,21240.036,7.763728729,-0.691515433
18720.036,11160.036,7.764554821,-0.692320056
20520.036,12240.036,7.765853563,-0.692162213
22320.036,13320.036,7.766942188,-0.692029931
24120.036,14400.036,7.767867872,-0.691917466
25920.036,15480.036,7.76866465,-0.691820674
27720.036,16560.036,7.769357695,-0.691736494
29520.036,17640.036,7.769966028,-0.69166261
31320.036,18720.036,7.770504284,-0.691597243
33120.036,19800.036,7.770983914,-0.691539001
34920.036,20880.036,7.771414001,-0.691486778
34200.036,20520.036,7.779391767,-0.691456865
32400.036,19440.036,7.779396241,-0.691508441
30600.036,18360.036,7.779401241,-0.691566085
28800.036,17280.036,7.779406867,-0.691630934
27000.036,16200.036,7.779413245,-0.691704429
25200.036,15120.036,7.779420534,-0.691788423
23400.036,14040.036,7.779428946,-0.691885338
21600.036,12960.036,7.779438763,-0.691998405
19800.036,11880.036,7.779450367,-0.692132029
18000.036,10800.036,7.779464296,-0.692292376
16200.036,9720.036,7.779481327,-0.692488354
14400.036,8640.036,7.779502625,-0.692733323
12600.036,7560.036,7.779530023,-0.693048277
10800.036,6480.036,7.779566581,-0.693468206
9000.036,5400.036,7.779617813,-0.694056087
7200.036,4320.036,7.779694774,-0.694937868
5400.036,3240.036,7.779823344,-0.696407393
3600.036,2160.036,7.78008161,-0.699346031
1800.036,1080.036,7.780865431,-0.708158677
35280.036,21240.036,7.787252972,-0.691379968
33480.036,20160.036,7.787679057,-0.691425612
31680.036,19080.036,7.788153455,-0.691476426
29880.036,18000.036,7.788684876,-0.691533342
28080.036,16920.036,7.78928426,-0.69159753
26280.036,15840.036,7.789965535,-0.691670476
24480.036,14760.036,7.790746713,-0.691754107
22680.036,13680.036,7.791651509,-0.691850954
20880.036,12600.036,7.792711787,-0.69196442
19080.036,11520.036,7.79397139,-0.692099183
34560.036,20880.036,7.795413259,-0.691348172
17280.036,10440.036,7.795492358,-0.69226186
32760.036,19800.036,7.796294247,-0.691392926
30960.036,18720.036,7.797277218,-0.69144285
15480.036,9360.036,7.797365458,-0.692462126
29160.036,17640.036,7.798380968,-0.691498893
27360.036,16560.036,7.799629215,-0.691562255
13680.036,8280.036,7.799728987,-0.692714711
25560.036,15480.036,7.801052322,-0.691634468
35640.036,21600.036,7.802651612,-0.691275612
23760.036,14400.036,7.802689799,-0.691717527
11880.036,7200.036,7.802804569,-0.693043198
33840.036,20520.036,7.803885531,-0.691314972
21960.036,13320.036,7.804594029,-0.691814075
32040.036,19440.036,7.805257199,-0.691358709
30240.036,18360.036,7.806791045,-0.691407597
20160.036,12240.036,7.806835974,-0.691927686
10080.036,6120.036,7.806971048,-0.693487847
28440.036,17280.036,7.808517639,-0.691462603
18360.036,11160.036,7.809514218,-0.692063322
26640.036,16200.036,7.81047575,-0.69152495
34920.036,21240.036,7.810981133,-0.691242029
33120.036,20160.036,7.812688035,-0.691280274
24840.036,15120.036,7.812715289,-0.691596215
16560.036,10080.036,7.81276985,-0.692228077
8280.036,5040.036,7.812933958,-0.694123508
31320.036,19080.036,7.814589412,-0.691322852
23040.036,14040.036,7.815301626,-0.691678457
29520.036,18000.036,7.816720508,-0.691370541
14760.036,9000.036,7.816812142,-0.692432452
21240.036,12960.036,7.818322075,-0.691774425
27720.036,16920.036,7.819125631,-0.691424321
34200.036,20880.036,7.819624529,-0.691206984
32400.036,19800.036,7.821840471,-0.691243977
25920.036,15840.036,7.821861266,-0.691485439
19440.036,11880.036,7.821895947,-0.691887867
12960.036,7920.036,7.821965397,-0.692692693
6480.036,3960.036,7.822174441,-0.695106918
30600.036,18720.036,7.824314195,-0.691285235
24120.036,14760.036,7.825000568,-0.691555505
35280.036,21600.036,7.826114427,-0.691138349
17640.036,10800.036,7.826190685,-0.692024033
28800.036,17640.036,7.827093463,-0.691331542
33480.036,20520.036,7.828599889,-0.691170383
22320.036,13680.036,7.828640003,-0.69163664
11160.036,6840.036,7.828760579,-0.693035328
27000.036,16560.036,7.83023861,-0.691383884
31680.036,19440.036,7.831364137,-0.691205968
15840.036,9720.036,7.831448857,-0.69219051
20520.036,12600.036,7.832909432,-0.691731691
25200.036,15480.036,7.833826977,-0.691443523
29880.036,18360.036,7.834456863,-0.691245728
34560.036,21240.036,7.834916032,-0.691101556
32760.036,20160.036,7.83792672,-0.691132119
28080.036,17280.036,7.837940315,-0.691290445
23400.036,14400.036,7.837959356,-0.691512099
18720.036,11520.036,7.837987934,-0.691844574
14040.036,8640.036,7.838035609,-0.692398683
9360.036,5760.036,7.838131124,-0.693506841
4680.036,2880.036,7.838419001,-0.69683084
35640.036,21960.036,7.840831123,-0.691037049
30960.036,19080.036,7.841282097,-0.691166124
26280.036,16200.036,7.841893534,-0.691341107
21600.036,13320.036,7.842769606,-0.691591783
33840.036,20880.036,7.844050796,-0.691063153
16920.036,10440.036,7.84412957,-0.691980824
29160.036,18000.036,7.845044954,-0.691204187
24480.036,15120.036,7.846418415,-0.691398981
12240.036,7560.036,7.846527298,-0.692666457
32040.036,19800.036,7.84762609,-0.69109208
19800.036,12240.036,7.848439428,-0.69168551
27360.036,16920.036,7.849294315,-0.69124708
34920.036,21600.036,7.849778896,-0.6909986
30240.036,18720.036,7.851619368,-0.691124313
22680.036,14040.036,7.851648626,-0.691465727
15120.036,9360.036,7.851707204,-0.692148532
7560.036,4680.036,7.851883448,-0.694196766
33120.036,20520.036,7.853538006,-0.691023031
25560.036,15840.036,7.854131054,-0.691295783
18000.036,11160.036,7.855221832,-0.691797349
28440.036,17640.036,7.856108483,-0.691160453
31320.036,19440.036,7.857720783,-0.691050139
20880.036,12960.036,7.857763025,-0.691543551
10440.036,6480.036,7.857890015,-0.693023693
34200.036,21240.036,7.859060538,-0.690958491
23760.036,14760.036,7.859686003,-0.691351563
26640.036,16560.036,7.861191898,-0.691201256
13320.036,8280.036,7.861291149,-0.692360008
29520.036,18360.036,7.862403128,-0.691080385
32400.036,20160.036,7.863398473,-0.690981076
16200.036,10080.036,7.863479932,-0.691933109
35280.036,21960.036,7.864230929,-0.69089803
19080.036,11880.036,7.865006531,-0.691635459
21960.036,13680.036,7.866131963,-0.69141608
24840.036,15480.036,7.866995996,-0.691247684
27720.036,17280.036,7.867680224,-0.69111435
30600.036,19080.036,7.868235484,-0.691006159
33480.036,20880.036,7.868695099,-0.690916613
34560.036,21600.036,7.873647779,-0.690856307
31680.036,19800.036,7.873654677,-0.690937158
28800.036,18000.036,7.873662956,-0.69103418
25920.036,16200.036,7.873673077,-0.691152761
23040.036,14400.036,7.873685733,-0.691300986
20160.036,12600.036,7.873702009,-0.691491559
17280.036,10800.036,7.873723722,-0.691745653
14400.036,9000.036,7.87375414,-0.692101377
11520.036,7200.036,7.873799811,-0.692634947
8640.036,5400.036,7.873876045,-0.69352419
5760.036,3600.036,7.874028953,-0.695302522
2880.036,1800.036,7.874491178,-0.700636291
35640.036,22320.036,7.878288964,-0.690799766
32760.036,20520.036,7.878703109,-0.690872849
29880.036,18720.036,7.879196976,-0.690959992
27000.036,16920.036,7.879796037,-0.691065683
24120.036,15120.036,7.880537906,-0.691196551
21240.036,13320.036,7.881480561,-0.691362807
18360.036,11520.036,7.882718271,-0.69158105
33840.036,21240.036,7.883417571,-0.69081277
30960.036,19440.036,7.884330942,-0.690891141
15480.036,9720.036,7.884415268,-0.691880182
28080.036,17640.036,7.885431107,-0.690985517
25200.036,15840.036,7.886781896,-0.69110136
12600.036,7920.036,7.886885442,-0.692315404
34920.036,21960.036,7.887830144,-0.690756515
22320.036,14040.036,7.888479959,-0.691246932
32040.036,20160.036,7.889106721,-0.69082707
29160.036,18360.036,7.890634369,-0.690911471
19440.036,12240.036,7.89067897,-0.691435363
9720.036,6120.036,7.89081308,-0.69300693
26280.036,16560.036,7.892495235,-0.691014237
33120.036,20880.036,7.893560536,-0.690767299
16560.036,10440.036,7.893638964,-0.691688846
23400.036,14760.036,7.894811691,-0.691142094
30240.036,19080.036,7.895453626,-0.69084287
34200.036,21600.036,7.897723885,-0.69071141
27360.036,17280.036,7.897742815,-0.690934199
20520.036,12960.036,7.897774386,-0.691305508
13680.036,8640.036,7.897837606,-0.692048098
6840.036,4320.036,7.898027884,-0.694275652
31320.036,19800.036,7.899929877,-0.690779135
24480.036,15480.036,7.900566944,-0.691046788
35280.036,22320.036,7.901624285,-0.690659035
17640.036,11160.036,7.901697584,-0.691521706
28440.036,18000.036,7.90257936,-0.690860415
32400.036,20520.036,7.904098483,-0.690719766
21600.036,13680.036,7.904138327,-0.691189037
10800.036,6840.036,7.904258109,-0.692596764
25560.036,16200.036,7.905821018,-0.69095977
29520.036,18720.036,7.907051344,-0.69079218
14760.036,9360.036,7.907138743,-0.69182119
33480.036,21240.036,7.907990107,-0.690664329
18720.036,11880.036,7.908798768,-0.691374446
22680.036,14400.036,7.909878364,-0.691083984
26640.036,16920.036,7.910636651,-0.690880006
30600.036,19440.036,7.911198491,-0.690728891
34560.036,21960.036,7.911631468,-0.690612447
35640.036,22680.036,7.915045956,-0.690563787
31680.036,20160.036,7.915054954,-0.690670028
27720.036,17640.036,7.915066525,-0.690806623
23760.036,15120.036,7.91508196,-0.690988748
19800.036,12600.036,7.915103579,-0.691243719
15840.036,10080.036,7.91513603,-0.691626167
11880.036,7560.036,7.915190177,-0.69226356
7920.036,5040.036,7.915298701,-0.693538265
3960.036,2520.036,7.915626122,-0.697361744
32760.036,20880.036,7.91865026,-0.690615144
28800.036,18360.036,7.919155209,-0.690738886
24840.036,15840.036,7.919820959,-0.690902014
20880.036,13320.036,7.920738871,-0.691126888
33840.036,21600.036,7.92201007,-0.690563847
16920.036,10800.036,7.922085676,-0.69145675
29880.036,19080.036,7.922940658,-0.690676168
25920.036,16560.036,7.924154926,-0.690822692
12960.036,8280.036,7.924253612,-0.691987516
34920.036,22320.036,7.925156788,-0.690515798
21960.036,14040.036,7.925805915,-0.69102185
30960.036,19800.036,7.926455402,-0.69061793
27000.036,17280.036,7.928133658,-0.690749872
18000.036,11520.036,7.92818089,-0.691308208
9000.036,5760.036,7.928322943,-0.692983092
32040.036,20520.036,7.929727475,-0.69056371
23040.036,14760.036,7.930386538,-0.690926905
28080.036,18000.036,7.931799112,-0.690682786
14040.036,9000.036,7.931889809,-0.691755089
33120.036,21240.036,7.932781173,-0.690513104
19080.036,12240.036,7.933570122,-0.691176906
24120.036,15480.036,7.934547574,-0.690840666
29160.036,18720.036,7.935186888,-0.690620781
34200.036,21960.036,7.93563765,-0.690465764
35280.036,22680.036,7.938315416,-0.690421384
30240.036,19440.036,7.938327387,-0.690563303
25200.036,16200.036,7.938344153,-0.690761987
20160.036,12960.036,7.938369315,-0.691060008
15120.036,9720.036,7.938411291,-0.691556698
10080.036,6480.036,7.938495385,-0.692550027
5040.036,3240.036,7.938748804,-0.695529627
31320.036,20160.036,7.94124673,-0.690509872
26280.036,16920.036,7.941822147,-0.690689916
21240.036,13680.036,7.942670342,-0.690955268
32400.036,20880.036,7.943967484,-0.690460075
16200.036,10440.036,7.944045541,-0.691385377
27360.036,17640.036,7.945020043,-0.690623655
33480.036,21600.036,7.946509246,-0.690413555
22320.036,14400.036,7.946546941,-0.690860881
11160.036,7200.036,7.946660258,-0.692202781
28440.036,18360.036,7.947970368,-0.690562527
34560.036,22320.036,7.948889117,-0.690369998
17280.036,11160.036,7.948962088,-0.691235942
23400.036,15120.036,7.950058984,-0.690775387
29520.036,19080.036,7.9507008,-0.69050596
35640.036,23040.036,7.951122086,-0.690329129
30600.036,19800.036,7.953235039,-0.69045346
24480.036,15840.036,7.953255586,-0.690697584
18360.036,11880.036,7.953289856,-0.691104449
12240.036,7920.036,7.953358492,-0.691918146
6120.036,3960.036,7.953565169,-0.694358975
31680.036,20520.036,7.955593499,-0.690404604
25560.036,16560.036,7.956177418,-0.69062648
19440.036,12600.036,7.957128633,-0.690987851
32760.036,21240.036,7.957793854,-0.690359027
26640.036,17280.036,7.958858449,-0.690561244
13320.036,8640.036,7.958952695,-0.69168059
33840.036,21960.036,7.959851488,-0.690316407
20520.036,13320.036,7.960556864,-0.690883753
27720.036,18000.036,7.961327268,-0.69050118
34920.036,22680.036,7.96177985,-0.690276467
28800.036,18720.036,7.963608113,-0.690445696
21600.036,14040.036,7.963637067,-0.690790247
14400.036,9360.036,7.963695043,-0.691479325
7200.036,4680.036,7.963869528,-0.69354637
29880.036,19440.036,7.965721665,-0.690394287
22680.036,14760.036,7.966419678,-0.690705795
30960.036,20160.036,7.967685678,-0.690346521
15480.036,10080.036,7.967766345,-0.691306626
23760.036,15480.036,7.968945839,-0.690629142
32040.036,20880.036,7.96951548,-0.690302023
33120.036,21600.036,7.971224374,-0.690260469
24840.036,16200.036,7.971249439,-0.690559256
16560.036,10800.036,7.971299621,-0.691156814
8280.036,5400.036,7.971450586,-0.692949344
34200.036,22320.036,7.972823961,-0.690221576
25920.036,16920.036,7.97335865,-0.690495279
35280.036,23040.036,7.974324403,-0.690185096
17640.036,11520.036,7.974394911,-0.691025623
27000.036,17640.036,7.975297081,-0.690436492
28080.036,18360.036,7.977084668,-0.690382287
18720.036,12240.036,7.977128902,-0.690909784
9360.036,6120.036,7.977261932,-0.692492161
29160.036,19080.036,7.978738357,-0.69033215
19800.036,12960.036,7.979561365,-0.690806751
30240.036,19800.036,7.980272651,-0.690285639
31320.036,20520.036,7.981700029,-0.690242374
20880.036,13680.036,7.981739575,-0.690714512
10440.036,6840.036,7.981858479,-0.69213084
32400.036,21240.036,7.98303129,-0.690202026
21960.036,14400.036,7.983701418,-0.690631456
33480.036,21960.036,7.984275827,-0.690164312
34560.036,22680.036,7.985441847,-0.69012898
23040.036,15120.036,7.985477604,-0.690556276
11520.036,7560.036,7.985585093,-0.691838092
35640.036,23400.036,7.986536553,-0.690095812
24120.036,15840.036,7.987093299,-0.690487903
25200.036,16560.036,7.988569315,-0.690425452
12600.036,8280.036,7.988667387,-0.691596089
26280.036,17280.036,7.989923013,-0.690368185
27360.036,18000.036,7.991168994,-0.690315484
13680.036,9000.036,7.991259167,-0.691392689
28440.036,18720.036,7.992319623,-0.690266822
29520.036,19440.036,7.993385442,-0.690221753
14760.036,9720.036,7.993468893,-0.691219337
30600.036,20160.036,7.994375494,-0.690179893
31680.036,20880.036,7.995297582,-0.690140911
15840.036,10440.036,7.995375243,-0.691069834
32760.036,21600.036,7.996158471,-0.69010452
33840.036,22320.036,7.996964058,-0.69007047
16920.036,11160.036,7.997036682,-0.690939575
34920.036,23040.036,7.997719507,-0.690038542
18000.036,11880.036,7.998497555,-0.690825069
19080.036,12600.036,7.999792115,-0.690723621
20160.036,13320.036,8.000947231,-0.690633118
21240.036,14040.036,8.001984284,-0.690551879
22320.036,14760.036,8.002920494,-0.690478552
23400.036,15480.036,8.003769887,-0.690412034
24480.036,16200.036,8.004544005,-0.690351419
25560.036,16920.036,8.005252429,-0.690295954
26640.036,17640.036,8.005903183,-0.69024501
27720.036,18360.036,8.006503032,-0.690198056
28800.036,19080.036,8.007057724,-0.690154641
29880.036,19800.036,8.007572174,-0.690114378
30960.036,20520.036,8.008050608,-0.690076938
32040.036,21240.036,8.00849668,-0.690042032
33120.036,21960.036,8.008913566,-0.690009413
34200.036,22680.036,8.00930404,-0.689978862
35280.036,23400.036,8.009670534,-0.68995019
35640.036,23760.036,8.021307807,-0.689863851
34560.036,23040.036,8.021309932,-0.68988941
33480.036,22320.036,8.021312193,-0.689916619
32400.036,21600.036,8.021314605,-0.689945641
31320.036,20880.036,8.021317184,-0.689976664
30240.036,20160.036,8.021319947,-0.690009904
29160.036,19440.036,8.021322915,-0.690045606
28080.036,18720.036,8.021326112,-0.690084053
27000.036,18000.036,8.021329565,-0.690125577
