alpha_1,alpha_2,Im(lambda_4),Re(lambda_4),Re(lambda_3)
1.00E-05,1.85001,4.009276996,-1.401097263,-1.401097263
1.00E-05,1.90001,3.981970208,-1.401183922,-1.401183922
1.00E-05,1.95001,3.955481517,-1.401265802,-1.401265802
1.00E-05,2.00001,3.929766611,-1.401343281,-1.401343281
1.00E-05,2.05001,3.904784597,-1.401416697,-1.401416697
1.00E-05,2.10001,3.880497659,-1.401486354,-1.401486354
1.00E-05,2.15001,3.856870763,-1.401552529,-1.401552529
1.00E-05,2.20001,3.83387139,-1.40161547,-1.40161547
1.00E-05,2.25001,3.811469311,-1.401675405,-1.401675405
1.00E-05,2.30001,3.789636371,-1.401732539,-1.401732539
1.00E-05,2.35001,3.768346312,-1.401787061,-1.401787061
1.00E-05,2.40001,3.747574606,-1.401839142,-1.401839142
1.00E-05,2.45001,3.727298309,-1.401888939,-1.401888939
1.00E-05,2.50001,3.707495928,-1.401936596,-1.401936596
1.00E-05,2.55001,3.688147304,-1.401982245,-1.401982245
1.00E-05,2.60001,3.669233504,-1.402026009,-1.402026009
1.00E-05,2.65001,3.650736727,-1.402067999,-1.402067999
1.00E-05,2.70001,3.632640215,-1.402108319,-1.402108319
1.00E-05,2.75001,3.614928172,-1.402147065,-1.402147065
1.00E-05,2.80001,3.597585697,-1.402184325,-1.402184325
1.00E-05,2.85001,3.580598717,-1.402220181,-1.402220181
1.00E-05,2.90001,3.563953926,-1.402254711,-1.402254711
1.00E-05,2.95001,3.547638731,-1.402287984,-1.402287984
1.00E-05,3.00001,3.531641206,-1.402320067,-1.402320067
1.00E-05,3.05001,3.515950043,-1.402351022,-1.402351022
1.00E-05,3.10001,3.50055451,-1.402380905,-1.402380905
1.00E-05,3.15001,3.485444417,-1.402409771,-1.402409771
1.00E-05,3.20001,3.470610078,-1.402437669,-1.402437669
1.00E-05,3.25001,3.456042276,-1.402464646,-1.402464646
1.00E-05,3.30001,3.441732239,-1.402490747,-1.402490747
1.00E-05,3.35001,3.427671611,-1.402516012,-1.402516012
1.00E-05,3.40001,3.413852421,-1.402540481,-1.402540481
1.00E-05,3.45001,3.400267067,-1.40256419,-1.40256419
1.00E-05,3.50001,3.386908292,-1.402587172,-1.402587172
1.00E-05,3.55001,3.37376916,-1.402609461,-1.402609461
1.00E-05,3.60001,3.360843041,-1.402631086,-1.402631086
1.00E-05,3.65001,3.348123595,-1.402652076,-1.402652076
1.00E-05,3.70001,3.335604751,-1.402672459,-1.402672459
1.00E-05,3.75001,3.323280696,-1.402692259,-1.402692259
1.00E-05,3.80001,3.311145857,-1.402711502,-1.402711502
1.00E-05,3.85001,3.299194894,-1.402730209,-1.402730209
1.00E-05,3.90001,3.287422682,-1.402748402,-1.402748402
1.00E-05,3.95001,3.275824302,-1.402766103,-1.402766103
1.00E-05,4.00001,3.264395029,-1.402783329,-1.402783329
1.00E-05,4.05001,3.253130323,-1.402800101,-1.402800101
1.00E-05,4.10001,3.242025822,-1.402816434,-1.402816434
1.00E-05,4.15001,3.231077328,-1.402832347,-1.402832347
1.00E-05,4.20001,3.220280802,-1.402847854,-1.402847854
1.00E-05,4.25001,3.209632357,-1.402862971,-1.402862971
1.00E-05,4.30001,3.199128246,-1.402877711,-1.402877711
1.00E-05,4.35001,3.188764863,-1.402892089,-1.402892089
1.00E-05,4.40001,3.17853873,-1.402906118,-1.402906118
1.00E-05,4.45001,3.16844649,-1.402919809,-1.402919809
1.00E-05,4.50001,3.15848491,-1.402933176,-1.402933176
1.00E-05,4.55001,3.148650865,-1.402946228,-1.402946228
1.00E-05,4.60001,3.138941339,-1.402958977,-1.402958977
1.00E-05,4.65001,3.129353421,-1.402971432,-1.402971432
1.00E-05,4.70001,3.119884295,-1.402983605,-1.402983605
1.00E-05,4.75001,3.110531241,-1.402995504,-1.402995504
1.00E-05,4.80001,3.101291629,-1.403007138,-1.403007138
1.00E-05,4.85001,3.092162913,-1.403018515,-1.403018515
1.00E-05,4.90001,3.083142632,-1.403029645,-1.403029645
1.00E-05,4.95001,3.074228402,-1.403040534,-1.403040534
0.05001,1.00E-05,12.50798829,-1.073913325,-1.073913325
0.05001,0.05001,12.49181333,-1.154773652,-1.154773652
0.05001,0.10001,12.48208231,-1.160772501,-1.160772501
0.05001,0.15001,12.47338141,-1.164417423,-1.164417423
0.05001,0.20001,12.465253,-1.16716943,-1.16716943
0.05001,0.25001,12.45751773,-1.169441706,-1.169441706
0.05001,0.30001,12.45008111,-1.171409841,-1.171409841
0.05001,0.35001,12.4428852,-1.17316536,-1.17316536
0.05001,0.40001,12.435891,-1.174762354,-1.174762354
0.05001,0.45001,12.42907052,-1.176235637,-1.176235637
0.05001,0.50001,12.42240269,-1.177609057,-1.177609057
0.05001,0.55001,12.41587113,-1.178899734,-1.178899734
0.05001,0.60001,12.40946268,-1.180120424,-1.180120424
0.05001,0.65001,12.40316659,-1.181280918,-1.181280918
0.05001,0.70001,12.39697388,-1.182388915,-1.182388915
0.05001,0.75001,12.39087694,-1.183450599,-1.183450599
0.05001,0.80001,12.38486922,-1.184471021,-1.184471021
0.05001,0.85001,12.37894507,-1.185454367,-1.185454367
0.05001,0.90001,12.3730995,-1.186404157,-1.186404157
0.05001,0.95001,12.36732811,-1.187323377,-1.187323377
0.05001,1.00001,12.361627,-1.188214592,-1.188214592
0.05001,1.05001,12.35599265,-1.189080021,-1.189080021
0.05001,1.10001,12.35042188,-1.189921602,-1.189921602
0.05001,1.15001,12.34491183,-1.190741034,-1.190741034
0.05001,1.20001,12.33945987,-1.191539825,-1.191539825
0.05001,1.25001,12.33406361,-1.192319313,-1.192319313
0.05001,1.30001,12.32872085,-1.193080695,-1.193080695
0.05001,1.35001,12.32342954,-1.193825048,-1.193825048
0.05001,1.40001,12.31818782,-1.194553344,-1.194553344
0.05001,1.45001,12.31299393,-1.195266463,-1.195266463
0.05001,1.50001,12.30784625,-1.195965208,-1.195965208
0.05001,1.55001,12.30274326,-1.196650309,-1.196650309
0.05001,1.60001,12.29768354,-1.197322438,-1.197322438
0.05001,1.65001,12.29266576,-1.197982211,-1.197982211
0.05001,1.70001,12.28768868,-1.198630196,-1.198630196
0.05001,1.75001,12.2827511,-1.199266918,-1.199266918
0.05001,1.80001,12.27785192,-1.199892864,-1.199892864
0.05001,1.85001,12.27299009,-1.200508484,-1.200508484
0.05001,1.90001,12.26816461,-1.2011142,-1.2011142
0.05001,1.95001,12.26337454,-1.201710403,-1.201710403
0.05001,2.00001,12.25861898,-1.202297459,-1.202297459
0.05001,2.05001,12.25389708,-1.202875712,-1.202875712
0.05001,2.10001,12.24920803,-1.203445483,-1.203445483
0.05001,2.15001,12.24455105,-1.204007074,-1.204007074
0.05001,2.20001,12.23992541,-1.20456077,-1.20456077
0.05001,2.25001,12.23533041,-1.205106838,-1.205106838
0.05001,2.30001,12.23076535,-1.205645532,-1.205645532
0.05001,2.35001,12.22622961,-1.20617709,-1.20617709
0.05001,2.40001,12.22172256,-1.206701738,-1.206701738
0.05001,2.45001,12.21724361,-1.207219691,-1.207219691
0.05001,2.50001,12.21279218,-1.207731151,-1.207731151
0.05001,2.55001,12.20836773,-1.208236312,-1.208236312
0.05001,2.60001,12.20396972,-1.208735358,-1.208735358
0.05001,2.65001,12.19959766,-1.209228462,-1.209228462
0.05001,2.70001,12.19525105,-1.209715792,-1.209715792
0.05001,2.75001,12.19092941,-1.210197506,-1.210197506
0.05001,2.80001,12.1866323,-1.210673755,-1.210673755
0.05001,2.85001,12.18235928,-1.211144683,-1.211144683
0.05001,2.90001,12.17810992,-1.21161043,-1.21161043
0.05001,2.95001,12.1738838,-1.212071128,-1.212071128
0.05001,3.00001,12.16968054,-1.212526903,-1.212526903
0.05001,3.05001,12.16549975,-1.212977877,-1.212977877
0.05001,3.10001,12.16134106,-1.213424167,-1.213424167
0.05001,3.15001,12.1572041,-1.213865884,-1.213865884
0.05001,3.20001,12.15308853,-1.214303135,-1.214303135
0.05001,3.25001,12.14899401,-1.214736025,-1.214736025
0.05001,3.30001,12.14492021,-1.215164652,-1.215164652
0.05001,3.35001,12.14086681,-1.215589112,-1.215589112
0.05001,3.40001,12.1368335,-1.216009496,-1.216009496
0.05001,3.45001,12.13281999,-1.216425895,-1.216425895
0.05001,3.50001,12.12882597,-1.216838393,-1.216838393
0.05001,3.55001,12.12485117,-1.217247073,-1.217247073
0.05001,3.60001,12.1208953,-1.217652014,-1.217652014
0.05001,3.65001,12.1169581,-1.218053293,-1.218053293
0.05001,3.70001,12.11303931,-1.218450985,-1.218450985
0.05001,3.75001,12.10913866,-1.218845162,-1.218845162
0.05001,3.80001,12.10525592,-1.219235892,-1.219235892
0.05001,3.85001,12.10139084,-1.219623243,-1.219623243
0.05001,3.90001,12.09754318,-1.22000728,-1.22000728
0.05001,3.95001,12.09371272,-1.220388066,-1.220388066
0.05001,4.00001,12.08989922,-1.220765662,-1.220765662
0.05001,4.05001,12.08610247,-1.221140128,-1.221140128
0.05001,4.10001,12.08232226,-1.22151152,-1.22151152
0.05001,4.15001,12.07855837,-1.221879894,-1.221879894
0.05001,4.20001,12.0748106,-1.222245304,-1.222245304
0.05001,4.25001,12.07107876,-1.222607802,-1.222607802
0.05001,4.30001,12.06736264,-1.22296744,-1.22296744
0.05001,4.35001,12.06366206,-1.223324267,-1.223324267
0.05001,4.40001,12.05997682,-1.22367833,-1.22367833
0.05001,4.45001,12.05630676,-1.224029677,-1.224029677
0.05001,4.50001,12.05265168,-1.224378353,-1.224378353
0.05001,4.55001,12.04901142,-1.224724401,-1.224724401
0.05001,4.60001,12.04538581,-1.225067866,-1.225067866
0.05001,4.65001,12.04177467,-1.225408788,-1.225408788
0.05001,4.70001,12.03817784,-1.225747209,-1.225747209
0.05001,4.75001,12.03459517,-1.226083168,-1.226083168
0.05001,4.80001,12.0310265,-1.226416704,-1.226416704
0.05001,4.85001,12.02747167,-1.226747854,-1.226747854
0.05001,4.90001,12.02393052,-1.227076656,-1.227076656
0.05001,4.95001,12.02040293,-1.227403144,-1.227403144
0.10001,1.00E-05,12.50770247,-1.098576342,-1.098576342
0.10001,0.05001,12.4972964,-1.155701242,-1.155701242
0.10001,0.10001,12.4916242,-1.159911477,-1.159911477
0.10001,0.15001,12.48661364,-1.162462332,-1.162462332
0.10001,0.20001,12.48195573,-1.164385582,-1.164385582
0.10001,0.25001,12.47753244,-1.165972675,-1.165972675
0.10001,0.30001,12.4732829,-1.167347296,-1.167347296
0.10001,0.35001,12.4691705,-1.168573828,-1.168573828
0.10001,0.40001,12.46517103,-1.169690256,-1.169690256
0.10001,0.45001,12.46126737,-1.170720995,-1.170720995
0.10001,0.50001,12.45744683,-1.17168274,-1.17168274
0.10001,0.55001,12.45369967,-1.172587457,-1.172587457
0.10001,0.60001,12.45001818,-1.173444049,-1.173444049
0.10001,0.65001,12.44639611,-1.174259337,-1.174259337
0.10001,0.70001,12.4428283,-1.175038676,-1.175038676
0.10001,0.75001,12.43931043,-1.175786362,-1.175786362
0.10001,0.80001,12.43583881,-1.176505896,-1.176505896
0.10001,0.85001,12.43241029,-1.177200177,-1.177200177
0.10001,0.90001,12.4290221,-1.177871638,-1.177871638
0.10001,0.95001,12.42567184,-1.178522342,-1.178522342
0.10001,1.00001,12.42235736,-1.179154055,-1.179154055
0.10001,1.05001,12.41907677,-1.179768305,-1.179768305
0.10001,1.10001,12.41582836,-1.180366423,-1.180366423
0.10001,1.15001,12.41261059,-1.180949578,-1.180949578
0.10001,1.20001,12.40942206,-1.181518801,-1.181518801
0.10001,1.25001,12.40626152,-1.182075008,-1.182075008
0.10001,1.30001,12.4031278,-1.18261902,-1.18261902
0.10001,1.35001,12.40001984,-1.18315157,-1.18315157
0.10001,1.40001,12.39693665,-1.183673321,-1.183673321
0.10001,1.45001,12.39387733,-1.184184874,-1.184184874
0.10001,1.50001,12.39084104,-1.184686774,-1.184686774
0.10001,1.55001,12.387827,-1.185179518,-1.185179518
0.10001,1.60001,12.38483448,-1.185663562,-1.185663562
0.10001,1.65001,12.38186281,-1.186139324,-1.186139324
0.10001,1.70001,12.37891133,-1.186607188,-1.186607188
0.10001,1.75001,12.37597946,-1.18706751,-1.18706751
0.10001,1.80001,12.37306664,-1.187520618,-1.187520618
0.10001,1.85001,12.37017232,-1.187966818,-1.187966818
0.10001,1.90001,12.36729602,-1.188406393,-1.188406393
0.10001,1.95001,12.36443725,-1.188839608,-1.188839608
0.10001,2.00001,12.36159557,-1.189266709,-1.189266709
0.10001,2.05001,12.35877055,-1.189687926,-1.189687926
0.10001,2.10001,12.3559618,-1.190103478,-1.190103478
0.10001,2.15001,12.35316891,-1.190513565,-1.190513565
0.10001,2.20001,12.35039154,-1.190918379,-1.190918379
0.10001,2.25001,12.34762932,-1.1913181,-1.1913181
0.10001,2.30001,12.34488193,-1.191712898,-1.191712898
0.10001,2.35001,12.34214904,-1.192102932,-1.192102932
0.10001,2.40001,12.33943036,-1.192488353,-1.192488353
0.10001,2.45001,12.33672558,-1.192869305,-1.192869305
0.10001,2.50001,12.33403444,-1.193245925,-1.193245925
0.10001,2.55001,12.33135665,-1.193618339,-1.193618339
0.10001,2.60001,12.32869196,-1.193986672,-1.193986672
0.10001,2.65001,12.32604013,-1.19435104,-1.19435104
0.10001,2.70001,12.32340091,-1.194711553,-1.194711553
0.10001,2.75001,12.32077407,-1.195068317,-1.195068317
0.10001,2.80001,12.3181594,-1.195421433,-1.195421433
0.10001,2.85001,12.31555667,-1.195770998,-1.195770998
0.10001,2.90001,12.31296569,-1.196117102,-1.196117102
0.10001,2.95001,12.31038625,-1.196459835,-1.196459835
0.10001,3.00001,12.30781816,-1.196799281,-1.196799281
0.10001,3.05001,12.30526124,-1.19713552,-1.19713552
0.10001,3.10001,12.3027153,-1.197468629,-1.197468629
0.10001,3.15001,12.30018017,-1.197798683,-1.197798683
0.10001,3.20001,12.29765569,-1.198125753,-1.198125753
0.10001,3.25001,12.29514168,-1.198449908,-1.198449908
0.10001,3.30001,12.29263799,-1.198771213,-1.198771213
0.10001,3.35001,12.29014447,-1.199089732,-1.199089732
0.10001,3.40001,12.28766096,-1.199405525,-1.199405525
0.10001,3.45001,12.28518733,-1.199718652,-1.199718652
0.10001,3.50001,12.28272343,-1.200029168,-1.200029168
0.10001,3.55001,12.28026912,-1.200337129,-1.200337129
0.10001,3.60001,12.27782427,-1.200642587,-1.200642587
0.10001,3.65001,12.27538876,-1.200945593,-1.200945593
0.10001,3.70001,12.27296245,-1.201246196,-1.201246196
0.10001,3.75001,12.27054522,-1.201544444,-1.201544444
0.10001,3.80001,12.26813696,-1.201840382,-1.201840382
0.10001,3.85001,12.26573755,-1.202134054,-1.202134054
0.10001,3.90001,12.26334688,-1.202425504,-1.202425504
0.10001,3.95001,12.26096482,-1.202714773,-1.202714773
0.10001,4.00001,12.25859129,-1.203001901,-1.203001901
0.10001,4.05001,12.25622616,-1.203286928,-1.203286928
0.10001,4.10001,12.25386935,-1.20356989,-1.20356989
0.10001,4.15001,12.25152074,-1.203850826,-1.203850826
0.10001,4.20001,12.24918025,-1.20412977,-1.20412977
0.10001,4.25001,12.24684777,-1.204406757,-1.204406757
0.10001,4.30001,12.24452321,-1.20468182,-1.20468182
0.10001,4.35001,12.24220649,-1.204954992,-1.204954992
0.10001,4.40001,12.23989751,-1.205226305,-1.205226305
0.10001,4.45001,12.23759618,-1.205495788,-1.205495788
0.10001,4.50001,12.23530242,-1.205763473,-1.205763473
0.10001,4.55001,12.23301615,-1.206029389,-1.206029389
0.10001,4.60001,12.23073729,-1.206293562,-1.206293562
0.10001,4.65001,12.22846575,-1.206556022,-1.206556022
0.10001,4.70001,12.22620146,-1.206816794,-1.206816794
0.10001,4.75001,12.22394434,-1.207075906,-1.207075906
0.10001,4.80001,12.22169431,-1.207333381,-1.207333381
0.10001,4.85001,12.21945131,-1.207589246,-1.207589246
0.10001,4.90001,12.21721525,-1.207843523,-1.207843523
0.10001,4.95001,12.21498608,-1.208096237,-1.208096237
0.15001,1.00E-05,12.50749198,-1.109515986,-1.109515986
0.15001,0.05001,12.49938145,-1.156137357,-1.156137357
0.15001,0.10001,12.49520932,-1.159561968,-1.159561968
0.15001,0.15001,12.49155836,-1.161633202,-1.161633202
0.15001,0.20001,12.48818018,-1.163193129,-1.163193129
0.15001,0.25001,12.48498081,-1.164479512,-1.164479512
0.15001,0.30001,12.48191222,-1.165593209,-1.165593209
0.15001,0.35001,12.47894571,-1.166586691,-1.166586691
0.15001,0.40001,12.47606245,-1.1674909,-1.1674909
0.15001,0.45001,12.47324921,-1.168325713,-1.168325713
0.15001,0.50001,12.47049627,-1.169104714,-1.169104714
0.15001,0.55001,12.46779618,-1.169837632,-1.169837632
0.15001,0.60001,12.46514309,-1.170531703,-1.170531703
0.15001,0.65001,12.46253229,-1.171192466,-1.171192466
0.15001,0.70001,12.4599599,-1.171824269,-1.171824269
0.15001,0.75001,12.45742271,-1.172430595,-1.172430595
0.15001,0.80001,12.45491797,-1.173014284,-1.173014284
0.15001,0.85001,12.45244335,-1.173577684,-1.173577684
0.15001,0.90001,12.44999681,-1.174122765,-1.174122765
0.15001,0.95001,12.44757658,-1.174651196,-1.174651196
0.15001,1.00001,12.4451811,-1.175164407,-1.175164407
0.15001,1.05001,12.44280899,-1.175663631,-1.175663631
0.15001,1.10001,12.44045902,-1.176149945,-1.176149945
0.15001,1.15001,12.43813006,-1.176624291,-1.176624291
0.15001,1.20001,12.43582112,-1.177087501,-1.177087501
0.15001,1.25001,12.43353129,-1.177540316,-1.177540316
0.15001,1.30001,12.43125974,-1.177983396,-1.177983396
0.15001,1.35001,12.42900571,-1.178417331,-1.178417331
0.15001,1.40001,12.4267685,-1.178842656,-1.178842656
0.15001,1.45001,12.42454747,-1.179259853,-1.179259853
0.15001,1.50001,12.42234203,-1.179669362,-1.179669362
0.15001,1.55001,12.42015162,-1.180071582,-1.180071582
0.15001,1.60001,12.41797574,-1.180466879,-1.180466879
0.15001,1.65001,12.4158139,-1.180855588,-1.180855588
0.15001,1.70001,12.41366566,-1.181238019,-1.181238019
0.15001,1.75001,12.41153061,-1.181614456,-1.181614456
0.15001,1.80001,12.40940834,-1.181985163,-1.181985163
0.15001,1.85001,12.4072985,-1.182350385,-1.182350385
0.15001,1.90001,12.40520072,-1.182710349,-1.182710349
0.15001,1.95001,12.4031147,-1.183065265,-1.183065265
0.15001,2.00001,12.40104011,-1.183415333,-1.183415333
0.15001,2.05001,12.39897666,-1.183760736,-1.183760736
0.15001,2.10001,12.39692408,-1.184101647,-1.184101647
0.15001,2.15001,12.3948821,-1.184438229,-1.184438229
0.15001,2.20001,12.39285046,-1.184770634,-1.184770634
0.15001,2.25001,12.39082893,-1.185099005,-1.185099005
0.15001,2.30001,12.38881728,-1.185423478,-1.185423478
0.15001,2.35001,12.3868153,-1.185744181,-1.185744181
0.15001,2.40001,12.38482277,-1.186061234,-1.186061234
0.15001,2.45001,12.3828395,-1.186374751,-1.186374751
0.15001,2.50001,12.38086529,-1.186684841,-1.186684841
0.15001,2.55001,12.37889996,-1.186991606,-1.186991606
0.15001,2.60001,12.37694334,-1.187295144,-1.187295144
0.15001,2.65001,12.37499527,-1.187595548,-1.187595548
0.15001,2.70001,12.37305557,-1.187892905,-1.187892905
0.15001,2.75001,12.37112409,-1.188187301,-1.188187301
0.15001,2.80001,12.36920068,-1.188478814,-1.188478814
0.15001,2.85001,12.36728521,-1.188767523,-1.188767523
0.15001,2.90001,12.36537752,-1.189053498,-1.189053498
0.15001,2.95001,12.36347749,-1.189336812,-1.189336812
0.15001,3.00001,12.36158499,-1.18961753,-1.18961753
0.15001,3.05001,12.35969989,-1.189895716,-1.189895716
0.15001,3.10001,12.35782207,-1.190171432,-1.190171432
0.15001,3.15001,12.35595141,-1.190444737,-1.190444737
0.15001,3.20001,12.35408781,-1.190715688,-1.190715688
0.15001,3.25001,12.35223115,-1.190984338,-1.190984338
0.15001,3.30001,12.35038133,-1.19125074,-1.19125074
0.15001,3.35001,12.34853824,-1.191514943,-1.191514943
0.15001,3.40001,12.34670179,-1.191776997,-1.191776997
0.15001,3.45001,12.34487187,-1.192036947,-1.192036947
0.15001,3.50001,12.3430484,-1.192294839,-1.192294839
0.15001,3.55001,12.34123129,-1.192550716,-1.192550716
0.15001,3.60001,12.33942044,-1.192804619,-1.192804619
0.15001,3.65001,12.33761577,-1.193056588,-1.193056588
0.15001,3.70001,12.33581719,-1.193306663,-1.193306663
0.15001,3.75001,12.33402463,-1.19355488,-1.19355488
0.15001,3.80001,12.332238,-1.193801276,-1.193801276
0.15001,3.85001,12.33045724,-1.194045887,-1.194045887
0.15001,3.90001,12.32868225,-1.194288745,-1.194288745
0.15001,3.95001,12.32691298,-1.194529884,-1.194529884
0.15001,4.00001,12.32514935,-1.194769336,-1.194769336
0.15001,4.05001,12.32339129,-1.19500713,-1.19500713
0.15001,4.10001,12.32163873,-1.195243299,-1.195243299
0.15001,4.15001,12.3198916,-1.195477869,-1.195477869
0.15001,4.20001,12.31814985,-1.195710869,-1.195710869
0.15001,4.25001,12.31641341,-1.195942326,-1.195942326
0.15001,4.30001,12.31468222,-1.196172267,-1.196172267
0.15001,4.35001,12.31295621,-1.196400718,-1.196400718
0.15001,4.40001,12.31123533,-1.196627703,-1.196627703
0.15001,4.45001,12.30951953,-1.196853246,-1.196853246
0.15001,4.50001,12.30780874,-1.197077372,-1.197077372
0.15001,4.55001,12.30610291,-1.197300102,-1.197300102
0.15001,4.60001,12.30440198,-1.197521459,-1.197521459
0.15001,4.65001,12.30270592,-1.197741466,-1.197741466
0.15001,4.70001,12.30101465,-1.197960142,-1.197960142
0.15001,4.75001,12.29932814,-1.198177509,-1.198177509
0.15001,4.80001,12.29764634,-1.198393586,-1.198393586
0.15001,4.85001,12.29596919,-1.198608393,-1.198608393
0.15001,4.90001,12.29429665,-1.198821949,-1.198821949
0.15001,4.95001,12.29262867,-1.199034272,-1.199034272
0.20001,1.00E-05,12.50734192,-1.116040943,-1.116040943
0.20001,0.05001,12.50052062,-1.1564049,-1.1564049
0.20001,0.10001,12.49715029,-1.159363549,-1.159363549
0.20001,0.15001,12.49422287,-1.161150815,-1.161150815
0.20001,0.20001,12.49152491,-1.162495788,-1.162495788
0.20001,0.25001,12.48897609,-1.163604288,-1.163604288
0.20001,0.30001,12.4865355,-1.164563603,-1.164563603
0.20001,0.35001,12.48417885,-1.165419131,-1.165419131
0.20001,0.40001,12.48189021,-1.166197637,-1.166197637
0.20001,0.45001,12.47965847,-1.16691631,-1.16691631
0.20001,0.50001,12.47747548,-1.167586891,-1.167586891
0.20001,0.55001,12.47533501,-1.168217791,-1.168217791
0.20001,0.60001,12.47323221,-1.168815258,-1.168815258
0.20001,0.65001,12.47116315,-1.169384078,-1.169384078
0.20001,0.70001,12.46912463,-1.169928005,-1.169928005
0.20001,0.75001,12.467114,-1.170450045,-1.170450045
0.20001,0.80001,12.465129,-1.170952647,-1.170952647
0.20001,0.85001,12.46316771,-1.171437838,-1.171437838
0.20001,0.90001,12.46122847,-1.171907316,-1.171907316
0.20001,0.95001,12.45930985,-1.17236252,-1.17236252
0.20001,1.00001,12.45741056,-1.172804681,-1.172804681
0.20001,1.05001,12.45552949,-1.173234863,-1.173234863
0.20001,1.10001,12.45366563,-1.173653993,-1.173653993
0.20001,1.15001,12.45181808,-1.174062881,-1.174062881
0.20001,1.20001,12.44998604,-1.174462245,-1.174462245
0.20001,1.25001,12.44816878,-1.17485272,-1.17485272
0.20001,1.30001,12.44636563,-1.175234874,-1.175234874
0.20001,1.35001,12.44457598,-1.175609216,-1.175609216
0.20001,1.40001,12.44279928,-1.175976205,-1.175976205
0.20001,1.45001,12.44103501,-1.176336256,-1.176336256
0.20001,1.50001,12.43928269,-1.176689746,-1.176689746
0.20001,1.55001,12.4375419,-1.177037017,-1.177037017
0.20001,1.60001,12.43581222,-1.177378384,-1.177378384
0.20001,1.65001,12.43409328,-1.177714136,-1.177714136
0.20001,1.70001,12.43238472,-1.178044536,-1.178044536
0.20001,1.75001,12.43068622,-1.17836983,-1.17836983
0.20001,1.80001,12.42899746,-1.178690244,-1.178690244
0.20001,1.85001,12.42731816,-1.179005987,-1.179005987
0.20001,1.90001,12.42564803,-1.179317254,-1.179317254
0.20001,1.95001,12.42398683,-1.179624227,-1.179624227
0.20001,2.00001,12.42233431,-1.179927073,-1.179927073
0.20001,2.05001,12.42069025,-1.180225953,-1.180225953
0.20001,2.10001,12.41905441,-1.180521012,-1.180521012
0.20001,2.15001,12.41742661,-1.180812392,-1.180812392
0.20001,2.20001,12.41580663,-1.181100221,-1.181100221
0.20001,2.25001,12.4141943,-1.181384623,-1.181384623
0.20001,2.30001,12.41258944,-1.181665713,-1.181665713
0.20001,2.35001,12.41099187,-1.181943601,-1.181943601
0.20001,2.40001,12.40940144,-1.182218389,-1.182218389
0.20001,2.45001,12.407818,-1.182490176,-1.182490176
0.20001,2.50001,12.40624139,-1.182759054,-1.182759054
0.20001,2.55001,12.40467147,-1.18302511,-1.18302511
0.20001,2.60001,12.40310812,-1.183288428,-1.183288428
0.20001,2.65001,12.40155119,-1.183549087,-1.183549087
0.20001,2.70001,12.40000057,-1.183807163,-1.183807163
0.20001,2.75001,12.39845613,-1.184062726,-1.184062726
0.20001,2.80001,12.39691777,-1.184315846,-1.184315846
