alpha_1,alpha_2,Im(lambda_4),Re(lambda_4),Re(lambda_3)
1.00E-05,3.20001,0,-1.081313193,-12.95715452
1.00E-05,3.25001,0,-1.072828361,-12.96567007
1.00E-05,3.30001,0,-1.064540085,-12.97398799
1.00E-05,3.35001,0,-1.05644089,-12.9821158
1.00E-05,3.40001,0,-1.048523694,-12.99006064
1.00E-05,3.45001,0,-1.040781781,-12.99782927
1.00E-05,3.50001,0,-1.033208775,-13.00542811
1.00E-05,3.55001,0,-1.025798624,-13.01286325
1.00E-05,3.60001,0,-1.018545572,-13.02014049
1.00E-05,3.65001,0,-1.011444145,-13.02726534
1.00E-05,3.70001,0,-1.004489132,-13.03424305
1.00E-05,3.75001,0,-0.997675571,-13.0410786
1.00E-05,3.80001,0,-0.99099873,-13.04777676
1.00E-05,3.85001,0,-0.984454097,-13.05434208
1.00E-05,3.90001,0,-0.978037366,-13.06077888
1.00E-05,3.95001,0,-0.971744425,-13.0670913
1.00E-05,4.00001,0,-0.965571343,-13.0732833
1.00E-05,4.05001,0,-0.959514364,-13.07935866
1.00E-05,4.10001,0,-0.953569893,-13.08532099
1.00E-05,4.15001,0,-0.947734489,-13.09117375
1.00E-05,4.20001,0,-0.942004859,-13.09692026
1.00E-05,4.25001,0,-0.936377844,-13.1025637
1.00E-05,4.30001,0,-0.930850418,-13.10810711
1.00E-05,4.35001,0,-0.925419677,-13.11355341
1.00E-05,4.40001,0,-0.920082836,-13.1189054
1.00E-05,4.45001,0,-0.914837219,-13.12416577
1.00E-05,4.50001,0,-0.909680257,-13.1293371
1.00E-05,4.55001,0,-0.904609481,-13.13442189
1.00E-05,4.60001,0,-0.899622516,-13.13942251
1.00E-05,4.65001,0,-0.89471708,-13.14434126
1.00E-05,4.70001,0,-0.889890974,-13.14918036
1.00E-05,4.75001,0,-0.885142084,-13.15394192
1.00E-05,4.80001,0,-0.880468372,-13.158628
1.00E-05,4.85001,0,-0.875867876,-13.16324057
1.00E-05,4.90001,0,-0.871338704,-13.16778153
1.00E-05,4.95001,0,-0.866879031,-13.17225272
0.05001,1.00E-05,12.48204653,-6.889025712,-6.889025712
0.05001,0.05001,12.31906844,-6.930047385,-6.930047385
0.05001,0.10001,12.241963,-6.935905517,-6.935905517
0.05001,0.15001,12.18333488,-6.939193748,-6.939193748
0.05001,0.20001,12.1342881,-6.94151937,-6.94151937
0.05001,0.25001,12.09136561,-6.943340029,-6.943340029
0.05001,0.30001,12.05279272,-6.944848433,-6.944848433
0.05001,0.35001,12.01751478,-6.946143735,-6.946143735
0.05001,0.40001,11.98484456,-6.947283712,-6.947283712
0.05001,0.45001,11.95430465,-6.948305035,-6.948305035
0.05001,0.50001,11.92554748,-6.949232475,-6.949232475
0.05001,0.55001,11.89831069,-6.950083581,-6.950083581
0.05001,0.60001,11.87239043,-6.950871259,-6.950871259
0.05001,0.65001,11.84762465,-6.951605294,-6.951605294
0.05001,0.70001,11.82388194,-6.952293291,-6.952293291
0.05001,0.75001,11.80105403,-6.952941285,-6.952941285
0.05001,0.80001,11.77905044,-6.953554153,-6.953554153
0.05001,0.85001,11.75779465,-6.954135895,-6.954135895
0.05001,0.90001,11.73722124,-6.954689838,-6.954689838
0.05001,0.95001,11.7172738,-6.955218778,-6.955218778
0.05001,1.00001,11.69790324,-6.955725092,-6.955725092
0.05001,1.05001,11.67906655,-6.956210819,-6.956210819
0.05001,1.10001,11.66072579,-6.956677722,-6.956677722
0.05001,1.15001,11.64284729,-6.957127336,-6.957127336
0.05001,1.20001,11.62540102,-6.957561006,-6.957561006
0.05001,1.25001,11.60836003,-6.957979922,-6.957979922
0.05001,1.30001,11.59170007,-6.958385137,-6.958385137
0.05001,1.35001,11.57539919,-6.95877759,-6.95877759
0.05001,1.40001,11.55943745,-6.959158122,-6.959158122
0.05001,1.45001,11.5437967,-6.959527492,-6.959527492
0.05001,1.50001,11.52846032,-6.959886382,-6.959886382
0.05001,1.55001,11.51341309,-6.960235413,-6.960235413
0.05001,1.60001,11.498641,-6.960575149,-6.960575149
0.05001,1.65001,11.48413112,-6.960906105,-6.960906105
0.05001,1.70001,11.46987151,-6.961228751,-6.961228751
0.05001,1.75001,11.45585109,-6.961543521,-6.961543521
0.05001,1.80001,11.44205958,-6.961850813,-6.961850813
0.05001,1.85001,11.4284874,-6.962150993,-6.962150993
0.05001,1.90001,11.41512563,-6.962444402,-6.962444402
0.05001,1.95001,11.40196592,-6.962731354,-6.962731354
0.05001,2.00001,11.38900046,-6.963012143,-6.963012143
0.05001,2.05001,11.37622191,-6.963287039,-6.963287039
0.05001,2.10001,11.36362341,-6.963556296,-6.963556296
0.05001,2.15001,11.35119847,-6.963820153,-6.963820153
0.05001,2.20001,11.33894101,-6.964078829,-6.964078829
0.05001,2.25001,11.32684527,-6.964332534,-6.964332534
0.05001,2.30001,11.31490582,-6.964581462,-6.964581462
0.05001,2.35001,11.30311752,-6.964825796,-6.964825796
0.05001,2.40001,11.2914755,-6.965065708,-6.965065708
0.05001,2.45001,11.27997516,-6.965301362,-6.965301362
0.05001,2.50001,11.26861211,-6.965532911,-6.965532911
0.05001,2.55001,11.25738221,-6.965760499,-6.965760499
0.05001,2.60001,11.24628148,-6.965984264,-6.965984264
0.05001,2.65001,11.23530617,-6.966204336,-6.966204336
0.05001,2.70001,11.2244527,-6.966420837,-6.966420837
0.05001,2.75001,11.21371763,-6.966633884,-6.966633884
0.05001,2.80001,11.2030977,-6.966843588,-6.966843588
0.05001,2.85001,11.19258979,-6.967050055,-6.967050055
0.05001,2.90001,11.18219093,-6.967253385,-6.967253385
0.05001,2.95001,11.17189824,-6.967453673,-6.967453673
0.05001,3.00001,11.161709,-6.967651012,-6.967651012
0.05001,3.05001,11.15162059,-6.967845486,-6.967845486
0.05001,3.10001,11.1416305,-6.968037181,-6.968037181
0.05001,3.15001,11.1317363,-6.968226174,-6.968226174
0.05001,3.20001,11.1219357,-6.968412543,-6.968412543
0.05001,3.25001,11.11222646,-6.968596359,-6.968596359
0.05001,3.30001,11.10260644,-6.968777691,-6.968777691
0.05001,3.35001,11.09307359,-6.968956608,-6.968956608
0.05001,3.40001,11.08362592,-6.969133172,-6.969133172
0.05001,3.45001,11.07426152,-6.969307445,-6.969307445
0.05001,3.50001,11.06497856,-6.969479486,-6.969479486
0.05001,3.55001,11.05577527,-6.969649351,-6.969649351
0.05001,3.60001,11.04664992,-6.969817095,-6.969817095
0.05001,3.65001,11.03760087,-6.969982769,-6.969982769
0.05001,3.70001,11.02862653,-6.970146425,-6.970146425
0.05001,3.75001,11.01972535,-6.970308111,-6.970308111
0.05001,3.80001,11.01089584,-6.970467873,-6.970467873
0.05001,3.85001,11.00213657,-6.970625757,-6.970625757
0.05001,3.90001,10.99344614,-6.970781806,-6.970781806
0.05001,3.95001,10.9848232,-6.970936061,-6.970936061
0.05001,4.00001,10.97626644,-6.971088564,-6.971088564
0.05001,4.05001,10.96777461,-6.971239352,-6.971239352
0.05001,4.10001,10.95934647,-6.971388465,-6.971388465
0.05001,4.15001,10.95098084,-6.971535937,-6.971535937
0.05001,4.20001,10.94267657,-6.971681805,-6.971681805
0.05001,4.25001,10.93443253,-6.971826103,-6.971826103
0.05001,4.30001,10.92624764,-6.971968863,-6.971968863
0.05001,4.35001,10.91812086,-6.972110117,-6.972110117
0.05001,4.40001,10.91005114,-6.972249897,-6.972249897
0.05001,4.45001,10.90203751,-6.972388232,-6.972388232
0.05001,4.50001,10.894079,-6.972525152,-6.972525152
0.05001,4.55001,10.88617466,-6.972660683,-6.972660683
0.05001,4.60001,10.87832359,-6.972794855,-6.972794855
0.05001,4.65001,10.87052489,-6.972927692,-6.972927692
0.05001,4.70001,10.8627777,-6.973059222,-6.973059222
0.05001,4.75001,10.85508119,-6.973189468,-6.973189468
0.05001,4.80001,10.84743453,-6.973318455,-6.973318455
0.05001,4.85001,10.83983692,-6.973446206,-6.973446206
0.05001,4.90001,10.83228759,-6.973572745,-6.973572745
0.05001,4.95001,10.82478579,-6.973698093,-6.973698093
0.10001,1.00E-05,12.49005749,-6.903038193,-6.903038193
0.10001,0.05001,12.37421366,-6.932052575,-6.932052575
0.10001,0.10001,12.31916389,-6.936252929,-6.936252929
0.10001,0.15001,12.2771864,-6.93863435,-6.93863435
0.10001,0.20001,12.24198859,-6.940333231,-6.940333231
0.10001,0.25001,12.21112514,-6.941673416,-6.941673416
0.10001,0.30001,12.1833407,-6.942791379,-6.942791379
0.10001,0.35001,12.15788924,-6.943757395,-6.943757395
0.10001,0.40001,12.13428455,-6.944612451,-6.944612451
0.10001,0.45001,12.1121889,-6.94538258,-6.94538258
0.10001,0.50001,12.09135637,-6.946085385,-6.946085385
0.10001,0.55001,12.07160132,-6.946733345,-6.946733345
0.10001,0.60001,12.0527795,-6.947335649,-6.947335649
0.10001,0.65001,12.03477624,-6.947899267,-6.947899267
0.10001,0.70001,12.01749853,-6.948429622,-6.948429622
0.10001,0.75001,12.00086974,-6.948931024,-6.948931024
0.10001,0.80001,11.98482583,-6.949406956,-6.949406956
0.10001,0.85001,11.96931263,-6.949860278,-6.949860278
0.10001,0.90001,11.95428383,-6.950293372,-6.950293372
0.10001,0.95001,11.93969948,-6.950708242,-6.950708242
0.10001,1.00001,11.92552483,-6.951106591,-6.951106591
0.10001,1.05001,11.91172942,-6.951489883,-6.951489883
0.10001,1.10001,11.89828639,-6.951859385,-6.951859385
0.10001,1.15001,11.88517189,-6.952216201,-6.952216201
0.10001,1.20001,11.87236465,-6.9525613,-6.9525613
0.10001,1.25001,11.85984558,-6.952895537,-6.952895537
0.10001,1.30001,11.84759749,-6.953219672,-6.953219672
0.10001,1.35001,11.83560484,-6.953534383,-6.953534383
0.10001,1.40001,11.8238535,-6.953840279,-6.953840279
0.10001,1.45001,11.81233061,-6.954137907,-6.954137907
0.10001,1.50001,11.80102439,-6.954427762,-6.954427762
0.10001,1.55001,11.78992405,-6.954710293,-6.954710293
0.10001,1.60001,11.77901967,-6.954985909,-6.954985909
0.10001,1.65001,11.76830207,-6.955254983,-6.955254983
0.10001,1.70001,11.7577628,-6.955517858,-6.955517858
0.10001,1.75001,11.74739399,-6.955774849,-6.955774849
0.10001,1.80001,11.73718837,-6.956026244,-6.956026244
0.10001,1.85001,11.72713913,-6.956272312,-6.956272312
0.10001,1.90001,11.71723994,-6.9565133,-6.9565133
0.10001,1.95001,11.7074849,-6.956749438,-6.956749438
0.10001,2.00001,11.69786844,-6.956980939,-6.956980939
0.10001,2.05001,11.68838538,-6.957208003,-6.957208003
0.10001,2.10001,11.67903084,-6.957430814,-6.957430814
0.10001,2.15001,11.66980023,-6.957649547,-6.957649547
0.10001,2.20001,11.66068921,-6.957864363,-6.957864363
0.10001,2.25001,11.65169371,-6.958075415,-6.958075415
0.10001,2.30001,11.64280987,-6.958282846,-6.958282846
0.10001,2.35001,11.63403404,-6.958486791,-6.958486791
0.10001,2.40001,11.62536278,-6.958687377,-6.958687377
0.10001,2.45001,11.6167928,-6.958884722,-6.958884722
0.10001,2.50001,11.608321,-6.959078941,-6.959078941
0.10001,2.55001,11.59994442,-6.95927014,-6.95927014
0.10001,2.60001,11.59166026,-6.959458419,-6.959458419
0.10001,2.65001,11.58346585,-6.959643875,-6.959643875
0.10001,2.70001,11.57535863,-6.959826599,-6.959826599
0.10001,2.75001,11.56733617,-6.960006677,-6.960006677
0.10001,2.80001,11.55939616,-6.960184191,-6.960184191
0.10001,2.85001,11.55153638,-6.960359219,-6.960359219
0.10001,2.90001,11.54375469,-6.960531836,-6.960531836
0.10001,2.95001,11.53604909,-6.960702112,-6.960702112
0.10001,3.00001,11.52841762,-6.960870115,-6.960870115
0.10001,3.05001,11.52085842,-6.961035909,-6.961035909
0.10001,3.10001,11.51336971,-6.961199557,-6.961199557
0.10001,3.15001,11.50594977,-6.961361118,-6.961361118
0.10001,3.20001,11.49859695,-6.961520647,-6.961520647
0.10001,3.25001,11.49130968,-6.961678199,-6.961678199
0.10001,3.30001,11.48408642,-6.961833826,-6.961833826
0.10001,3.35001,11.47692573,-6.961987578,-6.961987578
0.10001,3.40001,11.46982618,-6.962139501,-6.962139501
0.10001,3.45001,11.46278641,-6.962289643,-6.962289643
0.10001,3.50001,11.45580513,-6.962438047,-6.962438047
0.10001,3.55001,11.44888107,-6.962584756,-6.962584756
0.10001,3.60001,11.44201301,-6.96272981,-6.96272981
0.10001,3.65001,11.43519978,-6.962873248,-6.962873248
0.10001,3.70001,11.42844024,-6.963015108,-6.963015108
0.10001,3.75001,11.42173329,-6.963155427,-6.963155427
0.10001,3.80001,11.41507788,-6.963294239,-6.963294239
0.10001,3.85001,11.40847298,-6.963431579,-6.963431579
0.10001,3.90001,11.40191759,-6.963567479,-6.963567479
0.10001,3.95001,11.39541076,-6.96370197,-6.96370197
0.10001,4.00001,11.38895156,-6.963835083,-6.963835083
0.10001,4.05001,11.38253908,-6.963966848,-6.963966848
0.10001,4.10001,11.37617246,-6.964097293,-6.964097293
0.10001,4.15001,11.36985084,-6.964226445,-6.964226445
0.10001,4.20001,11.3635734,-6.964354331,-6.964354331
0.10001,4.25001,11.35733936,-6.964480976,-6.964480976
0.10001,4.30001,11.35114793,-6.964606407,-6.964606407
0.10001,4.35001,11.34499837,-6.964730646,-6.964730646
0.10001,4.40001,11.33888994,-6.964853717,-6.964853717
0.10001,4.45001,11.33282194,-6.964975643,-6.964975643
0.10001,4.50001,11.32679368,-6.965096446,-6.965096446
0.10001,4.55001,11.32080448,-6.965216148,-6.965216148
0.10001,4.60001,11.31485371,-6.965334768,-6.965334768
0.10001,4.65001,11.30894072,-6.965452327,-6.965452327
0.10001,4.70001,11.3030649,-6.965568845,-6.965568845
0.10001,4.75001,11.29722565,-6.965684341,-6.965684341
0.10001,4.80001,11.29142239,-6.965798833,-6.965798833
0.10001,4.85001,11.28565454,-6.965912338,-6.965912338
0.10001,4.90001,11.27992155,-6.966024875,-6.966024875
0.10001,4.95001,11.27422289,-6.966136461,-6.966136461
0.15001,1.00E-05,12.49358728,-6.909264373,-6.909264373
0.15001,0.05001,12.39878362,-6.932956906,-6.932956906
0.15001,0.10001,12.35364357,-6.936407967,-6.936407967
0.15001,0.15001,12.31917894,-6.938373503,-6.938373503
0.15001,0.20001,12.29025115,-6.93978124,-6.93978124
0.15001,0.25001,12.26486335,-6.940895641,-6.940895641
0.15001,0.30001,12.24199045,-6.941828186,-6.941828186
0.15001,0.35001,12.2210232,-6.9426363,-6.9426363
0.15001,0.40001,12.20156459,-6.943353479,-6.943353479
0.15001,0.45001,12.1833388,-6.944001011,-6.944001011
0.15001,0.50001,12.16614501,-6.94459329,-6.94459329
0.15001,0.55001,12.14983159,-6.945140527,-6.945140527
0.15001,0.60001,12.13428077,-6.945650239,-6.945650239
0.15001,0.65001,12.11939887,-6.946128134,-6.946128134
0.15001,0.70001,12.10510993,-6.946578654,-6.946578654
0.15001,0.75001,12.09135138,-6.947005325,-6.947005325
0.15001,0.80001,12.0780709,-6.947411005,-6.947411005
0.15001,0.85001,12.06522426,-6.947798037,-6.947798037
0.15001,0.90001,12.05277362,-6.948168374,-6.948168374
0.15001,0.95001,12.04068635,-6.948523659,-6.948523659
0.15001,1.00001,12.02893408,-6.948865292,-6.948865292
0.15001,1.05001,12.01749191,-6.949194472,-6.949194472
0.15001,1.10001,12.00633792,-6.94951224,-6.94951224
0.15001,1.15001,11.9954526,-6.949819503,-6.949819503
0.15001,1.20001,11.98481859,-6.950117057,-6.950117057
0.15001,1.25001,11.9744203,-6.950405605,-6.950405605
0.15001,1.30001,11.96424368,-6.950685772,-6.950685772
0.15001,1.35001,11.95427604,-6.950958115,-6.950958115
0.15001,1.40001,11.94450583,-6.951223136,-6.951223136
0.15001,1.45001,11.93492253,-6.951481284,-6.951481284
0.15001,1.50001,11.92551654,-6.951732966,-6.951732966
0.15001,1.55001,11.91627904,-6.951978554,-6.951978554
0.15001,1.60001,11.9072019,-6.952218383,-6.952218383
0.15001,1.65001,11.89827765,-6.952452762,-6.952452762
0.15001,1.70001,11.88949936,-6.952681973,-6.952681973
0.15001,1.75001,11.88086063,-6.952906275,-6.952906275
0.15001,1.80001,11.87235548,-6.953125907,-6.953125907
0.15001,1.85001,11.86397837,-6.95334109,-6.95334109
0.15001,1.90001,11.85572413,-6.953552029,-6.953552029
0.15001,1.95001,11.84758792,-6.953758912,-6.953758912
0.15001,2.00001,11.83956521,-6.953961916,-6.953961916
0.15001,2.05001,11.83165175,-6.954161207,-6.954161207
0.15001,2.10001,11.82384356,-6.954356936,-6.954356936
0.15001,2.15001,11.81613688,-6.954549247,-6.954549247
0.15001,2.20001,11.80852816,-6.954738276,-6.954738276
0.15001,2.25001,11.80101409,-6.954924147,-6.954924147
0.15001,2.30001,11.79359151,-6.95510698,-6.95510698
0.15001,2.35001,11.78625742,-6.955286885,-6.955286885
0.15001,2.40001,11.77900903,-6.955463968,-6.955463968
0.15001,2.45001,11.77184363,-6.955638328,-6.955638328
0.15001,2.50001,11.76475871,-6.955810059,-6.955810059
0.15001,2.55001,11.75775183,-6.955979248,-6.955979248
0.15001,2.60001,11.75082071,-6.95614598,-6.95614598
0.15001,2.65001,11.74396315,-6.956310334,-6.956310334
0.15001,2.70001,11.73717708,-6.956472386,-6.956472386
0.15001,2.75001,11.73046051,-6.956632207,-6.956632207
0.15001,2.80001,11.72381154,-6.956789866,-6.956789866
0.15001,2.85001,11.71722836,-6.956945427,-6.956945427
0.15001,2.90001,11.71070923,-6.957098952,-6.957098952
0.15001,2.95001,11.70425249,-6.957250499,-6.957250499
0.15001,3.00001,11.69785656,-6.957400127,-6.957400127
0.15001,3.05001,11.69151991,-6.957547887,-6.957547887
0.15001,3.10001,11.68524109,-6.957693831,-6.957693831
0.15001,3.15001,11.67901868,-6.957838009,-6.957838009
0.15001,3.20001,11.67285134,-6.957980467,-6.957980467
0.15001,3.25001,11.66673779,-6.95812125,-6.95812125
0.15001,3.30001,11.66067677,-6.958260402,-6.958260402
0.15001,3.35001,11.65466709,-6.958397964,-6.958397964
0.15001,3.40001,11.64870759,-6.958533976,-6.958533976
0.15001,3.45001,11.64279716,-6.958668476,-6.958668476
0.15001,3.50001,11.63693474,-6.9588015,-6.9588015
0.15001,3.55001,11.63111929,-6.958933085,-6.958933085
0.15001,3.60001,11.62534981,-6.959063263,-6.959063263
0.15001,3.65001,11.61962535,-6.959192069,-6.959192069
0.15001,3.70001,11.61394497,-6.959319532,-6.959319532
0.15001,3.75001,11.60830778,-6.959445684,-6.959445684
0.15001,3.80001,11.60271291,-6.959570554,-6.959570554
0.15001,3.85001,11.59715952,-6.95969417,-6.95969417
0.15001,3.90001,11.5916468,-6.959816559,-6.959816559
0.15001,3.95001,11.58617396,-6.959937748,-6.959937748
0.15001,4.00001,11.58074025,-6.960057763,-6.960057763
0.15001,4.05001,11.57534492,-6.960176627,-6.960176627
0.15001,4.10001,11.56998727,-6.960294365,-6.960294365
0.15001,4.15001,11.56466659,-6.960410999,-6.960410999
0.15001,4.20001,11.55938222,-6.960526552,-6.960526552
0.15001,4.25001,11.55413351,-6.960641046,-6.960641046
0.15001,4.30001,11.54891981,-6.960754501,-6.960754501
0.15001,4.35001,11.54374052,-6.960866937,-6.960866937
0.15001,4.40001,11.53859505,-6.960978375,-6.960978375
0.15001,4.45001,11.53348281,-6.961088833,-6.961088833
0.15001,4.50001,11.52840323,-6.961198329,-6.961198329
0.15001,4.55001,11.52335577,-6.961306882,-6.961306882
0.15001,4.60001,11.5183399,-6.961414509,-6.961414509
0.15001,4.65001,11.5133551,-6.961521227,-6.961521227
0.15001,4.70001,11.50840086,-6.961627052,-6.961627052
0.15001,4.75001,11.5034767,-6.961732,-6.961732
0.15001,4.80001,11.49858212,-6.961836087,-6.961836087
0.15001,4.85001,11.49371668,-6.961939328,-6.961939328
0.15001,4.90001,11.48887992,-6.962041736,-6.962041736
0.15001,4.95001,11.48407138,-6.962143328,-6.962143328
0.20001,1.00E-05,12.49568578,-6.912981238,-6.912981238
0.20001,0.05001,12.41347104,-6.933500709,-6.933500709
0.20001,0.10001,12.37427917,-6.936500637,-6.936500637
0.20001,0.15001,12.34433336,-6.938213941,-6.938213941
0.20001,0.20001,12.31918314,-6.939443962,-6.939443962
0.20001,0.25001,12.29709908,-6.940419743,-6.940419743
0.20001,0.30001,12.27719334,-6.941237851,-6.941237851
0.20001,0.35001,12.2589383,-6.941948031,-6.941948031
0.20001,0.40001,12.24199009,-6.942579311,-6.942579311
0.20001,0.45001,12.22610982,-6.943150135,-6.943150135
0.20001,0.50001,12.21112356,-6.943672981,-6.943672981
0.20001,0.55001,12.1969,-6.9441567,-6.9441567
0.20001,0.60001,12.18333712,-6.944607809,-6.944607809
0.20001,0.65001,12.17035377,-6.945031258,-6.945031258
0.20001,0.70001,12.1578842,-6.945430898,-6.945430898
0.20001,0.75001,12.14587417,-6.945809792,-6.945809792
0.20001,0.80001,12.13427839,-6.946170414,-6.946170414
0.20001,0.85001,12.12305853,-6.946514801,-6.946514801
0.20001,0.90001,12.11218182,-6.946844647,-6.946844647
0.20001,0.95001,12.10162002,-6.947161377,-6.947161377
0.20001,1.00001,12.09134853,-6.947466207,-6.947466207
0.20001,1.05001,12.08134579,-6.94776018,-6.94776018
0.20001,1.10001,12.0715928,-6.948044199,-6.948044199
0.20001,1.15001,12.06207269,-6.94831905,-6.94831905
0.20001,1.20001,12.05277039,-6.948585427,-6.948585427
0.20001,1.25001,12.04367241,-6.94884394,-6.94884394
0.20001,1.30001,12.03476658,-6.949095131,-6.949095131
0.20001,1.35001,12.0260419,-6.949339487,-6.949339487
0.20001,1.40001,12.01748838,-6.949577442,-6.949577442
0.20001,1.45001,12.0090969,-6.949809387,-6.949809387
0.20001,1.50001,12.00085913,-6.950035677,-6.950035677
0.20001,1.55001,11.99276743,-6.950256634,-6.950256634
0.20001,1.60001,11.98481478,-6.950472551,-6.950472551
0.20001,1.65001,11.9769947,-6.950683696,-6.950683696
0.20001,1.70001,11.96930117,-6.950890315,-6.950890315
0.20001,1.75001,11.96172866,-6.951092632,-6.951092632
0.20001,1.80001,11.95427198,-6.951290857,-6.951290857
0.20001,1.85001,11.94692635,-6.951485181,-6.951485181
0.20001,1.90001,11.93968726,-6.951675783,-6.951675783
0.20001,1.95001,11.93255054,-6.951862828,-6.951862828
0.20001,2.00001,11.92551226,-6.952046468,-6.952046468
0.20001,2.05001,11.91856874,-6.952226849,-6.952226849
0.20001,2.10001,11.91171651,-6.952404103,-6.952404103
0.20001,2.15001,11.90495234,-6.952578355,-6.952578355
0.20001,2.20001,11.89827316,-6.952749722,-6.952749722
0.20001,2.25001,11.89167607,-6.952918315,-6.952918315
0.20001,2.30001,11.88515834,-6.953084236,-6.953084236
0.20001,2.35001,11.8787174,-6.953247584,-6.953247584
0.20001,2.40001,11.87235079,-6.953408448,-6.953408448
0.20001,2.45001,11.8660562,-6.953566917,-6.953566917
0.20001,2.50001,11.85983142,-6.953723071,-6.953723071
0.20001,2.55001,11.85367437,-6.953876988,-6.953876988
0.20001,2.60001,11.84758304,-6.954028742,-6.954028742
0.20001,2.65001,11.84155556,-6.9541784,-6.9541784
0.20001,2.70001,11.83559011,-6.95432603,-6.95432603
0.20001,2.75001,11.82968497,-6.954471694,-6.954471694
0.20001,2.80001,11.8238385,-6.954615451,-6.954615451
0.20001,2.85001,11.81804913,-6.954757358,-6.954757358
0.20001,2.90001,11.81231534,-6.954897469,-6.954897469
0.20001,2.95001,11.80663571,-6.955035836,-6.955035836
0.20001,3.00001,11.80100886,-6.955172508,-6.955172508
0.20001,3.05001,11.79543347,-6.955307531,-6.955307531
0.20001,3.10001,11.78990827,-6.955440951,-6.955440951
0.20001,3.15001,11.78443205,-6.95557281,-6.95557281
0.20001,3.20001,11.77900363,-6.95570315,-6.95570315
0.20001,3.25001,11.77362191,-6.95583201,-6.95583201
0.20001,3.30001,11.76828579,-6.955959428,-6.955959428
0.20001,3.35001,11.76299425,-6.95608544,-6.95608544
0.20001,3.40001,11.75774628,-6.956210081,-6.956210081
0.20001,3.45001,11.75254092,-6.956333384,-6.956333384
