alpha_1,alpha_2,Im(lambda_4),Re(lambda_4),Re(lambda_3)
1.05001,1.85001,9.757767494,-0.527764795,-0.527764795
1.05001,1.90001,9.759886037,-0.527686028,-0.527686028
1.05001,1.95001,9.761971672,-0.527608497,-0.527608497
1.05001,2.00001,9.764025664,-0.527532156,-0.527532156
1.05001,2.05001,9.766049201,-0.527456963,-0.527456963
1.05001,2.10001,9.768043397,-0.527382879,-0.527382879
1.05001,2.15001,9.770009302,-0.527309867,-0.527309867
1.05001,2.20001,9.771947904,-0.52723789,-0.52723789
1.05001,2.25001,9.773860136,-0.527166916,-0.527166916
1.05001,2.30001,9.775746878,-0.527096913,-0.527096913
1.05001,2.35001,9.777608964,-0.527027851,-0.527027851
1.05001,2.40001,9.779447182,-0.5269597,-0.5269597
1.05001,2.45001,9.781262281,-0.526892435,-0.526892435
1.05001,2.50001,9.78305497,-0.526826028,-0.526826028
1.05001,2.55001,9.784825924,-0.526760456,-0.526760456
1.05001,2.60001,9.786575785,-0.526695694,-0.526695694
1.05001,2.65001,9.788305163,-0.526631721,-0.526631721
1.05001,2.70001,9.790014641,-0.526568515,-0.526568515
1.05001,2.75001,9.791704774,-0.526506055,-0.526506055
1.05001,2.80001,9.793376091,-0.526444323,-0.526444323
1.05001,2.85001,9.795029101,-0.526383298,-0.526383298
1.05001,2.90001,9.796664286,-0.526322964,-0.526322964
1.05001,2.95001,9.79828211,-0.526263302,-0.526263302
1.05001,3.00001,9.799883018,-0.526204297,-0.526204297
1.05001,3.05001,9.801467433,-0.526145932,-0.526145932
1.05001,3.10001,9.803035766,-0.526088193,-0.526088193
1.05001,3.15001,9.804588407,-0.526031065,-0.526031065
1.05001,3.20001,9.806125731,-0.525974533,-0.525974533
1.05001,3.25001,9.807648102,-0.525918584,-0.525918584
1.05001,3.30001,9.809155866,-0.525863204,-0.525863204
1.05001,3.35001,9.810649357,-0.525808383,-0.525808383
1.05001,3.40001,9.812128898,-0.525754106,-0.525754106
1.05001,3.45001,9.813594798,-0.525700363,-0.525700363
1.05001,3.50001,9.815047357,-0.525647142,-0.525647142
1.05001,3.55001,9.816486862,-0.525594432,-0.525594432
1.05001,3.60001,9.817913592,-0.525542223,-0.525542223
1.05001,3.65001,9.819327816,-0.525490505,-0.525490505
1.05001,3.70001,9.820729792,-0.525439267,-0.525439267
1.05001,3.75001,9.82211977,-0.5253885,-0.5253885
1.05001,3.80001,9.823497994,-0.525338196,-0.525338196
1.05001,3.85001,9.824864697,-0.525288344,-0.525288344
1.05001,3.90001,9.826220106,-0.525238937,-0.525238937
1.05001,3.95001,9.82756444,-0.525189966,-0.525189966
1.05001,4.00001,9.828897912,-0.525141422,-0.525141422
1.05001,4.05001,9.830220727,-0.525093299,-0.525093299
1.05001,4.10001,9.831533085,-0.525045588,-0.525045588
1.05001,4.15001,9.832835178,-0.524998282,-0.524998282
1.05001,4.20001,9.834127195,-0.524951374,-0.524951374
1.05001,4.25001,9.835409318,-0.524904856,-0.524904856
1.05001,4.30001,9.836681723,-0.524858723,-0.524858723
1.05001,4.35001,9.837944581,-0.524812967,-0.524812967
1.05001,4.40001,9.839198059,-0.524767582,-0.524767582
1.05001,4.45001,9.840442318,-0.524722562,-0.524722562
1.05001,4.50001,9.841677517,-0.5246779,-0.5246779
1.05001,4.55001,9.842903807,-0.524633592,-0.524633592
1.05001,4.60001,9.844121338,-0.52458963,-0.52458963
1.05001,4.65001,9.845330254,-0.52454601,-0.52454601
1.05001,4.70001,9.846530696,-0.524502726,-0.524502726
1.05001,4.75001,9.8477228,-0.524459772,-0.524459772
1.05001,4.80001,9.848906701,-0.524417144,-0.524417144
1.05001,4.85001,9.850082527,-0.524374837,-0.524374837
1.05001,4.90001,9.851250406,-0.524332845,-0.524332845
1.05001,4.95001,9.852410461,-0.524291165,-0.524291165
1.10001,1.00E-05,9.587247441,-0.519893783,-0.519893783
1.10001,0.05001,9.614432342,-0.532351544,-0.532351544
1.10001,0.10001,9.626572996,-0.53224608,-0.53224608
1.10001,0.15001,9.635805116,-0.532044893,-0.532044893
1.10001,0.20001,9.643527388,-0.531836175,-0.531836175
1.10001,0.25001,9.650283731,-0.53163443,-0.53163443
1.10001,0.30001,9.656353593,-0.531442441,-0.531442441
1.10001,0.35001,9.661903148,-0.531260221,-0.531260221
1.10001,0.40001,9.667040736,-0.531087061,-0.531087061
1.10001,0.45001,9.671841644,-0.530922113,-0.530922113
1.10001,0.50001,9.676360704,-0.530764563,-0.530764563
1.10001,0.55001,9.680639321,-0.53061368,-0.53061368
1.10001,0.60001,9.684709666,-0.530468824,-0.530468824
1.10001,0.65001,9.688597326,-0.530329438,-0.530329438
1.10001,0.70001,9.692323047,-0.530195039,-0.530195039
1.10001,0.75001,9.695903932,-0.530065206,-0.530065206
1.10001,0.80001,9.699354271,-0.529939571,-0.529939571
1.10001,0.85001,9.702686152,-0.529817811,-0.529817811
1.10001,0.90001,9.705909911,-0.52969964,-0.52969964
1.10001,0.95001,9.709034464,-0.529584805,-0.529584805
1.10001,1.00001,9.712067567,-0.529473081,-0.529473081
1.10001,1.05001,9.71501602,-0.529364266,-0.529364266
1.10001,1.10001,9.717885818,-0.52925818,-0.52925818
1.10001,1.15001,9.720682285,-0.529154658,-0.529154658
1.10001,1.20001,9.72341017,-0.529053552,-0.529053552
1.10001,1.25001,9.726073733,-0.528954728,-0.528954728
1.10001,1.30001,9.728676811,-0.528858064,-0.528858064
1.10001,1.35001,9.731222874,-0.528763446,-0.528763446
1.10001,1.40001,9.733715077,-0.528670773,-0.528670773
1.10001,1.45001,9.73615629,-0.528579949,-0.528579949
1.10001,1.50001,9.738549143,-0.528490887,-0.528490887
1.10001,1.55001,9.740896044,-0.528403506,-0.528403506
1.10001,1.60001,9.743199211,-0.528317732,-0.528317732
1.10001,1.65001,9.745460689,-0.528233494,-0.528233494
1.10001,1.70001,9.747682368,-0.528150729,-0.528150729
1.10001,1.75001,9.749866001,-0.528069376,-0.528069376
1.10001,1.80001,9.752013215,-0.527989378,-0.527989378
1.10001,1.85001,9.754125528,-0.527910684,-0.527910684
1.10001,1.90001,9.756204353,-0.527833243,-0.527833243
1.10001,1.95001,9.758251011,-0.527757009,-0.527757009
1.10001,2.00001,9.760266739,-0.527681939,-0.527681939
1.10001,2.05001,9.762252698,-0.527607992,-0.527607992
1.10001,2.10001,9.764209977,-0.527535128,-0.527535128
1.10001,2.15001,9.766139601,-0.527463311,-0.527463311
1.10001,2.20001,9.768042536,-0.527392508,-0.527392508
1.10001,2.25001,9.769919694,-0.527322684,-0.527322684
1.10001,2.30001,9.771771935,-0.527253808,-0.527253808
1.10001,2.35001,9.773600072,-0.527185853,-0.527185853
1.10001,2.40001,9.775404878,-0.527118789,-0.527118789
1.10001,2.45001,9.777187083,-0.527052589,-0.527052589
1.10001,2.50001,9.778947381,-0.52698723,-0.52698723
1.10001,2.55001,9.78068643,-0.526922686,-0.526922686
1.10001,2.60001,9.782404859,-0.526858935,-0.526858935
1.10001,2.65001,9.784103264,-0.526795954,-0.526795954
1.10001,2.70001,9.785782214,-0.526733723,-0.526733723
1.10001,2.75001,9.787442252,-0.526672222,-0.526672222
1.10001,2.80001,9.789083895,-0.526611431,-0.526611431
1.10001,2.85001,9.790707638,-0.526551333,-0.526551333
1.10001,2.90001,9.792313956,-0.526491909,-0.526491909
1.10001,2.95001,9.7939033,-0.526433144,-0.526433144
1.10001,3.00001,9.795476105,-0.52637502,-0.52637502
1.10001,3.05001,9.797032785,-0.526317522,-0.526317522
1.10001,3.10001,9.798573741,-0.526260635,-0.526260635
1.10001,3.15001,9.800099355,-0.526204346,-0.526204346
1.10001,3.20001,9.801609994,-0.52614864,-0.52614864
1.10001,3.25001,9.803106011,-0.526093504,-0.526093504
1.10001,3.30001,9.804587747,-0.526038925,-0.526038925
1.10001,3.35001,9.806055527,-0.52598489,-0.52598489
1.10001,3.40001,9.807509667,-0.525931389,-0.525931389
1.10001,3.45001,9.808950469,-0.52587841,-0.52587841
1.10001,3.50001,9.810378226,-0.525825941,-0.525825941
1.10001,3.55001,9.811793219,-0.525773972,-0.525773972
1.10001,3.60001,9.81319572,-0.525722492,-0.525722492
1.10001,3.65001,9.814585992,-0.525671492,-0.525671492
1.10001,3.70001,9.815964288,-0.525620963,-0.525620963
1.10001,3.75001,9.817330852,-0.525570893,-0.525570893
1.10001,3.80001,9.818685921,-0.525521276,-0.525521276
1.10001,3.85001,9.820029725,-0.525472102,-0.525472102
1.10001,3.90001,9.821362484,-0.525423362,-0.525423362
1.10001,3.95001,9.822684413,-0.525375048,-0.525375048
1.10001,4.00001,9.82399572,-0.525327153,-0.525327153
1.10001,4.05001,9.825296605,-0.525279669,-0.525279669
1.10001,4.10001,9.826587264,-0.525232587,-0.525232587
1.10001,4.15001,9.827867885,-0.525185902,-0.525185902
1.10001,4.20001,9.829138652,-0.525139606,-0.525139606
1.10001,4.25001,9.830399742,-0.525093692,-0.525093692
1.10001,4.30001,9.831651329,-0.525048154,-0.525048154
1.10001,4.35001,9.832893579,-0.525002984,-0.525002984
1.10001,4.40001,9.834126655,-0.524958178,-0.524958178
1.10001,4.45001,9.835350716,-0.524913728,-0.524913728
1.10001,4.50001,9.836565915,-0.524869629,-0.524869629
1.10001,4.55001,9.837772401,-0.524825875,-0.524825875
1.10001,4.60001,9.838970321,-0.52478246,-0.52478246
1.10001,4.65001,9.840159814,-0.52473938,-0.52473938
1.10001,4.70001,9.841341019,-0.524696628,-0.524696628
1.10001,4.75001,9.84251407,-0.524654199,-0.524654199
1.10001,4.80001,9.843679097,-0.524612089,-0.524612089
1.10001,4.85001,9.844836226,-0.524570293,-0.524570293
1.10001,4.90001,9.845985583,-0.524528805,-0.524528805
1.10001,4.95001,9.847127286,-0.524487621,-0.524487621
1.15001,1.00E-05,9.587183348,-0.520223865,-0.520223865
1.15001,0.05001,9.613778642,-0.532407297,-0.532407297
1.15001,0.10001,9.625661496,-0.532303683,-0.532303683
1.15001,0.15001,9.634699687,-0.532106453,-0.532106453
1.15001,0.20001,9.642261168,-0.531901857,-0.531901857
1.15001,0.25001,9.648877909,-0.531704084,-0.531704084
1.15001,0.30001,9.654823219,-0.531515853,-0.531515853
1.15001,0.35001,9.660259624,-0.531337176,-0.531337176
1.15001,0.40001,9.665293085,-0.531167362,-0.531167362
1.15001,0.45001,9.669997236,-0.53100558,-0.53100558
1.15001,0.50001,9.674425707,-0.530851034,-0.530851034
1.15001,0.55001,9.678618992,-0.530703009,-0.530703009
1.15001,0.60001,9.682608557,-0.53056088,-0.53056088
1.15001,0.65001,9.686419428,-0.530424101,-0.530424101
1.15001,0.70001,9.690071898,-0.5302922,-0.5302922
1.15001,0.75001,9.693582691,-0.530164766,-0.530164766
1.15001,0.80001,9.696965786,-0.530041437,-0.530041437
1.15001,0.85001,9.700233006,-0.529921899,-0.529921899
1.15001,0.90001,9.703394461,-0.529805872,-0.529805872
1.15001,0.95001,9.70645887,-0.529693108,-0.529693108
1.15001,1.00001,9.70943382,-0.529583387,-0.529583387
1.15001,1.05001,9.712325962,-0.529476512,-0.529476512
1.15001,1.10001,9.71514116,-0.529372306,-0.529372306
1.15001,1.15001,9.717884621,-0.529270609,-0.529270609
1.15001,1.20001,9.720560991,-0.529171275,-0.529171275
1.15001,1.25001,9.723174435,-0.529074174,-0.529074174
1.15001,1.30001,9.725728707,-0.528979185,-0.528979185
1.15001,1.35001,9.728227202,-0.528886198,-0.528886198
1.15001,1.40001,9.730673003,-0.528795113,-0.528795113
1.15001,1.45001,9.733068921,-0.528705838,-0.528705838
1.15001,1.50001,9.735417526,-0.528618286,-0.528618286
1.15001,1.55001,9.737721174,-0.528532378,-0.528532378
1.15001,1.60001,9.739982035,-0.528448043,-0.528448043
1.15001,1.65001,9.742202108,-0.528365211,-0.528365211
1.15001,1.70001,9.744383243,-0.528283819,-0.528283819
1.15001,1.75001,9.746527154,-0.528203809,-0.528203809
1.15001,1.80001,9.748635434,-0.528125125,-0.528125125
1.15001,1.85001,9.750709566,-0.528047716,-0.528047716
1.15001,1.90001,9.752750932,-0.527971534,-0.527971534
1.15001,1.95001,9.754760825,-0.527896532,-0.527896532
1.15001,2.00001,9.756740456,-0.527822669,-0.527822669
1.15001,2.05001,9.758690958,-0.527749904,-0.527749904
1.15001,2.10001,9.760613398,-0.5276782,-0.5276782
1.15001,2.15001,9.762508779,-0.52760752,-0.52760752
1.15001,2.20001,9.764378046,-0.527537831,-0.527537831
1.15001,2.25001,9.766222089,-0.527469101,-0.527469101
1.15001,2.30001,9.768041751,-0.527401299,-0.527401299
1.15001,2.35001,9.769837828,-0.527334397,-0.527334397
1.15001,2.40001,9.771611074,-0.527268367,-0.527268367
1.15001,2.45001,9.773362204,-0.527203183,-0.527203183
1.15001,2.50001,9.775091897,-0.527138821,-0.527138821
1.15001,2.55001,9.776800798,-0.527075257,-0.527075257
1.15001,2.60001,9.778489521,-0.527012469,-0.527012469
1.15001,2.65001,9.780158648,-0.526950435,-0.526950435
1.15001,2.70001,9.781808737,-0.526889134,-0.526889134
1.15001,2.75001,9.783440318,-0.526828548,-0.526828548
1.15001,2.80001,9.785053899,-0.526768656,-0.526768656
1.15001,2.85001,9.786649963,-0.526709443,-0.526709443
1.15001,2.90001,9.788228973,-0.526650889,-0.526650889
1.15001,2.95001,9.789791372,-0.526592979,-0.526592979
1.15001,3.00001,9.791337586,-0.526535698,-0.526535698
1.15001,3.05001,9.792868019,-0.526479029,-0.526479029
1.15001,3.10001,9.794383063,-0.526422958,-0.526422958
1.15001,3.15001,9.795883093,-0.526367472,-0.526367472
1.15001,3.20001,9.797368466,-0.526312556,-0.526312556
1.15001,3.25001,9.79883953,-0.526258198,-0.526258198
1.15001,3.30001,9.800296615,-0.526204385,-0.526204385
1.15001,3.35001,9.801740043,-0.526151106,-0.526151106
1.15001,3.40001,9.80317012,-0.526098348,-0.526098348
1.15001,3.45001,9.804587144,-0.526046101,-0.526046101
1.15001,3.50001,9.805991399,-0.525994353,-0.525994353
1.15001,3.55001,9.807383162,-0.525943095,-0.525943095
1.15001,3.60001,9.808762699,-0.525892316,-0.525892316
1.15001,3.65001,9.810130265,-0.525842006,-0.525842006
1.15001,3.70001,9.811486109,-0.525792157,-0.525792157
1.15001,3.75001,9.812830471,-0.525742758,-0.525742758
1.15001,3.80001,9.814163581,-0.525693801,-0.525693801
1.15001,3.85001,9.815485664,-0.525645278,-0.525645278
1.15001,3.90001,9.816796937,-0.52559718,-0.52559718
1.15001,3.95001,9.818097609,-0.5255495,-0.5255495
1.15001,4.00001,9.819387883,-0.525502229,-0.525502229
1.15001,4.05001,9.820667956,-0.52545536,-0.52545536
1.15001,4.10001,9.821938019,-0.525408885,-0.525408885
1.15001,4.15001,9.823198257,-0.525362799,-0.525362799
1.15001,4.20001,9.824448848,-0.525317093,-0.525317093
1.15001,4.25001,9.825689966,-0.525271761,-0.525271761
1.15001,4.30001,9.826921782,-0.525226797,-0.525226797
1.15001,4.35001,9.828144458,-0.525182194,-0.525182194
1.15001,4.40001,9.829358153,-0.525137946,-0.525137946
1.15001,4.45001,9.830563023,-0.525094048,-0.525094048
1.15001,4.50001,9.831759218,-0.525050493,-0.525050493
1.15001,4.55001,9.832946883,-0.525007275,-0.525007275
1.15001,4.60001,9.834126162,-0.52496439,-0.52496439
1.15001,4.65001,9.835297192,-0.524921832,-0.524921832
1.15001,4.70001,9.836460108,-0.524879595,-0.524879595
1.15001,4.75001,9.837615041,-0.524837675,-0.524837675
1.15001,4.80001,9.838762118,-0.524796067,-0.524796067
1.15001,4.85001,9.839901464,-0.524754766,-0.524754766
1.15001,4.90001,9.841033199,-0.524713767,-0.524713767
1.15001,4.95001,9.842157442,-0.524673066,-0.524673066
1.20001,1.00E-05,9.58712325,-0.520533094,-0.520533094
1.20001,0.05001,9.61316586,-0.532459547,-0.532459547
1.20001,0.10001,9.624806834,-0.532357685,-0.532357685
1.20001,0.15001,9.633662986,-0.53216418,-0.53216418
1.20001,0.20001,9.641073475,-0.531963466,-0.531963466
1.20001,0.25001,9.647559075,-0.531769431,-0.531769431
1.20001,0.30001,9.653387349,-0.531584739,-0.531584739
1.20001,0.35001,9.6587174,-0.531409402,-0.531409402
1.20001,0.40001,9.663652961,-0.53124274,-0.53124274
1.20001,0.45001,9.66826612,-0.531083943,-0.531083943
1.20001,0.50001,9.672609377,-0.530932229,-0.530932229
1.20001,0.55001,9.676722376,-0.530786901,-0.530786901
1.20001,0.60001,9.680635921,-0.530647344,-0.530647344
1.20001,0.65001,9.684374513,-0.530513026,-0.530513026
1.20001,0.70001,9.687958018,-0.530383484,-0.530383484
1.20001,0.75001,9.691402808,-0.530258314,-0.530258314
1.20001,0.80001,9.69472257,-0.530137165,-0.530137165
1.20001,0.85001,9.697928878,-0.530019727,-0.530019727
1.20001,0.90001,9.701031629,-0.529905726,-0.529905726
1.20001,0.95001,9.704039359,-0.52979492,-0.52979492
1.20001,1.00001,9.706959498,-0.529687094,-0.529687094
1.20001,1.05001,9.709798554,-0.529582055,-0.529582055
1.20001,1.10001,9.712562271,-0.529479628,-0.529479628
1.20001,1.15001,9.715255745,-0.529379658,-0.529379658
1.20001,1.20001,9.717883525,-0.529282002,-0.529282002
1.20001,1.25001,9.720449688,-0.529186532,-0.529186532
1.20001,1.30001,9.722957911,-0.529093131,-0.529093131
1.20001,1.35001,9.725411516,-0.52900169,-0.52900169
1.20001,1.40001,9.727813523,-0.528912111,-0.528912111
1.20001,1.45001,9.730166683,-0.528824303,-0.528824303
1.20001,1.50001,9.732473512,-0.528738184,-0.528738184
1.20001,1.55001,9.734736318,-0.528653675,-0.528653675
1.20001,1.60001,9.736957224,-0.528570705,-0.528570705
1.20001,1.65001,9.739138188,-0.528489207,-0.528489207
1.20001,1.70001,9.741281021,-0.52840912,-0.52840912
1.20001,1.75001,9.743387401,-0.528330386,-0.528330386
1.20001,1.80001,9.745458888,-0.52825295,-0.52825295
1.20001,1.85001,9.747496934,-0.528176763,-0.528176763
1.20001,1.90001,9.749502891,-0.528101776,-0.528101776
1.20001,1.95001,9.751478027,-0.528027947,-0.528027947
1.20001,2.00001,9.753423525,-0.527955232,-0.527955232
1.20001,2.05001,9.755340497,-0.527883593,-0.527883593
1.20001,2.10001,9.757229986,-0.527812992,-0.527812992
1.20001,2.15001,9.759092975,-0.527743394,-0.527743394
1.20001,2.20001,9.760930387,-0.527674767,-0.527674767
1.20001,2.25001,9.762743097,-0.527607078,-0.527607078
1.20001,2.30001,9.764531928,-0.527540299,-0.527540299
1.20001,2.35001,9.766297659,-0.527474401,-0.527474401
1.20001,2.40001,9.76804103,-0.527409358,-0.527409358
1.20001,2.45001,9.769762741,-0.527345143,-0.527345143
1.20001,2.50001,9.771463456,-0.527281732,-0.527281732
1.20001,2.55001,9.773143806,-0.527219104,-0.527219104
1.20001,2.60001,9.774804391,-0.527157235,-0.527157235
1.20001,2.65001,9.776445785,-0.527096104,-0.527096104
1.20001,2.70001,9.778068531,-0.527035692,-0.527035692
1.20001,2.75001,9.77967315,-0.52697598,-0.52697598
1.20001,2.80001,9.781260137,-0.526916948,-0.526916948
1.20001,2.85001,9.782829966,-0.52685858,-0.52685858
1.20001,2.90001,9.784383092,-0.526800858,-0.526800858
1.20001,2.95001,9.785919947,-0.526743768,-0.526743768
1.20001,3.00001,9.787440947,-0.526687292,-0.526687292
1.20001,3.05001,9.788946491,-0.526631416,-0.526631416
1.20001,3.10001,9.790436961,-0.526576127,-0.526576127
1.20001,3.15001,9.791912722,-0.526521409,-0.526521409
1.20001,3.20001,9.793374127,-0.526467251,-0.526467251
1.20001,3.25001,9.794821515,-0.526413639,-0.526413639
1.20001,3.30001,9.79625521,-0.526360561,-0.526360561
1.20001,3.35001,9.797675527,-0.526308006,-0.526308006
1.20001,3.40001,9.799082765,-0.526255961,-0.526255961
1.20001,3.45001,9.800477216,-0.526204417,-0.526204417
1.20001,3.50001,9.801859159,-0.526153362,-0.526153362
1.20001,3.55001,9.803228864,-0.526102786,-0.526102786
1.20001,3.60001,9.804586591,-0.526052679,-0.526052679
1.20001,3.65001,9.805932593,-0.526003033,-0.526003033
1.20001,3.70001,9.80726711,-0.525953837,-0.525953837
1.20001,3.75001,9.808590379,-0.525905083,-0.525905083
1.20001,3.80001,9.809902625,-0.525856762,-0.525856762
1.20001,3.85001,9.811204068,-0.525808865,-0.525808865
1.20001,3.90001,9.812494921,-0.525761385,-0.525761385
1.20001,3.95001,9.813775388,-0.525714314,-0.525714314
1.20001,4.00001,9.815045668,-0.525667645,-0.525667645
1.20001,4.05001,9.816305954,-0.525621369,-0.525621369
1.20001,4.10001,9.817556432,-0.52557548,-0.52557548
1.20001,4.15001,9.818797284,-0.52552997,-0.52552997
1.20001,4.20001,9.820028686,-0.525484834,-0.525484834
1.20001,4.25001,9.821250807,-0.525440064,-0.525440064
1.20001,4.30001,9.822463813,-0.525395654,-0.525395654
1.20001,4.35001,9.823667864,-0.525351598,-0.525351598
1.20001,4.40001,9.824863117,-0.52530789,-0.52530789
1.20001,4.45001,9.826049722,-0.525264524,-0.525264524
1.20001,4.50001,9.827227828,-0.525221495,-0.525221495
1.20001,4.55001,9.828397576,-0.525178796,-0.525178796
1.20001,4.60001,9.829559107,-0.525136423,-0.525136423
1.20001,4.65001,9.830712556,-0.525094371,-0.525094371
1.20001,4.70001,9.831858055,-0.525052633,-0.525052633
1.20001,4.75001,9.832995731,-0.525011206,-0.525011206
1.20001,4.80001,9.83412571,-0.524970085,-0.524970085
1.20001,4.85001,9.835248113,-0.524929264,-0.524929264
1.20001,4.90001,9.836363059,-0.524888739,-0.524888739
1.20001,4.95001,9.837470664,-0.524848506,-0.524848506
1.25001,1.00E-05,9.587066748,-0.520823578,-0.520823578
1.25001,0.05001,9.612589892,-0.532508645,-0.532508645
1.25001,0.10001,9.624003326,-0.532408446,-0.532408446
1.25001,0.15001,9.632688154,-0.532218457,-0.532218457
1.25001,0.20001,9.639956487,-0.532021406,-0.532021406
1.25001,0.25001,9.646318583,-0.5318309,-0.5318309
1.25001,0.30001,9.652036601,-0.531649549,-0.531649549
1.25001,0.35001,9.657266435,-0.531477364,-0.531477364
1.25001,0.40001,9.662109723,-0.531313681,-0.531313681
1.25001,0.45001,9.666637098,-0.531157703,-0.531157703
1.25001,0.50001,9.670900001,-0.531008668,-0.531008668
1.25001,0.55001,9.674937277,-0.530865888,-0.530865888
1.25001,0.60001,9.678779107,-0.530728764,-0.530728764
1.25001,0.65001,9.682449499,-0.530596774,-0.530596774
1.25001,0.70001,9.685967919,-0.530469463,-0.530469463
1.25001,0.75001,9.689350408,-0.530346438,-0.530346438
1.25001,0.80001,9.692610378,-0.530227352,-0.530227352
1.25001,0.85001,9.695759169,-0.530111902,-0.530111902
1.25001,0.90001,9.698806478,-0.529999821,-0.529999821
1.25001,0.95001,9.701760671,-0.529890871,-0.529890871
1.25001,1.00001,9.704629026,-0.52978484,-0.52978484
1.25001,1.05001,9.707417922,-0.529681541,-0.529681541
1.25001,1.10001,9.710132985,-0.529580802,-0.529580802
1.25001,1.15001,9.712779211,-0.52948247,-0.52948247
1.25001,1.20001,9.715361056,-0.529386406,-0.529386406
1.25001,1.25001,9.717882515,-0.529292485,-0.529292485
1.25001,1.30001,9.720347191,-0.52920059,-0.52920059
1.25001,1.35001,9.72275834,-0.529110616,-0.529110616
1.25001,1.40001,9.725118921,-0.529022468,-0.529022468
1.25001,1.45001,9.727431628,-0.528936056,-0.528936056
1.25001,1.50001,9.729698929,-0.528851297,-0.528851297
1.25001,1.55001,9.731923083,-0.528768118,-0.528768118
1.25001,1.60001,9.734106172,-0.528686446,-0.528686446
1.25001,1.65001,9.736250115,-0.528606217,-0.528606217
1.25001,1.70001,9.738356685,-0.528527371,-0.528527371
1.25001,1.75001,9.740427527,-0.528449851,-0.528449851
1.25001,1.80001,9.74246417,-0.528373603,-0.528373603
1.25001,1.85001,9.744468036,-0.528298579,-0.528298579
1.25001,1.90001,9.746440452,-0.528224732,-0.528224732
1.25001,1.95001,9.748382658,-0.528152018,-0.528152018
1.25001,2.00001,9.750295814,-0.528080397,-0.528080397
1.25001,2.05001,9.752181011,-0.528009831,-0.528009831
1.25001,2.10001,9.754039269,-0.527940282,-0.527940282
1.25001,2.15001,9.755871552,-0.527871716,-0.527871716
1.25001,2.20001,9.757678767,-0.527804101,-0.527804101
1.25001,2.25001,9.759461767,-0.527737407,-0.527737407
1.25001,2.30001,9.761221361,-0.527671604,-0.527671604
1.25001,2.35001,9.762958313,-0.527606665,-0.527606665
1.25001,2.40001,9.764673346,-0.527542562,-0.527542562
1.25001,2.45001,9.766367148,-0.527479273,-0.527479273
1.25001,2.50001,9.768040368,-0.527416772,-0.527416772
1.25001,2.55001,9.769693626,-0.527355037,-0.527355037
1.25001,2.60001,9.77132751,-0.527294046,-0.527294046
1.25001,2.65001,9.77294258,-0.52723378,-0.52723378
1.25001,2.70001,9.774539371,-0.527174218,-0.527174218
1.25001,2.75001,9.776118392,-0.527115341,-0.527115341
1.25001,2.80001,9.777680128,-0.527057132,-0.527057132
1.25001,2.85001,9.779225045,-0.526999573,-0.526999573
1.25001,2.90001,9.780753587,-0.526942649,-0.526942649
1.25001,2.95001,9.782266179,-0.526886342,-0.526886342
1.25001,3.00001,9.783763228,-0.526830638,-0.526830638
1.25001,3.05001,9.785245125,-0.526775523,-0.526775523
1.25001,3.10001,9.786712243,-0.526720982,-0.526720982
1.25001,3.15001,9.788164943,-0.526667002,-0.526667002
1.25001,3.20001,9.789603568,-0.52661357,-0.52661357
1.25001,3.25001,9.791028451,-0.526560674,-0.526560674
1.25001,3.30001,9.79243991,-0.526508301,-0.526508301
1.25001,3.35001,9.793838252,-0.52645644,-0.52645644
1.25001,3.40001,9.795223773,-0.526405081,-0.526405081
1.25001,3.45001,9.796596757,-0.526354211,-0.526354211
1.25001,3.50001,9.797957479,-0.526303821,-0.526303821
1.25001,3.55001,9.799306202,-0.526253901,-0.526253901
1.25001,3.60001,9.800643181,-0.526204442,-0.526204442
1.25001,3.65001,9.801968664,-0.526155433,-0.526155433
1.25001,3.70001,9.803282888,-0.526106866,-0.526106866
1.25001,3.75001,9.804586083,-0.526058732,-0.526058732
1.25001,3.80001,9.805878471,-0.526011022,-0.526011022
1.25001,3.85001,9.807160267,-0.525963729,-0.525963729
1.25001,3.90001,9.808431678,-0.525916845,-0.525916845
1.25001,3.95001,9.809692907,-0.525870361,-0.525870361
1.25001,4.00001,9.810944147,-0.52582427,-0.52582427
1.25001,4.05001,9.812185589,-0.525778566,-0.525778566
1.25001,4.10001,9.813417414,-0.525733241,-0.525733241
1.25001,4.15001,9.8146398,-0.525688288,-0.525688288
1.25001,4.20001,9.81585292,-0.525643701,-0.525643701
1.25001,4.25001,9.817056939,-0.525599473,-0.525599473
1.25001,4.30001,9.818252021,-0.525555599,-0.525555599
1.25001,4.35001,9.819438323,-0.525512071,-0.525512071
1.25001,4.40001,9.820615997,-0.525468885,-0.525468885
1.25001,4.45001,9.821785191,-0.525426034,-0.525426034
1.25001,4.50001,9.822946051,-0.525383513,-0.525383513
1.25001,4.55001,9.824098716,-0.525341316,-0.525341316
1.25001,4.60001,9.825243323,-0.525299439,-0.525299439
1.25001,4.65001,9.826380004,-0.525257876,-0.525257876
1.25001,4.70001,9.827508889,-0.525216621,-0.525216621
1.25001,4.75001,9.828630104,-0.525175671,-0.525175671
1.25001,4.80001,9.829743771,-0.525135021,-0.525135021
1.25001,4.85001,9.830850008,-0.525094665,-0.525094665
1.25001,4.90001,9.831948933,-0.5250546,-0.5250546
1.25001,4.95001,9.833040658,-0.525014821,-0.525014821
1.30001,1.00E-05,9.587013495,-0.521097135,-0.521097135
1.30001,0.05001,9.612047188,-0.532554897,-0.532554897
