alpha_1,alpha_2,Im(lambda_4),Re(lambda_4),Re(lambda_3)
1.10001,3.70001,1.309159218,-14.0025669,-14.0025669
1.10001,3.75001,1.287114713,-14.00260035,-14.00260035
1.10001,3.80001,1.26484912,-14.00263351,-14.00263351
1.10001,3.85001,1.242347276,-14.00266638,-14.00266638
1.10001,3.90001,1.219592872,-14.00269897,-14.00269897
1.10001,3.95001,1.196568315,-14.00273129,-14.00273129
1.10001,4.00001,1.17325455,-14.00276334,-14.00276334
1.10001,4.05001,1.149630872,-14.00279512,-14.00279512
1.10001,4.10001,1.125674688,-14.00282665,-14.00282665
1.10001,4.15001,1.101361247,-14.00285793,-14.00285793
1.10001,4.20001,1.076663318,-14.00288896,-14.00288896
1.10001,4.25001,1.0515508,-14.00291975,-14.00291975
1.10001,4.30001,1.025990258,-14.0029503,-14.0029503
1.10001,4.35001,0.999944352,-14.00298062,-14.00298062
1.10001,4.40001,0.973371144,-14.00301071,-14.00301071
1.10001,4.45001,0.946223234,-14.00304058,-14.00304058
1.10001,4.50001,0.918446685,-14.00307023,-14.00307023
1.10001,4.55001,0.889979648,-14.00309966,-14.00309966
1.10001,4.60001,0.860750613,-14.00312888,-14.00312888
1.10001,4.65001,0.830676117,-14.00315789,-14.00315789
1.10001,4.70001,0.799657711,-14.00318669,-14.00318669
1.10001,4.75001,0.767577866,-14.0032153,-14.0032153
1.10001,4.80001,0.734294317,-14.0032437,-14.0032437
1.10001,4.85001,0.699632063,-14.00327192,-14.00327192
1.10001,4.90001,0.663371699,-14.00329994,-14.00329994
1.10001,4.95001,0.625231809,-14.00332778,-14.00332778
1.15001,0.00001,3.222105159,-13.99057424,-13.99057424
1.15001,0.05001,3.088573218,-13.99573238,-13.99573238
1.15001,0.10001,3.018250132,-13.99671233,-13.99671233
1.15001,0.15001,2.963213452,-13.99725149,-13.99725149
1.15001,0.20001,2.91611294,-13.99762605,-13.99762605
1.15001,0.25001,2.874070388,-13.99791572,-13.99791572
1.15001,0.30001,2.835604908,-13.99815383,-13.99815383
1.15001,0.35001,2.799835666,-13.99835738,-13.99835738
1.15001,0.40001,2.766188422,-13.99853612,-13.99853612
1.15001,0.45001,2.734264183,-13.99869618,-13.99869618
1.15001,0.50001,2.70377237,-13.99884164,-13.99884164
1.15001,0.55001,2.674493558,-13.99897536,-13.99897536
1.15001,0.60001,2.646257206,-13.99909942,-13.99909942
1.15001,0.65001,2.618927618,-13.99921538,-13.99921538
1.15001,0.70001,2.592394688,-13.99932445,-13.99932445
1.15001,0.75001,2.566567588,-13.99942757,-13.99942757
1.15001,0.80001,2.541370318,-13.9995255,-13.9995255
1.15001,0.85001,2.516738493,-13.99961884,-13.99961884
1.15001,0.90001,2.492616977,-13.99970812,-13.99970812
1.15001,0.95001,2.468958092,-13.99979376,-13.99979376
1.15001,1.00001,2.445720257,-13.99987611,-13.99987611
1.15001,1.05001,2.422866925,-13.99995547,-13.99995547
1.15001,1.10001,2.400365741,-14.00003213,-14.00003213
1.15001,1.15001,2.37818788,-14.00010629,-14.00010629
1.15001,1.20001,2.356307509,-14.00017816,-14.00017816
1.15001,1.25001,2.334701343,-14.00024792,-14.00024792
1.15001,1.30001,2.313348293,-14.00031572,-14.00031572
1.15001,1.35001,2.292229159,-14.00038169,-14.00038169
1.15001,1.40001,2.271326388,-14.00044597,-14.00044597
1.15001,1.45001,2.250623859,-14.00050865,-14.00050865
1.15001,1.50001,2.230106709,-14.00056983,-14.00056983
1.15001,1.55001,2.209761177,-14.00062961,-14.00062961
1.15001,1.60001,2.18957448,-14.00068807,-14.00068807
1.15001,1.65001,2.169534694,-14.00074528,-14.00074528
1.15001,1.70001,2.149630665,-14.00080131,-14.00080131
1.15001,1.75001,2.129851916,-14.00085622,-14.00085622
1.15001,1.80001,2.110188578,-14.00091006,-14.00091006
1.15001,1.85001,2.090631323,-14.00096289,-14.00096289
1.15001,1.90001,2.071171307,-14.00101475,-14.00101475
1.15001,1.95001,2.051800118,-14.0010657,-14.0010657
1.15001,2.00001,2.032509729,-14.00111577,-14.00111577
1.15001,2.05001,2.013292458,-14.00116499,-14.00116499
1.15001,2.10001,1.994140933,-14.00121342,-14.00121342
1.15001,2.15001,1.975048054,-14.00126107,-14.00126107
1.15001,2.20001,1.956006963,-14.00130798,-14.00130798
1.15001,2.25001,1.937011021,-14.00135419,-14.00135419
1.15001,2.30001,1.918053776,-14.00139971,-14.00139971
1.15001,2.35001,1.899128941,-14.00144457,-14.00144457
1.15001,2.40001,1.880230374,-14.00148879,-14.00148879
1.15001,2.45001,1.861352053,-14.00153241,-14.00153241
1.15001,2.50001,1.842488062,-14.00157544,-14.00157544
1.15001,2.55001,1.823632563,-14.00161789,-14.00161789
1.15001,2.60001,1.804779789,-14.0016598,-14.0016598
1.15001,2.65001,1.785924019,-14.00170117,-14.00170117
1.15001,2.70001,1.767059563,-14.00174203,-14.00174203
1.15001,2.75001,1.748180747,-14.00178239,-14.00178239
1.15001,2.80001,1.729281896,-14.00182227,-14.00182227
1.15001,2.85001,1.710357317,-14.00186168,-14.00186168
1.15001,2.90001,1.691401283,-14.00190063,-14.00190063
1.15001,2.95001,1.672408018,-14.00193914,-14.00193914
1.15001,3.00001,1.653371679,-14.00197723,-14.00197723
1.15001,3.05001,1.634286339,-14.00201489,-14.00201489
1.15001,3.10001,1.615145969,-14.00205215,-14.00205215
1.15001,3.15001,1.595944421,-14.00208902,-14.00208902
1.15001,3.20001,1.576675407,-14.0021255,-14.0021255
1.15001,3.25001,1.557332481,-14.00216161,-14.00216161
1.15001,3.30001,1.537909012,-14.00219736,-14.00219736
1.15001,3.35001,1.518398168,-14.00223275,-14.00223275
1.15001,3.40001,1.498792886,-14.00226779,-14.00226779
1.15001,3.45001,1.479085848,-14.0023025,-14.0023025
1.15001,3.50001,1.459269449,-14.00233688,-14.00233688
1.15001,3.55001,1.43933577,-14.00237094,-14.00237094
1.15001,3.60001,1.419276538,-14.00240468,-14.00240468
1.15001,3.65001,1.399083091,-14.00243812,-14.00243812
1.15001,3.70001,1.378746334,-14.00247126,-14.00247126
1.15001,3.75001,1.358256696,-14.0025041,-14.0025041
1.15001,3.80001,1.337604072,-14.00253666,-14.00253666
1.15001,3.85001,1.316777769,-14.00256894,-14.00256894
1.15001,3.90001,1.29576644,-14.00260094,-14.00260094
1.15001,3.95001,1.274558005,-14.00263268,-14.00263268
1.15001,4.00001,1.253139577,-14.00266415,-14.00266415
1.15001,4.05001,1.231497356,-14.00269537,-14.00269537
1.15001,4.10001,1.209616525,-14.00272634,-14.00272634
1.15001,4.15001,1.187481126,-14.00275706,-14.00275706
1.15001,4.20001,1.16507391,-14.00278753,-14.00278753
1.15001,4.25001,1.142376174,-14.00281777,-14.00281777
1.15001,4.30001,1.119367561,-14.00284778,-14.00284778
1.15001,4.35001,1.096025831,-14.00287756,-14.00287756
1.15001,4.40001,1.072326589,-14.00290712,-14.00290712
1.15001,4.45001,1.048242959,-14.00293646,-14.00293646
1.15001,4.50001,1.0237452,-14.00296558,-14.00296558
1.15001,4.55001,0.998800236,-14.00299449,-14.00299449
1.15001,4.60001,0.973371086,-14.00302319,-14.00302319
1.15001,4.65001,0.947416163,-14.00305169,-14.00305169
1.15001,4.70001,0.920888412,-14.00307999,-14.00307999
1.15001,4.75001,0.893734217,-14.00310809,-14.00310809
1.15001,4.80001,0.865892022,-14.003136,-14.003136
1.15001,4.85001,0.837290555,-14.00316372,-14.00316372
1.15001,4.90001,0.807846507,-14.00319125,-14.00319125
1.15001,4.95001,0.777461452,-14.0032186,-14.0032186
1.20001,0.00001,3.222786891,-13.99072529,-13.99072529
1.20001,0.05001,3.092137687,-13.99577473,-13.99577473
1.20001,0.10001,3.023375631,-13.99673418,-13.99673418
1.20001,0.15001,2.969583367,-13.99726213,-13.99726213
1.20001,0.20001,2.923564742,-13.99762896,-13.99762896
1.20001,0.25001,2.882501824,-13.99791267,-13.99791267
1.20001,0.30001,2.844944718,-13.99814592,-13.99814592
1.20001,0.35001,2.810031024,-13.99834532,-13.99834532
1.20001,0.40001,2.777198526,-13.99852044,-13.99852044
1.20001,0.45001,2.746056594,-13.99867727,-13.99867727
1.20001,0.50001,2.716320754,-13.99881981,-13.99881981
1.20001,0.55001,2.687776203,-13.99895086,-13.99895086
1.20001,0.60001,2.660256006,-13.99907245,-13.99907245
1.20001,0.65001,2.633627352,-13.99918611,-13.99918611
1.20001,0.70001,2.607782492,-13.99929303,-13.99929303
1.20001,0.75001,2.582632554,-13.99939411,-13.99939411
1.20001,0.80001,2.558103192,-13.99949012,-13.99949012
1.20001,0.85001,2.534131437,-13.99958164,-13.99958164
1.20001,0.90001,2.510663379,-13.99966917,-13.99966917
1.20001,0.95001,2.48765242,-13.99975314,-13.99975314
1.20001,1.00001,2.465057932,-13.99983389,-13.99983389
1.20001,1.05001,2.442844221,-13.99991173,-13.99991173
1.20001,1.10001,2.420979705,-13.9999869,-13.9999869
1.20001,1.15001,2.399436264,-14.00005964,-14.00005964
1.20001,1.20001,2.378188709,-14.00013014,-14.00013014
1.20001,1.25001,2.357214356,-14.00019856,-14.00019856
1.20001,1.30001,2.336492672,-14.00026506,-14.00026506
1.20001,1.35001,2.316004984,-14.00032978,-14.00032978
1.20001,1.40001,2.295734235,-14.00039283,-14.00039283
1.20001,1.45001,2.275664778,-14.00045433,-14.00045433
1.20001,1.50001,2.255782201,-14.00051436,-14.00051436
1.20001,1.55001,2.236073183,-14.00057301,-14.00057301
1.20001,1.60001,2.216525364,-14.00063037,-14.00063037
1.20001,1.65001,2.197127235,-14.00068651,-14.00068651
1.20001,1.70001,2.177868046,-14.00074149,-14.00074149
1.20001,1.75001,2.158737721,-14.00079537,-14.00079537
1.20001,1.80001,2.139726787,-14.00084821,-14.00084821
1.20001,1.85001,2.120826311,-14.00090005,-14.00090005
1.20001,1.90001,2.102027841,-14.00095096,-14.00095096
1.20001,1.95001,2.083323361,-14.00100096,-14.00100096
1.20001,2.00001,2.064705242,-14.0010501,-14.0010501
1.20001,2.05001,2.046166205,-14.00109842,-14.00109842
1.20001,2.10001,2.027699285,-14.00114596,-14.00114596
1.20001,2.15001,2.009297798,-14.00119273,-14.00119273
1.20001,2.20001,1.990955312,-14.00123879,-14.00123879
1.20001,2.25001,1.97266562,-14.00128415,-14.00128415
1.20001,2.30001,1.954422719,-14.00132883,-14.00132883
1.20001,2.35001,1.936220781,-14.00137288,-14.00137288
1.20001,2.40001,1.918054138,-14.0014163,-14.0014163
1.20001,2.45001,1.899917261,-14.00145912,-14.00145912
1.20001,2.50001,1.88180474,-14.00150137,-14.00150137
1.20001,2.55001,1.86371127,-14.00154306,-14.00154306
1.20001,2.60001,1.845631634,-14.00158421,-14.00158421
1.20001,2.65001,1.827560687,-14.00162484,-14.00162484
1.20001,2.70001,1.809493342,-14.00166496,-14.00166496
1.20001,2.75001,1.791424554,-14.0017046,-14.0017046
1.20001,2.80001,1.773349312,-14.00174376,-14.00174376
1.20001,2.85001,1.755262619,-14.00178246,-14.00178246
1.20001,2.90001,1.737159481,-14.00182072,-14.00182072
1.20001,2.95001,1.719034895,-14.00185854,-14.00185854
1.20001,3.00001,1.700883838,-14.00189595,-14.00189595
1.20001,3.05001,1.682701247,-14.00193295,-14.00193295
1.20001,3.10001,1.664482012,-14.00196955,-14.00196955
1.20001,3.15001,1.646220961,-14.00200576,-14.00200576
1.20001,3.20001,1.627912844,-14.0020416,-14.0020416
1.20001,3.25001,1.609552319,-14.00207707,-14.00207707
1.20001,3.30001,1.591133938,-14.00211218,-14.00211218
1.20001,3.35001,1.572652133,-14.00214695,-14.00214695
1.20001,3.40001,1.554101192,-14.00218138,-14.00218138
1.20001,3.45001,1.53547525,-14.00221548,-14.00221548
1.20001,3.50001,1.516768266,-14.00224925,-14.00224925
1.20001,3.55001,1.497974,-14.00228271,-14.00228271
1.20001,3.60001,1.479085997,-14.00231587,-14.00231587
1.20001,3.65001,1.46009756,-14.00234872,-14.00234872
1.20001,3.70001,1.441001723,-14.00238128,-14.00238128
1.20001,3.75001,1.421791226,-14.00241356,-14.00241356
1.20001,3.80001,1.402458484,-14.00244555,-14.00244555
1.20001,3.85001,1.382995551,-14.00247727,-14.00247727
1.20001,3.90001,1.363394084,-14.00250872,-14.00250872
1.20001,3.95001,1.343645302,-14.00253991,-14.00253991
1.20001,4.00001,1.323739941,-14.00257084,-14.00257084
1.20001,4.05001,1.3036682,-14.00260152,-14.00260152
1.20001,4.10001,1.283419685,-14.00263195,-14.00263195
1.20001,4.15001,1.262983344,-14.00266214,-14.00266214
1.20001,4.20001,1.242347396,-14.00269209,-14.00269209
1.20001,4.25001,1.221499242,-14.00272182,-14.00272182
1.20001,4.30001,1.200425376,-14.00275131,-14.00275131
1.20001,4.35001,1.179111273,-14.00278058,-14.00278058
1.20001,4.40001,1.157541268,-14.00280963,-14.00280963
1.20001,4.45001,1.135698404,-14.00283847,-14.00283847
1.20001,4.50001,1.113564274,-14.0028671,-14.0028671
1.20001,4.55001,1.091118817,-14.00289552,-14.00289552
1.20001,4.60001,1.068340092,-14.00292373,-14.00292373
1.20001,4.65001,1.045204004,-14.00295175,-14.00295175
1.20001,4.70001,1.021683979,-14.00297957,-14.00297957
1.20001,4.75001,0.997750579,-14.0030072,-14.0030072
1.20001,4.80001,0.973371026,-14.00303463,-14.00303463
1.20001,4.85001,0.948508637,-14.00306188,-14.00306188
1.20001,4.90001,0.923122114,-14.00308895,-14.00308895
1.20001,4.95001,0.897164674,-14.00311584,-14.00311584
1.25001,0.00001,3.223427185,-13.9908672,-13.9908672
1.25001,0.05001,3.095483033,-13.99581452,-13.99581452
1.25001,0.10001,3.028183918,-13.99675471,-13.99675471
1.25001,0.15001,2.975556835,-13.99727213,-13.99727213
1.25001,0.20001,2.930550408,-13.99763168,-13.99763168
1.25001,0.25001,2.890403343,-13.99790979,-13.99790979
1.25001,0.30001,2.853694864,-13.99813846,-13.99813846
1.25001,0.35001,2.81957989,-13.99833397,-13.99833397
1.25001,0.40001,2.787507498,-13.99850569,-13.99850569
1.25001,0.45001,2.757094913,-13.99865948,-13.99865948
1.25001,0.50001,2.728063391,-13.99879927,-13.99879927
1.25001,0.55001,2.700202464,-13.9989278,-13.9989278
1.25001,0.60001,2.673348581,-13.99904707,-13.99904707
1.25001,0.65001,2.647371633,-13.99915857,-13.99915857
1.25001,0.70001,2.622166074,-13.99926345,-13.99926345
1.25001,0.75001,2.597644865,-13.99936262,-13.99936262
1.25001,0.80001,2.5737352,-13.99945681,-13.99945681
1.25001,0.85001,2.550375432,-13.99954661,-13.99954661
1.25001,0.90001,2.527512793,-13.99963251,-13.99963251
1.25001,0.95001,2.505101682,-13.99971491,-13.99971491
1.25001,1.00001,2.483102357,-13.99979415,-13.99979415
1.25001,1.05001,2.461479913,-13.99987054,-13.99987054
1.25001,1.10001,2.440203479,-13.99994432,-13.99994432
1.25001,1.15001,2.419245579,-14.00001572,-14.00001572
1.25001,1.20001,2.398581617,-14.00008491,-14.00008491
1.25001,1.25001,2.378189453,-14.00015208,-14.00015208
1.25001,1.30001,2.358049062,-14.00021736,-14.00021736
1.25001,1.35001,2.338142244,-14.0002809,-14.0002809
1.25001,1.40001,2.318452389,-14.0003428,-14.0003428
1.25001,1.45001,2.298964271,-14.00040317,-14.00040317
1.25001,1.50001,2.279663885,-14.00046211,-14.00046211
1.25001,1.55001,2.260538295,-14.0005197,-14.0005197
1.25001,1.60001,2.241575513,-14.00057603,-14.00057603
1.25001,1.65001,2.222764395,-14.00063115,-14.00063115
1.25001,1.70001,2.204094541,-14.00068514,-14.00068514
1.25001,1.75001,2.185556222,-14.00073805,-14.00073805
1.25001,1.80001,2.167140306,-14.00078994,-14.00078994
1.25001,1.85001,2.148838194,-14.00084086,-14.00084086
1.25001,1.90001,2.130641771,-14.00089086,-14.00089086
1.25001,1.95001,2.112543353,-14.00093997,-14.00093997
1.25001,2.00001,2.094535645,-14.00098824,-14.00098824
1.25001,2.05001,2.076611702,-14.0010357,-14.0010357
1.25001,2.10001,2.058764898,-14.00108239,-14.00108239
1.25001,2.15001,2.040988891,-14.00112835,-14.00112835
1.25001,2.20001,2.023277596,-14.00117359,-14.00117359
1.25001,2.25001,2.00562516,-14.00121815,-14.00121815
1.25001,2.30001,1.988025938,-14.00126205,-14.00126205
1.25001,2.35001,1.970474474,-14.00130532,-14.00130532
1.25001,2.40001,1.952965478,-14.00134798,-14.00134798
1.25001,2.45001,1.93549381,-14.00139006,-14.00139006
1.25001,2.50001,1.918054464,-14.00143157,-14.00143157
1.25001,2.55001,1.900642549,-14.00147253,-14.00147253
1.25001,2.60001,1.883253278,-14.00151297,-14.00151297
1.25001,2.65001,1.865881952,-14.00155289,-14.00155289
1.25001,2.70001,1.848523948,-14.00159232,-14.00159232
1.25001,2.75001,1.831174707,-14.00163127,-14.00163127
1.25001,2.80001,1.813829719,-14.00166975,-14.00166975
1.25001,2.85001,1.796484514,-14.00170779,-14.00170779
1.25001,2.90001,1.779134652,-14.00174539,-14.00174539
1.25001,2.95001,1.76177571,-14.00178256,-14.00178256
1.25001,3.00001,1.744403269,-14.00181933,-14.00181933
1.25001,3.05001,1.727012909,-14.00185569,-14.00185569
1.25001,3.10001,1.709600193,-14.00189167,-14.00189167
1.25001,3.15001,1.69216066,-14.00192726,-14.00192726
1.25001,3.20001,1.674689812,-14.00196249,-14.00196249
1.25001,3.25001,1.657183104,-14.00199736,-14.00199736
1.25001,3.30001,1.639635933,-14.00203187,-14.00203187
1.25001,3.35001,1.622043624,-14.00206605,-14.00206605
1.25001,3.40001,1.604401422,-14.0020999,-14.0020999
1.25001,3.45001,1.586704476,-14.00213342,-14.00213342
1.25001,3.50001,1.568947827,-14.00216663,-14.00216663
1.25001,3.55001,1.551126396,-14.00219952,-14.00219952
1.25001,3.60001,1.533234965,-14.00223212,-14.00223212
1.25001,3.65001,1.515268166,-14.00226442,-14.00226442
1.25001,3.70001,1.497220462,-14.00229643,-14.00229643
1.25001,3.75001,1.479086129,-14.00232817,-14.00232817
1.25001,3.80001,1.460859237,-14.00235962,-14.00235962
1.25001,3.85001,1.44253363,-14.00239081,-14.00239081
1.25001,3.90001,1.424102899,-14.00242174,-14.00242174
1.25001,3.95001,1.405560366,-14.00245241,-14.00245241
1.25001,4.00001,1.386899045,-14.00248282,-14.00248282
1.25001,4.05001,1.368111623,-14.00251299,-14.00251299
1.25001,4.10001,1.34919042,-14.00254292,-14.00254292
1.25001,4.15001,1.330127355,-14.00257261,-14.00257261
1.25001,4.20001,1.310913905,-14.00260207,-14.00260207
1.25001,4.25001,1.291541058,-14.0026313,-14.0026313
1.25001,4.30001,1.271999267,-14.00266031,-14.00266031
1.25001,4.35001,1.252278387,-14.0026891,-14.0026891
1.25001,4.40001,1.232367615,-14.00271767,-14.00271767
1.25001,4.45001,1.212255416,-14.00274604,-14.00274604
1.25001,4.50001,1.19192944,-14.00277419,-14.00277419
1.25001,4.55001,1.171376426,-14.00280214,-14.00280214
1.25001,4.60001,1.150582099,-14.0028299,-14.0028299
1.25001,4.65001,1.129531041,-14.00285746,-14.00285746
1.25001,4.70001,1.108206546,-14.00288482,-14.00288482
1.25001,4.75001,1.086590458,-14.002912,-14.002912
1.25001,4.80001,1.064662969,-14.00293899,-14.00293899
1.25001,4.85001,1.042402393,-14.0029658,-14.0029658
1.25001,4.90001,1.01978489,-14.00299243,-14.00299243
1.25001,4.95001,0.996784143,-14.00301888,-14.00301888
1.30001,0.00001,3.224030073,-13.99100086,-13.99100086
1.30001,0.05001,3.098630774,-13.99585201,-13.99585201
1.30001,0.10001,3.032706318,-13.99677406,-13.99677406
1.30001,0.15001,2.981173191,-13.99728156,-13.99728156
1.30001,0.20001,2.937116388,-13.99763425,-13.99763425
1.30001,0.25001,2.897827964,-13.99790708,-13.99790708
1.30001,0.30001,2.861914575,-13.99813144,-13.99813144
1.30001,0.35001,2.828547451,-13.99832327,-13.99832327
1.30001,0.40001,2.797186304,-13.99849178,-13.99849178
1.30001,0.45001,2.767455753,-13.99864271,-13.99864271
1.30001,0.50001,2.739082448,-13.9987799,-13.9987799
1.30001,0.55001,2.711860001,-13.99890606,-13.99890606
1.30001,0.60001,2.685628041,-13.99902313,-13.99902313
1.30001,0.65001,2.660258997,-13.99913258,-13.99913258
1.30001,0.70001,2.635649394,-13.99923555,-13.99923555
1.30001,0.75001,2.611713909,-13.99933291,-13.99933291
1.30001,0.80001,2.588381183,-13.99942539,-13.99942539
1.30001,0.85001,2.565590801,-13.99951357,-13.99951357
1.30001,0.90001,2.543291064,-13.99959791,-13.99959791
1.30001,0.95001,2.521437303,-13.99967883,-13.99967883
1.30001,1.00001,2.499990597,-13.99975665,-13.99975665
1.30001,1.05001,2.478916774,-13.99983167,-13.99983167
1.30001,1.10001,2.458185621,-13.99990414,-13.99990414
1.30001,1.15001,2.43777026,-13.99997426,-13.99997426
1.30001,1.20001,2.417646636,-14.00004223,-14.00004223
1.30001,1.25001,2.397793112,-14.00010821,-14.00010821
1.30001,1.30001,2.378190125,-14.00017234,-14.00017234
1.30001,1.35001,2.358819908,-14.00023475,-14.00023475
1.30001,1.40001,2.339666253,-14.00029557,-14.00029557
1.30001,1.45001,2.32071432,-14.00035488,-14.00035488
1.30001,1.50001,2.301950463,-14.00041279,-14.00041279
1.30001,1.55001,2.283362093,-14.00046938,-14.00046938
1.30001,1.60001,2.264937557,-14.00052472,-14.00052472
1.30001,1.65001,2.246666027,-14.00057888,-14.00057888
1.30001,1.70001,2.228537418,-14.00063194,-14.00063194
1.30001,1.75001,2.210542302,-14.00068393,-14.00068393
1.30001,1.80001,2.192671843,-14.00073493,-14.00073493
1.30001,1.85001,2.174917736,-14.00078497,-14.00078497
1.30001,1.90001,2.157272151,-14.00083411,-14.00083411
1.30001,1.95001,2.13972769,-14.00088238,-14.00088238
1.30001,2.00001,2.122277343,-14.00092982,-14.00092982
1.30001,2.05001,2.10491445,-14.00097647,-14.00097647
1.30001,2.10001,2.087632668,-14.00102237,-14.00102237
1.30001,2.15001,2.070425941,-14.00106753,-14.00106753
1.30001,2.20001,2.053288474,-14.00111201,-14.00111201
1.30001,2.25001,2.036214706,-14.00115581,-14.00115581
1.30001,2.30001,2.01919929,-14.00119897,-14.00119897
1.30001,2.35001,2.002237071,-14.00124151,-14.00124151
1.30001,2.40001,1.985323068,-14.00128345,-14.00128345
1.30001,2.45001,1.968452457,-14.00132482,-14.00132482
1.30001,2.50001,1.951620554,-14.00136563,-14.00136563
1.30001,2.55001,1.934822803,-14.00140591,-14.00140591
1.30001,2.60001,1.918054758,-14.00144566,-14.00144566
1.30001,2.65001,1.901312075,-14.00148492,-14.00148492
1.30001,2.70001,1.884590495,-14.00152369,-14.00152369
1.30001,2.75001,1.867885838,-14.00156199,-14.00156199
1.30001,2.80001,1.851193989,-14.00159984,-14.00159984
1.30001,2.85001,1.834510885,-14.00163724,-14.00163724
1.30001,2.90001,1.817832512,-14.00167422,-14.00167422
1.30001,2.95001,1.80115489,-14.00171077,-14.00171077
1.30001,3.00001,1.784474066,-14.00174693,-14.00174693
1.30001,3.05001,1.767786103,-14.00178269,-14.00178269
1.30001,3.10001,1.751087074,-14.00181807,-14.00181807
1.30001,3.15001,1.734373052,-14.00185308,-14.00185308
1.30001,3.20001,1.717640097,-14.00188773,-14.00188773
1.30001,3.25001,1.700884257,-14.00192203,-14.00192203
1.30001,3.30001,1.684101549,-14.00195598,-14.00195598
1.30001,3.35001,1.667287955,-14.0019896,-14.0019896
1.30001,3.40001,1.650439413,-14.00202289,-14.00202289
1.30001,3.45001,1.633551808,-14.00205587,-14.00205587
1.30001,3.50001,1.616620958,-14.00208853,-14.00208853
1.30001,3.55001,1.599642609,-14.00212089,-14.00212089
1.30001,3.60001,1.582612424,-14.00215296,-14.00215296
1.30001,3.65001,1.565525967,-14.00218474,-14.00218474
1.30001,3.70001,1.548378698,-14.00221624,-14.00221624
1.30001,3.75001,1.531165958,-14.00224745,-14.00224745
1.30001,3.80001,1.513882955,-14.0022784,-14.0022784
1.30001,3.85001,1.496524751,-14.00230909,-14.00230909
1.30001,3.90001,1.479086247,-14.00233952,-14.00233952
1.30001,3.95001,1.461562168,-14.00236969,-14.00236969
1.30001,4.00001,1.443947046,-14.00239962,-14.00239962
1.30001,4.05001,1.426235198,-14.00242931,-14.00242931
1.30001,4.10001,1.40842071,-14.00245876,-14.00245876
1.30001,4.15001,1.390497411,-14.00248797,-14.00248797
1.30001,4.20001,1.372458852,-14.00251696,-14.00251696
1.30001,4.25001,1.354298277,-14.00254573,-14.00254573
1.30001,4.30001,1.336008595,-14.00257427,-14.00257427
1.30001,4.35001,1.317582347,-14.0026026,-14.0026026
1.30001,4.40001,1.299011669,-14.00263072,-14.00263072
1.30001,4.45001,1.280288252,-14.00265864,-14.00265864
1.30001,4.50001,1.261403301,-14.00268635,-14.00268635
1.30001,4.55001,1.242347478,-14.00271386,-14.00271386
1.30001,4.60001,1.223110849,-14.00274117,-14.00274117
1.30001,4.65001,1.203682824,-14.0027683,-14.0027683
1.30001,4.70001,1.184052076,-14.00279523,-14.00279523
1.30001,4.75001,1.164206466,-14.00282198,-14.00282198
1.30001,4.80001,1.144132947,-14.00284855,-14.00284855
1.30001,4.85001,1.123817453,-14.00287494,-14.00287494
1.30001,4.90001,1.103244781,-14.00290115,-14.00290115
1.30001,4.95001,1.08239844,-14.00292719,-14.00292719
1.35001,0.00001,3.22459906,-13.99112702,-13.99112702
1.35001,0.05001,3.101599586,-13.99588742,-13.99588742
1.35001,0.10001,3.036969996,-13.99679233,-13.99679233
1.35001,0.15001,2.986466522,-13.99729045,-13.99729045
1.35001,0.20001,2.943302911,-13.99763667,-13.99763667
1.35001,0.25001,2.904821584,-13.99790452,-13.99790452
1.35001,0.30001,2.869655097,-13.99812479,-13.99812479
1.35001,0.35001,2.836990077,-13.99831316,-13.99831316
1.35001,0.40001,2.806296274,-13.99847863,-13.99847863
1.35001,0.45001,2.77720529,-13.99862685,-13.99862685
1.35001,0.50001,2.749448859,-13.99876159,-13.99876159
1.35001,0.55001,2.722824443,-13.9988855,-13.9988855
1.35001,0.60001,2.69717467,-13.9990005,-13.9990005
1.35001,0.65001,2.672374359,-13.99910801,-13.99910801
1.35001,0.70001,2.648321987,-13.99920917,-13.99920917
1.35001,0.75001,2.624933842,-13.99930482,-13.99930482
1.35001,0.80001,2.602139926,-13.99939568,-13.99939568
1.35001,0.85001,2.579880983,-13.99948232,-13.99948232
1.35001,0.90001,2.558106313,-13.9995652,-13.9995652
1.35001,0.95001,2.536772119,-13.99964471,-13.99964471
1.35001,1.00001,2.51584025,-13.99972119,-13.99972119
1.35001,1.05001,2.495277217,-13.99979492,-13.99979492
1.35001,1.10001,2.475053418,-13.99986613,-13.99986613
1.35001,1.15001,2.455142529,-13.99993505,-13.99993505
1.35001,1.20001,2.435521,-14.00000186,-14.00000186
1.35001,1.25001,2.416167655,-14.00006671,-14.00006671
1.35001,1.30001,2.397063357,-14.00012975,-14.00012975
1.35001,1.35001,2.378190735,-14.0001911,-14.0001911
1.35001,1.40001,2.359533952,-14.00025088,-14.00025088
1.35001,1.45001,2.341078515,-14.0003092,-14.0003092
1.35001,1.50001,2.322811107,-14.00036613,-14.00036613
1.35001,1.55001,2.304719453,-14.00042176,-14.00042176
1.35001,1.60001,2.286792196,-14.00047617,-14.00047617
1.35001,1.65001,2.269018797,-14.00052943,-14.00052943
1.35001,1.70001,2.251389448,-14.0005816,-14.0005816
1.35001,1.75001,2.233894988,-14.00063273,-14.00063273
1.35001,1.80001,2.216526844,-14.00068287,-14.00068287
1.35001,1.85001,2.199276966,-14.00073208,-14.00073208
1.35001,1.90001,2.182137776,-14.0007804,-14.0007804
