alpha_1,alpha_2,Im(lambda_4),Re(lambda_4),Re(lambda_3)
1.00E-05,1.00E-05,5.35289424,1.224210405,1.224210405
1.00E-05,0.05001,7.78435746,-0.156123896,-0.156123896
1.00E-05,0.10001,7.250085298,-0.235585307,-0.235585307
1.00E-05,0.15001,6.859949317,-0.268470982,-0.268470982
1.00E-05,0.20001,6.561174828,-0.286666058,-0.286666058
1.00E-05,0.25001,6.321500459,-0.298259749,-0.298259749
1.00E-05,0.30001,6.122594415,-0.306305175,-0.306305175
1.00E-05,0.35001,5.953315043,-0.312219317,-0.312219317
1.00E-05,0.40001,5.806449968,-0.31675167,-0.31675167
1.00E-05,0.45001,5.677085805,-0.320336543,-0.320336543
1.00E-05,0.50001,5.561735277,-0.323243225,-0.323243225
1.00E-05,0.55001,5.457839425,-0.325647666,-0.325647666
1.00E-05,0.60001,5.363468111,-0.327669732,-0.327669732
1.00E-05,0.65001,5.277131531,-0.329393931,-0.329393931
1.00E-05,0.70001,5.197657021,-0.330881558,-0.330881558
1.00E-05,0.75001,5.124105869,-0.332178163,-0.332178163
1.00E-05,0.80001,5.055715579,-0.333318304,-0.333318304
1.00E-05,0.85001,4.991858799,-0.334328676,-0.334328676
1.00E-05,0.90001,4.932013491,-0.335230225,-0.335230225
1.00E-05,0.95001,4.875740854,-0.33603962,-0.33603962
1.00E-05,1.00001,4.822668707,-0.336770293,-0.336770293
1.00E-05,1.05001,4.772478798,-0.337433184,-0.337433184
1.00E-05,1.10001,4.724896979,-0.338037297,-0.338037297
1.00E-05,1.15001,4.679685507,-0.338590111,-0.338590111
1.00E-05,1.20001,4.636636941,-0.339097885,-0.339097885
1.00E-05,1.25001,4.595569267,-0.339565903,-0.339565903
1.00E-05,1.30001,4.556321949,-0.339998651,-0.339998651
1.00E-05,1.35001,4.518752717,-0.340399968,-0.340399968
1.00E-05,1.40001,4.482734934,-0.340773152,-0.340773152
1.00E-05,1.45001,4.44815541,-0.341121058,-0.341121058
1.00E-05,1.50001,4.414912588,-0.341446166,-0.341446166
1.00E-05,1.55001,4.382915023,-0.341750644,-0.341750644
1.00E-05,1.60001,4.352080097,-0.342036392,-0.342036392
1.00E-05,1.65001,4.322332935,-0.342305084,-0.342305084
1.00E-05,1.70001,4.293605477,-0.342558201,-0.342558201
1.00E-05,1.75001,4.265835688,-0.342797057,-0.342797057
1.00E-05,1.80001,4.238966874,-0.343022822,-0.343022822
1.00E-05,1.85001,4.212947094,-0.343236542,-0.343236542
1.00E-05,1.90001,4.187728652,-0.343439155,-0.343439155
1.00E-05,1.95001,4.163267651,-0.343631504,-0.343631504
1.00E-05,2.00001,4.139523607,-0.343814347,-0.343814347
1.00E-05,2.05001,4.116459107,-0.343988372,-0.343988372
1.00E-05,2.10001,4.09403951,-0.3441542,-0.3441542
1.00E-05,2.15001,4.072232686,-0.344312396,-0.344312396
1.00E-05,2.20001,4.051008779,-0.344463475,-0.344463475
1.00E-05,2.25001,4.030340003,-0.344607906,-0.344607906
1.00E-05,2.30001,4.010200457,-0.344746117,-0.344746117
1.00E-05,2.35001,3.990565958,-0.3448785,-0.3448785
1.00E-05,2.40001,3.971413899,-0.345005417,-0.345005417
1.00E-05,2.45001,3.952723112,-0.345127199,-0.345127199
1.00E-05,2.50001,3.934473755,-0.34524415,-0.34524415
1.00E-05,2.55001,3.9166472,-0.345356551,-0.345356551
1.00E-05,2.60001,3.899225941,-0.345464664,-0.345464664
1.00E-05,2.65001,3.882193506,-0.345568728,-0.345568728
1.00E-05,2.70001,3.865534378,-0.345668967,-0.345668967
1.00E-05,2.75001,3.849233924,-0.345765586,-0.345765586
1.00E-05,2.80001,3.833278329,-0.345858779,-0.345858779
1.00E-05,2.85001,3.817654538,-0.345948724,-0.345948724
1.00E-05,2.90001,3.802350203,-0.346035587,-0.346035587
1.00E-05,2.95001,3.78735363,-0.346119525,-0.346119525
1.00E-05,3.00001,3.772653738,-0.346200682,-0.346200682
1.00E-05,3.05001,3.758240018,-0.346279194,-0.346279194
1.00E-05,3.10001,3.74410249,-0.346355189,-0.346355189
1.00E-05,3.15001,3.730231674,-0.346428784,-0.346428784
1.00E-05,3.20001,3.716618553,-0.346500092,-0.346500092
1.00E-05,3.25001,3.703254549,-0.346569217,-0.346569217
1.00E-05,3.30001,3.690131491,-0.346636259,-0.346636259
1.00E-05,3.35001,3.67724159,-0.34670131,-0.34670131
1.00E-05,3.40001,3.664577421,-0.346764456,-0.346764456
1.00E-05,3.45001,3.652131893,-0.346825781,-0.346825781
1.00E-05,3.50001,3.639898238,-0.346885362,-0.346885362
1.00E-05,3.55001,3.627869985,-0.346943271,-0.346943271
1.00E-05,3.60001,3.616040949,-0.34699958,-0.34699958
1.00E-05,3.65001,3.604405208,-0.347054352,-0.347054352
1.00E-05,3.70001,3.592957096,-0.347107649,-0.347107649
1.00E-05,3.75001,3.581691182,-0.347159532,-0.347159532
1.00E-05,3.80001,3.570602262,-0.347210054,-0.347210054
1.00E-05,3.85001,3.559685344,-0.347259268,-0.347259268
1.00E-05,3.90001,3.548935639,-0.347307226,-0.347307226
1.00E-05,3.95001,3.538348548,-0.347353973,-0.347353973
1.00E-05,4.00001,3.527919654,-0.347399556,-0.347399556
1.00E-05,4.05001,3.517644712,-0.347444017,-0.347444017
1.00E-05,4.10001,3.507519641,-0.347487397,-0.347487397
1.00E-05,4.15001,3.497540512,-0.347529735,-0.347529735
1.00E-05,4.20001,3.487703549,-0.347571068,-0.347571068
1.00E-05,4.25001,3.478005112,-0.347611432,-0.347611432
1.00E-05,4.30001,3.468441695,-0.347650859,-0.347650859
1.00E-05,4.35001,3.459009922,-0.347689383,-0.347689383
1.00E-05,4.40001,3.449706536,-0.347727033,-0.347727033
1.00E-05,4.45001,3.440528396,-0.347763839,-0.347763839
1.00E-05,4.50001,3.431472472,-0.34779983,-0.34779983
1.00E-05,4.55001,3.422535837,-0.347835032,-0.347835032
1.00E-05,4.60001,3.413715669,-0.34786947,-0.34786947
1.00E-05,4.65001,3.405009237,-0.347903169,-0.347903169
1.00E-05,4.70001,3.396413904,-0.347936153,-0.347936153
1.00E-05,4.75001,3.387927123,-0.347968444,-0.347968444
1.00E-05,4.80001,3.379546427,-0.348000063,-0.348000063
1.00E-05,4.85001,3.371269432,-0.348031032,-0.348031032
1.00E-05,4.90001,3.36309383,-0.34806137,-0.34806137
1.00E-05,4.95001,3.355017387,-0.348091097,-0.348091097
0.05001,1.00E-05,5.887469828,-0.2669808,-0.2669808
0.05001,0.05001,6.039349808,-0.29735427,-0.29735427
0.05001,0.10001,6.104127187,-0.296304141,-0.296304141
0.05001,0.15001,6.152869532,-0.295278597,-0.295278597
0.05001,0.20001,6.193306597,-0.294341117,-0.294341117
0.05001,0.25001,6.22843762,-0.293481199,-0.293481199
0.05001,0.30001,6.259801744,-0.29268515,-0.29268515
0.05001,0.35001,6.288313502,-0.291941906,-0.291941906
0.05001,0.40001,6.314568789,-0.291242974,-0.291242974
0.05001,0.45001,6.338981489,-0.290581811,-0.290581811
0.05001,0.50001,6.361852911,-0.289953299,-0.289953299
0.05001,0.55001,6.383410479,-0.289353362,-0.289353362
0.05001,0.60001,6.403830845,-0.2887787,-0.2887787
0.05001,0.65001,6.423254456,-0.288226601,-0.288226601
0.05001,0.70001,6.441795162,-0.287694806,-0.287694806
0.05001,0.75001,6.459546765,-0.28718141,-0.28718141
0.05001,0.80001,6.476587637,-0.286684792,-0.286684792
0.05001,0.85001,6.492984053,-0.286203555,-0.286203555
0.05001,0.90001,6.508792654,-0.28573649,-0.28573649
0.05001,0.95001,6.524062292,-0.285282539,-0.285282539
0.05001,1.00001,6.538835459,-0.28484077,-0.28484077
0.05001,1.05001,6.55314938,-0.284410361,-0.284410361
0.05001,1.10001,6.567036888,-0.283990576,-0.283990576
0.05001,1.15001,6.580527116,-0.283580759,-0.283580759
0.05001,1.20001,6.59364605,-0.283180319,-0.283180319
0.05001,1.25001,6.60641699,-0.282788722,-0.282788722
0.05001,1.30001,6.618860922,-0.282405485,-0.282405485
0.05001,1.35001,6.630996824,-0.282030166,-0.282030166
0.05001,1.40001,6.642841926,-0.281662364,-0.281662364
0.05001,1.45001,6.65441193,-0.281301709,-0.281301709
0.05001,1.50001,6.665721187,-0.280947863,-0.280947863
0.05001,1.55001,6.676782861,-0.280600512,-0.280600512
0.05001,1.60001,6.687609055,-0.280259369,-0.280259369
0.05001,1.65001,6.698210932,-0.279924165,-0.279924165
0.05001,1.70001,6.708598811,-0.279594653,-0.279594653
0.05001,1.75001,6.718782255,-0.2792706,-0.2792706
0.05001,1.80001,6.728770146,-0.278951792,-0.278951792
0.05001,1.85001,6.738570749,-0.278638027,-0.278638027
0.05001,1.90001,6.748191772,-0.278329116,-0.278329116
0.05001,1.95001,6.757640418,-0.278024883,-0.278024883
0.05001,2.00001,6.766923427,-0.27772516,-0.27772516
0.05001,2.05001,6.77604712,-0.277429794,-0.277429794
0.05001,2.10001,6.785017432,-0.277138635,-0.277138635
0.05001,2.15001,6.793839945,-0.276851545,-0.276851545
0.05001,2.20001,6.802519915,-0.276568392,-0.276568392
0.05001,2.25001,6.811062301,-0.276289054,-0.276289054
0.05001,2.30001,6.819471788,-0.276013411,-0.276013411
0.05001,2.35001,6.827752802,-0.275741353,-0.275741353
0.05001,2.40001,6.835909536,-0.275472773,-0.275472773
0.05001,2.45001,6.843945965,-0.275207571,-0.275207571
0.05001,2.50001,6.85186586,-0.274945651,-0.274945651
0.05001,2.55001,6.859672802,-0.274686922,-0.274686922
0.05001,2.60001,6.867370198,-0.274431297,-0.274431297
0.05001,2.65001,6.874961289,-0.274178693,-0.274178693
0.05001,2.70001,6.882449166,-0.273929031,-0.273929031
0.05001,2.75001,6.889836772,-0.273682234,-0.273682234
0.05001,2.80001,6.89712692,-0.273438231,-0.273438231
0.05001,2.85001,6.904322295,-0.273196952,-0.273196952
0.05001,2.90001,6.911425463,-0.27295833,-0.27295833
0.05001,2.95001,6.918438882,-0.272722302,-0.272722302
0.05001,3.00001,6.925364902,-0.272488807,-0.272488807
0.05001,3.05001,6.932205777,-0.272257785,-0.272257785
0.05001,3.10001,6.938963668,-0.272029181,-0.272029181
0.05001,3.15001,6.945640648,-0.271802939,-0.271802939
0.05001,3.20001,6.952238706,-0.271579008,-0.271579008
0.05001,3.25001,6.958759757,-0.271357337,-0.271357337
0.05001,3.30001,6.965205638,-0.271137879,-0.271137879
0.05001,3.35001,6.971578117,-0.270920585,-0.270920585
0.05001,3.40001,6.977878897,-0.270705411,-0.270705411
0.05001,3.45001,6.984109617,-0.270492314,-0.270492314
0.05001,3.50001,6.990271856,-0.270281252,-0.270281252
0.05001,3.55001,6.996367138,-0.270072184,-0.270072184
0.05001,3.60001,7.00239693,-0.26986507,-0.26986507
0.05001,3.65001,7.008362651,-0.269659874,-0.269659874
0.05001,3.70001,7.01426567,-0.269456557,-0.269456557
0.05001,3.75001,7.020107307,-0.269255086,-0.269255086
0.05001,3.80001,7.025888841,-0.269055425,-0.269055425
0.05001,3.85001,7.031611508,-0.268857541,-0.268857541
0.05001,3.90001,7.037276502,-0.268661402,-0.268661402
0.05001,3.95001,7.042884979,-0.268466976,-0.268466976
0.05001,4.00001,7.04843806,-0.268274234,-0.268274234
0.05001,4.05001,7.053936829,-0.268083146,-0.268083146
0.05001,4.10001,7.059382335,-0.267893683,-0.267893683
0.05001,4.15001,7.064775598,-0.267705818,-0.267705818
0.05001,4.20001,7.070117605,-0.267519523,-0.267519523
0.05001,4.25001,7.075409313,-0.267334773,-0.267334773
0.05001,4.30001,7.080651651,-0.267151541,-0.267151541
0.05001,4.35001,7.085845523,-0.266969804,-0.266969804
0.05001,4.40001,7.090991803,-0.266789537,-0.266789537
0.05001,4.45001,7.096091342,-0.266610717,-0.266610717
0.05001,4.50001,7.101144967,-0.266433321,-0.266433321
0.05001,4.55001,7.106153482,-0.266257327,-0.266257327
0.05001,4.60001,7.111117668,-0.266082713,-0.266082713
0.05001,4.65001,7.116038283,-0.265909458,-0.265909458
0.05001,4.70001,7.120916068,-0.265737541,-0.265737541
0.05001,4.75001,7.125751742,-0.265566944,-0.265566944
0.05001,4.80001,7.130546005,-0.265397645,-0.265397645
0.05001,4.85001,7.135299538,-0.265229627,-0.265229627
0.05001,4.90001,7.140013006,-0.26506287,-0.26506287
0.05001,4.95001,7.144687055,-0.264897357,-0.264897357
0.10001,1.00E-05,5.884244317,-0.277833213,-0.277833213
0.10001,0.05001,5.992447233,-0.299307929,-0.299307929
0.10001,0.10001,6.039157941,-0.298563703,-0.298563703
0.10001,0.15001,6.074519453,-0.297836168,-0.297836168
0.10001,0.20001,6.103999687,-0.297170321,-0.297170321
0.10001,0.25001,6.129720665,-0.296558809,-0.296558809
0.10001,0.30001,6.152771557,-0.295992006,-0.295992006
0.10001,0.35001,6.173799637,-0.295462128,-0.295462128
0.10001,0.40001,6.193226734,-0.294963205,-0.294963205
0.10001,0.45001,6.211345879,-0.294490637,-0.294490637
0.10001,0.50001,6.228370437,-0.294040828,-0.294040828
0.10001,0.55001,6.244461481,-0.293610916,-0.293610916
0.10001,0.60001,6.259744143,-0.293198584,-0.293198584
0.10001,0.65001,6.274317928,-0.29280193,-0.29280193
0.10001,0.70001,6.288263509,-0.292419371,-0.292419371
0.10001,0.75001,6.301647366,-0.292049571,-0.292049571
0.10001,0.80001,6.314525053,-0.291691394,-0.291691394
0.10001,0.85001,6.326943555,-0.291343864,-0.291343864
0.10001,0.90001,6.338943034,-0.291006133,-0.291006133
0.10001,0.95001,6.350558137,-0.290677463,-0.290677463
0.10001,1.00001,6.361819003,-0.290357202,-0.290357202
0.10001,1.05001,6.372752042,-0.290044775,-0.290044775
0.10001,1.10001,6.38338055,-0.289739669,-0.289739669
0.10001,1.15001,6.3937252,-0.289441427,-0.289441427
0.10001,1.20001,6.40380444,-0.289149635,-0.289149635
0.10001,1.25001,6.41363481,-0.288863923,-0.288863923
0.10001,1.30001,6.423231208,-0.288583953,-0.288583953
0.10001,1.35001,6.432607114,-0.288309419,-0.288309419
0.10001,1.40001,6.441774766,-0.288040039,-0.288040039
0.10001,1.45001,6.450745317,-0.287775559,-0.287775559
0.10001,1.50001,6.459528965,-0.287515742,-0.287515742
0.10001,1.55001,6.468135064,-0.287260371,-0.287260371
0.10001,1.60001,6.476572216,-0.287009246,-0.287009246
0.10001,1.65001,6.484848358,-0.28676218,-0.28676218
0.10001,1.70001,6.492970826,-0.286519003,-0.286519003
0.10001,1.75001,6.50094642,-0.286279553,-0.286279553
0.10001,1.80001,6.508781457,-0.286043681,-0.286043681
0.10001,1.85001,6.516481817,-0.285811247,-0.285811247
0.10001,1.90001,6.524052985,-0.285582122,-0.285582122
0.10001,1.95001,6.531500085,-0.285356183,-0.285356183
0.10001,2.00001,6.538827915,-0.285133315,-0.285133315
0.10001,2.05001,6.546040975,-0.28491341,-0.28491341
0.10001,2.10001,6.55314349,-0.284696366,-0.284696366
0.10001,2.15001,6.560139434,-0.284482087,-0.284482087
0.10001,2.20001,6.567032553,-0.284270484,-0.284270484
0.10001,2.25001,6.573826377,-0.28406147,-0.28406147
0.10001,2.30001,6.580524245,-0.283854964,-0.283854964
0.10001,2.35001,6.587129311,-0.28365089,-0.28365089
0.10001,2.40001,6.593644564,-0.283449175,-0.283449175
0.10001,2.45001,6.600072836,-0.283249749,-0.283249749
0.10001,2.50001,6.606416817,-0.283052546,-0.283052546
0.10001,2.55001,6.61267906,-0.282857504,-0.282857504
0.10001,2.60001,6.618861994,-0.282664563,-0.282664563
0.10001,2.65001,6.624967933,-0.282473666,-0.282473666
0.10001,2.70001,6.630999081,-0.282284759,-0.282284759
0.10001,2.75001,6.636957538,-0.28209779,-0.28209779
0.10001,2.80001,6.642845312,-0.281912709,-0.281912709
0.10001,2.85001,6.64866432,-0.281729468,-0.281729468
0.10001,2.90001,6.654416394,-0.281548022,-0.281548022
0.10001,2.95001,6.660103288,-0.281368327,-0.281368327
0.10001,3.00001,6.665726682,-0.281190342,-0.281190342
0.10001,3.05001,6.671288185,-0.281014026,-0.281014026
0.10001,3.10001,6.676789342,-0.28083934,-0.28083934
0.10001,3.15001,6.682231633,-0.280666248,-0.280666248
0.10001,3.20001,6.687616482,-0.280494713,-0.280494713
0.10001,3.25001,6.692945255,-0.280324702,-0.280324702
0.10001,3.30001,6.698219267,-0.280156181,-0.280156181
0.10001,3.35001,6.703439783,-0.279989119,-0.279989119
0.10001,3.40001,6.708608019,-0.279823485,-0.279823485
0.10001,3.45001,6.71372515,-0.279659248,-0.279659248
0.10001,3.50001,6.718792303,-0.279496382,-0.279496382
0.10001,3.55001,6.723810571,-0.279334857,-0.279334857
0.10001,3.60001,6.728781003,-0.279174647,-0.279174647
0.10001,3.65001,6.733704614,-0.279015727,-0.279015727
0.10001,3.70001,6.738582385,-0.278858072,-0.278858072
0.10001,3.75001,6.743415262,-0.278701657,-0.278701657
0.10001,3.80001,6.74820416,-0.278546459,-0.278546459
0.10001,3.85001,6.752949965,-0.278392456,-0.278392456
0.10001,3.90001,6.757653533,-0.278239625,-0.278239625
0.10001,3.95001,6.762315691,-0.278087946,-0.278087946
0.10001,4.00001,6.766937244,-0.277937398,-0.277937398
0.10001,4.05001,6.771518968,-0.277787961,-0.277787961
0.10001,4.10001,6.776061616,-0.277639615,-0.277639615
0.10001,4.15001,6.780565919,-0.277492342,-0.277492342
0.10001,4.20001,6.785032585,-0.277346124,-0.277346124
0.10001,4.25001,6.789462301,-0.277200943,-0.277200943
0.10001,4.30001,6.793855734,-0.277056781,-0.277056781
0.10001,4.35001,6.798213531,-0.276913623,-0.276913623
0.10001,4.40001,6.802536321,-0.276771451,-0.276771451
0.10001,4.45001,6.806824715,-0.27663025,-0.27663025
0.10001,4.50001,6.811079307,-0.276490004,-0.276490004
0.10001,4.55001,6.815300672,-0.2763507,-0.2763507
0.10001,4.60001,6.819489373,-0.276212321,-0.276212321
0.10001,4.65001,6.823645956,-0.276074854,-0.276074854
0.10001,4.70001,6.827770951,-0.275938285,-0.275938285
0.10001,4.75001,6.831864876,-0.275802601,-0.275802601
0.10001,4.80001,6.835928233,-0.275667787,-0.275667787
0.10001,4.85001,6.839961514,-0.275533833,-0.275533833
0.10001,4.90001,6.843965195,-0.275400725,-0.275400725
0.10001,4.95001,6.847939741,-0.27526845,-0.27526845
0.15001,1.00E-05,5.882782553,-0.28263699,-0.28263699
0.15001,0.05001,5.971423323,-0.300169879,-0.300169879
0.15001,0.10001,6.009893238,-0.299561918,-0.299561918
0.15001,0.15001,6.039093658,-0.298967394,-0.298967394
0.15001,0.20001,6.063489694,-0.298423074,-0.298423074
0.15001,0.25001,6.084814309,-0.297922974,-0.297922974
0.15001,0.30001,6.103957028,-0.29745925,-0.29745925
0.15001,0.35001,6.121446516,-0.297025559,-0.297025559
0.15001,0.40001,6.137627317,-0.296617033,-0.296617033
0.15001,0.45001,6.152738794,-0.296229924,-0.296229924
0.15001,0.50001,6.166955242,-0.295861304,-0.295861304
0.15001,0.55001,6.180408245,-0.29550884,-0.29550884
0.15001,0.60001,6.193200035,-0.295170646,-0.295170646
0.15001,0.65001,6.20541191,-0.294845172,-0.294845172
0.15001,0.70001,6.217109785,-0.294531129,-0.294531129
0.15001,0.75001,6.228347982,-0.29422743,-0.29422743
0.15001,0.80001,6.239171896,-0.29393315,-0.29393315
0.15001,0.85001,6.249619925,-0.293647495,-0.293647495
0.15001,0.90001,6.259724891,-0.293369775,-0.293369775
0.15001,0.95001,6.269515111,-0.293099389,-0.293099389
0.15001,1.00001,6.279015219,-0.292835809,-0.292835809
0.15001,1.05001,6.288246801,-0.292578565,-0.292578565
0.15001,1.10001,6.297228901,-0.292327241,-0.292327241
0.15001,1.15001,6.305978419,-0.292081464,-0.292081464
0.15001,1.20001,6.314510436,-0.291840901,-0.291840901
0.15001,1.25001,6.322838474,-0.291605248,-0.291605248
0.15001,1.30001,6.330974716,-0.291374232,-0.291374232
0.15001,1.35001,6.338930182,-0.291147603,-0.291147603
0.15001,1.40001,6.346714879,-0.290925135,-0.290925135
0.15001,1.45001,6.354337929,-0.290706618,-0.290706618
0.15001,1.50001,6.361807671,-0.290491862,-0.290491862
0.15001,1.55001,6.369131754,-0.29028069,-0.29028069
0.15001,1.60001,6.376317216,-0.29007294,-0.29007294
0.15001,1.65001,6.383370546,-0.289868461,-0.289868461
0.15001,1.70001,6.390297746,-0.289667114,-0.289667114
0.15001,1.75001,6.39710438,-0.289468767,-0.289468767
0.15001,1.80001,6.403795613,-0.289273301,-0.289273301
0.15001,1.85001,6.410376258,-0.289080603,-0.289080603
0.15001,1.90001,6.416850801,-0.288890565,-0.288890565
0.15001,1.95001,6.423223436,-0.28870309,-0.28870309
0.15001,2.00001,6.429498088,-0.288518084,-0.288518084
0.15001,2.05001,6.435678438,-0.28833546,-0.28833546
0.15001,2.10001,6.441767946,-0.288155135,-0.288155135
0.15001,2.15001,6.447769863,-0.287977032,-0.287977032
0.15001,2.20001,6.453687255,-0.287801078,-0.287801078
0.15001,2.25001,6.459523012,-0.287627202,-0.287627202
0.15001,2.30001,6.465279865,-0.287455341,-0.287455341
0.15001,2.35001,6.470960399,-0.28728543,-0.28728543
0.15001,2.40001,6.476567058,-0.287117412,-0.287117412
0.15001,2.45001,6.482102162,-0.286951231,-0.286951231
0.15001,2.50001,6.487567912,-0.286786832,-0.286786832
0.15001,2.55001,6.492966399,-0.286624167,-0.286624167
0.15001,2.60001,6.498299613,-0.286463185,-0.286463185
0.15001,2.65001,6.503569448,-0.286303841,-0.286303841
0.15001,2.70001,6.508777708,-0.286146091,-0.286146091
0.15001,2.75001,6.513926115,-0.285989894,-0.285989894
0.15001,2.80001,6.519016311,-0.285835209,-0.285835209
0.15001,2.85001,6.524049867,-0.285681997,-0.285681997
0.15001,2.90001,6.529028283,-0.285530222,-0.285530222
0.15001,2.95001,6.533952998,-0.285379848,-0.285379848
0.15001,3.00001,6.538825386,-0.285230842,-0.285230842
0.15001,3.05001,6.543646767,-0.285083172,-0.285083172
0.15001,3.10001,6.548418404,-0.284936805,-0.284936805
0.15001,3.15001,6.553141512,-0.284791713,-0.284791713
0.15001,3.20001,6.557817257,-0.284647866,-0.284647866
0.15001,3.25001,6.562446759,-0.284505237,-0.284505237
0.15001,3.30001,6.567031094,-0.284363798,-0.284363798
0.15001,3.35001,6.571571299,-0.284223525,-0.284223525
0.15001,3.40001,6.576068373,-0.284084393,-0.284084393
0.15001,3.45001,6.580523275,-0.283946377,-0.283946377
0.15001,3.50001,6.584936933,-0.283809455,-0.283809455
0.15001,3.55001,6.58931024,-0.283673605,-0.283673605
0.15001,3.60001,6.593644057,-0.283538804,-0.283538804
0.15001,3.65001,6.597939216,-0.283405033,-0.283405033
0.15001,3.70001,6.60219652,-0.28327227,-0.28327227
0.15001,3.75001,6.606416747,-0.283140498,-0.283140498
0.15001,3.80001,6.610600646,-0.283009696,-0.283009696
0.15001,3.85001,6.614748943,-0.282879847,-0.282879847
0.15001,3.90001,6.61886234,-0.282750933,-0.282750933
0.15001,3.95001,6.622941517,-0.282622937,-0.282622937
0.15001,4.00001,6.626987132,-0.282495842,-0.282495842
0.15001,4.05001,6.630999822,-0.282369633,-0.282369633
0.15001,4.10001,6.634980206,-0.282244294,-0.282244294
0.15001,4.15001,6.638928882,-0.28211981,-0.28211981
0.15001,4.20001,6.642846431,-0.281996166,-0.281996166
0.15001,4.25001,6.646733417,-0.281873348,-0.281873348
0.15001,4.30001,6.650590387,-0.281751342,-0.281751342
0.15001,4.35001,6.654417872,-0.281630135,-0.281630135
0.15001,4.40001,6.658216388,-0.281509714,-0.281509714
0.15001,4.45001,6.661986436,-0.281390065,-0.281390065
0.15001,4.50001,6.665728504,-0.281271177,-0.281271177
0.15001,4.55001,6.669443064,-0.281153037,-0.281153037
0.15001,4.60001,6.673130578,-0.281035635,-0.281035635
0.15001,4.65001,6.676791493,-0.280918958,-0.280918958
0.15001,4.70001,6.680426246,-0.280802995,-0.280802995
0.15001,4.75001,6.68403526,-0.280687736,-0.280687736
0.15001,4.80001,6.687618949,-0.28057317,-0.28057317
0.15001,4.85001,6.691177715,-0.280459286,-0.280459286
0.15001,4.90001,6.694711951,-0.280346076,-0.280346076
0.15001,4.95001,6.698222037,-0.280233528,-0.280233528
0.20001,1.00E-05,5.881901602,-0.285499312,-0.285499312
0.20001,0.05001,5.958818601,-0.300682596,-0.300682596
0.20001,0.10001,5.992306049,-0.300156008,-0.300156008
0.20001,0.15001,6.017764618,-0.299640973,-0.299640973
0.20001,0.20001,6.039061454,-0.299169343,-0.299169343
0.20001,0.25001,6.057697492,-0.298735946,-0.298735946
0.20001,0.30001,6.07444318,-0.298333996,-0.298333996
0.20001,0.35001,6.089756426,-0.297958001,-0.297958001
0.20001,0.40001,6.10393567,-0.297603753,-0.297603753
0.20001,0.45001,6.117188248,-0.297268009,-0.297268009
0.20001,0.50001,6.129665142,-0.296948233,-0.296948233
0.20001,0.55001,6.141480337,-0.296642409,-0.296642409
0.20001,0.60001,6.152722393,-0.296348905,-0.296348905
0.20001,0.65001,6.163461741,-0.296066382,-0.296066382
0.20001,0.70001,6.173755484,-0.295793723,-0.295793723
0.20001,0.75001,6.183650684,-0.295529989,-0.295529989
0.20001,0.80001,6.193186672,-0.295274381,-0.295274381
0.20001,0.85001,6.202396713,-0.295026212,-0.295026212
0.20001,0.90001,6.211309247,-0.294784885,-0.294784885
0.20001,0.95001,6.219948809,-0.29454988,-0.29454988
0.20001,1.00001,6.228336742,-0.294320742,-0.294320742
0.20001,1.05001,6.236491752,-0.294097064,-0.294097064
0.20001,1.10001,6.244430341,-0.293878486,-0.293878486
0.20001,1.15001,6.252167153,-0.293664688,-0.293664688
0.20001,1.20001,6.259715256,-0.29345538,-0.29345538
0.20001,1.25001,6.267086369,-0.293250299,-0.293250299
0.20001,1.30001,6.27429105,-0.293049211,-0.293049211
0.20001,1.35001,6.281338848,-0.2928519,-0.2928519
0.20001,1.40001,6.288238439,-0.292658169,-0.292658169
0.20001,1.45001,6.294997725,-0.292467838,-0.292467838
0.20001,1.50001,6.301623936,-0.292280742,-0.292280742
0.20001,1.55001,6.308123701,-0.29209673,-0.29209673
0.20001,1.60001,6.314503121,-0.29191566,-0.29191566
0.20001,1.65001,6.320767819,-0.291737403,-0.291737403
0.20001,1.70001,6.326922999,-0.291561838,-0.291561838
0.20001,1.75001,6.332973483,-0.291388853,-0.291388853
0.20001,1.80001,6.33892375,-0.291218343,-0.291218343
0.20001,1.85001,6.34477797,-0.291050211,-0.291050211
0.20001,1.90001,6.350540033,-0.290884365,-0.290884365
0.20001,1.95001,6.356213575,-0.290720721,-0.290720721
0.20001,2.00001,6.361801998,-0.290559196,-0.290559196
0.20001,2.05001,6.367308496,-0.290399717,-0.290399717
0.20001,2.10001,6.372736066,-0.290242213,-0.290242213
0.20001,2.15001,6.378087527,-0.290086615,-0.290086615
0.20001,2.20001,6.383365539,-0.289932861,-0.289932861
0.20001,2.25001,6.388572606,-0.289780892,-0.289780892
0.20001,2.30001,6.393711098,-0.28963065,-0.28963065
0.20001,2.35001,6.398783254,-0.289482083,-0.289482083
0.20001,2.40001,6.403791195,-0.289335138,-0.289335138
0.20001,2.45001,6.408736933,-0.289189769,-0.289189769
0.20001,2.50001,6.413622376,-0.289045928,-0.289045928
0.20001,2.55001,6.418449339,-0.288903573,-0.288903573
0.20001,2.60001,6.423219545,-0.288762662,-0.288762662
0.20001,2.65001,6.427934638,-0.288623155,-0.288623155
0.20001,2.70001,6.432596183,-0.288485013,-0.288485013
0.20001,2.75001,6.437205672,-0.288348202,-0.288348202
0.20001,2.80001,6.441764532,-0.288212686,-0.288212686
0.20001,2.85001,6.446274123,-0.288078433,-0.288078433
